id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
271,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) N C ( C ) C 2 C C 2 ) F,1 117 235 283 365 573 650 699 807 862 875 878 926 1013 1019 1057 1110 1152 1186 1224 1325 1380 1423 1722 1750 1816 1823 1840 1856 1873 1915 1917 1921 1928 1978 1989,CC1=CC(=C(C=C1)NC(=O)NC(C)C2CC2)F
272,C c 1 n [nH] c ( C ) c 1 C C c 1 n c ( n [nH] 1 ) C 1 C C 1,74 80 83 92 115 364 378 380 404 441 568 692 771 926 1019 1057 1114 1179 1243 1267 1270 1325 1380 1395 1473 1524 1644 1722 1780 1855 2000 2004 2034,Cc1n[nH]c(CCc2nc(n[nH]2)C2CC2)c1CCc1nc(n[nH]1)C1CC1
273,[n+] 1 ( c 2 c 3 c ( c ( [N+] ( = O ) [O-] ) c c ( [N+] ( = O ) [O-] ) c 3 ) [n-] c 2 c c 2 c 1 c c c ( c 2 ) Cl ) C,0 17 165 199 216 263 326 343 354 463 478 561 650 662 673 691 715 716 744 753 816 838 875 944 1057 1084 1195 1259 1274 1347 1357 1380 1388 1557 1599 1658 1683 1750 1773 1809 1855 1873 1923 1963 2017 2026,C[N+]1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)[N+](=O)[O-])[N+](=O)[O-])Cl
274,C C 1 = C C ( = C C = C 1 ) / C = N \ N 2 C 3 = C ( C 4 = N C 5 = C C = C C = C 5 N = C 4 2 ) C ( = O ) N ( C ( = N 3 ) C ) C C C 6 = C C C C C 6,37 80 81 289 290 310 314 328 345 346 378 405 504 534 549 621 641 650 694 725 763 802 803 864 875 917 926 935 953 957 959 997 1013 1028 1039 1055 1057 1088 1097 1145 1147 1155 1161 1184 1199 1243 1285 1287 1353 1380 1519 1696 1722 1724 1738 1750 1781 1806 1823 1855 1873 1932 1984 2033 2037,CC1=CC(=CC=C1)/C=N\N2C3=C(C4=NC5=CC=CC=C5N=C42)C(=O)N(C(=N3)C)CCC6=CCCCC6
275,C 1 = C C = C ( C ( = C 1 ) N C 2 = C ( C ( = N C = N 2 ) N C 3 = C C = C C = C 3 O ) [N+] ( = O ) [O-] ) O,81 378 489 491 534 650 708 715 753 807 838 996 1088 1152 1195 1199 1224 1367 1380 1452 1602 1607 1696 1750 1758 1810 1831 1873 1905 1963 1982 2037,C1=CC=C(C(=C1)NC2=C(C(=NC=N2)NC3=CC=CC=C3O)[N+](=O)[O-])O
276,C C N 1 C ( = O ) C ( = C ( N C 1 = O ) N C 2 = C C = C C = C 2 ) N C = O,34 80 132 191 222 260 294 314 381 389 453 491 504 568 592 650 694 703 758 802 850 935 954 1004 1057 1066 1088 1114 1152 1199 1266 1324 1380 1384 1524 1636 1745 1750 1873,CCN1C(=O)C(=C(NC1=O)NC2=CC=CC=C2)NC=O
277,C ( = O ) ( C 1 ( N = N 1 ) C ( F ) ( F ) F ) C ( F ) ( F ) F,71 114 232 285 378 387 490 650 807 817 1060 1257 1444 1453 1804 1818 1917 1928,C1(=O)C(F)(F)F
278,C C 1 = C ( C ( = C C = C 1 ) O C C ( = O ) O [C@H] ( C ) C ( = O ) N C 2 = N O C ( = C 2 ) C ) C,1 69 80 89 248 252 283 363 378 573 643 650 656 677 695 807 875 1039 1057 1088 1099 1117 1144 1152 1184 1187 1269 1380 1386 1391 1398 1410 1452 1490 1528 1542 1614 1721 1722 1742 1750 1816 1873 1917 1970 1977 1999 2004,CC1=C(C(=CC=C1)OCC(=O)O[C@@H](C)C(=O)NC2=NOC(=C2)C)C
279,C 1 C N ( C 2 = C 1 C = C C ( = C 2 ) [N+] ( = O ) [O-] ) C ( = S ) N,97 110 140 177 341 607 650 652 715 753 807 838 860 875 926 935 1171 1195 1236 1274 1295 1380 1387 1401 1480 1738 1750 1809 1814 1873 1888 1940 1963 1980 2041,C1CN(C2=C1C=CC(=C2)[N+](=O)[O-])C(=S)N
280,s 1 c ( n 2 n c c ( c 2 C ) C ( = O ) O C C ) n c 2 c 1 c c c c 2 C,43 80 145 147 162 294 312 378 461 483 499 650 675 695 759 807 885 935 1039 1057 1082 1088 1123 1166 1237 1238 1375 1380 1391 1535 1601 1605 1673 1722 1724 1750 1766 1852 1855 1873 1887 1917 1991 1999 2034,CCOC(=O)C1=C(N(N=C1)C2=NC3=C(C=CC=C3S2)C)C
281,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N [C@H] ( C 2 = C ( C = C C 3 = C C = C C = C 3 2 ) [S@@] ( = O ) C ( C ) ( C ) C ) C ( C ) C,1 18 55 114 149 203 235 283 319 350 390 392 418 427 428 464 502 650 668 715 724 787 883 1057 1087 1088 1104 1152 1199 1265 1357 1380 1476 1516 1573 1626 1664 1722 1750 1773 1823 1855 1873 1920 1941 2043,CC1=CC=C(C=C1)S(=O)(=O)N[C@H](C2=C(C=CC3=CC=CC=C32)[S@](=O)C(C)(C)C)C(C)C
282,C 1 = C C ( = C C = C 1 N ( C C C ( = O ) O ) C ( = O ) N ) O,80 140 368 389 427 650 741 745 783 807 881 909 960 1096 1152 1171 1287 1313 1380 1564 1602 1620 1737 1750 1778 1873 1917 1951,C1=CC(=CC=C1N(CCC(=O)O)C(=O)N)O
283,C C C 1 = C ( C ( = C 2 N C 3 = C C = C C = C 3 [N+] 2 = C 1 N 4 C = C N = C 4 C ) C # N ) C,80 119 190 213 252 253 294 343 358 378 385 387 432 463 473 564 592 674 778 790 917 935 983 1057 1088 1101 1114 1136 1160 1199 1295 1364 1380 1384 1444 1452 1465 1495 1597 1722 1723 1745 1750 1783 1799 1866 1873 2034,CCC1=C(C(=C2NC3=CC=CC=C3[N+]2=C1N4C=CN=C4C)C#N)C
284,C C 1 = C ( C ( = N N 1 C 2 = C C = C ( C = C 2 ) C ( F ) ( F ) F ) C ) C # N,92 114 213 233 358 370 378 383 674 790 809 935 1057 1136 1260 1380 1384 1417 1440 1453 1665 1722 1750 1766 1768 1825 1852 1873 1928 1951 1956 1972 2032,CC1=C(C(=NN1C2=CC=C(C=C2)C(F)(F)F)C)C#N
285,C O C ( = O ) C ( [C@H] 1 C C C C = C 1 ) C ( = O ) O C,1 39 54 147 490 511 650 695 765 807 841 853 926 1019 1028 1057 1083 1092 1128 1147 1152 1231 1246 1325 1455 1873 1895 1917,COC(=O)C(C1CCCC=C1)C(=O)OC
286,C = C C O C ( = O ) N C C 1 = C C = C C = C 1 C 2 = C C = C ( C = C 2 ) [C@@H] 3 O [C@@H] ( C [C@@H] ( O 3 ) C 4 = C C = C ( C = C 4 ) C O ) C S C 5 = N C = C C = N 5,58 67 80 116 147 197 222 255 268 310 339 341 352 378 448 466 490 575 580 586 607 650 656 694 695 807 837 848 896 926 931 940 984 1019 1027 1048 1064 1073 1076 1083 1086 1088 1152 1160 1199 1272 1279 1292 1338 1349 1366 1380 1391 1452 1534 1597 1645 1750 1754 1758 1803 1825 1866 1873 1917 1921 1955 1978 2020 2035,C=CCOC(=O)NCC1=CC=CC=C1C2=CC=C(C=C2)[C@H]3O[C@H](C[C@H](O3)C4=CC=C(C=C4)CO)CSC5=NC=CC=N5
287,C C [C@H] 1 [C@H] ( [C@@H] ( C 2 = C C = C C = C 2 N 1 C ( = O ) C 3 = C C = C ( C = C 3 ) C ( C ) ( C ) C ) N C 4 = C C = C C = C 4 ) C,24 33 38 74 80 103 114 191 233 294 308 371 389 392 477 650 666 703 807 935 1019 1027 1057 1067 1088 1152 1199 1295 1309 1339 1380 1385 1394 1417 1454 1501 1504 1511 1556 1589 1647 1658 1665 1697 1750 1847 1873 1885 1917,CCC1C(C(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)C(C)(C)C)NC4=CC=CC=C4)C
288,C C C C C C O C 1 = C C = C ( C = C 1 ) [C@H] 2 N 3 [C@@H] ( C C ( = N 3 ) C 4 = C C ( = C ( C = C 4 ) O C ) O C ) C 5 = C C = C C = C 5 O 2,13 80 94 102 140 168 231 249 294 322 371 378 445 502 528 591 656 695 718 743 750 794 841 845 875 879 896 926 935 991 1019 1027 1031 1034 1038 1057 1088 1143 1160 1199 1245 1249 1279 1312 1331 1380 1432 1444 1452 1481 1531 1536 1656 1750 1803 1873 1900 1905 1911 1953 1970,CCCCCCOC1=CC=C(C=C1)C2N3C(CC(=N3)C4=CC(=C(C=C4)OC)OC)C5=CC=CC=C5O2
289,C C 1 = C C = C ( C = C 1 ) [S@@] ( = O ) / C = C / C ( = O ) O C,31 200 235 271 427 539 650 690 694 695 807 841 858 917 997 1057 1073 1152 1200 1265 1380 1650 1690 1722 1750 1823 1873 1917 1920,CC1=CC=C(C=C1)[S@](=O)/C=C/C(=O)OC
290,C C 1 = C C ( = N C = C 1 ) N C ( = O ) C C S C 2 = N C ( = C ( N = N 2 ) C 3 = C C = C O 3 ) C 4 = C C = C O 4,41 46 80 116 121 123 177 323 329 341 378 405 457 474 511 650 656 787 807 875 898 993 1013 1057 1065 1086 1088 1099 1145 1152 1164 1182 1233 1380 1382 1452 1564 1628 1687 1722 1750 1757 1777 1805 1816 1823 1855 1866 1873 1917 1926 2043,CC1=CC(=NC=C1)NC(=O)CCSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4
291,C C 1 C C C C C 1 N C ( = O ) C N 2 C = C ( N = C 2 ) [N+] ( = O ) [O-],41 80 130 261 308 337 373 378 387 464 650 715 736 747 753 807 838 890 892 926 932 935 961 1019 1028 1057 1106 1152 1161 1195 1309 1312 1325 1373 1380 1403 1452 1472 1737 1859 1873 1917 1963 2036,C[C@@H]1CCCC[C@H]1NC(=O)CN2C=C(N=C2)[N+](=O)[O-]
292,C C 1 = C ( C = C C ( = C 1 ) C 2 = N C 3 = C ( O 2 ) C = C C = N 3 ) N C ( = S ) N C ( = O ) C 4 = C C ( = C ( C = C 4 ) Cl ) Cl,97 110 155 160 347 366 372 378 448 486 526 561 600 650 656 666 691 807 828 875 896 929 930 1043 1047 1057 1088 1119 1128 1152 1160 1224 1297 1380 1385 1391 1402 1436 1442 1452 1542 1554 1566 1604 1683 1697 1716 1722 1750 1808 1816 1835 1855 1856 1865 1866 1873 1917,CC1=C(C=CC(=C1)C2=NC3=C(O2)C=CC=N3)NC(=S)NC(=O)C4=CC(=C(C=C4)Cl)Cl
293,C C 1 = C ( C [C@H] ( [C@H] ( C 1 ) C ( = O ) N N C ( = O ) C 2 = C S C ( = C 2 ) C ) C ( = O ) O ) C,64 128 209 231 285 304 373 389 486 552 650 675 689 721 745 807 875 926 942 1019 1057 1152 1380 1385 1431 1484 1512 1527 1567 1576 1641 1679 1713 1722 1861 1873 1917 1942,CC1=C(C[C@H]([C@@H](C1)C(=O)NNC(=O)C2=CSC(=C2)C)C(=O)O)C
294,C [C@@H] ( C ( = O ) N C 1 = N C = C S 1 ) S C 2 = N N C ( = N 2 ) C 3 = C ( C = C ( C = C 3 ) Cl ) Cl,1 14 74 116 165 196 216 283 307 351 352 366 378 385 427 501 554 561 573 595 609 650 675 680 807 816 875 1038 1057 1086 1114 1152 1162 1173 1209 1380 1452 1507 1511 1567 1609 1632 1683 1750 1762 1816 1855 1866 1873 1917 1929 1942 2004 2010,CC(C(=O)NC1=NC=CS1)SC2=NNC(=N2)C3=C(C=C(C=C3)Cl)Cl
295,C [C@@H] ( C C = C ( C ) C ) / C ( = N \ N 1 C C C [C@H] 1 C O C ) / C ( = O ) O C 2 = C ( C = C ( C = C 2 C ( C ) ( C ) C ) O C ) C ( C ) ( C ) C,1 80 114 155 216 235 283 322 333 392 419 446 476 479 650 694 695 725 781 807 841 875 918 926 935 937 1005 1017 1019 1028 1057 1098 1136 1157 1218 1254 1257 1325 1339 1367 1380 1383 1415 1448 1480 1531 1536 1552 1559 1582 1609 1625 1639 1704 1729 1751 1760 1873 1917 1943 1964,C[C@@H](CC=C(C)C)/C(=N\N1CCC[C@H]1COC)/C(=O)OC2=C(C=C(C=C2C(C)(C)C)OC)C(C)(C)C
296,C C 1 ( C C ( = O ) N C 2 = C 1 C = C C ( = N 2 ) N ) C,62 84 108 155 314 378 424 650 787 815 926 940 953 1057 1060 1114 1153 1171 1274 1380 1457 1575 1592 1692 1750 1855 1873 1964 1980 1994,CC1(CC(=O)NC2=C1C=CC(=N2)N)C
297,C C O C 1 = C C = C ( C = C 1 ) N 2 C ( = O ) / C ( = C / C 3 = C ( C ( = C C = C 3 ) O C ) O C ( C ) C ) / C ( = O ) N C 2 = S,1 69 80 97 102 160 191 224 233 237 249 281 283 294 314 322 333 398 441 505 555 613 650 664 694 695 718 796 841 879 935 961 1019 1039 1050 1057 1060 1088 1114 1120 1176 1238 1380 1410 1412 1452 1536 1657 1686 1704 1717 1750 1825 1873 1970 1978,CCOC1=CC=C(C=C1)N2C(=O)/C(=C/C3=C(C(=CC=C3)OC)OC(C)C)/C(=O)NC2=S
298,C 1 = C C ( = C N = C 1 ) C N S ( = O ) ( = O ) C 2 = C ( C = C C ( = C 2 ) N ) F,29 80 216 255 350 378 392 437 502 507 645 647 650 699 875 888 1043 1066 1080 1088 1152 1158 1168 1171 1271 1380 1457 1476 1535 1586 1603 1626 1750 1754 1815 1831 1840 1866 1873 1928,C1=CC(=CN=C1)CNS(=O)(=O)C2=C(C=CC(=C2)N)F
299,C N ( C C ( C C N 1 C C C ( C C 1 ) N 2 C C C C C 2 ) C 3 = C C ( = C C = C 3 ) Cl ) S ( = O ) ( = O ) C 4 = C C = C C = C 4,1 2 80 88 165 213 216 222 292 319 340 346 350 389 440 558 561 575 592 650 739 815 847 875 881 926 935 1019 1028 1039 1057 1088 1128 1145 1163 1199 1261 1325 1365 1380 1476 1480 1482 1524 1581 1683 1750 1759 1791 1854 1860 1873 1886 1910 1946 1998 2027,CN(CC(CCN1CCC(CC1)N2CCCCC2)C3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=CC=C4
300,C ( C Br ) C ( C ( F ) ( F ) F ) ( Cl ) Cl,59 80 114 118 136 251 409 495 728 803 817 1308 1453 1683 1928,C(CBr)C(C(C(F)(F)F)(Cl)Cl)(C(F)(F)F)Cl
301,C C 1 = C C = C C = C 1 O C C 2 = N C 3 = C ( N 2 ) C = C ( C = C 3 ) O C,80 83 119 278 322 343 373 378 485 695 718 745 781 841 875 948 961 1057 1088 1097 1114 1199 1205 1226 1380 1390 1391 1410 1452 1536 1718 1722 1745 1750 1855 1873 1970 1972 1999 2012,CC1=CC=CC=C1OCC2=NC3=C(N2)C=C(C=C3)OC
302,C C 1 = C ( C ( = N N 1 C 2 = C C = N C = C 2 ) C ) C C ( = O ) O,80 92 325 378 383 389 518 650 716 807 864 914 935 1057 1208 1380 1440 1587 1603 1703 1722 1737 1750 1766 1825 1852 1866 1873 1917 1951 1956 1972 2034,CC1=C(C(=NN1C2=CC=NC=C2)C)CC(=O)O
303,C 1 C C ( O C 1 ) C N = C ( N C 2 = C C = C C ( = C 2 ) C ( = O ) O ) N 3 C C N ( C C 3 ) C C ( = O ) N 4 C C O C C 4,11 42 74 80 183 184 191 207 248 277 361 389 456 523 568 614 650 656 703 725 760 802 807 821 875 926 935 950 966 1009 1019 1028 1039 1088 1138 1152 1217 1249 1259 1312 1313 1325 1380 1385 1391 1405 1441 1468 1480 1509 1589 1744 1750 1791 1816 1873 1917 1951 1985 2009,C1CC(OC1)CN=C(NC2=CC=CC(=C2)C(=O)O)N3CCN(CC3)CC(=O)N4CCOCC4
304,C C C C C C C C C C C C C C ( = O ) O C ( C ( C ( = O ) O ) O C ( = O ) C C C C C C C C C C C C C ) C ( = O ) O,1 69 80 180 294 389 591 650 695 794 807 1004 1057 1143 1267 1386 1399 1441 1444 1564 1844 1911 1917 1962 2000,CCCCCCCCCCCCCCCC(=O)OC(C(C(=O)O)OC(=O)CCCCCCCCCCCCCCC)C(=O)O
305,C C O C 1 = C C = C ( C = C 1 ) / C = C \ 2 / C ( = O ) N ( C ( = S ) S 2 ) C C ( = O ) N 3 C C N ( C C 3 ) C ( = O ) O C C,25 69 80 97 102 147 215 237 273 281 287 294 314 322 342 576 588 650 675 694 695 718 760 807 863 879 926 935 947 1009 1027 1057 1065 1238 1312 1313 1380 1442 1452 1480 1589 1717 1722 1750 1773 1873 1904 1917 1942 2009 2033 2044,CCOC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CC(=O)N3CCN(CC3)C(=O)OCC
306,C C ( C ) C 1 = C C = C ( C = C 1 ) / C ( = N \ N C ( = O ) C N 2 N = C ( N = N 2 ) C 3 = C C = C C = C 3 ) / C,1 41 80 168 206 215 251 283 318 378 389 522 561 598 650 700 725 736 807 935 940 997 1017 1057 1088 1152 1160 1164 1190 1199 1236 1247 1312 1365 1380 1385 1697 1750 1755 1783 1804 1853 1873 1881 1917 1956 1984,CC(C)C1=CC=C(C=C1)/C(=N\NC(=O)CN2N=C(N=N2)C3=CC=CC=C3)/C
307,C C C ( C # C O C C ) N ( C ) C ( = O ) O C C,1 23 80 145 147 274 294 427 512 601 650 674 695 720 763 807 881 884 937 941 1057 1163 1194 1238 1263 1492 1544 1722 1787 1917,CCC(C#COC(=O)N(C)C(CC)C#CC(CC)N(C)C(=O)OCC)N(C)C(=O)OCC
308,C C ( C ( = O ) N C 1 C C C C N C 1 = O ) Cl,1 283 305 314 325 367 387 573 650 688 807 890 914 917 926 944 1019 1020 1028 1034 1057 1114 1152 1302 1325 1351 1380 1683 1714 1764 1866 1917 2000,CC(C(=O)NC1CCCCNC1=O)Cl
309,C O C O / N = [N+] ( \ N 1 C C N ( C C 1 ) C [C@@H] 2 [C@H] ( [C@@H] ( [C@H] ( [C@H] ( O 2 ) O ) N S ( = O ) ( = O ) O ) O S ( = O ) ( = O ) O ) O [C@H] 3 [C@@H] ( [C@H] ( [C@@H] ( [C@H] ( O 3 ) C ( = O ) O ) O ) O ) O ) / [O-],60 74 80 92 132 155 156 350 378 389 408 427 432 444 489 539 542 576 592 604 610 650 656 694 695 715 725 799 807 838 841 869 908 910 911 926 935 960 1005 1019 1037 1041 1057 1077 1080 1134 1149 1152 1175 1257 1323 1381 1431 1461 1472 1476 1480 1487 1586 1614 1642 1654 1672 1681 1791 1906 1917 1921 1950 1956 1963,COCO/N=[N+](/N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CN2CCN(CC2)C[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)\[O-]
310,C N ( C C 1 = C C = C C = C 1 ) C 2 = N C ( = C ( S 2 ) C N 3 C C O C C 3 ) C 4 = C C = C ( C = C 4 ) O C C C C C O C 5 = C C = C ( C = C 5 ) / C ( = N \ O ) / N,13 34 80 91 102 140 141 162 185 322 323 343 378 389 394 471 507 523 656 675 695 718 725 784 807 881 896 926 935 950 964 1034 1057 1066 1088 1101 1143 1147 1160 1163 1171 1193 1199 1249 1295 1370 1380 1385 1405 1441 1452 1480 1631 1656 1697 1727 1750 1754 1765 1791 1849 1852 1855 1873 1911 2001 2004,CN(CC1=CC=CC=C1)C2=NC(=C(S2)CN3CCOCC3)C4=CC=C(C=C4)OCCCCCOC5=CC=C(C=C5)/C(=N/O)/N
311,C 1 C O C C N 1 C ( = O ) C C C ( = O ) N C ( C 2 = C C = C C = C 2 ) C 3 = C C = C S 3,1 11 14 41 80 117 241 287 383 389 459 523 543 650 656 675 760 802 807 840 895 926 935 950 996 1009 1088 1152 1192 1199 1365 1380 1390 1405 1441 1480 1564 1567 1581 1690 1750 1792 1873 1917 2009,C1COCCN1C(=O)CCC(=O)NC(C2=CC=CC=C2)C3=CC=CS3
312,C C ( C ( = O ) N C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N C 2 = C C ( = C ( C = C 2 ) Cl ) C ( F ) ( F ) F ) O C 3 = C C = C ( C = C 3 ) F,1 4 35 90 114 191 262 283 319 322 350 366 419 502 561 573 645 650 664 666 695 699 715 718 743 744 807 809 843 875 883 968 1033 1057 1077 1144 1152 1269 1270 1380 1410 1435 1453 1476 1664 1670 1683 1750 1816 1873 1917 1928 2043,CC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)OC3=CC=C(C=C3)F
313,C C 1 = C C = C ( C = C 1 ) C ( = O ) N C 2 = C C = C C ( = C 2 ) [C@H] 3 N ( C ( = O ) C S 3 ) C 4 = C C = C ( C = C 4 ) C,92 184 188 191 233 235 314 378 442 486 650 675 703 784 798 807 859 875 926 935 998 1001 1019 1039 1057 1088 1152 1196 1279 1380 1385 1477 1629 1663 1665 1697 1722 1750 1795 1816 1823 1825 1873 1917 1920 1922 1978,CC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3N(C(=O)CS3)C4=CC=C(C=C4)C
314,C C ( C ) ( C ) O C ( = O ) N C C [C@H] ( [C@H] ( C ( = O ) O ) N S ( = O ) ( = O ) C 1 = C C = C ( C = C 1 ) C 2 = C C = C ( C = C 2 ) O C ) O,1 80 114 187 197 227 231 319 322 350 389 392 502 650 667 695 715 718 739 781 807 831 841 883 888 896 1040 1057 1118 1152 1160 1175 1280 1343 1352 1380 1476 1536 1574 1646 1664 1691 1750 1758 1844 1859 1873 1917 1941 1952 1964,CC(C)(C)OC(=O)NCC[C@@H]([C@@H](C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)OC)O
315,C 1 C N ( C C N 1 C 2 = C C = C ( C = C 2 ) F ) C 3 = C ( C ( = N C = N 3 ) S C 4 = C C = C C 5 = C 4 N = C C = C 5 ) N,32 90 116 130 149 179 233 275 328 377 378 407 448 449 489 552 687 699 926 935 1025 1039 1043 1087 1088 1171 1213 1380 1405 1410 1452 1457 1472 1480 1508 1670 1724 1750 1793 1810 1825 1855 1866 1873 1928 1939 1948 2011 2041,C1CN(CCN1C2=CC=C(C=C2)F)C3=C(C(=NC=N3)SC4=CC=CC5=C4N=CC=C5)N
316,C C 1 = C C ( = C ( C ( = C 1 ) C ) S ( = O ) ( = O ) N [C@@H] ( C C C C N C ( = O ) O C C 2 = C C = C C = C 2 Cl ) / C = C / [C@@H] ( C ) C ( = O ) O C C 3 = C C = C C = C 3 ) C,1 2 16 80 147 197 204 283 295 350 366 375 389 502 561 592 629 636 650 667 694 695 739 745 768 807 875 974 1021 1057 1066 1088 1152 1199 1207 1262 1280 1283 1297 1323 1339 1349 1380 1391 1476 1512 1574 1597 1624 1678 1681 1683 1722 1750 1754 1758 1788 1823 1873 1876 1911 1914 1917 1941 1953 2020 2042,CC1=CC(=C(C(=C1)C)S(=O)(=O)N[C@@H](CCCCNC(=O)OCC2=CC=CC=C2)/C=C/[C@H](C)C(=O)OCC3=CC=CC=C3Cl)C
317,C 1 = C C = C ( C = C 1 ) C O C 2 = C C = C ( C = C 2 ) / C = C ( / C ( = O ) N C 3 = C C = C ( C = C 3 ) S C C ( = O ) N C 4 = C ( C = C ( C = C 4 ) Cl ) C ( F ) ( F ) F ) \ N C ( = O ) C 5 = C C = C C = C 5,25 41 80 102 107 114 116 165 191 197 211 216 262 271 322 341 376 389 419 486 561 650 654 694 695 718 745 780 807 809 811 816 843 875 930 960 1035 1066 1077 1088 1103 1118 1119 1152 1199 1210 1224 1227 1255 1380 1385 1452 1453 1455 1506 1665 1683 1746 1750 1754 1808 1816 1856 1873 1917 1928 1948 1959 1985 2022 2033 2042,C1=CC=C(C=C1)COC2=CC=C(C=C2)/C=C(/C(=O)NC3=CC=C(C=C3)SCC(=O)NC4=C(C=C(C=C4)Cl)C(F)(F)F)\NC(=O)C5=CC=CC=C5
318,C O C 1 = C C = C C = C 1 / C = C / C ( = O ) O C C ( = O ) N C 2 = C C = C ( C = C 2 ) S C ( F ) F,1 31 37 38 41 77 80 116 147 167 176 191 249 432 441 472 650 694 695 807 811 835 841 843 901 961 1050 1057 1073 1077 1088 1152 1199 1249 1255 1380 1410 1499 1507 1536 1588 1645 1707 1750 1816 1873 1917 1928 1970 2004,COC1=CC=CC=C1/C=C/C(=O)OCC(=O)NC2=CC=C(C=C2)SC(F)F
319,C O C C N C ( = O ) N C ( = O ) C O C 1 = C C = C ( C = C 1 ) C ( = O ) C 2 = C C = C ( C = C 2 ) Cl,9 13 41 80 102 104 105 192 197 216 322 425 486 561 650 667 695 718 807 816 841 1005 1057 1070 1119 1152 1380 1385 1452 1681 1683 1697 1750 1775 1790 1873 1887 1917 1921 1989 2004,COCCNC(=O)NC(=O)COC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
320,C C 1 = C ( C ( = C C = C 1 ) C ) N ( C C = C ) C ( = O ) C 2 C 3 4 C C [C@@] ( O 3 ) ( [C@@H] ( [C@H] 4 C ( = O ) N 2 [C@@H] ( C O ) C ( C ) C ) C ( = O ) O C C C C C = C ) C,1 5 13 31 68 80 144 147 176 222 283 314 400 401 407 430 482 486 534 554 582 650 656 668 673 685 694 695 783 801 807 881 926 935 940 976 1019 1038 1039 1057 1058 1060 1064 1088 1089 1090 1162 1181 1249 1274 1329 1348 1366 1380 1391 1440 1455 1645 1722 1730 1734 1735 1750 1764 1773 1788 1804 1841 1873 1911 1917 1932 1937 1951 1999,CC1=C(C(=CC=C1)C)N(CC=C)C(=O)C2C34CC[C@@](O3)([C@@H]([C@H]4C(=O)N2[C@@H](CO)C(C)C)C(=O)OCCCCC=C)C
321,C C 1 ( C ( C ( C 2 = C C 3 = N O N = C 3 C = C 2 O 1 ) N 4 C C C ( C 4 = O ) O [Si] ( C ) ( C ) C ( C ) ( C ) C ) O ) C,5 114 124 225 314 337 378 392 465 467 650 656 684 695 701 801 807 875 926 935 1019 1027 1057 1060 1064 1077 1097 1238 1257 1274 1282 1325 1380 1424 1432 1480 1542 1578 1606 1642 1644 1671 1706 1721 1766 1873 1888 1894 1905 1914 1920 1980,CC1([C@H]([C@@H](C2=CC3=NON=C3C=C2O1)N4CC[C@@H](C4=O)O[Si](C)(C)C(C)(C)C)O)C
322,C C ( C ) C ( C ( = O ) O ) S C 1 = N C = C S 1,1 14 116 281 283 328 378 389 531 554 650 675 732 807 999 1057 1193 1218 1232 1380 1452 1507 1567 1773 1844 1866 1873 1917 1929 1951,CC(C)C(C(=O)O)SC1=NC=CS1
323,C C ( C ) ( C ) N C ( = O ) N 1 C [C@@H] ( C [C@H] 1 C ( = O ) O ) O,114 218 242 354 389 392 531 590 603 650 739 807 865 866 926 935 1019 1057 1061 1152 1257 1292 1431 1478 1505 1583 1606 1620 1682 1917,CC(C)(C)NC(=O)N1C[C@@H](C[C@H]1C(=O)O)O
324,c 1 ( c 2 n ( c n 1 ) c 1 c ( C ( = N C 2 ) c 2 c ( Cl ) c c c c 2 ) c c c c 1 ) c 1 n c ( o n 1 ) C C C,80 91 124 135 248 294 323 352 366 378 431 561 564 624 656 704 724 756 794 815 881 917 926 932 935 962 974 984 1057 1088 1132 1199 1243 1295 1349 1356 1380 1385 1387 1422 1452 1536 1542 1626 1647 1683 1726 1750 1855 1857 1873 1879 1910 2004,CCCC1=NC(=NO1)C2=C3CN=C(C4=CC=CC=C4N3C=N2)C5=CC=CC=C5Cl
325,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) N C C N C 2 = C C ( = N C ( = N 2 ) C ) N 3 C C O C C 3 ) Cl,80 197 235 272 312 366 378 407 425 523 527 532 541 561 569 573 650 656 667 807 875 888 909 926 935 950 1013 1014 1057 1091 1099 1126 1131 1152 1175 1224 1256 1380 1384 1405 1416 1441 1480 1517 1683 1722 1750 1816 1823 1855 1856 1873 1917 1959 1989,CC1=CC(=C(C=C1)NC(=O)NCCNC2=CC(=NC(=N2)C)N3CCOCC3)Cl
