id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
195,O=C(Oc1ccccc1NC(=O)c1ccccc1)C1=C2c3c[nH]c1c3-c1c[nH]nc12,64 145 155 221 244 310 323 352 378 382 389 486 503 560 640 650 695 724 806 807 811 860 947 1088 1095 1114 1152 1164 1199 1224 1380 1384 1385 1410 1463 1594 1665 1696 1729 1747 1750 1795 1816 1866 1873 1879 1917 1970 1985 2004 2029,c12C(=C(c3c(c1nn[nH]2)c[nH]c3)C(=O)Oc1c(NC(=O)c2ccccc2)cccc1)C(=O)Nc1c(OC(=O)c2ccccc2)cccc1
196,COc1csc2c(C(=O)N3CCCCCCCCC3)c3nc(C(F)(F)F)sc3c-2c1,0 2 114 131 162 248 322 352 358 369 378 551 552 586 650 675 695 740 781 807 809 833 841 875 926 935 942 1028 1057 1062 1185 1202 1248 1298 1317 1326 1366 1380 1413 1453 1480 1504 1536 1567 1724 1745 1855 1873 1917 1928 1998 2009,COC1=CC(=C2C(=C1)C3=C(C(=CS3)C4=C5C(=C(S4)C(=O)N6CCCCC6)N=C(S5)C(F)(F)F)C(=O)N7CCCCC7)C8=C(C(=CS8)C(F)(F)F)C(=O)N2
197,CC(=O)Oc1ccccc1CN1C(=O)C(=CCCC(C)(C)C)C=C(C(=O)c2ccccc2)C1=O,9 12 32 38 57 62 80 84 114 173 311 314 389 392 401 414 522 535 588 636 650 685 694 695 770 807 879 935 997 1017 1035 1057 1088 1199 1308 1349 1380 1385 1410 1468 1540 1597 1725 1729 1750 1762 1765 1775 1873 1917 1970 1985 2044,CC(=O)OC1=CC=CC=C1CN2C(=CC(=CCCC(C)(C)C)C2=O)C(=O)C3=CC=CC=C3
198,Cn1c(-c2ccccc2)ncc(C(=O)NCCCOc2ccc(Cl)cc2)c1=O,8 13 80 102 138 197 216 255 275 314 322 378 389 486 490 504 561 564 585 650 667 695 718 736 807 816 935 1034 1057 1070 1088 1145 1152 1160 1199 1317 1380 1452 1535 1683 1722 1750 1775 1873 1876 1911 1917 1986 1991,CN1C(=NC=C(C1=O)C(=O)NCCCOC2=CC=C(C=C2)Cl)C3=CC=CC=C3
199,CNC(=O)c1ccc2c(OC)cccc2c1Br,67 165 249 345 486 598 650 695 728 807 813 841 888 930 1014 1039 1057 1088 1152 1357 1380 1410 1430 1458 1536 1573 1631 1637 1733 1750 1873 1917 1970 1991,CNC(=O)C1=C(C2=C(C=C1)C(=CC=C2)OC)Br
200,Nc1ccccc1-n1nc(-c2ccccc2)nc1C(=O)N1CCCC1,32 168 369 378 389 428 468 494 650 685 707 736 807 910 926 935 942 1028 1088 1160 1171 1198 1199 1295 1318 1380 1385 1457 1480 1504 1527 1647 1750 1852 1855 1873 1917 1956 1981 1998 2009,C1CCN(C1)C(=O)C2=NC(=NN2C3=CC=CC=C3N)C4=CC=CC=C4
201,COc1ccc(-c2scc(C(=O)N3CCN(C)C3=O)c2NC(=O)c2cc(C)ccc2F)cc1,16 92 176 216 235 314 322 335 381 448 486 552 580 650 675 695 699 718 781 793 807 831 841 847 875 876 878 896 917 926 934 935 1013 1057 1062 1145 1152 1160 1323 1326 1380 1387 1480 1504 1536 1567 1599 1635 1693 1722 1750 1816 1823 1840 1873 1896 1917 1928 1991,CC1=CC(=C(C=C1)F)C(=O)NC2=C(SC=C2C(=O)N3CCN(C3=O)C)C4=CC=C(C=C4)OC
202,CC(C)(C)C(C)(C)Oc1ccc(C(=O)N2CCCC2)cc1,114 317 322 369 392 497 548 561 650 695 718 807 926 935 942 981 1028 1057 1133 1380 1385 1480 1504 1511 1697 1750 1761 1845 1873 1917 1998 2009,CC(C)(C)C(C)(C)OC1=CC=C(C=C1)C(=O)N2CCCC2
203,COc1ccc(CCN(CCNC(=O)c2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,8 80 193 197 235 265 282 310 319 322 350 389 486 650 659 667 695 715 718 781 807 815 831 841 881 1045 1057 1088 1127 1152 1199 1243 1277 1328 1380 1385 1476 1536 1665 1722 1750 1754 1823 1836 1873 1917 1920 1946 1951 1985,CC1=CC=C(C=C1)S(=O)(=O)N(CCC2=CC=C(C=C2)OC)CCNC(=O)C3=CC=CC=C3
204,COc1ccc(C(=O)N2CCCCC2)c2ccccc12,2 67 94 249 299 362 369 598 650 695 807 841 926 935 942 1028 1057 1088 1199 1357 1380 1480 1504 1536 1573 1637 1750 1873 1911 1917 1970 1991 1998 2009,COC1=CC=C(C2=CC=CC=C21)C(=O)N3CCCCC3
205,Cc1nc(=Nc2cc(Cl)ccc2NC(=O)N(C)Cc2ccccc2)cns1,18 80 132 138 165 193 216 277 334 378 389 410 507 514 525 561 575 650 665 675 692 725 807 816 875 881 976 1057 1066 1088 1147 1152 1162 1163 1199 1224 1380 1418 1436 1469 1515 1535 1578 1589 1611 1683 1722 1750 1754 1816 1855 1856 1873 1917 1939,CC1=NC(=NC2=C(C=CC(=C2)Cl)NC(=O)N(C)CC3=CC=CC=C3)C=NS1
206,COC(OC)(OC)OC(=O)N(C)C,114 231 402 524 650 695 776 779 807 841 881 1057 1163 1263 1360 1509 1653 1917 2031,CN(C)C(=O)OC(C(OC)(OC)OC)(OC)OC(=O)N(C)C
207,O=C(C1CCC(N2CCCOC2=O)CC1)N1CCCCC1,2 53 110 246 314 338 369 441 454 608 634 650 656 684 778 807 838 898 926 935 950 974 1019 1028 1325 1380 1459 1480 1535 1569 1573 1910 1917 1998 2009,C1CCN(CC1)C(=O)C2CCC(CC2)N3CCCOC3=O
208,Cc1c(Cl)ccc2cccc(Nc3cc(CCCN(C)C(=O)C4CC(Nc5cccc(Cl)c5)C(O)C4O)ccn3)c12,53 80 91 104 165 191 203 209 216 252 291 334 366 377 378 491 493 561 592 650 666 703 725 726 787 807 820 875 881 926 978 993 1019 1023 1039 1042 1057 1087 1088 1096 1099 1128 1151 1152 1163 1224 1242 1243 1257 1283 1292 1348 1374 1380 1403 1452 1487 1504 1589 1604 1652 1679 1683 1696 1722 1750 1754 1854 1855 1866 1873 1911 1917 1951 1984,CC1=C(C=CC2=C1C(=CC=C2)NC3=NC=CC(=C3)CCCN(C)C(=O)C4CC(C4O)NC5=CC(=CC=C5)Cl)Cl
209,O=C1NCC2=CC=CC=c3sc4cc1[nH]c1nc(ccc12)c=4n3-c1ccccc1,13 58 60 155 162 191 267 296 314 352 378 389 617 650 675 680 701 719 775 862 875 926 935 961 1002 1049 1088 1097 1114 1122 1152 1199 1249 1265 1293 1324 1339 1344 1380 1400 1418 1621 1657 1684 1716 1745 1750 1825 1855 1866 1873 1919 1993 2019 2040,C1C2=CC=CC=C2CNC(=O)C3=C(C=C(N3)C4=CC5=CC6=C(C=CC(=N6)C=C7C=CC(=C2)N7)C(=O)N1)C8=CC=CC=C8N4
210,COC(=O)C(C(C)N1CCOC1=O)N(C)c1cc2ccccc2c(=O)o1,1 54 104 147 164 232 283 314 345 441 462 496 608 650 656 679 695 711 778 807 836 841 875 881 926 935 950 1014 1030 1057 1087 1088 1130 1152 1163 1199 1357 1362 1380 1433 1468 1480 1529 1573 1604 1750 1855 1873 1909 1917 1935 1950,CC(C(C(=O)OC)N(C)C1=CC2=CC=CC=C2C(=O)O1)N3CCOC3=O
211,COc1ccc(-c2nc(C)c(CCCC#N)s2)cc1,1 80 92 162 244 320 322 378 413 586 674 675 695 718 781 790 831 841 881 896 1057 1089 1160 1230 1243 1370 1380 1384 1430 1536 1722 1727 1750 1754 1855 1873 1911 1934 1949,CC1=C(SC(=N1)C2=CC=C(C=C2)OC)CCCC#N
212,COC(O)=C(Sc1ccc(OC)cc1[N+](=O)[O-])C(=O)N1CCN2C(=O)N(C)CCC2C1C(=O)O,92 116 129 242 243 271 314 322 346 354 389 445 458 609 623 650 684 695 715 716 718 753 776 781 793 807 838 841 875 925 926 935 977 988 1019 1025 1033 1057 1063 1110 1145 1152 1195 1325 1354 1380 1422 1431 1480 1536 1543 1644 1655 1689 1693 1701 1750 1840 1873 1917 1963 1972 2005,CN1CCN(C1=O)C2CCN(C2C(=O)O)C(=O)C(=O)SC3=C(C=C(C=C3)OC)[N+](=O)[O-]
213,CCC(=O)OCCC=CCc1ccccc1,13 80 147 294 389 401 407 556 623 650 693 694 695 701 807 898 1034 1057 1066 1071 1088 1199 1332 1356 1380 1386 1711 1750 1754 1755 1873 1917,CCC(=O)OCC/C=C/CC1=CC=CC=C1
214,CCNc1ncc(C)c(-c2ccc(C#N)nc2-c2ccc(OC)cc2)n1,80 228 294 322 323 330 352 378 471 473 544 657 674 680 695 718 781 790 831 841 896 1057 1136 1152 1160 1197 1306 1358 1380 1384 1391 1416 1452 1535 1536 1582 1599 1639 1722 1726 1746 1750 1778 1855 1873 1962 2014,CCNC1=NC=C(C(=N1)C2=CC=C(C=C2)OC)C3=C(N=C(C=C3)C#N)C4=CC=C(C=C4)OC
215,NC(=O)NCC(=O)NNC(=O)Nc1ccc(F)cc1,41 80 90 140 191 197 281 420 540 638 650 699 745 807 843 1077 1152 1171 1380 1410 1440 1520 1526 1670 1715 1750 1752 1816 1873 1917 1928 1989 1990,C1=CC(=CC=C1NC(=O)NNC(=O)CNC(=O)N)F
216,CC(=O)NC1=NC1=C(C)c1cccc(C)c1,50 245 274 334 378 563 650 731 786 807 837 849 875 927 1013 1017 1039 1055 1057 1088 1152 1318 1380 1385 1584 1694 1722 1750 1816 1823 1873 1917 1985,CC1=CC(=CC=C1)/C(=C\2/C(=NC(=N2)NC(=O)C)NC(=O)C)/C
217,CC(C)(C)CCCCn1cccc1C(=O)c1ccccc1C(=O)c1cc(C(F)(F)F)ccc1C(F)(F)F,9 80 90 95 114 220 221 262 392 419 473 488 623 650 685 778 807 809 832 860 875 893 935 949 955 981 997 1057 1088 1101 1145 1199 1260 1300 1308 1330 1380 1417 1447 1453 1455 1522 1665 1750 1799 1873 1911 1917 1928 1991,CC(C)(C)CCCCN1C=CC=C1C(=O)C2=CC=CC=C2C(=O)C3=C(C=CC(=C3)C(F)(F)F)C(F)(F)F
218,CC1=NC=CC=C(C(=O)N2CCC(Cc3ccccc3)C2)C(CCN2CCN3CC2C3=O)=N1,5 29 80 314 378 389 407 414 433 451 458 571 608 621 650 652 687 689 732 738 739 753 772 800 807 862 872 886 926 927 935 964 1019 1057 1066 1081 1088 1145 1199 1235 1243 1249 1312 1325 1380 1399 1456 1480 1485 1504 1508 1551 1618 1695 1722 1750 1754 1790 1873 1917 1985 2009 2018 2022,CC1=NC(=CC=CN=C1C(=O)N2CCC(C2)CC3=CC=CC=C3)N4CCN(C(C4=O)CC5=CC=CC=C5)CCC6=C(N=C(C(=N6)C)N7CCC(C7)CC8=CC=CC=C8)C
219,COc1ccc2c(c1)CCCCCCCC2=O,2 27 310 314 322 352 556 650 680 684 695 718 751 781 841 875 926 1028 1057 1236 1380 1387 1476 1536 1738 1750 1873 1972,COC1=CC2=C(C=C1)C(=O)CCCC2
220,c1ccc(CCCCCN2CCCCC2)nc1,2 80 172 378 448 653 724 893 926 935 1028 1088 1143 1145 1153 1155 1184 1199 1243 1344 1380 1422 1452 1480 1482 1750 1791 1866 1873 1884 1911 1998,C1CCN(CC1)CCCCCC2=CC=CC=N2
221,COc1ccc(CNC(=O)c2nnnc(-c3ccccc3)c2C(=O)Oc2ccccc2)cc1,22 80 145 186 197 235 255 310 322 323 378 389 429 471 486 490 550 562 586 638 650 695 718 736 781 797 807 813 831 841 866 1057 1088 1152 1160 1164 1199 1380 1446 1514 1536 1573 1729 1750 1754 1873 1916 1917 1926,COC1=CC=C(C=C1)CNC(=O)C2=C(N=NN=C2C(=O)OC3=CC=CC=C3)C4=CC=CC=C4
222,N#Cc1cc[nH]c1-c1cc(C(F)(F)F)ccc1CCCNC(=O)Nc1ncn[nH]1,34 65 74 80 114 126 155 170 181 197 312 352 361 378 425 489 609 650 667 674 711 790 806 807 809 844 870 875 1114 1136 1152 1182 1194 1243 1260 1349 1380 1384 1417 1452 1453 1506 1522 1527 1665 1741 1750 1806 1816 1851 1862 1873 1876 1911 1917 1928 1966 1967 1989 1998,C1=CC(=C(C=C1C(F)(F)F)C2=C(C=CN2)C#N)CCCNC(=O)NC3=NC=NN3
223,CN(CC1CCCCC1)c1nc2ccccc2s1,2 29 80 119 162 289 378 461 484 506 541 557 617 675 834 881 885 890 926 964 980 1019 1028 1057 1088 1097 1101 1163 1199 1325 1380 1461 1750 1855 1873 2004,CN(CC1CCCCC1)C2=NC3=CC=CC=C3S2
224,COC1=C2C=CC=C2C(CNC(=O)NCCCN(C)C2=NOc3ccccc3N2)=C1,62 80 84 164 197 207 255 315 345 378 425 473 501 539 547 576 635 650 656 667 695 749 807 841 862 881 906 1057 1060 1062 1077 1088 1101 1114 1152 1160 1163 1167 1199 1205 1249 1284 1307 1336 1367 1380 1399 1426 1470 1481 1485 1536 1581 1597 1750 1794 1873 1876 1905 1911 1917 1951 1982 1989,CN(CCCNC(=O)NCC1=CC(=C2C=CC=CN2)C=CC=C1OC)C3=NOC4=CC=CC=C4N3
225,Cc1ccnc2c1n(C)c(=O)n2-c1ccccc1,11 58 313 314 378 389 442 472 564 637 650 767 771 772 787 935 1049 1057 1088 1145 1199 1380 1391 1440 1452 1546 1696 1722 1750 1825 1866 1873 1993,CC1=C2C(=NC=C1)N(C(=O)N2C)C3=CC=CC=C3
226,CN(C(=O)c1cc(-c2cccc(Cl)c2)nn1C)c1ccccc1OCCCC(=O)O,13 54 80 165 216 220 242 378 389 488 525 561 592 607 650 695 736 748 777 806 807 875 881 935 980 1039 1057 1088 1105 1110 1141 1145 1160 1163 1199 1220 1221 1287 1362 1380 1410 1443 1452 1518 1564 1611 1653 1683 1737 1750 1873 1911 1917 1956 1970 2018,CN1C(=CC(=N1)C2=CC(=CC=C2)Cl)C(=O)N(C)C3=CC=CC=C3OCCCC(=O)O
227,CCCCCCC1C(O)C1C(C)C1=CC=C1,1 26 80 200 251 283 294 334 345 547 591 626 755 791 794 807 832 862 955 1019 1057 1143 1249 1257 1380 1399 1444 1487 1520 1829 1873 1911 2039,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2C=CC=C2C=C1
228,CCC(NC(C)=O)C(=O)NC#N,1 80 117 245 294 573 650 674 702 736 790 798 807 818 949 1017 1057 1152 1210 1384 1417 1544 1638 1864 1917 1998,CCC(C(=O)NC#N)NC(=O)C(CC)NC(=O)C
229,COc1cccc(-c2ncc(Cl)cc2-c2ccnc(C)n2)c1,119 141 216 322 323 352 378 561 562 623 695 736 781 787 840 841 843 875 980 983 1039 1056 1057 1085 1088 1126 1160 1380 1406 1407 1452 1535 1536 1683 1722 1750 1768 1777 1855 1866 1873 1972 1981,CC1=NC=CC(=N1)C2=C(N=CC(=C2)Cl)C3=CC(=CC=C3)OC
230,O=C(c1cc(Cl)ccc1Cl)N1C(=O)C1c1ccc(Cl)s1,5 162 165 177 216 314 352 366 400 527 561 578 650 666 667 675 796 807 808 816 849 875 898 935 1019 1093 1119 1158 1380 1427 1504 1683 1750 1794 1873 1917 1991,C1=CC(=C(C=C1Cl)C(=O)N2C(C(=O)N(C(C2=O)C3=CC=C(S3)Cl)C(=O)C4=C(C=CC(=C4)Cl)Cl)C5=CC=C(S5)Cl)Cl
231,CC(C)(C)Oc1ccc2cc1C(=O)N2CC(=O)Nc1ccccn1,41 80 94 114 233 314 315 352 378 380 392 448 487 548 588 642 650 695 716 769 807 875 879 935 993 1057 1065 1088 1099 1152 1155 1199 1284 1312 1380 1452 1615 1683 1750 1808 1816 1823 1825 1859 1866 1873 1917 1970,CC(C)(C)OC1=C2C=C(C=C1)N(C2=O)CC(=O)NC3=CC=CC=N3
232,CN(C)CC(=O)OCCN1CCCN(C#N)C(=O)c2ccccc2-c2ccc(o2)S1(=O)=O,13 79 80 121 147 187 207 223 227 314 343 349 352 366 403 469 650 652 656 674 695 790 807 879 881 926 935 978 984 990 1028 1034 1057 1083 1088 1145 1163 1185 1190 1199 1380 1384 1386 1400 1411 1441 1480 1604 1624 1650 1666 1722 1750 1794 1831 1873 1917 1920 1937 1961 2006,CN(C)CC(=O)OCCN1CCCN(S1(=O)=O)C2=CC=C(O2)C3=CC=CC=C3C(=O)N(C#N)C4=CC=CC=C4C5=CC=C(O5)C6=CC=CC=C6C(=O)N(C)C
233,O=C1Nc2nnc(n2CC2OCC(NS(=O)(=O)N3CCCC(O)C3)C2O)S1,71 80 222 314 322 350 358 378 389 424 446 510 517 539 579 585 590 610 641 650 656 675 676 739 802 807 908 911 926 935 1019 1028 1060 1114 1152 1164 1183 1229 1239 1257 1325 1380 1399 1403 1476 1480 1487 1593 1768 1807 1827 1834 1918 1923 1957 1993 1999 2044,C1CC(CN(C1)S(=O)(=O)N[C@H]2CO[C@H]([C@@H]2O)CN3C(=NN=C3SC(=O)N4CCCC(C4)O)C5C(C(CO5)NS(=O)(=O)N6CCCC(C6)O)O)O
234,CC12CCCC1OC2CCOC(=O)CCc1ccc(-c2ccc(C(=O)O)s2)cc1,13 62 80 90 94 126 147 162 310 389 419 434 456 623 650 656 675 677 695 706 804 807 832 896 906 913 926 1019 1028 1034 1039 1045 1053 1057 1060 1090 1160 1162 1184 1216 1217 1243 1259 1274 1298 1325 1380 1386 1477 1564 1656 1750 1754 1873 1917 1921 1994 2007,C[C@]12CCC[C@H]1O[C@@H]2CCOC(=O)CCC3=CC=C(C=C3)C4=CC=C(S4)C(=O)O
235,O=C(CSc1ccc(Cl)cc1)Nc1cc(Cl)ccc1Cl,41 80 84 99 116 165 216 341 366 561 614 650 666 807 811 816 875 1070 1152 1224 1227 1255 1380 1455 1506 1683 1750 1808 1816 1873 1917 1948 1959,C1=CC(=CC=C1SCC(=O)NC2=C(C=CC(=C2)Cl)Cl)Cl
236,CC1=Cc2c(cc(Cl)c3cccc(Cn4c(=O)c5ccc4cc5)c23)NS1(=O)=O,80 84 203 207 244 285 314 366 389 395 469 504 515 532 556 561 580 647 650 660 695 735 802 818 840 875 935 1021 1039 1057 1088 1114 1349 1357 1380 1387 1573 1597 1683 1694 1702 1722 1750 1765 1786 1855 1873 1885 1982 1984 1996,CC1=CC2=C(C=C3C=CC4=CC(=C(C=C4C3=C2S(=O)(=O)N1)Cl)CN5C(=O)C6=CC=CC7=C6C(=CC=C7)C5=O)Cl
237,COC(C=CN=C(N)NC(=O)c1nccs1)=CC=COc1cccc(O)c1,14 31 56 65 140 273 285 322 328 361 378 381 392 398 432 468 486 554 562 594 627 650 675 689 694 695 725 745 779 807 841 875 994 1039 1057 1088 1119 1152 1171 1181 1288 1319 1379 1380 1452 1462 1567 1602 1705 1718 1750 1808 1866 1873 1885 1917 1929 2009 2028,CO/C(=N/C=C/C(=O)NC(=O)C1=NC=CS1)/N
238,O=C(C(C=Cc1ccc([N+](=O)[O-])cc1)=CC1CCCC1)N1CCCCC1,2 25 31 224 349 369 547 565 610 650 694 715 753 769 807 835 838 878 890 926 935 960 964 1019 1028 1110 1195 1265 1274 1308 1325 1380 1480 1588 1750 1809 1814 1841 1873 1917 1963 1998 2009 2033,C1CCC(CC1)/C=C(\C=C\C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)N3CCCC3
239,COc1ccc(-c2cc3ccc2c(C(=O)N2CC(N4CCNC(=O)C4)CC2=O)c3)cc1C(F)(F)F,94 102 114 141 210 217 231 249 262 302 305 314 352 419 501 552 572 650 671 695 718 739 766 775 798 799 807 809 841 875 896 926 935 937 1019 1057 1114 1160 1347 1353 1357 1380 1387 1439 1453 1480 1504 1536 1575 1605 1641 1733 1746 1750 1762 1854 1866 1873 1892 1910 1917 1924 1928 1936 1946 1970 1991,COC1=C(C=C(C=C1)C2=CC(=C(C=C2C(F)(F)F)OC)C(=O)N3CC(CC3=O)N4CCNC(=O)C4)C(F)(F)F
240,CNC(=O)NCC(C)Nc1nc2ncc1c1ccc(OC)cc21,1 60 80 137 197 260 283 310 315 322 345 378 600 606 650 690 695 708 710 718 781 807 826 841 875 1044 1057 1152 1196 1357 1380 1430 1452 1535 1536 1549 1645 1661 1733 1750 1855 1873 1917 1972 1989 2018 2021 2030,CC(CNC(=O)NC)NC1=NC=C2C3=C(C=CC(=C3)OC)C4=C(C2=N1)C=C(C=C4)OC
241,O=C(CN1CCCC1)c1ccc(C2CC3CCC(C2)O3)c2ccccc12,67 80 226 232 277 292 299 308 344 650 656 773 807 926 935 1019 1027 1028 1039 1044 1082 1088 1147 1199 1292 1312 1325 1357 1380 1422 1430 1480 1573 1577 1693 1750 1791 1873 1917 1921 1991 1998 2000,C1CCN(C1)CC(=O)C2=CC=C(C3=CC=CC=C32)C4CC5CCC(C4)O5
242,Nc1ccc2c3cc(O)ccc3c3ccc([N+](=O)[O-])c(Sc4ccccc4)c3c2c1,27 116 137 259 345 354 368 381 389 552 647 650 686 715 716 745 753 807 811 838 875 888 1001 1088 1168 1171 1195 1199 1313 1348 1357 1380 1411 1457 1557 1602 1628 1716 1733 1750 1802 1873 1957 1963 1984,C1=CC=C(C=C1)SC2=C(C=CC3=C2C=CC4=C3C=CC5=C4C=CC(=C5)O)[N+](=O)[O-]
243,Cn1nnn(CC(=O)Nc2nc(C=CO)cs2)c1=O,20 21 41 80 117 140 158 312 314 378 385 425 456 518 543 552 650 675 694 771 807 820 835 922 935 1007 1057 1105 1145 1152 1214 1284 1312 1380 1567 1759 1768 1783 1784 1816 1855 1873 1917 2001,CN1C(=O)N(N=N1)CC(=O)NC2=NC(=CS2)/C=C/O
244,COc1ccc(C(C)(C)C)c(C(=O)N2CCN(CC3CC3)CC2)c1,29 74 80 114 214 322 329 362 392 419 623 650 671 695 718 781 807 841 875 908 926 935 942 1019 1057 1325 1339 1380 1415 1480 1504 1536 1586 1589 1671 1750 1791 1809 1873 1917 1972 1975 1991 2009,CC(C)(C)C1=C(C=C(C=C1)OC)C(=O)N2CCN(CC2)CC3CC3
245,CCOC(=CN1CCCC1)c1cc2cc(OC)ccc2s1,63 80 109 147 162 231 245 294 322 415 419 556 650 675 694 695 718 781 807 835 841 875 885 926 935 1028 1057 1181 1199 1238 1242 1274 1380 1480 1536 1626 1722 1750 1792 1855 1873 1972 1974 1998,CCO/C(=C\N1CCCC1)/C2=CC3=C(S2)C=CC(=C3)OC
246,CCOC(=O)CCC(=O)OC(C(O)C(=O)OC)C(O)C(OC(=O)CC)C(OC(C)=O)C(=O)OC(C)C,1 54 69 80 147 197 227 283 294 400 496 548 575 585 589 594 650 677 693 695 702 807 829 841 876 898 1017 1035 1057 1152 1180 1202 1238 1386 1394 1411 1423 1441 1564 1617 1722 1917 1978 2000 2033,CCC(=O)OC(C(C(C(C(=O)OC)OC(=O)C)O)OC(=O)C)C(C(C(=O)OC(C)C)OC(=O)C)OC(=O)CCC(=O)OCC
247,COc1cccc(NC(=O)NC(=O)Nc2nc(C)c[nH]2)c1,5 118 184 191 322 354 378 562 650 695 703 781 806 807 841 875 1039 1057 1088 1114 1119 1152 1262 1380 1405 1410 1456 1536 1629 1722 1731 1750 1816 1851 1855 1873 1879 1917 1972 1989 1990 1998,c1c(cc(cc1)NC(=O)NC(=O)Nc1nc(c[nH]1)C)OC
248,CCN(c1nc(C)c(-c2cccc(F)c2C)s1)c1ccccc1-c1cccn1C,80 87 92 95 136 162 252 277 294 352 356 378 570 675 699 744 826 881 932 935 957 964 984 1032 1039 1057 1088 1101 1116 1145 1172 1199 1326 1362 1380 1397 1401 1409 1435 1540 1542 1692 1722 1750 1840 1855 1873 1928 2018 2029,CCN(C1=C(C(=CC=C1)F)C)C2=NC(=C(S2)C3=CC=CN3C)C
249,CC(=O)N(C(=O)Nc1cccc(F)c1)c1nc2ccccc2n1C(C)=S,45 97 110 184 191 193 230 289 357 378 650 699 703 746 795 807 812 875 881 935 995 1017 1039 1057 1088 1097 1151 1152 1199 1224 1231 1236 1282 1285 1335 1380 1427 1487 1588 1670 1750 1816 1855 1873 1905 1909 1917 1928,CC(=O)N(C1=NC2=CC=CC=C2N1C(=S)C)C(=O)NC3=CC(=CC=C3)F
250,CCCCN(CCN1CCOC1=O)C(=O)c1ccc(CNC(=O)c2ccccc2)cc1,80 197 255 265 294 310 314 348 389 441 486 587 591 608 638 650 656 778 794 807 813 828 881 926 935 950 978 1057 1076 1088 1089 1145 1152 1199 1221 1272 1362 1380 1385 1427 1480 1573 1665 1670 1697 1716 1743 1750 1754 1873 1911 1917 1951 1985,CCCCN(CCN1CCOC1=O)C(=O)C2=CC=C(C=C2)CNC(=O)C3=CC=CC=C3
251,COc1ccc(C2C=C(Cl)C=CC2c2cccc(N)c2)c(N(C)CCCC2CCNC(=O)N2)c1,80 99 149 222 240 282 301 303 305 314 322 382 400 405 438 496 547 561 589 647 650 695 699 717 718 720 781 832 841 875 881 888 918 926 1019 1027 1039 1052 1057 1062 1083 1088 1101 1114 1117 1163 1171 1279 1325 1380 1399 1419 1457 1461 1536 1587 1594 1663 1683 1733 1750 1866 1873 1911 1951 1972 1974 2018,CN(CCCC1CCNC(=O)N1)C2=C(C=CC(=C2)OC)C3C=C(C=CC3C4=CC(=CC=C4)N)Cl
252,CN(CC(=O)NC1=CN=CC=C(c2ccccc2)N=C1)C(=O)C1CC1,41 80 89 177 209 247 268 334 378 382 389 552 614 650 677 736 778 807 861 874 881 890 898 926 965 974 1019 1057 1088 1146 1152 1160 1163 1179 1190 1199 1249 1260 1325 1348 1352 1380 1446 1672 1707 1750 1816 1873 1917 1955,CN(CC(=O)NC1=CN=CC=C(C=N1)C2=CC=CC=C2)C(=O)C3CC3
253,CC(C)(CSCC(=O)OCCN1CCCC1=O)Oc1cccc2cc(Cl)ccc12,13 79 80 99 114 116 147 155 165 191 216 314 392 548 561 562 592 650 664 670 695 744 798 807 816 836 875 892 926 935 953 1028 1034 1039 1057 1087 1088 1089 1112 1123 1138 1145 1182 1188 1191 1357 1380 1386 1410 1480 1524 1683 1733 1738 1750 1855 1873 1917 1955 1959 1970,CC(C)(CSCCOC(=O)CSCCN1CCCC1=O)OC2=CC=CC3=C2C=CC(=C3)Cl
254,O=C(Nc1ccc([N+](=O)[O-])c(C(=O)N2CCC2)c1)C1=CC=N1,184 191 247 354 362 369 375 378 462 486 552 600 650 715 716 753 768 807 838 843 868 875 926 935 942 1028 1083 1152 1195 1249 1348 1380 1480 1504 1621 1750 1765 1816 1873 1917 1963 1978 1991 2002 2009,C1CN(C1)C(=O)C2=C(C=CC(=C2)NC(=O)C3=CC=NC=N3)[N+](=O)[O-]
255,CCCCN(CCCCOC(C)(C)OCC[NH+](CC)CCC)C(=O)[O-],6 13 80 114 294 348 350 368 392 440 448 487 502 591 607 650 691 695 715 794 805 807 881 892 978 1041 1045 1057 1160 1226 1249 1272 1669 1725 1883 1911 1917 1951 2031,CCCCN(CCCCOC(C)(COC(C)(C)COC(C)(C)COC(C)(C)COC(C)(C)COC(C)(CC[NH+](CC)CC)COC(=O)[O-])C(=O)[O-])C(=O)[O-]
256,COc1cccc(C(=O)OC2C3OC(CCCC4CCCC4)C(O3)C2C(C)(C)C)c1,29 80 114 133 145 221 322 352 377 392 469 482 484 562 610 650 656 678 695 712 735 745 781 807 832 841 875 890 924 926 1019 1028 1039 1057 1088 1126 1152 1283 1325 1380 1384 1385 1536 1618 1678 1699 1750 1764 1814 1873 1911 1917 1921 1950 1972 1985,CC(C)(C)[C@H]1[C@@H]2[C@H]([C@@H](O[C@@H]1O2)CCCC3CCCC3)OC(=O)C4=CC(=CC=C4)OC
