id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
260,C C C ( = O ) N ( C 1 C C ( N ( C 2 = C C = C C = C 1 2 ) C ( = O ) C 3 = C C = C O 3 ) C ) C 4 = C C = C C = C 4,9 64 80 96 103 136 154 159 263 288 294 310 346 371 380 389 397 407 424 426 450 474 482 487 500 516 520 526 537 547 548 569 621 650 654 656 666 719 732 734 765 774 783 787 807 829 844 881 882 898 923 926 933 935 939 942 950 952 975 1019 1027 1044 1048 1051 1057 1066 1088 1096 1115 1126 1138 1152 1177 1193 1198 1199 1211 1228 1233 1238 1243 1292 1294 1295 1309 1325 1368 1373 1380 1391 1422 1424 1428 1463 1468 1499 1504 1509 1534 1536 1538 1573 1591 1629 1631 1647 1651 1661 1696 1750 1754 1811 1822 1828 1872 1873 1899 1907 1910 1917 1926 1950 1981 1997 2000 2004 2018,CCC(=C1C=CC(=[N+]=C2C3CC(N2C4=CC=CC=C34)C)C=C1)N(C5CCC(N5C(=C6C7CC(N6C(=O)CC)C)CC)C)C8=CC=CC=C8
261,C 1 C S C C C 1 N C C N ( C C C ( C 2 = C C = C C = C 2 ) C 3 = C C = C C = C 3 ) C ( = O ) N C 4 = N C 5 = C C = C C = C 5 S 4,1 23 24 27 40 42 71 72 75 80 86 104 108 115 126 142 156 162 187 193 214 262 268 275 280 282 289 317 339 353 357 372 378 381 385 389 397 407 421 426 438 441 461 473 475 479 517 557 561 580 583 590 602 650 653 667 675 686 716 719 731 733 739 765 789 806 807 831 873 881 885 890 892 897 926 933 968 978 980 984 988 1003 1005 1019 1021 1034 1038 1067 1088 1097 1113 1141 1147 1152 1158 1180 1184 1191 1199 1201 1210 1215 1220 1222 1249 1293 1298 1325 1342 1365 1374 1380 1423 1449 1458 1490 1495 1504 1523 1569 1581 1609 1617 1634 1665 1675 1697 1699 1701 1730 1750 1782 1785 1809 1816 1820 1826 1853 1855 1860 1869 1873 1879 1894 1911 1917 1933 1944 1951 1989 1997 2020 2024 2034 2036 2047,C1CSCC(C(=C(C(CCN/C=C\2/C3=CC=CC=C3C4=CC=CC=C42)C5=C(N=C(S5)N6CC7C(C6)N=CN7)Cl)C8=C(N=C(S8)Cl)Cl)[NH3+])SC1
262,C [C@@H] 1 C N ( C [C@H] ( O 1 ) C ) C 2 = C ( N = C ( O 2 ) C 3 = C C = C ( C = C 3 ) C ) S ( = O ) ( = O ) C 4 = C C = C ( C = C 4 ) F,0 18 22 73 78 90 93 102 107 117 155 203 206 235 258 260 266 273 311 317 319 327 350 356 373 378 392 407 411 423 426 463 541 549 553 568 621 650 656 689 690 699 715 720 739 761 764 779 810 856 896 912 914 918 926 935 972 981 985 994 1015 1019 1047 1053 1055 1057 1122 1151 1159 1160 1226 1267 1271 1275 1305 1308 1309 1320 1334 1368 1380 1410 1432 1435 1442 1476 1519 1537 1542 1545 1568 1571 1587 1596 1598 1604 1640 1651 1670 1704 1716 1722 1742 1750 1776 1781 1783 1823 1855 1873 1889 1920 1921 1923 1928 1929 1946 1998 2043,CC1CN(CC(O1)C)C2=CN3C(P2[O-])C=C(P3S(=O)(=O)C4=CC=C(C=C4)C5=NOC(=N5)C6=CC=C(C=C6)P7C(=CC(O7)C)C)C
263,C 1 = C C = C ( C = C 1 ) C ( C C C Cl ) ( C # N ) F,34 43 54 80 114 135 148 165 262 276 312 313 331 346 353 389 391 423 518 537 573 585 586 616 672 674 689 710 735 757 768 774 785 790 842 908 913 917 974 983 1000 1035 1041 1069 1088 1094 1109 1116 1132 1145 1155 1174 1176 1188 1199 1205 1305 1308 1342 1345 1366 1380 1384 1392 1417 1420 1427 1452 1453 1455 1456 1469 1501 1514 1518 1538 1557 1592 1594 1605 1623 1645 1677 1683 1687 1706 1726 1739 1750 1778 1827 1831 1860 1873 1890 1911 1917 1928 1953 1959 1969 2017,C=C=C=C1C(=C2C(=C(C(=C=C=C3C=CC(=C=C=C4C=CC(=C=C=C5C=CC(=C=C=C6C=CC2=C=C6)C(F)(F)F)C(F)(F)F)[CH][CH]5)C(F)(F)F)C(F)(F)F)C(F)(F)F)C#N
264,C 1 = C C ( = C C = C 1 C ( = O ) [O-] ) S ( = O ) ( = O ) N C C C C ( = O ) [O-],16 20 24 27 72 80 96 125 128 136 151 171 234 235 252 266 281 306 317 319 350 360 374 376 443 496 500 502 511 524 556 560 593 603 620 636 650 666 667 689 715 730 732 735 736 779 785 807 812 832 871 883 885 913 944 950 997 1014 1045 1077 1105 1125 1128 1130 1152 1176 1179 1226 1230 1276 1297 1312 1330 1380 1385 1398 1457 1468 1476 1505 1521 1524 1564 1568 1587 1602 1607 1617 1626 1679 1686 1697 1735 1750 1775 1790 1797 1824 1838 1872 1873 1886 1888 1911 1917 1936 1942 1977 1978 2000 2012,C1=CC(=CC=C1C(=C2C=CC(=C(C3=CC=C(C=C3)S(=O)(=O)NCCCC(=O)[O-])NNS(=O)(=O)C4=CC=C(C=C4)S(=O)(=O)NCCC(=O)[O-])N2)[O-])C(=O)[O-]
265,C S C 1 = C ( C = C ( C = C 1 ) C ( = O ) O C C 2 = C S C ( = N 2 ) C 3 = C C = C C = C 3 ) [N+] ( = O ) [O-],31 49 76 80 100 109 116 145 147 150 163 164 176 201 238 256 280 287 311 322 354 367 378 389 394 461 469 503 518 542 552 622 639 641 650 657 675 682 693 695 715 716 719 724 730 735 736 745 749 753 756 807 822 828 838 875 925 926 960 1002 1021 1025 1033 1057 1088 1091 1098 1111 1131 1160 1195 1199 1250 1276 1307 1308 1314 1319 1331 1347 1378 1380 1385 1414 1419 1423 1430 1439 1485 1522 1567 1578 1584 1599 1652 1682 1697 1701 1723 1736 1750 1754 1758 1778 1786 1793 1794 1805 1815 1824 1831 1855 1873 1876 1878 1881 1887 1911 1912 1915 1917 1934 1963 2017 2036,CSC1=C(C=C(C=C1)/C(=C\2/C=NC[N+]2(C3=CC=CC=C3)[O-])/OCC4=CSC(=N4)CC5=CSC(=C5)[N+]6(CN=CC6=C7C=CC=CC7=C6)[O-])[N+](=O)[O-]
266,C C 1 = C C = C ( C = C 1 ) [C@@] 2 ( N = C ( O C 3 = C C ( = C ( C = C 3 O 2 ) Cl ) Cl ) N C 4 = C C = C C = C 4 ) C ( F ) ( F ) F,44 50 59 70 98 114 148 152 189 191 218 235 252 263 338 340 349 361 366 378 389 407 439 462 484 491 498 500 518 537 542 556 561 567 583 607 609 640 654 656 680 687 702 703 707 727 731 745 789 811 875 880 907 910 912 958 992 1011 1037 1047 1057 1060 1066 1068 1076 1088 1103 1152 1156 1199 1220 1226 1238 1247 1257 1268 1275 1282 1288 1303 1313 1333 1360 1377 1380 1384 1422 1453 1456 1486 1496 1511 1516 1524 1554 1590 1592 1640 1681 1683 1709 1722 1747 1750 1775 1780 1789 1810 1823 1827 1845 1854 1871 1873 1905 1912 1920 1928 1931 1934 1947 1960 1968 2007 2024 2030,CC1=C(C(=C(C(=C1Cl)C)C2=NC=NC(O2)(C(F)(F)F)C(F)(F)F)Cl)C3=NC=NC(O3)(C4=CC=C(C=C4)C56N=CN=C(O5)NNC7=CC=CC=C7)C(F)(F)F
267,C / C ( = C \ C C = C ) / O C 1 C C C C C 1,2 39 54 80 104 113 119 120 145 154 163 172 190 215 248 253 279 281 290 292 307 316 339 361 376 378 407 449 467 479 507 512 516 517 543 565 586 588 595 600 629 648 658 659 676 694 695 705 707 718 719 807 814 860 890 912 926 929 940 1017 1019 1028 1036 1038 1047 1048 1051 1057 1088 1115 1126 1138 1147 1165 1198 1255 1265 1272 1285 1317 1325 1363 1366 1391 1402 1410 1427 1438 1480 1507 1509 1518 1550 1606 1614 1619 1645 1648 1675 1680 1717 1721 1844 1861 1864 1873 1893 1903 1950 1953 1982 1999 2002 2006,C/C(=C\CC(=C)C)/C/C=C(\C)/OC1CCCCC1
268,C [C@@H] ( C ( = O ) N C 1 = C C = N C = C 1 ) O C 2 = C C = C ( C = C 2 ) O C,1 25 33 35 37 106 129 167 191 199 261 266 283 322 327 340 347 378 383 430 432 433 449 460 497 572 573 593 650 664 682 695 718 738 745 769 781 791 806 807 831 835 841 881 906 908 916 935 936 954 968 971 989 1044 1057 1076 1077 1123 1125 1133 1134 1144 1146 1152 1154 1169 1178 1184 1208 1269 1272 1276 1290 1316 1380 1408 1435 1443 1507 1515 1536 1565 1572 1600 1603 1607 1624 1664 1685 1750 1785 1816 1817 1821 1842 1866 1872 1873 1880 1891 1899 1917 1941 1964 1998 2003 2034,CC(C(=O)NC1=CC=NC=C1)NN(C(=O)C(C)OC2=CC=C(C=C2)OC)C(C(=O)NC3=CC=NC=C3)N4N=CC5=NN=CC5=N4
269,C C ( C ( = O ) N C C 1 = C N = C ( C = C 1 ) N ( C ) C ) O C C 2 = C C ( = C C = C 2 ) O C,1 8 43 47 71 80 101 113 138 193 197 209 229 255 283 286 292 310 316 317 322 378 391 395 401 402 445 489 559 562 566 573 586 608 629 650 651 652 695 707 724 734 745 778 781 794 805 807 817 840 841 847 875 881 882 885 890 900 908 932 942 991 994 1030 1035 1039 1057 1066 1079 1087 1088 1103 1143 1152 1163 1171 1204 1236 1243 1252 1269 1276 1289 1322 1328 1331 1334 1355 1358 1360 1380 1388 1431 1441 1452 1458 1478 1494 1510 1518 1522 1525 1535 1536 1562 1573 1583 1596 1617 1645 1647 1660 1667 1685 1698 1700 1724 1730 1741 1750 1754 1758 1764 1805 1815 1823 1830 1873 1894 1917 1918 1925 1940 1964 1972 2030 2036 2045,CC(C(=O)NCC1=CC(=CC=C1)OC)OCC2=CC(=CC=C2)CO[Al](CCC3=CN=C(C=N3)COC(C)/C(=C/N=S)/OC)N(C)C
270,C 1 C C 1 C ( C N ) O / N = C ( / C 2 = C S C ( = N 2 ) N ) \ C ( = O ) N C 3 C 4 N ( C 3 = O ) C ( = C ( C S 4 ) C S C 5 = N N = C S 5 ) C ( = O ) O,1 5 13 19 66 80 89 93 116 121 123 150 228 230 232 233 235 256 260 269 281 288 292 308 314 329 341 360 362 371 378 386 387 389 416 429 431 440 456 466 470 481 490 494 523 527 539 548 552 555 605 650 653 675 682 695 698 699 723 725 731 740 753 762 785 792 807 825 837 843 855 859 870 872 882 894 907 911 922 926 935 936 963 966 967 981 998 999 1019 1041 1063 1071 1074 1097 1101 1117 1121 1142 1152 1164 1171 1200 1201 1210 1213 1241 1252 1264 1279 1283 1310 1325 1351 1380 1415 1418 1423 1441 1443 1450 1457 1496 1508 1510 1516 1547 1567 1584 1586 1614 1654 1678 1697 1698 1712 1727 1743 1748 1753 1758 1774 1801 1811 1836 1844 1851 1855 1873 1886 1903 1909 1915 1917 1922 1938 1950 1971 1977 1978 1990 2021 2045,C1C(=C(N2C(S1)C(C2=O)NC(=O)/C(=N/OC(N)N3C=CN=N3)/C4=NN=CS4)C(=O)O)CSC5=NN=C(N5N6C=CN=N6)SCN
271,C / C ( = N \ N C ( = O ) C N C 1 = C C = C ( C = C 1 ) O C ) / C 2 = C C 3 = C ( C = C 2 ) O C O 3,29 41 60 62 80 178 191 221 241 258 272 276 284 305 315 318 322 346 354 371 391 431 441 450 464 468 482 514 537 592 605 650 652 656 658 676 684 689 695 699 700 704 718 725 738 765 781 807 824 831 834 841 843 844 847 874 875 876 920 922 926 940 951 954 997 1007 1017 1035 1057 1058 1115 1136 1152 1182 1220 1236 1247 1267 1275 1281 1295 1327 1349 1373 1380 1385 1395 1397 1401 1406 1411 1416 1419 1422 1440 1443 1493 1505 1525 1536 1539 1540 1554 1564 1576 1584 1647 1687 1697 1733 1747 1750 1755 1759 1800 1813 1844 1854 1863 1869 1873 1874 1886 1905 1917 1921 1938 1966,C/C(=N\N/C(=N/OC)/C1=CC2=C(C(=C1)C/C(=N/OC)/CNC3=CC=C(C=C3)OC)OCO2)/CC/C(=N/NC(=O)CNC4=CC=C(C=C4)OC)/OC
272,C C 1 = C C = C C = C 1 C 2 = N N = C ( O 2 ) S [C@H] ( C ) C ( = O ) N C 3 = C C 4 = C C = C C = C 4 C = C 3,1 10 43 84 112 116 138 157 170 184 189 191 192 196 201 203 217 224 254 263 283 317 322 331 338 339 352 363 364 373 378 379 395 398 454 485 494 518 538 539 553 573 581 585 590 598 637 650 656 660 678 696 709 721 739 780 792 807 825 843 875 891 893 934 948 984 1042 1047 1057 1074 1083 1087 1088 1097 1115 1126 1139 1152 1158 1161 1162 1164 1173 1195 1199 1200 1215 1249 1262 1290 1293 1307 1311 1336 1343 1346 1347 1360 1380 1383 1384 1391 1411 1445 1446 1464 1468 1478 1504 1507 1530 1537 1595 1604 1630 1636 1664 1665 1672 1674 1705 1720 1722 1745 1750 1751 1770 1805 1808 1810 1816 1830 1832 1855 1867 1873 1884 1904 1917 1920 1960 1963 1991 1992 1999 2001 2010,CC(C)/C/1=C/C(=C/C=C/2\C=C(C=C2/C(=C/3\C=C(C=C3C4=CC=CC=C4C5=CC=CC=C5[Si](C)(C)C)N[Si](C)(C)C)/C1)N[Si](C)(C)C)/SOOOO
273,C C ( C ) C N C 1 = N C ( = N C ( = N 1 ) Cl ) N C C ( C ) C,1 2 10 36 47 69 78 80 97 129 167 234 258 278 283 319 371 378 411 427 443 511 515 531 552 554 561 568 606 610 623 629 652 655 691 710 717 748 753 763 775 788 792 798 822 849 851 872 875 890 900 911 930 948 974 992 1014 1051 1057 1071 1151 1152 1162 1164 1184 1233 1238 1240 1251 1254 1255 1269 1270 1290 1337 1366 1380 1383 1388 1416 1417 1447 1454 1462 1553 1570 1582 1601 1611 1630 1637 1657 1683 1847 1855 1861 1862 1878 1881 1888 1915 1928 1943 1961 1974 2020 2042,CC(C)CNC1=NC(=NC(=N1)Cl)NS(=C)C2=C(N=NC2=S(=C)F)C(C)/C(=C/3\N=NC(=N3)NCC(C)C)/CC(C)C
274,O 1 C 2 = C ( C ( C ( = C 1 N ) C # N ) C ( C C ) C ) C ( = O ) C C ( C 2 ) ( C ) C,1 42 46 80 88 134 141 149 151 182 217 226 239 265 283 285 291 294 312 314 369 376 381 391 410 420 446 452 467 480 501 529 587 599 610 628 638 650 651 656 658 660 667 668 674 733 751 790 801 824 834 849 861 877 904 907 926 932 940 976 998 1010 1013 1019 1057 1060 1061 1086 1101 1125 1136 1166 1171 1191 1213 1259 1268 1274 1288 1301 1305 1337 1348 1370 1380 1381 1384 1424 1432 1454 1457 1487 1491 1495 1544 1545 1567 1582 1603 1613 1662 1668 1677 1693 1711 1722 1723 1735 1754 1760 1800 1808 1810 1883 1899 1924 1946 1962 1966 1971 1992 2020,CCC1C(C(C(=C(O1)N)C#N)C(C)CC)C2(C(C(=C(C(C(C2(C)C)C(C)CC)(C)C3C(=COC4=C3C(=O)CC(C4)(C)C)C#N)N)C#N)C(C)CC)C
275,C C N C ( = S ) N ( C C 1 = C C = C ( C = C 1 ) O C ) C C 2 = C C 3 = C C = C C ( = C 3 N C 2 = O ) C,1 46 58 78 80 97 110 111 112 113 197 224 226 243 265 266 294 299 305 310 314 322 323 332 345 346 368 383 391 444 454 473 507 515 533 579 580 587 597 599 638 650 661 670 695 718 750 766 769 770 781 806 807 815 831 841 850 864 875 880 881 949 953 968 978 1011 1016 1039 1057 1077 1087 1088 1114 1118 1132 1147 1152 1199 1223 1224 1254 1264 1306 1309 1318 1349 1380 1391 1422 1445 1468 1486 1487 1530 1536 1541 1592 1612 1624 1631 1645 1652 1658 1683 1690 1721 1722 1726 1745 1750 1754 1846 1855 1858 1873 1876 1880 1903 1930 1931 1973 1979 1991 1999 2005 2018 2034 2038,CC[NH2+]C1=CC=CC2=C1NC(=O)C(=C2)CN(C(=S)C(C(C(C3=CC=C(C=C3)OC)[NH2+]I)NOC)[NH2+]I)C(=S)NCC4=CC(=CC=C4)OC
276,C 1 C ( O 1 ) C 2 = C ( C ( = C C ( = C 2 Cl ) Cl ) Cl ) Cl,60 62 68 82 151 165 186 256 267 278 298 311 317 319 366 369 382 405 411 429 466 505 506 547 561 594 610 614 637 644 656 693 748 766 777 802 810 821 849 875 889 894 897 906 921 926 930 1011 1019 1067 1077 1115 1136 1151 1163 1205 1208 1253 1262 1265 1276 1361 1362 1380 1419 1424 1434 1453 1491 1501 1517 1524 1526 1565 1568 1581 1638 1648 1650 1658 1683 1742 1744 1789 1851 1863 1868 1873 1874 1888 1909 1923 1932 1967 2030 2035,C1CP2(=C3C=CC(=C4C3C(OC4)COP5(=C6C=CC(=C7C=CC(=CC8=C7C6C(=C5Cl)C=C8)Cl)Cl)C9=C(C(=C(C=C9Cl)Cl)Cl)Cl)C=C2)C=CO1
277,C C 1 = C C ( = C C ( = C 1 ) N C ( = O ) N 2 C C N ( C 2 C ( = O ) N C C N ) C ( = O ) C 3 = C C ( = C C = C 3 ) O C ) C,13 14 27 50 80 84 95 121 124 191 197 218 221 242 251 299 322 343 345 354 362 377 383 494 528 562 599 618 633 645 650 651 667 681 686 689 695 732 781 786 807 811 815 822 841 843 869 870 875 888 907 918 923 925 926 927 935 936 963 981 998 1011 1019 1020 1038 1039 1044 1057 1064 1069 1088 1091 1118 1139 1152 1171 1212 1213 1221 1239 1291 1295 1301 1310 1316 1348 1374 1380 1384 1385 1399 1438 1480 1504 1534 1536 1545 1548 1587 1596 1612 1646 1695 1707 1722 1726 1731 1750 1752 1760 1792 1816 1823 1840 1870 1871 1873 1895 1897 1900 1908 1917 1924 1941 1947 1953 1972 1980 1984 1985 2001,COC1=CC=CC(=C1)C(=O)N2CCN(C2C(=O)NCCF)C(=O)NC3=CC(=CC=C3)SOC4C=C5C(=CC(=C6N5O6)OC)C=C4OC
278,C C C C C C C C C C C C C C C C N 1 C 2 = C C = C C = C 2 N = C 1 C C N C ( = O ) C 3 = C ( C = C ( C = C 3 ) C ) C,8 45 47 67 80 86 91 176 177 197 204 218 234 235 246 258 264 289 293 294 318 344 348 357 378 418 435 457 465 469 480 481 486 515 522 591 631 646 650 663 667 670 686 690 718 734 749 759 792 794 800 802 805 807 816 828 844 852 868 875 893 908 935 954 960 967 977 991 996 1013 1057 1088 1097 1113 1143 1145 1152 1156 1186 1199 1230 1243 1251 1285 1317 1322 1343 1373 1380 1381 1391 1406 1429 1444 1451 1493 1550 1590 1592 1593 1613 1614 1620 1655 1670 1687 1697 1720 1722 1733 1750 1753 1762 1764 1783 1798 1823 1828 1842 1855 1873 1874 1906 1911 1912 1917 1938 1942 1983 1991 1995 1999 2003,CCCCCCCCN1C2=CC=CC=C2N=C1CCN/C(=C/3\C=C(C(=C3)C(=O)NCCC4=NN=NN4)C(=O)NCCC)/N5N=CN=N5
279,C 1 C C C 2 C C ( C 1 ) C C 3 = C C = C C = C 2 3,6 27 38 121 139 185 205 231 262 292 371 379 395 429 436 475 480 499 521 536 585 588 602 632 645 704 714 716 718 790 804 813 822 830 853 857 877 890 905 916 917 924 926 939 950 958 968 996 1001 1002 1011 1019 1027 1028 1037 1086 1088 1123 1126 1145 1190 1194 1199 1230 1236 1244 1257 1273 1292 1294 1319 1325 1347 1351 1364 1380 1408 1446 1455 1494 1501 1516 1546 1645 1649 1661 1684 1690 1708 1716 1730 1750 1755 1781 1827 1838 1873 1923 1943 1958 1973 1978 2000 2019 2020 2027 2038,C1CCC(C1)C2=C3CC4CC(C3)C5=CC=CC=C5C4[NH+]6CC7CC6CC8=C9C7C(=CC9)CC(C8)CC1=C9C2=CCC=CC=C2C1
280,[C@@H] 1 ( O [C@@H] ( C C 1 ) C [C@@H] ( C C C C C [C@H] ( C C 1 = C [C@@H] ( O C 1 = O ) C ) O ) O ) [C@H] ( C C [C@H] ( [C@@H] ( C C C C C C C C C C C C ) O ) O ) O,1 3 8 59 70 79 80 82 94 150 202 227 238 244 294 306 314 373 377 401 413 447 452 464 465 501 509 519 539 559 568 591 619 627 650 656 692 710 716 739 741 750 755 756 759 761 794 802 804 807 812 857 881 884 888 897 904 907 910 912 918 926 939 947 971 1019 1022 1028 1057 1088 1130 1143 1179 1184 1205 1215 1217 1246 1262 1283 1291 1300 1309 1310 1313 1322 1325 1343 1380 1391 1428 1444 1463 1478 1484 1485 1497 1498 1520 1545 1591 1622 1644 1645 1648 1677 1695 1710 1718 1741 1758 1769 1770 1830 1838 1873 1911 1921 1922 1957 2002 2036 2038,CCCCCCCCCCCCC(C(CCC(C1CCC(O1)C(CCC(C2CCC(OCO2)C[S+]3C(C=C(C(=O)O3)CC)C)O)O)O)N(CC)C4CC4)O
281,C C C C C C ( C ) C C ( C ) C 1 = C C ( = C 2 C 3 = C ( C C N ( C 3 ) C C # C ) C ( O C 2 = C 1 ) ( C ) C ) C ( = O ) O C C N 4 C C C C C 4,1 2 5 13 32 53 59 70 79 80 83 106 130 145 147 148 174 186 203 221 241 253 255 260 283 294 322 324 334 337 370 411 449 457 458 461 475 481 486 500 502 518 527 533 535 539 546 550 568 583 591 599 616 623 634 650 656 674 679 680 685 695 724 728 739 742 774 784 794 807 808 839 848 853 858 862 875 877 885 887 890 911 915 926 935 946 974 1004 1028 1057 1060 1065 1080 1095 1102 1142 1145 1155 1180 1188 1194 1215 1253 1274 1282 1283 1343 1346 1349 1365 1368 1380 1387 1391 1422 1430 1437 1443 1444 1453 1467 1472 1476 1480 1482 1494 1496 1516 1526 1543 1563 1573 1580 1592 1602 1658 1673 1737 1738 1747 1754 1763 1767 1791 1799 1811 1816 1828 1846 1862 1873 1892 1905 1911 1917 1922 1946 1957 1963 1968 1973 1978 1991 1998 2029 2030 2040,CCCOC1(CC(C(ON1C)(C)C)Br)CC(C)CC(C)C2=C3C(C(ON3C(C)C)(C)C)(C(C2)(C)C)OCCN4CC(N(C4=C=N)C)C(C)C
282,C C 1 = N C 2 = C C = C C = C 2 C 1 = C C 3 = C ( N ( C ( = O ) S 3 ) C C ( = O ) N C 4 = C C ( = C ( C = C 4 ) O C ) Cl ) O,13 38 41 60 63 80 83 94 95 102 112 146 162 184 187 188 189 191 195 218 221 241 249 250 280 281 283 296 314 320 339 352 366 378 399 440 508 530 536 560 561 564 591 614 646 648 650 669 675 694 695 703 748 755 802 807 809 841 843 868 875 901 923 927 935 943 944 959 961 984 997 1014 1030 1051 1052 1054 1057 1058 1071 1076 1088 1093 1098 1110 1112 1120 1121 1130 1148 1152 1154 1167 1170 1179 1189 1199 1216 1233 1234 1246 1251 1254 1258 1284 1309 1312 1323 1332 1334 1344 1369 1380 1393 1416 1434 1440 1447 1471 1474 1520 1522 1536 1551 1561 1581 1602 1615 1647 1662 1677 1683 1684 1722 1750 1783 1797 1798 1810 1816 1817 1873 1917 1930 1934 1947 1967 1970 1984 1986 1989 1993 2003 2028 2037,CC\1=NC2=CC=CC=C2/C1=C/C3=C(/C(=C/4\C(=NC5=CC=CC=C54)C)/SC3=O)N6C(=N/C(=C/C7=CC(=C(C=C7OC)Cl)Cl)/S6)CC(=O)NC8=CC(SC(=O)S8)OC
283,C 1 = C C ( C ( = C ( C 1 = O ) Br ) Br ) ( Br ) Br,0 6 25 47 66 71 84 94 98 110 160 187 191 195 208 274 314 366 379 400 455 462 464 501 508 524 525 533 536 538 547 584 616 639 650 667 670 705 728 734 747 773 787 797 867 870 895 900 1024 1053 1055 1058 1060 1070 1077 1079 1088 1138 1170 1173 1198 1221 1268 1291 1307 1317 1326 1376 1380 1471 1489 1528 1564 1580 1586 1603 1616 1631 1637 1688 1695 1721 1747 1774 1780 1793 1873 1886 1923 1955 1988 2023 2028,C1=CC2=CC(=C3C(=CC(=C4C3=C(C(=CC4=O)Br)Br)C2(C1=O)Br)Br)C5(C(=CC(=C6C=CC(=C7C=CC(=CC8=CC(=O)C(=C(C28)Br)Br)C7=O)C=C6)C5(Br)Br)Br)Br
284,C C 1 = C C = C ( S 1 ) C ( = O ) C S C 2 = N N = C S 2,6 46 80 84 104 108 114 116 143 150 162 242 254 258 272 281 290 319 341 366 371 378 405 415 419 432 434 471 483 501 513 520 531 532 581 585 587 590 600 623 642 650 655 672 675 681 691 710 714 721 764 770 791 792 807 838 843 847 860 875 894 936 948 999 1007 1008 1010 1021 1042 1047 1052 1057 1074 1090 1097 1133 1136 1146 1157 1164 1172 1173 1198 1200 1201 1210 1281 1380 1384 1415 1417 1436 1439 1465 1487 1488 1493 1559 1567 1588 1590 1644 1681 1693 1698 1712 1722 1729 1733 1750 1768 1779 1785 1811 1817 1850 1854 1872 1873 1911 1917 1939 1941 1955 1959 1992 2018 2047,CSC1=CC=C(S1)C(C2=CC3=C(S2)SC(=N3)SCSC4=NN=CS4)(C5=CC(=C6C=NS=N6)S5)C(C7=CC=C(S7)C)(C8=NN=CS8)C9=NN=CS9
285,C C ( C ) C ( C ) N C 1 = C ( N = C C = C 1 ) Cl,1 9 15 17 22 74 80 161 205 219 232 266 283 303 329 332 339 348 354 378 434 448 464 473 507 508 509 530 556 561 607 641 666 688 690 741 787 791 804 819 889 906 911 975 989 1028 1043 1057 1063 1088 1104 1152 1211 1217 1224 1227 1268 1278 1287 1303 1310 1322 1337 1362 1380 1391 1422 1452 1475 1478 1484 1498 1507 1510 1515 1516 1518 1591 1603 1616 1619 1645 1654 1683 1696 1732 1738 1746 1750 1773 1788 1811 1866 1873 1952 1986 1990 1991 1995 2008,CC(C)C(C)NC1=C(N=CC=C1)C(=C2C=CC(=C3C=CC(=C4C=CC(=C5C=CN=N5)C=C4)C=C3)C=C2)C6=NC=CC(=C7C=CN=N7)C6=C(C(C)C)Cl
286,C C 1 = C ( C = C C ( = C 1 ) Cl ) C 2 = C C = C C 3 = C 2 O C ( C 3 ) C N,12 29 67 80 87 111 120 138 165 181 184 210 216 219 230 231 255 267 279 283 310 333 342 352 369 370 416 436 533 538 561 566 656 664 680 750 770 814 816 841 875 895 896 917 923 926 934 981 984 1019 1039 1057 1063 1076 1078 1088 1095 1102 1107 1122 1147 1156 1171 1188 1216 1217 1236 1294 1350 1369 1376 1380 1386 1391 1401 1426 1441 1448 1457 1503 1508 1521 1527 1528 1558 1588 1591 1629 1647 1665 1683 1689 1691 1708 1714 1719 1722 1724 1736 1750 1772 1800 1820 1821 1829 1836 1873 1889 1895 1901 1917 1955 1962 1972 1975,B1(OC2=C(C=CC(=C2O1)C3=C(C=C(C=C3)Cl)C)B4C(=C(C5=C4C=CC(=C5)Cl)[Sn](CC6CC7=C(O6)C(=CC=C7)C8=C(C=C(C=C8)Cl)C)(Cl)Cl)C)C9=CC(C=CCN)C
287,C [C@H] ( C C C 1 = C C = C O 1 ) N C 2 = C ( C = C ( C = C 2 ) S ( = O ) ( = O ) N C ( C ) C ) [N+] ( = O ) [O-],1 10 19 80 123 149 198 212 218 258 283 291 303 309 319 350 354 366 393 396 442 461 466 473 474 478 502 512 520 521 541 542 575 590 611 613 620 634 644 650 656 664 674 683 687 690 697 701 715 716 721 739 745 753 765 787 813 838 866 875 956 963 1004 1005 1013 1028 1057 1065 1069 1086 1088 1099 1112 1125 1137 1152 1153 1158 1174 1184 1186 1195 1199 1218 1224 1226 1229 1233 1243 1249 1258 1284 1340 1357 1380 1384 1409 1425 1430 1431 1439 1446 1455 1466 1471 1476 1514 1518 1532 1545 1556 1571 1664 1666 1700 1750 1778 1785 1799 1801 1814 1815 1839 1846 1851 1856 1871 1873 1926 1930 1934 1941 1963 2018 2019 2032,CC(C1=CC=CO1)NC2=CC(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])NC(C3=CC=CO3)NC4=CC(=CC=C4[N+](=O)[O-])S(=O)(=O)CNC#CNC
