id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
487,C1=CC=C(C(=C1)OCC(=O)NCCSCC(=O)O)F,41 80 116 192 197 219 274 353 389 597 650 667 695 699 753 807 883 925 953 1032 1088 1152 1182 1187 1199 1208 1380 1410 1420 1452 1737 1750 1840 1873 1917 1928 1959 1970 2004,C1=CC=C(C(=C1)OCC(=O)NCCSCC(=O)O)F
488,CCCN(CCC)C(=C)C(C=C)NC,1 72 80 207 219 294 694 794 807 881 894 978 1022 1057 1110 1152 1296 1336 1366 1430 1536 1645 1761 1907 1951 1995,CCCN(CCC)C(=C)C(C=C)[Si]CNC
489,CCC1=CC=CC=C1OCC(=O)NNC(=O)C2=CC(=CC=C2)N(C)C,41 80 192 281 288 294 304 486 526 650 695 745 807 875 881 942 1039 1057 1088 1096 1152 1163 1178 1187 1199 1302 1349 1379 1380 1385 1410 1452 1597 1652 1700 1750 1799 1873 1898 1917 1970 1985 2004,CCC1=CC=CC=C1OCC(=O)NNC(=O)C2=CC(=CC=C2)N(C)C
490,C1=CC(=C(C=C1NC(=O)N[C@@H](CCO)C(=O)O)Cl)Br,1 80 117 184 191 222 276 343 365 366 389 449 473 561 567 650 728 736 739 807 833 843 875 1152 1225 1380 1554 1581 1624 1631 1683 1750 1807 1816 1844 1873 1917 1989 1990,C1=CC(=C(C=C1NC(=O)NC(CCO)C(=O)O)Cl)Br
491,C1=CC(=C(C(=C1)N(C(=O)C2=CC(=C(C=C2)F)Cl)O)F)C(=O)NC3=C(C=C(C=C3I)C(C(F)(F)F)(C(F)(F)F)F)C(F)(F)F,59 107 114 117 119 216 241 252 262 280 347 361 366 381 419 465 478 486 547 561 580 582 650 661 689 699 807 809 847 875 881 887 947 1036 1039 1088 1139 1152 1221 1362 1380 1385 1415 1417 1445 1447 1453 1488 1683 1697 1736 1750 1816 1840 1873 1917 1928 1984 1991 2018 2028,C1=CC(=C(C(=C1)N(C(=O)C2=CC(=C(C=C2)F)Cl)O)F)C(=O)NC3=C(C=C(C=C3I)C(C(F)(F)F)(C(F)(F)F)F)C(F)(F)F
492,CC(C)C(CC1=CC=C(C=C1)O)(COC)O,1 80 114 231 237 283 310 380 487 619 695 745 807 841 888 1005 1057 1183 1313 1380 1602 1671 1750 1754 1778 1873 1908 1976 1994,CC(C)C(CC1=CC=C(C=C1)O)(COC)O
493,CC1(C2=C(C=CC(=C2)[Si](OC)(OC)OC)C3=C1C=C(C=C3)I)C,260 333 342 352 378 534 579 583 661 680 695 841 852 875 914 947 1057 1060 1146 1274 1279 1320 1380 1453 1494 1594 1626 1646 1750 1873 1980,CC1(C2=C(C=CC(=C2)[Si](OC)(OC)OC)C3=C1C=C(C=C3)I)C
494,CCOC1=CC=CC=C1NCC(=O)NC2=CC=CC(=C2)C(=O)NCCOC,8 13 41 80 184 191 197 237 265 294 425 482 486 526 650 667 695 698 703 807 841 875 893 901 1005 1039 1057 1088 1152 1199 1224 1238 1380 1385 1410 1416 1440 1452 1509 1669 1681 1696 1750 1785 1790 1816 1873 1917 1970 1985,CCOC1=CC=CC=C1NCC(=O)NC2=CC=CC(=C2)C(=O)NCCOC
495,C(CO)N(CCO)ON,28 80 222 380 473 577 602 653 695 804 807 881 1171 1871 1951,C(CO)N(CCO)C(N(CCO)ON)ON
496,CC(C)CCCNC(=O)CCC(C)CN,1 41 80 197 283 406 418 527 597 599 650 667 708 739 807 981 1057 1152 1171 1307 1564 1589 1710 1847 1860 1876 1909 1911 1917,CC(C)CCCNC(=O)CCC(C)CN
497,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N[C@@H]2C[C@H]3CC[C@@H]2C3)C4=CC(=C(C=C4)C)Cl,41 80 130 165 235 319 350 365 366 373 387 473 531 552 561 585 650 712 715 747 797 807 815 875 881 926 960 995 1019 1057 1096 1152 1190 1241 1292 1325 1380 1391 1403 1446 1476 1480 1568 1683 1684 1691 1722 1750 1823 1873 1917 1920 1946 2047,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N[C@H]2C[C@H]3CC[C@@H]2C3)C4=CC(=C(C=C4)C)Cl
498,CS(=O)(=O)C1=CC=CC=C1C2=C(OC(=N2)C3CCCCC3)C4=CC=C(C=C4)Cl,2 14 149 216 323 350 352 378 392 467 561 650 654 656 692 816 877 890 896 926 984 992 1019 1028 1057 1070 1088 1160 1199 1201 1276 1325 1380 1470 1476 1604 1683 1750 1771 1788 1854 1855 1873 1943 2000 2028 2034,CS(=O)(=O)C1=CC=CC=C1C2=C(OC(=N2)C3CCCCC3)C4=CC=C(C=C4)Cl
499,CC(C1=CC=CS1)NCCOC2=CC3=CC=CC=C3N=C2,1 13 14 77 80 168 241 283 287 289 322 378 383 459 490 517 543 667 675 695 782 835 875 1034 1057 1087 1088 1096 1097 1139 1152 1199 1232 1309 1380 1402 1452 1535 1567 1627 1750 1804 1855 1873,CC(C1=CC=CS1)NCCOC2=CC3=CC=CC=C3N=C2
500,CCCCNC(C)C1=C(C=C(C=C1C)C)C,1 80 204 283 294 307 591 634 667 782 794 875 895 916 1057 1152 1380 1391 1402 1626 1627 1657 1722 1823 1873 1911 1953,CCCCNC(C)C1=C(C=C(C=C1C)C)C
501,CC1=C(C=CC=N1)C(=O)OOC2=NN3C(=NN=C3C4=NOC(=C4)COC)C5=CC=CC=C52,6 80 92 145 163 248 350 378 401 412 448 486 606 650 656 695 713 745 807 841 866 875 893 906 935 936 942 980 981 1005 1043 1048 1057 1088 1156 1164 1199 1274 1302 1357 1380 1390 1447 1452 1508 1542 1544 1573 1658 1690 1696 1708 1722 1750 1866 1873 1917 1934 1956 1991 2044,CC1=NN2C(=NN=C2C3=NOC(=C3)COC)C4=CC=CC=C14
502,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)OCCCN4CCN(CC4)CCCO[N+](=O)[O-],9 13 21 74 80 147 274 275 389 488 510 534 544 636 650 653 692 695 715 753 782 807 838 926 935 1019 1088 1145 1199 1224 1325 1380 1385 1464 1480 1482 1496 1532 1608 1641 1712 1734 1750 1775 1788 1791 1831 1873 1892 1911 1917 1955 1963 1985 2032,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)OCCCN4CCN(CC4)CCCO[N+](=O)[O-]
503,CCN1C=CN=C1COC2=C(C=C(C=C2)Cl)CO,34 80 94 165 216 222 238 294 318 378 387 524 561 695 745 807 816 837 875 935 1011 1057 1062 1101 1226 1349 1358 1380 1452 1453 1455 1508 1573 1615 1683 1750 1866 1873 1898 1970,CCN1C=CN=C1COC2=C(C=C(C=C2)Cl)CO
504,C1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)C(=CNC5=CC=CC=C5)C4=O)C1=O,191 314 346 352 389 440 480 525 570 650 680 694 703 751 926 1066 1088 1152 1169 1199 1246 1308 1357 1380 1384 1564 1649 1691 1733 1750 1856 1873 1922 1984 2040,C1/C(=C\NC2=CC=CC=C2)/C3=C4C(=CC=C5C4=C(C=C3)C(=O)C5=O)C1=O
505,CCC1=NC(=CC(=C1)C(=O)NCC(F)F)N,1 62 80 197 265 294 378 486 606 650 671 724 807 817 829 875 917 990 1025 1050 1057 1111 1152 1171 1242 1380 1385 1457 1563 1799 1855 1873 1917 1928 2009 2014,CCC1=NC(=CC(=C1)C(=O)NCC(F)F)N
506,CC1=CC(=O)C(CC1)C(C)CCCC=C,1 31 75 80 84 283 314 401 544 650 694 739 835 926 940 1019 1057 1064 1325 1332 1347 1366 1380 1452 1480 1514 1540 1645 1693 1722 1738 1799 1873 1911 1940 1979,CC1=CC(=O)C(CC1)C(C)CCCC=C
507,CC1=CC(=C(C=C1)N2CCCC(C2)C(=O)OC)[N+](=O)[O-],42 235 246 354 407 446 502 534 595 650 680 695 715 716 739 753 807 838 841 875 877 926 935 971 974 1013 1019 1028 1057 1121 1152 1195 1295 1325 1380 1454 1480 1722 1750 1823 1873 1915 1917 1963 1995,CC1=CC(=C(C=C1)N2CCCC(C2)C(=O)OC)[N+](=O)[O-]
508,CC[C@H](C1=CC=CC(=C1)C)NC2=NC3=CC=CC=C3C=C2C#N,1 80 289 291 294 337 361 378 562 674 690 708 790 875 918 1013 1039 1055 1057 1087 1088 1096 1097 1136 1150 1152 1199 1354 1363 1365 1380 1384 1519 1544 1581 1722 1750 1823 1855 1862 1873 1921 1951 2004,CCC(C1=CC=CC(=C1)C)NC2=NC3=CC=CC=C3C=C2C#N
509,CC1=C(SC(=N1)CCOC)CNC(C)(C)C,13 69 80 89 92 114 162 170 255 310 378 383 392 421 486 603 675 695 841 1005 1057 1152 1243 1370 1380 1409 1452 1520 1578 1722 1727 1855,CC1=C(SC(=N1)CCOC)CNC(C)(C)C
510,CCN(C1=NC(=CS1)CNC2CC3CCC2C3)C(=O)C,80 126 130 237 255 294 373 378 440 552 585 650 675 712 724 783 807 881 893 926 932 964 995 1017 1019 1047 1057 1063 1100 1108 1123 1152 1292 1325 1380 1403 1446 1567 1568 1569 1588 1665 1682 1855 1873 1917 2047,CCN(C1=NC(=CS1)CNC2CC3CCC2C3)C(=O)C
511,C1=CC(=NN=C1)C2=NNC(=O)O2,74 274 281 314 353 378 650 656 804 866 869 980 1043 1047 1088 1114 1164 1197 1367 1380 1593 1604 1656 1750 1806 1851 1866 1873 2004,C1=CC(=NN=C1)C2=NNC(=O)O2
512,CC(CCCN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1)(C#N)C5=CC=CC=C5,21 80 114 189 352 380 389 392 463 547 653 674 780 790 817 926 935 942 969 984 995 1057 1088 1145 1199 1308 1366 1380 1384 1417 1439 1448 1480 1482 1497 1526 1594 1738 1750 1791 1792 1803 1873 1911 1920 2017,CC(CCCN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1)(C#N)C5=CC=CC=C5
513,CC1=C(C=C(C=C1)N([C@@H]2CCS(=O)(=O)C2)C(=O)NC3=CC=CC=C3)C,148 191 193 207 265 346 389 400 469 503 516 650 703 807 809 829 875 881 926 960 1019 1057 1077 1088 1096 1152 1199 1273 1325 1362 1380 1388 1391 1427 1578 1638 1691 1722 1750 1753 1816 1830 1861 1873 1917,CC1=C(C=C(C=C1)N(C2CCS(=O)(=O)C2)C(=O)NC3=CC=CC=C3)C
514,C1=CC=C(C=C1)OC2=CC3=CC4=CC=CC=C4C=C3C=N2,193 311 322 378 389 562 606 695 770 772 875 925 1087 1088 1199 1344 1380 1452 1535 1570 1617 1699 1750 1855 1873 1933,C1=CC=C(C=C1)OC2=CC3=CC4=CC=CC=C4C=C3C=N2
515,CC(=O)NCCNC(=O)/C=C/C1=CC=CS1,14 31 80 119 141 197 206 241 245 327 383 391 595 650 667 675 694 731 747 807 835 935 1017 1057 1088 1152 1181 1244 1256 1380 1567 1750 1873 1917,CC(=O)NCCNC(=O)/C=C/C1=CC=CS1
516,CC1=NN=C(N1C2=CC=CC=C2)SCC(=O)N/N=C\C3=CC=CC=C3OC,41 58 80 116 168 201 249 318 341 378 384 389 441 650 694 695 725 747 807 841 864 917 924 935 961 1049 1056 1057 1088 1152 1164 1199 1249 1380 1410 1449 1506 1509 1536 1577 1722 1750 1825 1832 1867 1873 1876 1890 1917 1959 1970 1993,CC1=NN=C(N1C2=CC=CC=C2)SCC(=O)N/N=C\C3=CC=CC=C3OC
517,CCCC(C)(C)C1=CN=CN2C1=NC=C2,80 114 133 294 378 387 392 419 571 756 794 932 935 1053 1057 1101 1258 1304 1308 1361 1380 1421 1452 1484 1535 1546 1550 1594 1603 1696 1866 1873,CCCC(C)(C)C1=CN=CN2C1=NC=C2
518,C1C2CC3CC1CC(C2)(C3)CNCCNCCCS,80 229 262 436 502 652 667 679 771 877 897 926 1004 1019 1060 1152 1170 1193 1292 1322 1446 1459 1512 1699 1727 1911 1976,C1C2CC3CC1CC(C2)(C3)CNCCNCCCS
519,C[C@H]([C@H]1CN(C2=C(O1)C=CC(=C2)NC(=O)OC(C)(C)C(F)(F)F)S(=O)(=O)C3=CC=C(C=C3)F)N,1 23 59 90 114 184 191 231 283 319 350 374 392 561 650 656 695 699 715 733 739 750 786 800 807 812 843 875 926 935 1010 1019 1035 1051 1057 1088 1111 1152 1158 1171 1295 1380 1410 1444 1453 1476 1594 1622 1670 1750 1758 1816 1845 1873 1876 1905 1915 1917 1919 1928 1996,C[C@@H]([C@@H]1CN(C2=C(O1)C=C(C=C2)NC(=O)OC(C)(C)C(F)(F)F)S(=O)(=O)C3=CC=C(C=C3)F)N
520,CN1CCC(=CC1)CNC2=CC(=NC=N2)N3C[C@@H](C[C@@H]3CN(C)C)O,12 80 131 207 255 303 378 489 500 512 527 541 590 593 652 680 684 739 763 807 834 875 881 907 926 935 1019 1057 1087 1099 1103 1145 1152 1163 1228 1238 1257 1292 1333 1380 1384 1416 1452 1480 1552 1583 1595 1620 1658 1738 1781 1810 1862 1873 1960,CN1CCC(=CC1)CNC2=CC(=NC=N2)N3CC(CC3CN(C)C)O
521,CCC(=O)OCCC(C(F)(F)S(=O)(=O)O)(F)F,13 80 114 147 162 294 350 539 592 604 650 693 695 743 757 807 825 898 1034 1052 1057 1308 1386 1422 1453 1476 1711 1917 1928,CCC(=O)OCCC(C(F)(F)S(=O)(=O)O)(F)F
522,CC(C)N1CCOC2(C1)CC2CC(C)N3CCC4(C3)CCN4C,1 80 138 139 157 249 283 349 412 602 656 678 679 781 796 856 863 867 892 922 926 935 950 1017 1019 1045 1057 1060 1121 1129 1145 1162 1233 1265 1290 1474 1480 1486 1532 1718 1801 1834,CC(C)N1CCC2(C1)C(CC3(O2)CCN(C3)C(C)C)CC(C)N4CCOC5(C4)CCN(C5)C
523,CC1=C(C(=NN1CC(C)C(=O)NCC(=O)OC)C)Br,1 15 80 92 114 158 195 197 283 378 573 650 695 728 754 797 807 841 935 1057 1152 1255 1380 1386 1440 1453 1458 1555 1575 1577 1631 1722 1760 1766 1805 1822 1917 1922 1956,CC1=C(C(=NN1CC(C)C(=O)NCC(=O)OC)C)Br
524,CC1=C(C=CC(=C1)S(=O)(=O)N2C3CC2CN(C3)C4=NN5C=NN=C5C=C4)OC,64 94 177 202 249 281 317 319 350 357 378 407 527 622 635 650 695 715 739 784 800 819 841 875 887 926 932 935 1019 1027 1057 1129 1164 1228 1292 1296 1380 1391 1476 1529 1536 1587 1722 1724 1729 1750 1786 1811 1858 1873 1910 1956 1970,CC1=C(C=CC(=C1)S(=O)(=O)N2C3CC4CC2CN(C4)C5=NN6C=NN=C6C=C5)OC
525,CCOC(=O)C1=C(SC=C1C2=CC=CC=C2)NC(=O)C[NH+](C)C3CCCCC3,2 14 41 42 50 54 80 145 147 157 222 257 294 307 352 389 510 552 586 650 675 695 736 759 766 806 807 813 890 926 1019 1028 1057 1088 1129 1152 1160 1199 1206 1238 1322 1325 1380 1567 1722 1750 1777 1798 1816 1873 1901 1917 2031,CCOC(=O)C1=C(SC=C1C2=CC=CC=C2)NC(=O)C[NH+](C)C3CCCCC3
526,CCCN(CC(=O)O)C1=NC2=C(CCCCCC2)C(=C1C#N)C#N,2 80 213 259 276 294 310 358 361 378 389 430 605 650 674 763 782 790 794 807 881 898 926 1028 1057 1098 1116 1136 1190 1304 1380 1384 1391 1639 1687 1737 1738 1761 1855 1917 1921 1948 1951,CCCN(CC(=O)O)C1=NC2=C(CCCCC2)C(=C1C#N)N(CCC)CC(=O)O
527,CC(C)(C)C(C(=O)NCCSSCCC(=O)O)NS(=O)(=O)C,1 33 80 114 116 144 197 350 389 392 409 516 573 650 667 692 753 807 847 1024 1057 1126 1152 1182 1256 1287 1295 1439 1476 1507 1564 1737 1773 1917 1941 1978,CC(C)(C)C(C(=O)NCCSSCCNC(=O)C(C(C)(C)C)NS(=O)(=O)C)NS(=O)(=O)C
528,CN1C=CC=C1C(=O)NCCNC2=CC=CC=C2[N+](=O)[O-],8 80 91 95 112 136 164 197 305 354 486 488 650 667 715 716 753 807 832 838 899 935 1046 1057 1088 1099 1101 1145 1152 1195 1199 1224 1256 1380 1409 1416 1517 1696 1750 1873 1917 1963,CN1C=CC=C1C(=O)NCCNC2=CC=CC=C2[N+](=O)[O-]
529,CN1C=NN=C1C2=CC(=CC=C2)NC3CCCC3,191 281 378 428 703 736 875 890 926 932 935 1019 1023 1028 1039 1055 1057 1088 1129 1143 1145 1152 1160 1164 1233 1241 1289 1325 1380 1409 1505 1539 1589 1612 1634 1722 1750 1873,CN1C=NN=C1C2=CC(=CC=C2)NC3CCCC3
530,CC(C)(C)C(=O)OC=CCC(=O)OC=C,70 74 80 114 270 375 392 535 627 650 673 694 695 807 992 1057 1087 1195 1356 1366 1386 1491 1645 1708 1791 1876 1917 1955,CC(C)(C)C(=O)O/C=C/CC(=O)O/C=C/CC(=O)OC=C
531,CC1=C2C/C(=N\NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])/C2=CC=C1,199 352 354 361 369 427 428 478 542 650 715 716 725 753 811 829 837 838 871 875 926 984 1039 1057 1088 1152 1195 1224 1274 1279 1380 1391 1521 1564 1722 1750 1779 1809 1814 1856 1873 1940 1963 1999,CC1=C2C/C(=N\NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])/C2=CC=C1
532,COC1CCN(C1)CC2=CC(=CC=C2)OCC3=CC=CC=N3,80 119 172 249 322 378 448 542 559 562 654 695 724 739 744 745 841 875 926 935 937 959 1019 1039 1057 1066 1088 1153 1155 1199 1205 1249 1261 1325 1380 1452 1480 1501 1558 1750 1754 1765 1771 1791 1866 1873 2026,COC1CCN(C1)CC2=CC(=CC=C2)OCC3=CC=CC=N3
533,C[C@@]12CCCC([C@H]3[C@@H]1CC[C@@]2([C@H]3O)CO)(C)C,80 222 398 519 529 575 778 807 831 920 926 1009 1019 1028 1057 1060 1096 1122 1162 1232 1257 1274 1325 1358 1380 1413 1436 1744 1952 1957 2028,C[C@]1(CCCC2(C3C1C4C([C@]4(CC3)CO)CC2)C)CO
534,CC(C)COC1CC(C1(C)C)Br,1 80 118 188 249 254 283 289 491 533 549 650 695 728 823 926 1019 1057 1060 1124 1188 1274 1292 1810 1847,CC(C)COC1CC(C(C1(C)C)Br)OCC(C)C
535,CC(C)N1CCOC(C1)C(C2=C(C=NN2C)OC)N,1 43 157 249 252 267 283 378 593 656 662 695 739 786 792 796 802 812 841 896 926 935 950 1019 1057 1105 1129 1145 1171 1265 1374 1380 1418 1438 1480 1535 1536 1590 1832 1850 1873 1966 1970,CC(C)N1CCOC(C1)C(C2=C(C=NN2C)OC)N
536,CC(CNC(=O)CCS(=O)(=O)C1=CC=C(C=C1)NC(=O)C)N2CCCC2,1 41 80 191 197 245 249 283 319 350 481 530 547 606 650 715 807 843 849 903 926 935 978 1017 1028 1057 1077 1117 1127 1152 1174 1265 1380 1400 1407 1476 1480 1564 1589 1750 1816 1873 1917 1998,CC(CNC(=O)CCS(=O)(=O)C1=CC=C(C=C1)NC(=O)C)N2CCCC2
537,CCCC1CCCN1C2=CC3=CC=CC=C3C(=C2)C4(CC4)C,56 80 294 298 363 446 623 634 684 794 832 836 875 926 935 1019 1028 1057 1060 1087 1088 1162 1199 1227 1230 1274 1325 1357 1367 1380 1446 1480 1492 1516 1530 1552 1573 1750 1782 1825 1855 1873 1919 1980,CCCC1CCCN1C2=CC3=CC=CC=C3C(=C2)C4(CC4)C
538,C1CCN(CC1)C(=O)CNC2CCNC2,2 79 80 105 305 369 470 542 649 650 692 760 807 926 935 1009 1019 1025 1028 1114 1152 1179 1308 1325 1440 1480 1569 1634 1917 1959 1998 2009,C1CCN(CC1)C(=O)CN[C@@H]2CCNC2
539,CC1=CC=CC=[N+]1CC(=O)OC(C)C,1 7 26 69 80 170 283 418 437 463 575 585 650 695 807 910 957 1003 1057 1088 1192 1199 1380 1386 1652 1722 1750 1873 1917 1978,CC1=CC=CC=[N+]1CC(=O)OC(C)C
540,CCCOC1=CC=C(C=C1)C2=C3C(C(=C(OC3=NN2)N)C#N)C4=CC=CC=C4OCC,13 46 74 76 80 102 155 183 217 237 239 294 322 346 371 378 425 599 656 661 674 679 695 718 732 790 794 870 896 1019 1027 1034 1057 1088 1114 1136 1160 1171 1199 1238 1380 1384 1410 1448 1452 1453 1457 1632 1640 1648 1750 1810 1818 1873 1907 1924 1970 2004,CCCOC1=CC=C(C=C1)C2=C3C(C(=C(OC3=NN2)N)C#N)C4=CC=CC=C4OCC
541,CCCNC1=NC(=NC(=C1)C)CN(C)CC2=CSC(=C2)Br,23 80 117 294 341 378 507 512 532 552 616 619 646 667 675 728 794 814 875 881 883 1057 1082 1091 1099 1152 1163 1236 1380 1416 1517 1520 1567 1623 1629 1631 1722 1731 1754 1855 1869 1873 1887,CCCNC1=NC(=NC(=C1)C)CN(C)CC2=CSC(=C2)Br
542,C1=CN=C(N1)C(=O)CCl,59 80 247 302 343 378 650 667 694 806 807 1109 1114 1154 1232 1380 1452 1506 1683 1693 1866 1873 1917 1951,C1=CN=C(N1)C(=O)CCl
543,C/C(=C\C[C@@H](C[C@@H]1C=CC[C@H](O1)COC(=O)C)O)/C=O,1 19 80 109 147 227 310 406 421 479 531 598 650 656 687 694 695 807 846 897 926 1004 1017 1019 1035 1057 1083 1128 1136 1157 1177 1262 1391 1439 1512 1718 1742 1767 1801 1873 1915 1917 1921 1922 2038,C/C(=C\C[C@H](C[C@H]1C=CC[C@H](O1)COC(=O)C)O)/C=O
544,C1CCN(C1)C2=NC=C(C=C2)CNC(=O)CC3=CC4=CC=CC=C4C=C3,41 80 197 203 217 255 310 322 325 333 378 407 527 598 635 650 680 730 807 875 885 926 935 1028 1087 1088 1152 1175 1199 1370 1380 1387 1452 1480 1510 1535 1573 1750 1754 1815 1822 1855 1873 1917 1998,C1CCN(C1)C2=NC=C(C=C2)CNC(=O)CC3=CC4=CC=CC=C4C=C3
545,CCOC1=C(C=C(C(=C1)/C=C(/C#N)\C(=O)NC2=CC=CC(=C2)C(F)(F)F)Br)OCC3=CC=C(C=C3)[N+](=O)[O-],32 80 107 114 116 159 179 184 191 237 294 310 425 650 674 694 695 703 715 728 745 747 753 769 790 803 807 809 833 838 875 945 961 990 1012 1039 1057 1058 1079 1088 1093 1103 1152 1195 1210 1226 1238 1260 1274 1380 1384 1417 1452 1453 1522 1631 1746 1750 1754 1809 1814 1816 1873 1917 1928 1963 1970 2017 2042,CCOC1=C(C=C(C(=C1)/C=C(\C#N)/C(=O)NC2=CC=CC(=C2)C(F)(F)F)Br)OCC3=CC=C(C=C3)[N+](=O)[O-]
546,CN(CC1=CC2=NSN=C2C=C1)C3=NC=CC(=N3)N4CCC(CC4)O,14 61 77 80 122 145 310 335 378 407 507 527 590 675 735 787 806 807 875 881 926 935 961 1019 1028 1057 1097 1101 1163 1175 1257 1309 1325 1380 1413 1452 1480 1511 1640 1708 1736 1750 1754 1830 1852 1855 1866 1873 1891,CN(CC1=CC2=NSN=C2C=C1)C3=NC=CC(=N3)N4CCC(CC4)O
547,CC(C)(C)CN1CCC2(C1)CCSC2,50 80 114 392 463 490 602 632 675 719 760 789 926 935 962 997 1041 1057 1060 1063 1162 1280 1442 1480 1745 1791 1811 1890 1899,CC(C)(C)CN1CCC2(C1)CCN(C2)CC3(CCSC3)CN4CCC5(C4)CCN(C5)CC(C)(C)C
548,C1CC(=O)NC2=NC=CC(=C21)OC3=CC(=C(C=C3)O)[C@@H]4[C@H]5[C@]4(C5)NC(=O)NC6=CC=CC=C6OC(F)(F)F,114 207 240 314 322 344 361 378 519 548 573 650 679 687 695 718 724 787 795 807 875 926 981 988 999 1003 1019 1027 1060 1088 1114 1140 1149 1152 1165 1181 1199 1224 1295 1336 1352 1370 1380 1409 1410 1452 1453 1475 1525 1575 1602 1605 1607 1617 1671 1692 1696 1734 1738 1750 1816 1844 1866 1873 1917 1928 1942 1948 1970 1989 1997,C1CC(=O)NC2=NC=CC(=C21)OC3=CC(=C(C=C3)O)C4C5C4(C5)NC(=O)NC6=CC=CC=C6OC(F)(F)F
549,CNC(C1=CC(=CN=C1)F)C2=CN=CS2,1 3 142 173 186 190 201 287 378 675 677 699 784 875 947 1057 1152 1179 1191 1192 1200 1352 1365 1377 1380 1430 1535 1567 1603 1670 1873 1907 1928,CNC(C1=CC(=CN=C1)F)C(C2=CN=CS2)C3=CN=CS3
550,CC(C)(C)OC(=O)N[C@@H](CCCC1CC1)C(=O)O,1 29 80 114 117 218 231 343 389 392 650 695 712 736 739 752 807 832 926 1019 1040 1057 1152 1325 1393 1574 1624 1671 1758 1844 1859 1911 1917 1977,CC(C)(C)OC(=O)N[C@@H](CCCC1CC1)C(=O)O
551,CC(=CC(=O)OC)C1=CC=CC=C1CBr,80 196 221 226 251 254 283 650 690 694 695 728 807 841 1017 1057 1073 1076 1088 1120 1152 1199 1349 1380 1447 1597 1683 1750 1784 1873 1917 1991,C/C(=C\C(=O)OC)/C1=CC=CC=C1CBr
552,CC(C)CN=C1NC(C(=O)N1)C2=CC=C(C=C2)C(C)(C)C,1 25 27 33 80 114 151 213 283 301 314 392 650 725 789 926 1010 1019 1034 1057 1060 1063 1068 1114 1225 1279 1339 1380 1417 1556 1626 1665 1750 1803 1847 1873 1905 2002,CC(C)CN=C1NC(C(=O)N1)C2=CC=C(C=C2)C(C)(C)C
553,CC(C1=CC=CC=C1)N(C2CCC3(CC2)OCCO3)C(=O)C(Cl)(Cl)Cl,1 114 283 305 389 494 618 650 656 739 803 807 809 881 922 926 950 986 1017 1019 1057 1060 1088 1128 1162 1169 1197 1199 1233 1325 1355 1365 1380 1581 1657 1683 1686 1712 1750 1819 1873 1917 2046,CC(C1=CC=CC=C1)N(C2CCC3(CC2)OCCO3)C(=O)C(Cl)(Cl)Cl
554,C[C@@H]1CN(C[C@@H](O1)C)C[C@H]2CCCN2C3=NC(=NC=C3)C,80 206 281 378 384 446 527 634 656 684 739 765 787 840 882 908 926 935 1019 1028 1057 1126 1131 1159 1309 1325 1367 1380 1413 1442 1452 1480 1552 1722 1750 1791 1855 1866 1873 1921 1950 1981 1984,CC1CN(CC(O1)C)CC2CCCN2C3=NC(=NC=C3)C
555,COC(=O)C1CCCN1C2=C(C=C(C=N2)[N+](=O)[O-])Cl,42 130 341 354 366 378 446 531 534 561 634 650 684 695 715 735 753 774 807 838 841 875 879 926 935 1019 1028 1057 1071 1152 1195 1224 1274 1325 1380 1452 1480 1510 1517 1535 1683 1809 1873 1917 1963 1967,COC(=O)C1CCCN1C2=C(C=C(C=N2)[N+](=O)[O-])Cl
556,COC1=C(C(=CC=C1)F)C(=O)N(CCBr)C2CC2,58 80 249 251 293 356 404 495 586 650 695 699 728 807 809 841 881 926 1019 1032 1039 1057 1088 1104 1105 1154 1221 1251 1295 1325 1380 1410 1536 1750 1840 1873 1888 1917 1928 1951 1970,COC1=C(C(=CC=C1)F)C(=O)N(CCBr)C2CC2
557,CC1(C[C@]2(CCO1)N3[C@H](CC(=N3)C4=CC(=C(C=C4)Cl)Cl)C5=C(O2)C(=CC=C5)OC)C,86 127 231 249 253 295 349 366 371 378 492 493 561 656 666 695 743 841 875 896 926 935 950 991 1017 1019 1027 1031 1039 1057 1060 1088 1129 1160 1162 1274 1282 1294 1312 1330 1348 1380 1402 1410 1432 1525 1536 1546 1554 1661 1683 1722 1750 1853 1873 1931 1953 1961 1970 2022,CC1(C[C@@]2(CCO1)N3[C@H](CC(=N3)C4=CC(=C(C=C4)Cl)Cl)C5=C(O2)C(=CC=C5)OC)C
