id,SMILES_input,fingerprints_input_ECFP4,SMILES_out,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
1068,C C 1 ( C ( = O ) N ( C ( = O ) N 1 ) C C C 2 = C C 3 = C ( C = C 2 ) N C ( = C 3 C C N ( C ) C ) C ( = O ) N C C 4 = C C ( = C ( C = C 4 ) Cl ) Cl ) C,80 104 119 255 287 310 314 366 475 559 561 580 588 650 652 666 693 787 807 813 881 884 950 1001 1060 1114 1145 1152 1163 1243 1274 1282 1299 1357 1380 1402 1423 1527 1539 1554 1673 1675 1683 1696 1745 1754 1798 1873 1917 1939 1951 1961 2019 2024 2034,CC1(C(=O)N(C(=O)N1)CCC2=CC3=C(C=C2)NC(=C3CCN(C)C)C(=O)N4C(=O)C(NC4=O)(C)C)C,CC1(C(=O)N(C(=O)N1)CCC2=CC3=C(C=C2)NC(=C3CCN(C)C)C(=O)N4C(=O)C(NC4=O)(C)C)C,80 104 119 255 287 310 314 461 475 559 580 588 650 652 693 787 807 859 875 881 884 906 935 972 975 1001 1057 1060 1114 1145 1163 1243 1274 1282 1299 1357 1380 1423 1504 1527 1539 1675 1696 1745 1750 1754 1798 1852 1873 1917 1939 1951 1961 2019 2034,88.40579710144928,88.40579710144928,88.7878787878788,88.7878787878788,90.2654867256637,90.2654867256637,88.88888888888889,88.88888888888889,60.0,60.0,55.44554455445545,55.44554455445545,55.44554455445545,55.44554455445545,65.9090909090909,65.9090909090909,62.22222222222222,62.22222222222222,59.199999999999996,59.199999999999996,62.22222222222222,62.22222222222222,59.199999999999996,59.199999999999996,60.43956043956044,60.43956043956044,78.94736842105263,78.94736842105263,68.57142857142857,68.57142857142857,CN(C)CCc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)[nH]c2ccc(CCN3C(=O)NC(C)(C)C3=O)cc12,CN(C)CCc1c(C(=O)N2C(=O)NC(C)(C)C2=O)[nH]c2ccc(CCN3C(=O)NC(C)(C)C3=O)cc12,0,0.0
1069,c 1 c c c 2 c ( c 1 ) c 1 c ( c ( n 2 ) O C ) c 2 c ( C 1 = O ) c c ( c c 2 ) O C,249 289 322 352 378 389 401 636 650 680 702 718 732 781 875 973 1057 1063 1088 1097 1185 1199 1357 1476 1486 1536 1747 1750 1842 1855 1873 1972,COC1=CC2=C(C=C1)C3=C(C2=O)C4=CC5=C(C=C4N=C3OC)N=C6C=CC=CC6=C5C7=C(C=C(C=C7)OC)C8=C(C=C(C=C8)OC)C(=N6)OC,COC1=CC2=C(C=C1)C3=C(C2=O)C4=CC5=C(C=C4N=C3OC)N=C6C=CC=CC6=C5C7=C(C=C(C=C7)OC)C8=C(C=C(C=C8)OC)C(=N6)OC,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,COc1ccc2c(c1)C(=O)c1c-2c(OC)nc2ccccc12,InvalidSMILE,0,
1070,C C C [Si] ( O C ( C ) C ) O C ( C ) C,1 80 283 294 301 597 603 661 695 794 955 1046 1057 1283 1610 1978,CCC[Si](OC(C)C)O[Si](OC(C)C)OC(C)C,CCC[Si](OC(C)C)O[Si](OC(C)C)OC(C)C,1 80 283 294 301 399 597 603 661 674 695 794 896 955 991 1018 1046 1057 1179 1283 1926 1978,81.48148148148148,81.48148148148148,70.37037037037037,70.37037037037037,65.625,65.625,69.56521739130434,69.56521739130434,41.911764705882355,41.911764705882355,50.0,50.0,50.0,50.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,59.183673469387756,59.183673469387756,66.66666666666666,66.66666666666666,62.5,62.5,66.66666666666666,66.66666666666666,85.71428571428571,85.71428571428571,69.56521739130434,69.56521739130434,CCC[Si](OC(C)C)OC(C)C,CCC[Si](OC(C)C)O[Si](OC(C)C)OC(C)C,0,0.0
1071,C ( N ( C c 1 c c c ( c ( c 1 ) C ( = O ) O ) C ( = O ) O ) C c 1 c c c c c 1 Br ) C C ( = O ) O,14 57 67 310 351 389 507 650 694 701 728 807 875 881 892 1047 1088 1120 1152 1225 1287 1349 1380 1564 1597 1603 1631 1647 1737 1750 1754 1873 1917 1951 1991,C1=CC(=C(C=C1CN(CCC(=O)O)/C=C(\C=C(\O)/C2=C(C=C(C=C2)CN(CCC(=O)O)/C=C(\O)/O)Br)/C3=C(C=C(C=C3)CN(CCC(=O)O)CCC(=O)O)Br)Br)Br,C1=CC(=C(C=C1CN(CCC(=O)O)/C=C(\C=C(\O)/C2=C(C=C(C=C2)CN(CCC(=O)O)/C=C(\O)/O)Br)/C3=C(C=C(C=C3)CN(CCC(=O)O)CCC(=O)O)Br)Br)Br,9 14 67 80 95 184 251 300 310 376 389 506 507 534 538 573 650 694 728 807 832 833 865 875 881 944 1019 1053 1120 1152 1225 1250 1287 1380 1414 1456 1503 1520 1564 1631 1737 1750 1754 1802 1873 1917 1951 1989 1991,78.0,78.0,54.47761194029851,54.47761194029851,41.904761904761905,41.904761904761905,40.78947368421053,40.78947368421053,35.0844277673546,35.0844277673546,30.76923076923077,30.76923076923077,30.76923076923077,30.76923076923077,47.368421052631575,47.368421052631575,41.17647058823529,41.17647058823529,32.947976878612714,32.947976878612714,42.3728813559322,42.3728813559322,35.294117647058826,35.294117647058826,41.17647058823529,41.17647058823529,66.66666666666666,66.66666666666666,45.16129032258064,45.16129032258064,O=C(O)CCN(Cc1ccc(C(=O)O)c(C(=O)O)c1)Cc1ccccc1Br,O=C(O)CCN(C=C(O)O)Cc1ccc(/C(O)=C\C(=C/N(CCC(=O)O)Cc2ccc(Br)c(Br)c2)c2ccc(CN(CCC(=O)O)CCC(=O)O)cc2Br)c(Br)c1,0,0.0
1072,C / C ( = N / N C ( = O ) C 1 = C C = C C = N 1 ) / C 2 = C C ( = C C = C 2 ) O C,318 322 378 448 471 552 562 650 700 725 781 807 841 847 875 1017 1039 1057 1088 1119 1152 1155 1192 1199 1247 1380 1384 1385 1452 1536 1683 1755 1866 1917 1972 1985,C/C(=N/NC(=O)C1=CC=CC=N1)/C2=CC(=CC=C2)OC,C/C(=N/NC(=O)C1=CC=CC=N1)/C2=CC(=CC=C2)OC,318 322 378 448 471 486 552 562 650 695 700 725 781 807 841 847 855 875 940 1017 1039 1057 1088 1119 1152 1155 1192 1199 1247 1380 1384 1385 1452 1536 1683 1750 1755 1866 1873 1917 1972 1985,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,COc1cccc(/C(C)=N\NC(=O)c2ccccn2)c1,COc1cccc(/C(C)=N\NC(=O)c2ccccn2)c1,1,1.0
1073,C C 1 = C ( C = C C ( = C 1 O C O C ) O C ) N C ( = O ) C 2 = C C ( = C ( C ( = C 2 ) O C ) O C ) O C,80 94 249 252 282 333 410 428 486 613 650 695 841 875 947 1057 1152 1224 1241 1380 1385 1452 1472 1517 1536 1563 1599 1699 1750 1795 1816 1817 1873 1892 1917 1970,COC1=C(C(=C(C=C1)OC)OCOC2=C(C=C(C=C2OC)C(=O)NC3=C(C(=C(C(=C3)OC)OC)OC)C)NC(=O)C4=CC(=C(C(=C4)OC)OC)OC)OC,COC1=C(C(=C(C=C1)OC)OCOC2=C(C=C(C=C2OC)C(=O)NC3=C(C(=C(C(=C3)OC)OC)OC)C)NC(=O)C4=CC(=C(C(=C4)OC)OC)OC)OC,80 94 249 252 282 333 428 486 510 613 650 695 792 807 841 845 875 899 947 971 1057 1152 1224 1380 1385 1452 1517 1536 1563 1599 1677 1699 1722 1750 1795 1816 1873 1875 1892 1917 1938 1956 1970 1994,82.97872340425532,82.97872340425532,81.89655172413794,81.89655172413794,85.07462686567165,85.07462686567165,83.33333333333334,83.33333333333334,44.35946462715105,44.35946462715105,45.13274336283185,45.13274336283185,45.13274336283185,45.13274336283185,51.85185185185185,51.85185185185185,50.45871559633027,50.45871559633027,45.806451612903224,45.806451612903224,50.45871559633027,50.45871559633027,47.712418300653596,47.712418300653596,50.45871559633027,50.45871559633027,95.83333333333334,95.83333333333334,70.0,70.0,COCOc1c(OC)ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)c1C,COc1cc(C(=O)Nc2cc(OC)c(OC)c(OC)c2C)cc(NC(=O)c2cc(OC)c(OC)c(OC)c2)c1OCOc1c(OC)ccc(OC)c1OC,0,0.0
1074,C [C@H] ( C 1 = C C ( = C ( C = C 1 ) O C ) Br ) [NH2+] C C ( = O ) N C C C 2 = C C = C C = C 2,56 58 80 94 197 283 389 444 597 613 650 667 695 728 807 816 828 833 841 875 977 1045 1066 1121 1152 1155 1199 1243 1302 1380 1507 1536 1631 1750 1754 1853 1873 1916 1917 1970 2009,C1=CC=C(C=C1)CC[NH2+][C@@H](C)C2=CC(=C(C=C2)OC)Br,C1=CC=C(C=C1)CC[NH2+][C@@H](C)C2=CC(=C(C=C2)OC)Br,1 56 57 58 80 94 249 283 293 389 444 695 728 816 833 841 875 977 1045 1057 1066 1088 1121 1199 1243 1365 1380 1414 1536 1631 1750 1754 1853 1873 1916 1970,69.23076923076923,69.23076923076923,72.72727272727273,72.72727272727273,81.35593220338984,81.35593220338984,80.95238095238095,80.95238095238095,66.0919540229885,66.0919540229885,82.05128205128204,82.05128205128204,82.05128205128204,82.05128205128204,83.33333333333334,83.33333333333334,79.59183673469387,79.59183673469387,73.61111111111111,73.61111111111111,83.33333333333334,83.33333333333334,78.57142857142857,78.57142857142857,79.59183673469387,79.59183673469387,73.33333333333333,73.33333333333333,68.0,68.0,COc1ccc([C@@H](C)[NH2+]CC(=O)NCCc2ccccc2)cc1Br,COc1ccc([C@H](C)[NH2+]CCc2ccccc2)cc1Br,0,0.0
1075,C [C@] 1 ( C C C [C@@] 2 ( [C@@H] 1 C C [C@] 3 4 [C@H] 2 C C [C@@H] ( C 3 ) [C@@H] ( C 4 ) C ( = O ) O ) C ) C = O,209 262 285 310 313 478 503 585 650 663 679 694 757 768 807 889 926 1004 1019 1028 1057 1060 1154 1162 1274 1325 1431 1477 1651 1656 1882 1917 1934 1994 2040 2047,C[C@@]12CC[C@@]34C[C@@H]([C@H](C[C@H]3[C@]1(CC[C@H]2[C@@](C4)(C)C=O)C)CC4)C(=O)O,C[C@@]12CC[C@@]34C[C@@H]([C@H](C[C@H]3[C@]1(CC[C@H]2[C@@](C4)(C)C=O)C)CC4)C(=O)O,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,C[C@@]12CCC[C@@](C)(C=O)[C@H]1CC[C@@]13C[C@H](CC[C@H]12)[C@H](C(=O)O)C3,InvalidSMILE,0,
1076,C C O C 1 = C C = C C = C 1 N 2 C ( = N N = C 2 S C C ( = O ) O C ) C 3 = C C = C O 3,80 116 121 195 237 272 294 341 378 384 425 474 547 650 656 695 747 787 807 841 935 1057 1088 1152 1164 1199 1233 1238 1248 1295 1380 1386 1449 1452 1508 1509 1647 1722 1724 1750 1777 1805 1873 1917 1926 1959 1970 1993 2018,CCOC1=CC=CC=C1N2C(=NN=C2SCC(=O)OC)C3=CC=CO3,CCOC1=CC=CC=C1N2C(=NN=C2SCC(=O)OC)C3=CC=CO3,80 116 121 195 237 272 294 307 341 378 384 425 474 543 547 650 656 695 747 787 807 841 935 1057 1088 1152 1164 1199 1233 1238 1248 1295 1380 1386 1410 1449 1452 1508 1509 1647 1722 1724 1750 1777 1805 1873 1917 1926 1959 1970 1993 2018,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CCOc1ccccc1-n1c(SCC(=O)OC)nnc1-c1ccco1,CCOc1ccccc1-n1c(SCC(=O)OC)nnc1-c1ccco1,1,1.0
1077,c 1 ( c ( n c ( c n 1 ) N ( C C C C O C C ( = O ) O ) C C = C ) c 1 c c c c c 1 ) c 1 c c c c c 1,13 59 185 193 323 378 389 471 650 684 694 695 807 865 881 925 940 976 978 1088 1160 1199 1275 1325 1329 1366 1380 1406 1535 1579 1645 1669 1687 1737 1750 1855 1873 1911 1917 1918 1951 1964 1992 2004,C=CCN(CCCCN(CC=C)C1=CN=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3)CCOCC(=O)O,C=CCN(CCCCN(CC=C)C1=CN=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3)CCOCC(=O)O,13 59 80 185 193 251 323 369 378 389 471 650 684 694 695 736 807 865 881 925 940 976 978 1088 1160 1196 1199 1275 1329 1339 1366 1380 1406 1452 1535 1579 1581 1621 1645 1669 1687 1737 1750 1855 1873 1911 1917 1918 1951 1964 1977 1992 2004,98.0392156862745,98.0392156862745,90.69767441860465,90.69767441860465,92.04545454545455,92.04545454545455,92.53731343283582,92.53731343283582,80.76923076923077,80.76923076923077,83.87096774193549,83.87096774193549,83.87096774193549,83.87096774193549,83.78378378378379,83.78378378378379,83.78378378378379,83.78378378378379,80.73394495412845,80.73394495412845,83.78378378378379,83.78378378378379,80.73394495412845,80.73394495412845,83.78378378378379,83.78378378378379,96.7741935483871,96.7741935483871,85.45454545454545,85.45454545454545,C=CCN(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,C=CCN(CCCCN(CC=C)c1cnc(-c2ccccc2)c(-c2ccccc2)n1)CCOCC(=O)O,0,0.0
1078,C 1 C N C ( = N C 1 ) N C ( = O ) C C C 2 = C C = C ( S 2 ) C ( = O ) N C C ( C ( = O ) O ) N S ( = O ) ( = O ) C C ( F ) ( F ) F,1 41 80 114 162 169 197 213 278 283 305 313 378 389 419 486 496 504 606 623 650 656 702 736 747 800 807 826 879 881 961 1028 1114 1133 1152 1214 1243 1280 1302 1380 1382 1432 1453 1494 1546 1564 1599 1624 1662 1721 1750 1816 1866 1873 1917 1928 1941 2014,C1CNC(=NC1)NC(=O)CCC2=CC=C(S2)C(=O)NC[C@@H](C(=O)O)NC3=NCCCN3,C1CNC(=NC1)NC(=O)CCC2=CC=C(S2)C(=O)NC[C@@H](C(=O)O)NC3=NCCCN3,1 41 80 162 197 278 305 313 378 389 419 486 496 504 544 606 623 650 656 675 690 736 747 800 807 826 879 881 926 1028 1114 1152 1214 1243 1280 1302 1380 1382 1449 1546 1564 1599 1624 1662 1714 1721 1750 1816 1844 1866 1873 1917 2014 2026,73.68421052631578,73.68421052631578,76.33587786259542,76.33587786259542,72.72727272727273,72.72727272727273,75.25773195876289,75.25773195876289,59.07590759075908,59.07590759075908,62.903225806451616,62.903225806451616,62.903225806451616,62.903225806451616,64.1025641025641,64.1025641025641,62.0253164556962,62.0253164556962,61.261261261261254,61.261261261261254,68.42105263157895,68.42105263157895,62.727272727272734,62.727272727272734,62.0253164556962,62.0253164556962,76.19047619047619,76.19047619047619,75.0,75.0,O=C(CCc1ccc(C(=O)NCC(NS(=O)(=O)CC(F)(F)F)C(=O)O)s1)NC1=NCCCN1,O=C(CCc1ccc(C(=O)NC[C@H](NC2=NCCCN2)C(=O)O)s1)NC1=NCCCN1,0,0.0
1079,C 1 = C C = C ( C = C 1 ) C 2 = N C = C ( C 3 = C C = C C = C 3 2 ) N,323 378 389 471 736 904 910 1088 1160 1171 1199 1256 1357 1380 1406 1452 1457 1535 1568 1573 1750 1873,C1=CC=C(C=C1)C2=NC=C(C3=CC=CC=C32)N,C1=CC=C(C=C1)C2=NC=C(C3=CC=CC=C32)N,323 378 389 471 736 904 910 1088 1160 1171 1199 1256 1357 1362 1380 1406 1452 1457 1535 1568 1573 1750 1841 1873,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Nc1cnc(-c2ccccc2)c2ccccc12,Nc1cnc(-c2ccccc2)c2ccccc12,1,1.0
1080,C C N ( C C ) C 1 = C C = C ( C = C 1 ) [C@@H] 2 C 3 = C ( C [C@H] ( C C 3 = O ) C 4 = C C = C ( C = C 4 ) Cl ) N C ( = C 2 C ( = O ) O C C ) C,80 145 147 180 211 216 231 256 257 294 300 314 561 650 674 695 751 759 807 816 881 926 932 960 961 1005 1019 1057 1060 1070 1077 1096 1114 1169 1171 1238 1279 1321 1380 1464 1488 1582 1651 1683 1687 1722 1750 1803 1873 1917 2000 2034 2047,CCN(CC)C1=CC=C(C=C1)[C@@H]2C3=C(C[C@@H](CC3=O)C4=CC=C(C=C4)Cl)NC(=C2C(=O)OCC)C,CCN(CC)C1=CC=C(C=C1)[C@@H]2C3=C(C[C@@H](CC3=O)C4=CC=C(C=C4)Cl)NC(=C2C(=O)OCC)C,80 145 147 180 211 216 231 256 257 294 300 314 561 650 674 695 751 759 807 816 881 926 932 960 961 1005 1019 1057 1060 1070 1077 1096 1114 1158 1169 1171 1238 1279 1321 1380 1419 1464 1488 1582 1651 1683 1687 1722 1750 1803 1873 1917 2000 2034 2047,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(Cl)cc3)C2)[C@H]1c1ccc(N(CC)CC)cc1,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(Cl)cc3)C2)[C@H]1c1ccc(N(CC)CC)cc1,0,0.0
1081,C C ( C C Br ) ( C C Br ) C C Br,80 114 136 251 328 392 495 525 728 1057 1308,CC(CCBr)(CCBr)CCBr,CC(CCBr)(CCBr)CCBr,80 114 136 251 328 392 495 525 728 1013 1057 1308,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CC(CCBr)(CCBr)CCBr,CC(CCBr)(CCBr)CCBr,1,1.0
1082,C O C 1 = C C ( = C ( C = C 1 ) [C@H] ( C ( = O ) N C 2 C C C C 2 ) N ( C C 3 = C N = C C = C 3 ) C ( = O ) C C 4 = C C = C S 4 ) O C,1 14 80 196 237 249 322 325 330 335 378 383 387 428 437 464 521 573 610 635 645 650 675 695 718 781 807 875 881 890 911 926 930 1028 1057 1066 1088 1152 1153 1238 1325 1380 1535 1536 1567 1586 1603 1634 1655 1691 1750 1754 1861 1866 1917 1924 1970 1972,COC1=CC(=C(C=C1)C(C(=O)NC2CCCC2)N(C(=O)CC3=CN=CC=C3)C(=O)CC4=CC=CS4)OC,COC1=CC(=C(C=C1)C(C(=O)NC2CCCC2)N(C(=O)CC3=CN=CC=C3)C(=O)CC4=CC=CS4)OC,1 14 80 196 237 241 249 265 322 325 330 335 341 378 383 387 428 437 573 610 635 645 650 656 675 695 718 781 805 807 841 875 881 890 911 926 1019 1028 1043 1057 1066 1088 1152 1210 1238 1256 1286 1325 1380 1535 1536 1567 1584 1586 1603 1634 1655 1750 1754 1790 1816 1866 1873 1917 1924 1970 1972,93.44262295081968,93.44262295081968,95.47738693467338,95.47738693467338,96.07843137254902,96.07843137254902,94.5945945945946,94.5945945945946,74.5049504950495,74.5049504950495,74.68354430379746,74.68354430379746,74.68354430379746,74.68354430379746,94.5945945945946,94.5945945945946,89.47368421052632,89.47368421052632,83.1858407079646,83.1858407079646,94.5945945945946,94.5945945945946,91.66666666666666,91.66666666666666,89.47368421052632,89.47368421052632,92.6829268292683,92.6829268292683,82.43243243243244,82.43243243243244,COc1ccc([C@H](C(=O)NC2CCCC2)N(Cc2cccnc2)C(=O)Cc2cccs2)c(OC)c1,COc1ccc(C(C(=O)NC2CCCC2)N(C(=O)Cc2cccnc2)C(=O)Cc2cccs2)c(OC)c1,0,0.0
1083,C C 1 = C ( C [C@H] ( [C@H] ( C 1 ) C ( = O ) N N C ( = O ) C 2 = C S C ( = C 2 ) C ) C ( = O ) O ) C,64 128 209 231 285 304 486 552 650 675 689 721 745 807 875 926 942 1019 1152 1380 1385 1431 1512 1567 1576 1641 1679 1713 1722 1861 1873 1917 1942,C1[C@H]([C@@H](CC(=C1C)C)C(=O)NNC(=O)C2=CSC(=C2)C)C(=O)NNC(=O)C3=CSC(=C3)C,C1[C@H]([C@@H](CC(=C1C)C)C(=O)NNC(=O)C2=CSC(=C2)C)C(=O)NNC(=O)C3=CSC(=C3)C,64 128 209 231 304 373 486 552 650 675 689 721 745 807 875 926 942 1019 1057 1152 1380 1385 1484 1512 1527 1567 1576 1641 1679 1722 1861 1873 1917 1942,87.5,87.5,92.44444444444444,92.44444444444444,91.25,91.25,92.85714285714286,92.85714285714286,59.040590405904055,59.040590405904055,64.51612903225806,64.51612903225806,64.51612903225806,64.51612903225806,71.875,71.875,66.66666666666666,66.66666666666666,63.04347826086957,63.04347826086957,59.42028985507246,59.42028985507246,54.63917525773196,54.63917525773196,64.17910447761194,64.17910447761194,91.66666666666666,91.66666666666666,89.47368421052632,89.47368421052632,CC1=C(C)C[C@@H](C(=O)O)[C@@H](C(=O)NNC(=O)c2csc(C)c2)C1,CC1=C(C)C[C@@H](C(=O)NNC(=O)c2csc(C)c2)[C@H](C(=O)NNC(=O)c2csc(C)c2)C1,0,0.0
1084,C C C C O C 1 = C C = C ( C = C 1 ) C = N N C ( = O ) C O C 2 = C C = C ( C = C 2 ) Cl,13 25 41 80 102 192 216 270 294 309 318 322 561 591 650 694 695 718 725 794 807 816 864 924 1034 1057 1070 1152 1347 1380 1452 1683 1867 1876 1887 1911 1917 2004 2033,CCCCOC1=CC=C(C=C1)/C=N/NC(=O)COC2=CC=C(C=C2)Cl,CCCCOC1=CC=C(C=C1)/C=N/NC(=O)COC2=CC=C(C=C2)Cl,13 25 41 80 102 192 216 270 294 309 318 322 561 591 650 694 695 718 725 794 807 816 864 924 1034 1057 1070 1152 1347 1380 1452 1683 1750 1867 1873 1876 1887 1911 1917 2004 2033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CCCCOc1ccc(C=NNC(=O)COc2ccc(Cl)cc2)cc1,CCCCOc1ccc(/C=N/NC(=O)COc2ccc(Cl)cc2)cc1,0,0.0
1085,C 1 = C N ( C = N 1 ) S ( = O ) N N 2 C = C ( C = C ( C 2 = N ) Br ) Br,29 135 169 254 348 378 427 464 623 650 724 728 833 843 875 884 909 932 935 997 1007 1100 1101 1152 1265 1271 1380 1403 1521 1603 1631 1654 1691 1847 1866 1873,C1=CN(C=N1)NS(=O)N2C=C(C=C(C2=N)Br)Br,C1=CN(C=N1)NS(=O)N2C=C(C=C(C2=N)Br)Br,169 254 378 384 427 464 623 650 698 724 728 824 833 843 875 884 909 932 935 956 1007 1019 1101 1152 1265 1271 1316 1380 1487 1603 1631 1654 1691 1706 1814 1866 1873 1897,96.55172413793103,96.55172413793103,83.03886925795054,83.03886925795054,73.03370786516854,73.03370786516854,72.3076923076923,72.3076923076923,66.19718309859155,66.19718309859155,58.97435897435898,58.97435897435898,58.97435897435898,58.97435897435898,100.0,100.0,88.88888888888889,88.88888888888889,64.91228070175438,64.91228070175438,100.0,100.0,80.76923076923077,80.76923076923077,88.88888888888889,88.88888888888889,85.18518518518519,85.18518518518519,59.57446808510638,59.57446808510638,N=c1c(Br)cc(Br)cn1NS(=O)n1ccnc1,N=c1c(Br)cc(Br)cn1S(=O)Nn1ccnc1,0,0.0
1086,C C ( O ) C C ( C ) ( C ) C N S ( = O ) ( = O ) c 1 c c c c ( Cl ) c 1 C # N,1 80 114 213 244 350 358 366 392 502 561 587 650 734 807 825 910 913 974 992 1009 1039 1057 1111 1136 1143 1158 1272 1380 1384 1464 1476 1626 1683 1750 1794 1873,CC(C)(CC(CC(C)(C)CNS(=O)(=O)C1=C(C(=CC=C1)Cl)C#N)S(=O)(=O)C2=C(C(=CC=C2)Cl)C#N)CNS(=O)(=O)C3=C(C(=CC=C3)Cl)C#N,CC(C)(CC(CC(C)(C)CNS(=O)(=O)C1=C(C(=CC=C1)Cl)C#N)S(=O)(=O)C2=C(C(=CC=C2)Cl)C#N)CNS(=O)(=O)C3=C(C(=CC=C3)Cl)C#N,1 80 114 213 270 350 358 366 392 394 502 561 587 650 674 749 790 825 910 940 974 992 1009 1039 1057 1088 1111 1136 1143 1152 1158 1272 1380 1384 1464 1476 1595 1626 1683 1750 1794 1839 1873,83.07692307692308,83.07692307692308,72.88888888888889,72.88888888888889,70.52631578947368,70.52631578947368,73.33333333333333,73.33333333333333,29.554655870445345,29.554655870445345,32.6530612244898,32.6530612244898,32.6530612244898,32.6530612244898,40.0,40.0,37.254901960784316,37.254901960784316,35.76642335766424,35.76642335766424,38.613861386138616,38.613861386138616,36.76470588235294,36.76470588235294,37.254901960784316,37.254901960784316,81.25,81.25,75.51020408163265,75.51020408163265,CC(O)CC(C)(C)CNS(=O)(=O)c1cccc(Cl)c1C#N,CC(C)(CNS(=O)(=O)c1cccc(Cl)c1C#N)CC(CC(C)(C)CNS(=O)(=O)c1cccc(Cl)c1C#N)S(=O)(=O)c1cccc(Cl)c1C#N,0,0.0
