id,SMILES_input,fingerprints_input_ECFP4
485,N#CC(=O)C(=O)N1CCN(Cc2ccc(Cl)cc2)C1=O,23 80 92 216 295 310 314 358 374 541 561 650 674 709 790 803 807 816 926 935 940 1070 1089 1110 1380 1384 1387 1480 1635 1683 1750 1754 1765 1864 1873 1899 1917
486,O=C(NC(=O)c1cccc2c(=O)n2ccc1)c1ccccc1,45 95 314 328 389 486 504 600 650 807 930 935 1039 1088 1101 1119 1152 1199 1241 1285 1314 1380 1385 1665 1750 1873 1904 1917 1969 1985
487,CCN1CCN(CCCN(CC)C2=c3nc(N)c(c4ccc(OC)cc34)=CC=C2Br)CCNC1=O,34 60 74 76 80 173 180 210 230 294 295 305 314 322 378 476 608 650 653 695 718 728 781 822 837 841 875 881 921 926 932 935 955 1057 1072 1089 1097 1114 1135 1145 1150 1171 1249 1263 1307 1357 1380 1407 1457 1459 1480 1482 1536 1631 1637 1687 1733 1750 1791 1855 1866 1872 1873 1911 1930 1951 1970 1972 1977 2041
488,Cc1ccc(NC(=O)CCCN2CCCC2=O)cc1,41 80 155 191 235 314 650 798 807 843 901 926 935 951 1028 1057 1077 1089 1123 1138 1145 1152 1182 1380 1382 1480 1564 1718 1722 1738 1750 1816 1823 1873 1911 1917 1920 2045
489,CCN(CCCNC(=O)c1ccccc1)C(=O)Nc1cc(F)ccc1-n1cc(C)cn1,8 43 74 80 193 197 248 265 294 378 389 410 458 464 473 486 604 650 667 699 807 875 881 932 935 978 1008 1057 1088 1115 1152 1199 1224 1272 1295 1380 1385 1410 1455 1487 1523 1535 1614 1665 1670 1699 1722 1750 1793 1816 1823 1830 1873 1876 1911 1915 1917 1928 1951 1985
490,CCCNC(=O)N(CCNc1nc(N(C)C)nn1C)C1OC2C(=O)NC1C2O,80 118 137 157 193 197 291 294 301 314 378 398 404 407 415 503 650 656 667 685 794 807 814 881 935 958 1005 1019 1034 1044 1057 1088 1105 1114 1133 1145 1152 1163 1257 1309 1325 1380 1416 1422 1487 1501 1576 1700 1757 1822 1855 1917 1921 1925 1951 1956 1962 2009
491,COc1cccc2cc3c(C(=O)OC4CCC4)ccc(OCC(=O)N4CCCOCC4)c3cc12,11 12 67 80 94 119 145 177 222 249 369 523 650 656 695 760 807 836 841 875 926 935 950 1009 1019 1028 1039 1057 1063 1071 1074 1087 1088 1126 1147 1187 1288 1325 1357 1380 1405 1410 1441 1452 1480 1536 1564 1573 1637 1660 1750 1794 1800 1855 1873 1906 1914 1917 1970 1991 2004 2009
492,O=C(OCCCNS(=O)(=O)c1ccc(Br)cc1)c1cccc(F)c1,13 80 145 147 230 293 317 319 350 469 490 502 650 667 695 699 715 728 732 807 875 883 909 1039 1088 1152 1157 1380 1385 1476 1487 1522 1592 1626 1631 1649 1670 1734 1750 1873 1886 1911 1917 1928 1985
493,CC1=CC(C(=O)N2CCN(CC(=O)N3CCCCC3)CC2)=CC1=O,2 74 80 84 129 277 283 314 369 568 650 747 760 775 807 868 926 935 942 983 1009 1028 1057 1080 1144 1312 1313 1380 1480 1504 1589 1722 1768 1791 1873 1917 1998 2009
494,CC(C)N1CCc2cc3ccccc3cc2C(=O)N2CCN(CC2)C(=O)C1,1 27 157 210 283 314 322 352 407 538 650 653 796 798 835 875 879 926 935 997 1057 1087 1088 1199 1236 1265 1357 1380 1480 1508 1590 1646 1738 1750 1855 1873 1888 1946 1991
495,CCOc1cccc(C(C)=C(Cl)C=C(Cl)C2CC(=O)N3CCN2C3=O)c1,69 80 92 94 231 237 252 294 314 322 438 521 531 534 562 650 684 694 695 798 805 807 809 811 875 924 926 935 1017 1019 1039 1057 1063 1088 1120 1146 1238 1292 1380 1384 1385 1452 1457 1480 1501 1541 1628 1683 1750 1840 1873 1906 1985
496,CSC(=O)N(C)C(C)=O,116 394 475 650 688 807 881 1017 1046 1057 1077 1163 1588 1711 1905 1917 1954
497,CCC(=C(C)C(=O)OC)c1ccccc1,55 80 294 389 571 650 679 695 807 841 898 1017 1057 1088 1092 1152 1199 1380 1385 1458 1609 1712 1750 1824 1873 1897 1917 1985
498,COC(=CCN1CCC(C)(C)CC1=O)C1=C(C(=O)N2CCCCC2)CO1,2 80 109 181 184 252 259 314 369 441 479 536 555 609 650 656 694 695 711 798 807 841 887 926 935 940 942 1028 1057 1060 1083 1089 1110 1152 1162 1274 1317 1368 1380 1422 1480 1487 1503 1504 1513 1567 1719 1822 1917 1998 2009
499,COC(=O)c1ccc2c(c1)C(C)(C(=O)OC1C(O)C3OC(=O)CCC(=O)OC3C1O)C(=O)O2,145 198 221 314 438 469 650 656 692 695 750 766 800 807 833 841 875 906 926 947 970 1019 1021 1035 1043 1057 1060 1126 1135 1152 1257 1274 1380 1385 1463 1487 1544 1587 1660 1697 1715 1738 1750 1810 1852 1873 1888 1905 1917 1918 1950 1980
500,CCOc1ccccc1NC=Cc1ccccc1NC(=O)C(CC)NC(=O)c1ccc(C)cc1,1 80 117 235 237 294 425 441 486 573 650 662 694 695 736 807 818 835 871 913 961 1057 1088 1102 1152 1199 1224 1238 1297 1380 1384 1385 1410 1435 1452 1511 1544 1629 1665 1696 1697 1722 1750 1768 1775 1785 1816 1823 1861 1873 1917 1920 1970 1998
501,COc1ccc(C(=O)N2CCCCCCCC2)cc1,2 322 369 497 650 695 718 781 807 831 841 926 935 942 1028 1057 1380 1385 1480 1504 1511 1536 1697 1750 1873 1917 1998 2009
502,O=C1N2CCC(C2)CN1c1ncc2ccccc2n1,92 289 314 335 364 378 407 419 532 642 650 739 770 926 935 1019 1041 1087 1088 1097 1199 1256 1292 1325 1365 1380 1446 1452 1457 1477 1480 1501 1535 1580 1750 1855 1873 1951
503,Cc1cccc(CN2C(=O)N(c3ccc(F)cc3)c3nc(C)nc2n3)c1,60 80 90 92 140 146 233 314 378 475 541 588 650 699 744 835 875 935 1013 1039 1055 1057 1066 1070 1072 1085 1088 1126 1176 1256 1380 1410 1670 1686 1720 1722 1750 1754 1765 1823 1825 1855 1873 1928
504,COc1ccc(Cl)cc1C(=O)N(C)C,94 165 216 235 249 352 441 561 650 695 807 816 841 875 881 1057 1061 1163 1221 1380 1536 1653 1683 1750 1873 1917 1942 1970 1991
505,COc1cccc(-c2c(OC)cc3cc2C(=NC=Cc2cccnc2)c2ccccc2NC3=O)c1,20 142 249 314 322 328 352 378 400 401 437 527 562 650 694 695 725 736 781 835 841 845 875 975 984 1027 1039 1043 1057 1060 1088 1114 1160 1199 1223 1304 1353 1380 1470 1530 1535 1536 1540 1557 1586 1603 1630 1657 1669 1747 1750 1777 1839 1866 1873 1970 1972 1982 2009 2021 2029 2033
506,O=C1c2ccccc2CN1CCCOc1ccccn1,13 80 267 314 352 370 378 448 626 650 695 879 926 935 951 984 985 1088 1089 1145 1155 1172 1199 1214 1236 1380 1452 1570 1708 1712 1730 1750 1810 1866 1873 1911 1938 1946
507,Cc1cc(Cl)cc(OC2c3sc4nnc(SCCCCN5CCCCC5)n4c32)c1,2 80 116 162 210 216 244 322 341 343 378 379 461 524 548 561 610 648 653 675 695 747 765 873 875 893 926 935 981 1019 1028 1057 1145 1162 1164 1171 1182 1261 1380 1386 1407 1422 1426 1449 1480 1482 1683 1685 1722 1747 1791 1823 1873 1911 1917 1953 1966 1998 2005
508,O=C1OC(=O)C(c2ccccc2)=C1C(=O)c1ccc(F)cc1,9 90 314 354 389 536 546 650 656 699 736 807 993 1088 1160 1199 1363 1380 1385 1410 1545 1594 1670 1697 1750 1775 1806 1810 1873 1917 1928 2029
509,CC(=O)N(CCOc1ccccc1)CN1C(=O)c2cccc(c2O)C1=O,13 38 80 102 162 202 286 314 322 352 373 389 555 562 588 642 650 695 807 879 881 935 978 984 1017 1034 1039 1057 1088 1199 1380 1452 1588 1602 1614 1750 1839 1844 1873 1917 1951 2015
510,C=CSc1cc(NC(=O)c2cc(S(N)(=O)=O)ccc2F)cc2ccccc12,84 116 191 192 216 319 350 486 491 532 650 694 699 715 807 829 833 836 847 875 934 1025 1087 1088 1152 1171 1197 1199 1265 1307 1357 1366 1380 1476 1572 1573 1607 1615 1645 1750 1816 1840 1855 1873 1896 1912 1917 1928 1936 1978 1991
511,COC(=O)c1c[nH]c2cc(OC)c3ccc(NC(=O)C4CCCC(=O)N4C)cc3c12,119 138 145 184 191 212 249 263 314 354 446 473 531 542 598 650 689 695 798 806 807 841 843 868 875 878 898 906 922 926 935 936 1019 1028 1057 1114 1145 1152 1182 1325 1357 1380 1536 1692 1726 1733 1738 1750 1778 1816 1873 1879 1917 1937 1957 1970 1984 1991 2010
512,CN(C(C)(C)C)S(C)(=O)=O,81 114 350 392 426 650 692 716 881 1057 1074 1163 1416 1476 1574
513,Cc1ccc(N=C(SC(=Nc2ccccc2)N(C)C)N2CCCC2)cc1,52 82 116 167 202 235 369 372 389 405 477 725 807 823 881 926 935 1028 1057 1086 1088 1163 1199 1262 1380 1480 1613 1653 1709 1722 1750 1770 1823 1854 1861 1873 1920 1998 2009
514,O=C(Nc1c(S(=O)(=O)N2CCCC2=O)sc2nc(O)ccc12)c1ccccc1,162 245 258 314 350 378 381 389 460 486 511 580 650 675 715 789 798 800 807 926 935 1028 1051 1088 1089 1125 1138 1152 1182 1199 1288 1342 1357 1380 1385 1471 1476 1480 1495 1535 1587 1602 1665 1674 1733 1738 1750 1795 1816 1855 1873 1917 1985
515,CCN1C(=O)C(=Nc2cccs2)SC1=NC(=O)c1ccccc1,14 30 34 80 241 294 296 306 314 383 389 508 588 650 675 725 807 879 900 935 1000 1057 1088 1191 1199 1376 1380 1385 1418 1477 1485 1521 1525 1567 1574 1595 1636 1750 1765 1873 1914 1917 1931 1985 2044
516,CCCN1C(=O)c2c3c1c(N=c1sc4cc(C(F)(F)F)ccc4n1CCC)n2CC3,45 80 83 114 118 146 162 273 281 289 294 314 361 398 434 437 455 522 588 650 675 681 725 794 802 809 820 875 879 885 926 935 1049 1057 1145 1260 1362 1380 1409 1417 1418 1453 1464 1480 1496 1522 1639 1646 1665 1715 1738 1750 1804 1873 1928 1930 2021 2037
517,Oc1ccccc1OCCSc1nnc(-c2ccccc2Br)n1-c1cccnn1,13 57 80 116 159 241 281 341 352 353 378 385 527 695 728 747 765 807 833 879 935 984 1043 1088 1140 1164 1168 1182 1199 1367 1380 1405 1410 1449 1452 1508 1509 1518 1602 1607 1631 1722 1749 1750 1817 1831 1842 1866 1873 1970 1990 1993
518,CC1(C)CCC=CC1=O,16 252 279 314 362 429 547 650 926 953 1029 1057 1060 1128 1147 1162 1274 1300 1380 1873
519,O=C(COCCN1CCCCC1)Nc1cccc(-c2ccc(C(F)(F)F)cc2)n1,2 13 41 80 114 167 315 378 383 533 650 653 695 807 809 859 896 926 935 980 1028 1039 1065 1088 1099 1145 1148 1152 1160 1260 1275 1380 1417 1422 1453 1480 1482 1665 1750 1791 1816 1851 1855 1873 1917 1928 1929 1971 1992 1998 2004 2036
520,CC1=c2c(nc(C)c3cc(Cl)cc(OCN(C)C)c23)=N1,80 92 124 216 230 265 378 541 561 607 652 695 705 732 803 875 881 927 991 1057 1073 1163 1280 1334 1357 1380 1452 1481 1506 1581 1683 1718 1722 1747 1818 1855 1873 1970 1984 2000
521,O=C1c2n(CCO)c(=O)[n-][n+]2CC[N+]12CCCCC2,2 38 80 165 205 214 222 266 290 314 359 361 426 463 473 596 650 655 696 802 807 926 935 948 1023 1028 1117 1145 1259 1298 1380 1435 1599 1630 1674 1739 1778
522,Cc1ccc(-c2ccccc2C(=O)NCCC(F)=CC=C2OCCCC2=O)cc1,8 80 110 197 222 235 314 352 363 406 441 486 493 524 650 656 667 694 751 807 828 853 890 896 926 950 964 980 984 1028 1057 1088 1152 1160 1199 1252 1317 1319 1380 1385 1387 1447 1564 1722 1738 1750 1798 1823 1842 1873 1887 1917 1920 1928 1991 2044
523,CCOC(=O)c1ccc2cc1C1=C(N1CCCCCN1CCCCC1=O)S2(=O)=O,67 80 145 147 155 191 207 294 310 314 352 364 469 555 580 588 629 639 650 695 759 798 807 824 875 893 926 935 951 1028 1057 1089 1093 1123 1132 1143 1145 1163 1182 1238 1298 1380 1459 1470 1480 1631 1673 1722 1738 1750 1873 1911 1917 1991 1998 2004
524,CNC(=O)NCCn1c2ccccc2c2[nH]c(S(=O)(=O)N3CCCCC3)cc21,2 45 80 197 285 345 350 366 371 373 425 539 585 586 648 650 667 710 800 802 807 869 875 926 935 1028 1057 1088 1091 1114 1145 1152 1196 1199 1239 1270 1285 1357 1380 1430 1476 1480 1530 1573 1745 1750 1868 1873 1917 1933 1989 1998 2020
525,C=CC=C1CCCC(=O)N(CCC(C)C)C(=O)CC1,1 80 283 314 317 534 588 650 694 739 757 784 798 890 892 926 935 1028 1057 1145 1182 1219 1330 1344 1366 1372 1380 1645 1681 1721 1738 1847 1860 1934
526,CCN1C(=O)c2ccc3cc(C)c(C)cc3cc(Cl)cc(c2)C1=O,34 80 139 203 216 294 314 322 561 588 650 680 744 875 879 896 933 935 1057 1160 1273 1359 1380 1391 1443 1543 1574 1683 1722 1747 1750 1855 1873 1933 1936
527,NC(=O)Nc1ncc2cccc-2cccc2ccccc2n1,140 289 373 378 544 650 736 807 944 1039 1087 1088 1097 1152 1160 1171 1199 1380 1452 1487 1526 1535 1582 1739 1750 1793 1816 1855 1873 1900 1917 1951 1964
528,CN1CCN(CCc2cc3c(NCCOc4ccc(Cl)cc4)nccn3n2)CC1,13 14 45 74 80 102 157 204 207 216 218 230 322 378 387 490 561 637 667 695 700 708 718 724 816 837 875 885 926 935 1027 1034 1057 1070 1101 1145 1152 1206 1236 1243 1380 1416 1439 1452 1480 1482 1484 1527 1683 1750 1791 1866 1873 1956
529,COc1ccc(C(=O)OC2CCCC2C(OC(C)=O)C(C)=O)c(C(F)(F)F)c1,1 12 67 69 81 114 145 262 302 322 403 419 478 650 695 718 781 798 807 809 841 848 849 875 926 1017 1019 1028 1035 1057 1063 1067 1126 1254 1325 1380 1394 1453 1483 1536 1539 1750 1776 1815 1873 1893 1917 1928 1972 1991
530,CCCCOc1ccc(OC(C)NC(=O)C(=CC=C2C(=O)c3cc4ccc2cc4s3)OC)c(O)c1,1 13 40 62 80 91 94 117 162 203 273 283 294 314 322 472 476 499 551 591 605 650 664 675 694 695 718 745 794 807 841 875 881 885 890 896 936 1034 1057 1071 1095 1120 1152 1160 1197 1210 1311 1314 1318 1319 1324 1338 1380 1423 1452 1453 1476 1501 1602 1607 1750 1855 1873 1911 1917 1951 1970
531,CCCc1ccc2c(c1)nc(-c1ccccc1)n2C1=Nc2nc(N)nc(n2)S1,45 52 80 104 127 294 310 326 345 378 389 409 465 490 675 736 783 794 875 927 935 1057 1088 1097 1160 1171 1199 1240 1243 1356 1358 1380 1394 1419 1436 1457 1597 1629 1656 1722 1726 1736 1750 1754 1855 1873 1900 1993 2021 2027 2038 2044
532,CCCCCCOC(=O)c1cc2c(ccc3[nH]ccc32)nc1NC(C)=O,13 37 80 119 145 147 245 294 328 378 389 522 591 650 695 708 711 794 806 807 849 875 943 961 1017 1026 1057 1097 1114 1143 1152 1249 1357 1360 1380 1444 1506 1566 1592 1615 1673 1734 1750 1803 1816 1855 1873 1911 1917 1921 1939 1991
533,COC(C=C1C=CC(Cl)=C1)=CC(C(=O)N1CC1)=c1c2cccc1[nH]n2,74 84 119 126 155 183 289 339 378 400 547 549 561 603 606 612 650 680 694 695 802 807 823 841 914 924 926 935 1039 1057 1088 1097 1110 1114 1120 1152 1172 1181 1195 1369 1379 1380 1480 1589 1592 1618 1683 1750 1783 1873 1887 1917 2004 2009
534,CN(CCNc1ccccc1)C(N)=Nc1ccccc1-c1ccccc1,18 53 62 80 140 191 222 259 334 352 389 606 667 703 725 736 807 881 890 923 958 984 1057 1088 1152 1160 1163 1171 1199 1378 1380 1416 1613 1653 1750 1873 1928 1951 2008
535,CCOC(=O)c1cc2c(OC)cccc2c(N2CCCN(Cc3cc4ccc(OCC)cc4o3)C2=O)n1,68 69 80 92 130 145 147 203 215 237 249 294 314 322 378 541 650 656 667 695 701 718 750 759 807 841 855 863 875 904 926 935 983 1006 1028 1030 1039 1057 1083 1088 1089 1123 1238 1288 1357 1380 1395 1410 1452 1457 1461 1462 1480 1501 1522 1536 1573 1604 1635 1637 1722 1750 1765 1803 1808 1855 1873 1917 1934 1970
536,CCN1C2=NON=C1c1ccccc1C2=CC=COc1ccccc1,9 34 56 80 95 273 294 322 352 378 385 389 432 562 576 588 627 656 694 695 866 890 935 984 1057 1088 1101 1120 1199 1226 1301 1380 1440 1501 1574 1579 1750 1808 1835 1873 1952 2025
537,COc1ccc(C(=O)Nc2ccccc2NC(=O)N(C(=O)N2CCCC2)c2ccc(OC)cc2)cc1,193 283 322 369 410 486 650 669 695 718 746 781 807 831 841 881 926 935 947 960 1028 1057 1088 1096 1152 1197 1199 1224 1380 1385 1480 1526 1536 1665 1692 1696 1697 1750 1795 1801 1816 1873 1905 1917 1998 2009
538,Fc1cc2[nH]c(=NNc3nnc[nH]3)c1=CC=CC=2,231 281 332 335 369 378 389 404 480 501 699 713 725 806 835 845 862 875 1114 1144 1152 1164 1249 1267 1320 1336 1339 1380 1383 1418 1620 1745 1774 1779 1840 1872 1873 1928 1998
539,CN(C)C(=O)N1CCN(C(=O)O)C(=O)CCN(C(=O)OCc2ccccc2)C1=O,80 92 147 151 283 314 345 389 396 459 478 502 514 562 650 695 745 798 807 881 926 935 1057 1065 1066 1088 1163 1199 1380 1387 1401 1480 1635 1653 1662 1738 1750 1754 1765 1869 1873 1914 1917 1988 2042
540,N#Cc1coc2c(SCCC(=O)NCCCN3CCCC3)ccc-2c1,36 41 46 80 102 116 197 305 341 384 597 614 650 653 656 667 674 790 807 818 875 896 926 935 1025 1028 1033 1136 1145 1152 1160 1182 1233 1374 1380 1384 1422 1456 1480 1482 1551 1564 1589 1645 1686 1750 1791 1873 1876 1911 1917 1998 2028 2040 2043
541,COC(=O)c1ccc(C(=O)N2CCN(C)C2=O)c2ccc(Cl)cc12,16 67 92 145 165 177 216 230 299 314 335 448 552 561 650 695 793 807 816 841 875 906 926 935 936 1057 1145 1152 1357 1380 1387 1480 1504 1635 1660 1683 1693 1733 1750 1873 1911 1917 1991
542,CN1CCC(Cc2cc3ccccc3o2)(C(=O)N2CCCCC2)C1=O,2 80 255 314 369 650 656 807 855 863 875 926 935 983 1002 1015 1028 1057 1060 1082 1087 1088 1128 1145 1162 1182 1199 1292 1380 1445 1461 1480 1604 1653 1693 1734 1750 1808 1855 1873 1878 1912 1917 1934 1969 1998 2000 2009
543,Cc1cccc(C(=O)OC2CC(C(C)(C)C)C3CCC4C5(C)CC3C24OC5=O)c1,100 114 145 147 249 275 310 314 352 392 469 478 519 522 622 650 656 679 695 807 837 863 875 926 1013 1019 1039 1055 1057 1060 1088 1103 1111 1126 1135 1227 1274 1282 1292 1305 1325 1380 1385 1392 1477 1487 1500 1618 1722 1750 1823 1872 1873 1884 1917 1985 2012
544,CNC(=O)N(C)CCc1nc2ccccc2n1C,0 45 69 80 193 289 318 334 345 357 359 378 397 515 564 650 807 863 881 935 954 1057 1088 1097 1145 1152 1163 1199 1243 1285 1288 1380 1430 1692 1750 1855 1873 1917 1951
545,CCCCCCN(C#N)C(=O)N(CCC#N)C(C)(C)C,80 89 114 244 294 392 413 426 529 591 601 650 674 790 794 807 827 881 1012 1057 1089 1143 1268 1346 1384 1444 1450 1493 1542 1648 1669 1911 1917 1951 2043
546,COc1cnc2c(c1)N(S(=O)(=O)c1ccc3[nH]c4ccc(OC)cc4c3c1)CCC2,60 108 119 245 319 322 350 378 457 498 614 650 660 695 715 718 781 800 826 841 875 926 935 1028 1051 1057 1114 1138 1295 1299 1304 1309 1357 1380 1444 1452 1476 1480 1535 1536 1626 1729 1738 1744 1745 1750 1786 1873 1939 1948 1972
547,CCN1C(=O)C(=C(SC)C(=O)N2CCC2)N(C(C)(C)C)C1=O,34 80 92 114 116 294 314 369 392 394 398 408 547 588 609 646 650 745 759 807 879 926 934 935 1028 1057 1077 1083 1084 1110 1336 1380 1471 1480 1503 1536 1574 1810 1917 2009
548,CNc1ccccc1C=C1C=CSC(N2CCNC2=O)=N1,21 63 210 281 305 314 378 441 512 547 650 675 694 730 805 832 880 926 927 935 961 1057 1088 1089 1114 1150 1152 1199 1224 1274 1291 1369 1380 1391 1419 1428 1430 1457 1480 1498 1570 1653 1670 1696 1750 1866 1873
549,COC(=O)C1(C)CC=C(OC)C(NCc2ccccc2)=C1C,61 80 255 389 413 609 638 650 695 725 807 817 833 841 917 926 1057 1060 1066 1088 1103 1126 1152 1199 1274 1380 1382 1416 1424 1536 1666 1679 1697 1722 1741 1750 1754 1781 1873 1917 2004 2028
550,N#Cc1ccccc1OC1CCCCC1OC(=O)c1c[nH]cc1C#N,12 145 302 361 451 524 642 650 674 695 711 790 798 805 807 890 918 926 967 1019 1028 1062 1071 1088 1114 1126 1136 1145 1199 1325 1380 1384 1410 1488 1651 1750 1862 1873 1879 1893 1917 1970 1991
551,COc1cc#cc(-c2sc(N3CCCC3)nc3cccc2-3)c1,49 99 113 144 162 322 352 378 407 464 570 576 592 623 669 675 680 695 781 796 841 875 926 935 942 980 984 1028 1039 1057 1088 1326 1380 1414 1480 1487 1506 1536 1601 1662 1750 1757 1851 1855 1873 1998 2012
552,O=C(Nc1ccc(CN2Cc3c2[nH]c2cccc(Cl)c32)cc1)c1cccc(Cl)c1,80 119 165 172 191 216 310 361 366 374 405 486 526 561 592 650 721 807 813 843 875 926 935 974 1039 1077 1088 1089 1114 1152 1380 1385 1605 1626 1683 1745 1750 1754 1765 1783 1795 1816 1851 1858 1873 1917 1946 1948 1978 1984 1985
553,CCCCCn1nc(C(=O)N2CCCCC2)c2c1CCCN(c1ccc(F)cc1C(F)(F)C(F)(F)F)C2=O,2 59 80 100 114 151 158 215 294 314 369 378 419 456 490 521 553 591 632 650 699 778 794 807 875 877 879 893 926 935 942 1028 1057 1138 1145 1295 1380 1403 1410 1422 1435 1442 1444 1453 1457 1480 1487 1504 1629 1648 1670 1674 1728 1738 1747 1750 1873 1911 1915 1917 1928 1956 1998 2009 2016
554,COc1ccccc1OC(=O)NC(=O)Oc1ccc([N+](=O)[O-])cc1,140 249 322 650 695 715 718 753 757 769 807 838 841 934 1057 1088 1119 1152 1195 1199 1214 1274 1290 1363 1380 1410 1446 1536 1729 1750 1758 1809 1814 1873 1917 1963 1970
555,CCCCN(C(=O)c1ccccc1)C(=O)c1c(C(C)=O)oc2ccccc12,80 154 294 348 368 389 586 587 591 650 656 715 794 807 853 878 881 1001 1017 1057 1088 1128 1199 1221 1239 1357 1380 1385 1528 1573 1604 1648 1682 1750 1808 1820 1873 1911 1917 1951 1985 2006 2031
556,COc1sc(=O)n2c(=O)c1N(C(=O)N1CCCN(CCCCCCCCO)C1=O)CC2,15 63 80 92 117 146 162 222 228 314 358 371 473 504 520 541 632 650 675 695 731 807 841 893 926 935 951 1028 1057 1083 1089 1123 1130 1143 1145 1215 1237 1265 1351 1380 1387 1480 1496 1536 1635 1686 1687 1911 1917 2020 2038
557,CCCCCc1nncn1-c1cc(-c2ccc3c(c2)NC(=O)CO3)c2ccccc2c1,58 80 281 294 314 318 333 352 378 380 441 510 564 591 609 650 656 690 794 836 873 875 896 925 926 932 935 971 1035 1057 1060 1087 1088 1114 1119 1129 1160 1164 1184 1199 1243 1316 1320 1347 1357 1380 1444 1446 1573 1575 1646 1708 1739 1750 1774 1825 1855 1873 1905 1911 1924 1982
558,Cc1nnc(-c2ccccc2)n1Cc1csc2ccccc12,80 103 210 378 389 461 490 552 675 736 802 818 864 885 917 935 1027 1056 1057 1086 1088 1151 1160 1164 1199 1349 1357 1380 1423 1508 1567 1573 1641 1722 1750 1765 1873
559,CCCN(CCc1ccnc2ccccc12)C(=O)Nc1cc(F)ccn1,80 193 207 253 273 289 294 329 359 378 407 629 650 699 787 794 807 875 881 945 978 993 1057 1088 1097 1099 1152 1199 1243 1349 1357 1380 1452 1487 1523 1573 1637 1670 1750 1761 1816 1834 1866 1873 1917 1928 1951 1987 2036
560,C=CC(=CC=CC=CC(=C)C#N)c1ccc(S(=O)(=O)N2CCCN(C(=O)CN3CCOC3=O)CC2)cc1,31 80 139 232 268 314 319 350 354 366 369 374 381 432 441 539 585 608 628 636 650 656 674 694 715 757 760 778 790 800 803 807 926 935 950 959 1009 1022 1028 1046 1083 1089 1140 1235 1312 1313 1319 1362 1366 1380 1384 1385 1406 1476 1480 1503 1515 1589 1645 1670 1697 1743 1750 1860 1873 1917 1962 2009
561,COc1ccc(C(=O)C2(C(=O)O)CCCCC2=O)c(C)c1,44 67 97 184 310 314 322 367 389 396 650 695 718 751 781 807 841 875 923 926 1016 1028 1057 1060 1090 1162 1312 1380 1391 1536 1638 1697 1722 1738 1750 1855 1873 1917 1972 1991
562,Nc1ncc(Cl)cc1N1C(Cl)=Cc2ccccc(Cl)ccc1n2,24 37 84 119 194 216 378 428 453 527 560 561 592 612 635 816 875 935 980 1070 1088 1171 1199 1295 1380 1400 1407 1452 1457 1459 1535 1683 1686 1750 1855 1873 2004 2032
563,CC(C)(C)OC(=O)NC(=O)N1CCSCC1,114 218 231 232 392 650 675 695 719 782 789 807 926 935 1040 1057 1116 1119 1124 1152 1468 1480 1574 1758 1859 1917 1982 1989 2009
564,Cc1nc(N)nc(N(CCc2cc(O)cc3ccccc23)C(C)C)n1,1 80 167 241 273 283 286 378 409 413 459 541 649 745 759 807 836 875 879 881 932 1057 1087 1088 1126 1171 1199 1240 1243 1309 1349 1357 1380 1414 1419 1457 1476 1573 1602 1722 1724 1750 1855 1873 1951 1997
565,Cc1ccc(C(=O)N(C)C)cc1,235 587 650 789 807 881 1057 1061 1163 1221 1380 1385 1653 1697 1722 1750 1823 1873 1917 1920
566,CC1(C)C(=O)N2C(=O)OCCC2C1C(O)C(O)CC1C=C(F)C(F)=CC1,1 80 188 203 227 255 314 441 472 515 546 598 608 650 656 672 699 749 778 807 888 918 926 935 950 1003 1019 1057 1060 1164 1257 1274 1296 1325 1341 1380 1536 1537 1592 1609 1645 1689 1696 1718 1781 1831 1873 1922 1928 1948 2031
567,COC(=Cc1ccc(OCc2ccccc2)cc1C(C)=O)c1ccccc1,17 80 107 109 117 322 329 338 389 562 650 654 694 695 718 745 807 841 875 961 1017 1057 1066 1088 1097 1152 1199 1380 1385 1452 1501 1567 1746 1750 1754 1820 1873 1917 1935 1978 1985 1991 2042
568,CCn1c2nc3nc(c(C)nc1s2)N(C(C)C)S3(=O)=O,1 9 34 80 92 130 157 162 166 207 283 294 378 405 418 469 650 675 802 850 935 990 1057 1223 1303 1352 1380 1408 1513 1550 1722 1754 1817 1855 1917 1978 2026
569,O=C(Nc1cccc(F)c1)C1(C2CN3CCN2CC3)CN2CCCC21,90 184 191 230 307 310 421 446 551 602 650 699 703 729 739 807 856 875 926 935 1007 1019 1028 1039 1046 1060 1088 1101 1151 1152 1196 1325 1380 1480 1487 1524 1542 1573 1635 1670 1736 1750 1760 1783 1816 1854 1873 1917 1928
570,COC(=O)CCCOC(=O)c1ccc(C(=O)OC2CCCCC2)c(C(=O)OC)c1,2 12 13 14 67 80 119 145 147 195 469 650 695 777 807 823 841 875 890 906 926 936 1019 1028 1057 1071 1126 1147 1152 1325 1332 1380 1385 1386 1399 1410 1522 1564 1592 1697 1734 1750 1873 1911 1917 1991
571,COC(=O)C1=CC(=O)CCS1,81 84 107 145 157 242 246 314 490 650 675 695 789 807 841 893 906 926 1057 1152 1380 1738 1873 1917 1992 1993
