id,SMILES_input,fingerprints_input_ECFP4,SMILES_out,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
1277,C C ( = O ) N C ( C C ( = O ) N C 1 = C C = C ( C = C 1 ) N C ( = O ) C 2 C C 2 ) C 3 = C C = C C = C 3,1 27 41 80 117 191 207 214 245 263 291 299 311 389 420 561 589 601 650 689 785 807 830 843 898 901 924 926 946 974 978 1017 1019 1057 1077 1088 1142 1152 1199 1205 1275 1290 1325 1365 1380 1465 1532 1581 1750 1816 1864 1873 1917 1923,CC(=O)NC(CC(=O)NC1=CC=C(C=C1)NC(=O)C2CCC(CC2)NC(=O)C(C3=CC=CC=C3)NC(=O)C)C4=CC=CC=C4,CC(=O)NC(CC(=O)NC1=CC=C(C=C1)NC(=O)C2CCC(CC2)NC(=O)C(C3=CC=CC=C3)NC(=O)C)C4=CC=CC=C4,1 9 41 80 117 191 214 245 263 284 291 299 311 387 389 466 573 610 650 689 718 785 807 843 898 901 926 974 1017 1019 1057 1077 1088 1111 1152 1199 1275 1290 1325 1365 1380 1465 1532 1581 1634 1655 1750 1816 1842 1864 1873 1917,78.57142857142857,78.57142857142857,71.1864406779661,71.1864406779661,77.64705882352942,77.64705882352942,81.35593220338984,81.35593220338984,55.080213903743314,55.080213903743314,59.210526315789465,59.210526315789465,59.210526315789465,59.210526315789465,61.36363636363637,61.36363636363637,61.36363636363637,61.36363636363637,60.8,60.8,61.36363636363637,61.36363636363637,60.8,60.8,61.36363636363637,61.36363636363637,86.20689655172413,86.20689655172413,78.84615384615384,78.84615384615384,CC(=O)NC(CC(=O)Nc1ccc(NC(=O)C2CC2)cc1)c1ccccc1,CC(=O)NC(CC(=O)Nc1ccc(NC(=O)C2CCC(NC(=O)C(NC(C)=O)c3ccccc3)CC2)cc1)c1ccccc1,0,0.0
1278,C C 1 = C C ( = C C ( = C 1 ) O C C 2 = C C = C ( O 2 ) C ( = O ) N C 3 = C C = C ( C = C 3 ) S ( = O ) ( = O ) N C 4 = N C ( = C C ( = N 4 ) C ) C ) C,0 4 80 105 191 242 250 278 310 319 321 322 341 350 378 401 486 502 562 610 628 650 654 656 695 715 744 745 807 814 843 875 883 888 940 1041 1057 1062 1077 1141 1152 1220 1255 1261 1270 1291 1325 1380 1452 1476 1520 1582 1604 1722 1731 1750 1754 1781 1815 1816 1823 1855 1873 1879 1910 1917 1925 1934 1953 1978,CC1=CC(=CC(=C1)OCC2=CC=C(O2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC(=CC(=N4)C)C)NS(=O)(=O)NC5=NC(=CC(=N5)C)C,CC1=CC(=CC(=C1)OCC2=CC=C(O2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC(=CC(=N4)C)C)NS(=O)(=O)NC5=NC(=CC(=N5)C)C,4 80 105 191 250 301 310 319 322 341 350 378 458 486 502 562 610 628 650 654 656 695 696 715 745 807 843 875 883 1041 1057 1062 1077 1152 1255 1270 1291 1380 1410 1452 1476 1520 1582 1604 1612 1722 1731 1750 1752 1754 1816 1823 1855 1873 1895 1917 1934 1953 1978,98.59154929577466,98.59154929577466,92.0,92.0,90.14084507042254,90.14084507042254,90.19607843137256,90.19607843137256,68.42105263157895,68.42105263157895,75.28089887640449,75.28089887640449,75.28089887640449,75.28089887640449,75.0,75.0,73.19587628865979,73.19587628865979,70.28985507246377,70.28985507246377,73.19587628865979,73.19587628865979,70.28985507246377,70.28985507246377,73.19587628865979,73.19587628865979,96.96969696969697,96.96969696969697,86.66666666666667,86.66666666666667,Cc1cc(C)cc(OCc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nc(C)cc(C)n4)cc3)o2)c1,Cc1cc(NS(=O)(=O)Nc2nc(C)cc(C)n2)cc(OCc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nc(C)cc(C)n4)cc3)o2)c1,0,0.0
1279,C C 1 = C C ( = C C = C 1 ) C N 2 C ( = O ) / C ( = C / C 3 = C C ( = C ( C ( = C 3 ) Br ) O C C 4 = C C = C ( C = C 4 ) Br ) O C ) / S C 2 = O,80 249 273 281 310 314 328 333 371 380 470 475 588 600 608 650 675 694 695 704 728 744 745 833 835 841 863 867 875 879 909 935 938 943 947 1003 1008 1013 1027 1039 1055 1057 1066 1088 1132 1157 1167 1192 1351 1380 1433 1452 1469 1473 1536 1631 1649 1684 1691 1722 1750 1754 1765 1823 1828 1873 1892 1970 2009 2033 2042 2044,CC1=CC(=CC=C1)CN2C(=O)/C(=C/C3=CC(=C(C(=C3)Br)OCC4=CC=C(C=C4)Br)OC)/SC2=C(C5=C(C(=CC(=C5)C)Br)Br)Br,CC1=CC(=CC=C1)CN2C(=O)/C(=C/C3=CC(=C(C(=C3)Br)OCC4=CC=C(C=C4)Br)OC)/SC2=C(C5=C(C(=CC(=C5)C)Br)Br)Br,80 107 162 249 256 267 281 310 314 328 333 335 470 504 650 661 675 694 695 728 744 745 802 807 833 835 841 844 875 878 909 935 1008 1013 1039 1055 1057 1066 1088 1132 1157 1318 1380 1452 1453 1458 1473 1536 1594 1631 1649 1705 1722 1750 1754 1765 1823 1828 1873 1886 1892 1930 1936 1953 1970 1991 1998 2009 2017 2022 2033 2042,86.66666666666667,86.66666666666667,81.48148148148148,81.48148148148148,20.192307692307693,20.192307692307693,21.192052980132452,21.192052980132452,51.73913043478261,51.73913043478261,42.34234234234234,42.34234234234234,42.34234234234234,42.34234234234234,73.33333333333333,73.33333333333333,64.21052631578948,64.21052631578948,59.854014598540154,59.854014598540154,54.45544554455446,54.45544554455446,51.03448275862069,51.03448275862069,64.21052631578948,64.21052631578948,65.9090909090909,65.9090909090909,57.14285714285714,57.14285714285714,COc1cc(/C=C2\SC(=O)N(Cc3cccc(C)c3)C2=O)cc(Br)c1OCc1ccc(Br)cc1,COc1cc(/C=c2\sc(=C(Br)c3cc(C)cc(Br)c3Br)n(Cc3cccc(C)c3)c2=O)cc(Br)c1OCc1ccc(Br)cc1,0,0.0
1280,C C 1 2 C C C C ( O 1 ) ( C ( C 2 ) O ) C,131 176 222 298 480 495 656 675 679 739 760 807 845 850 926 1019 1028 1044 1055 1057 1060 1162 1164 1195 1210 1257 1274 1312 1455 1459 1550 1671 1730 1905 1966 1989 1995 2007 2028,C[C@@]12CCC[C@@](O1)(SS2)[C@]34CC[C@](O3)([C@H](C4)O)[C@]56CC[C@@](O5)([C@H](C6)O)C7(CCC[C@](O7)(C)C8C[C@](OS8)(C)C9CCCC(O9)(C)C)C,C[C@@]12CCC[C@@](O1)(SS2)[C@]34CC[C@](O3)([C@H](C4)O)[C@]56CC[C@@](O5)([C@H](C6)O)C7(CCC[C@](O7)(C)C8C[C@](OS8)(C)C9CCCC(O9)(C)C)C,67 158 176 228 232 272 300 316 329 349 360 390 408 656 675 679 706 760 766 804 807 839 850 851 857 863 926 935 937 941 992 1019 1028 1055 1057 1060 1070 1079 1125 1134 1161 1162 1216 1257 1274 1325 1374 1490 1615 1711 1730 1739 1751 1788 1823 1840 1904 1913 1941 1948 2028,65.38461538461539,65.38461538461539,56.393442622950815,56.393442622950815,32.30769230769231,32.30769230769231,30.23255813953488,30.23255813953488,10.318949343339586,10.318949343339586,16.43835616438356,16.43835616438356,17.24137931034483,17.24137931034483,23.404255319148938,23.404255319148938,23.404255319148938,23.404255319148938,17.26618705035971,17.26618705035971,23.404255319148938,23.404255319148938,20.74074074074074,20.74074074074074,22.105263157894736,22.105263157894736,53.57142857142857,53.57142857142857,25.37313432835821,25.37313432835821,CC12CCCC(C)(O1)C(O)C2,CC1(C)CCCC([C@@]2(C)CC([C@@]3(C)CCCC(C)([C@@]45CC[C@]([C@]67CC[C@]([C@]89CCC[C@](C)(O8)SS9)(C[C@@H]6O)O7)(C[C@@H]4O)O5)O3)SO2)O1,0,0.0
1281,C C O C ( = O ) C 1 = C [NH+] = C 2 C ( = C C ( = C C 2 = C 1 N C 3 = C C = C ( C = C 3 ) C ( = O ) O ) Cl ) C,19 80 96 106 126 145 147 184 191 195 216 230 294 302 381 389 422 456 485 491 504 561 602 650 651 695 739 759 807 843 875 890 912 1004 1021 1027 1056 1057 1121 1133 1137 1138 1152 1186 1193 1238 1251 1268 1341 1357 1380 1385 1386 1391 1429 1482 1524 1570 1653 1667 1670 1673 1683 1697 1722 1747 1750 1799 1873 1917 1929 1949 1971 1991 2047,CCOC(=O)C1=CC(=C2C=C(C3=C[NH+]=C(C(=C3C2=C1NC4=CC=C(C=C4)C(=O)O)C5=C(C=C(C=C5C)Cl)C)NC6=CC=C(C=C6)C(=O)O)C)C(=O)OCC,CCOC(=O)C1=CC(=C2C=C(C3=C[NH+]=C(C(=C3C2=C1NC4=CC=C(C=C4)C(=O)O)C5=C(C=C(C=C5C)Cl)C)NC6=CC=C(C=C6)C(=O)O)C)C(=O)OCC,80 106 145 147 184 191 216 225 251 294 381 389 456 491 553 561 592 627 638 650 695 726 739 759 807 843 875 1008 1021 1057 1063 1138 1152 1238 1357 1380 1385 1386 1391 1482 1524 1561 1575 1633 1664 1672 1673 1683 1697 1722 1738 1747 1750 1766 1836 1873 1917 1949 1984 1991,84.31372549019608,84.31372549019608,62.745098039215684,62.745098039215684,57.14285714285714,57.14285714285714,61.76470588235294,61.76470588235294,34.80314960629921,34.80314960629921,39.516129032258064,39.516129032258064,39.516129032258064,39.516129032258064,50.0,50.0,48.62385321100918,48.62385321100918,41.509433962264154,41.509433962264154,48.62385321100918,48.62385321100918,42.405063291139236,42.405063291139236,48.62385321100918,48.62385321100918,88.57142857142857,88.57142857142857,59.42028985507246,59.42028985507246,CCOC(=O)c1c[nH+]c2c(C)cc(Cl)cc2c1Nc1ccc(C(=O)O)cc1,CCOC(=O)c1cc(C(=O)OCC)c2cc(C)c3c[nH+]c(Nc4ccc(C(=O)O)cc4)c(-c4c(C)cc(Cl)cc4C)c3c2c1Nc1ccc(C(=O)O)cc1,0,0.0
1282,C C C ( = C ( C ) O ) C ( = O ) C,49 80 132 252 294 297 389 446 489 566 615 630 636 650 739 745 807 809 881 898 958 967 1017 1057 1093 1244 1249 1350 1400 1519 1658 1771 1821 1842 1851 1917 1957 1980 1997 2022,CC/C(=C(\C)/N(C1=CC=C(C(=C(C)C(=O)O)C1)N(C2CN(C2)C(=O)C)/C(=C(\C)/C(=O)O)/C(=O)C)C(=O)CC)/C(=O)C,CC/C(=C(\C)/N(C1=CC=C(C(=C(C)C(=O)O)C1)N(C2CN(C2)C(=O)C)/C(=C(\C)/C(=O)O)/C(=O)C)C(=O)CC)/C(=O)C,80 233 294 346 351 367 384 389 446 447 487 558 573 635 636 643 650 739 807 809 847 881 898 918 926 935 1017 1019 1057 1071 1180 1181 1195 1238 1249 1275 1298 1300 1380 1436 1449 1455 1471 1530 1564 1629 1759 1761 1774 1842 1873 1897 1905 1917 2009 2022 2023,27.77777777777778,27.77777777777778,15.934065934065933,15.934065934065933,25.0,25.0,26.923076923076923,26.923076923076923,6.997742663656885,6.997742663656885,10.975609756097562,10.975609756097562,10.975609756097562,10.975609756097562,21.951219512195124,21.951219512195124,20.481927710843372,20.481927710843372,17.431192660550458,17.431192660550458,17.647058823529413,17.647058823529413,15.315315315315313,15.315315315315313,20.481927710843372,20.481927710843372,31.428571428571427,31.428571428571427,21.666666666666668,21.666666666666668,CCC(C(C)=O)=C(C)O,CCC(=O)N(C1=CC=C(N(/C(C(C)=O)=C(\C)C(=O)O)C2CN(C(C)=O)C2)C(=C(C)C(=O)O)C1)/C(C)=C(/CC)C(C)=O,0,0.0
1283,C C ( C ) ( C ) O C ( = O ) N [C@@H] ( C C 1 = C C = C C = C 1 ) [C@H] ( / C = C ( / C C 2 = C C = C C = C 2 ) \ C ( = O ) N [C@@H] 3 [C@@H] ( C C 4 = C C = C C = C 3 4 ) O ) O,1 79 80 114 115 117 208 227 231 233 284 285 325 371 387 389 392 431 491 495 544 571 650 694 695 745 752 791 792 802 807 849 887 913 926 956 995 1019 1027 1040 1057 1066 1088 1118 1152 1189 1199 1210 1236 1238 1257 1302 1380 1388 1399 1498 1512 1513 1574 1576 1681 1708 1741 1750 1754 1755 1758 1771 1848 1859 1917 1922 1957,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](/C=C(\CC2=CC=CC=C2)/C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](/C=C(\CC2=CC=CC=C2)/C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O,1 79 80 114 117 208 227 231 233 284 325 371 387 389 392 491 495 571 650 694 695 745 752 792 807 849 857 887 913 926 995 1019 1027 1040 1057 1066 1088 1152 1189 1199 1210 1236 1257 1302 1380 1388 1399 1513 1574 1576 1708 1750 1754 1755 1758 1771 1859 1873 1917 1957,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)/C=C(/Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)/C=C(\Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0,0.0
1284,C C 1 = C ( C ( = O ) N 2 C 3 = C C = C C = C 3 N = C 2 N 1 ) C C O,23 45 80 214 222 289 314 346 357 378 438 449 452 467 473 481 489 504 510 548 650 661 692 700 720 791 793 807 882 889 912 928 935 942 964 996 1023 1040 1047 1057 1088 1114 1128 1168 1199 1243 1279 1285 1380 1384 1460 1465 1722 1745 1750 1814 1855 1867 1873 1897 2034,CC1=C(C(=O)N(N1)C2=NC(=C3N2C4=CC=CC=C4N5C3=C(N=C5C6=C(N=C7N6C(=O)C(=N7)CCO)C)CCO)CCO)CCO,CC1=C(C(=O)N(N1)C2=NC(=C3N2C4=CC=CC=C4N5C3=C(N=C5C6=C(N=C7N6C(=O)C(=N7)CCO)C)CCO)CCO)CCO,17 41 45 80 82 92 165 214 222 260 289 314 347 360 378 473 490 504 520 548 650 692 732 745 807 815 879 912 927 935 1020 1057 1070 1088 1114 1141 1199 1229 1241 1243 1285 1334 1365 1380 1440 1544 1599 1717 1722 1727 1750 1751 1831 1855 1873 1878 1891 1897 1993 2033 2034,73.97260273972603,73.97260273972603,64.50116009280742,64.50116009280742,30.0,30.0,29.496402877697843,29.496402877697843,24.675324675324674,24.675324675324674,31.967213114754102,31.967213114754102,31.967213114754102,31.967213114754102,40.0,40.0,35.483870967741936,35.483870967741936,28.985507246376812,28.985507246376812,36.95652173913043,36.95652173913043,31.851851851851855,31.851851851851855,35.483870967741936,35.483870967741936,59.45945945945946,59.45945945945946,38.88888888888889,38.88888888888889,Cc1[nH]c2nc3ccccc3n2c(=O)c1CCO,Cc1nc2n(c1-c1nc(CCO)c3c4c(CCO)nc(-n5[nH]c(C)c(CCO)c5=O)n4c4ccccc4n13)C(=O)C(CCO)=N2,0,0.0
1285,C C ( C ) O C ( = O ) C [C@H] 1 C ( = O ) N C C N 1 C ( = S ) N C ( = O ) C 2 = C C = C ( O 2 ) Br,1 7 69 78 80 96 97 110 210 222 231 242 283 305 310 314 391 409 458 486 547 553 562 574 585 650 656 688 695 717 728 807 920 926 935 966 967 1004 1019 1034 1057 1095 1114 1118 1119 1126 1152 1209 1333 1351 1380 1386 1455 1480 1526 1548 1549 1604 1629 1631 1667 1750 1752 1754 1866 1873 1910 1916 1917 1954 1978,CC(C)OC(=O)CC1C(=O)NCCN1C(=S)NC(=O)C2=CC=C(O2)Br,CC(C)OC(=O)CC1C(=O)NCCN1C(=S)NC(=O)C2=CC=C(O2)Br,1 7 69 78 80 97 110 210 231 242 283 305 310 314 458 486 562 574 585 650 656 695 728 807 926 935 966 967 1004 1019 1034 1057 1114 1118 1119 1152 1351 1380 1386 1455 1480 1526 1548 1549 1604 1605 1631 1667 1750 1752 1754 1866 1873 1916 1917 1978,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CC(C)OC(=O)C[C@H]1C(=O)NCCN1C(=S)NC(=O)c1ccc(Br)o1,CC(C)OC(=O)CC1C(=O)NCCN1C(=S)NC(=O)c1ccc(Br)o1,0,0.0
1286,C C 1 C C 1 C 2 = C C = C ( O 2 ) C N ( C ) S ( = O ) ( = O ) C 3 = C ( C = C C ( = C 3 ) Cl ) Cl,80 86 122 165 166 213 216 236 250 302 317 340 350 366 374 392 455 478 507 509 561 590 621 650 656 666 815 816 851 875 881 926 1006 1018 1019 1057 1065 1100 1122 1163 1171 1187 1190 1226 1233 1292 1294 1300 1309 1326 1327 1380 1431 1461 1476 1498 1536 1604 1683 1750 1859 1873 1875 1914 1934 2023,CC1CC1C2=CC=C(O2)CN(CC3=CC=C(O3)C4CC4C5=C(C=CO5)Cl)S(=O)(=O)C6=C(C=CC(=C6)Cl)Cl,CC1CC1C2=CC=C(O2)CN(CC3=CC=C(O3)C4CC4C5=C(C=CO5)Cl)S(=O)(=O)C6=C(C=CC(=C6)Cl)Cl,80 165 166 216 236 250 302 350 366 392 455 507 509 561 650 656 666 696 787 815 816 875 881 899 917 926 983 1018 1019 1057 1081 1100 1187 1222 1233 1292 1294 1300 1309 1328 1380 1431 1476 1487 1502 1604 1683 1750 1859 1873 1893 1914 1925 1934 1979,91.66666666666666,91.66666666666666,81.53310104529616,81.53310104529616,87.61904761904762,87.61904761904762,86.48648648648648,86.48648648648648,46.0,46.0,49.43820224719101,49.43820224719101,49.43820224719101,49.43820224719101,57.89473684210527,57.89473684210527,55.84415584415584,55.84415584415584,50.90909090909091,50.90909090909091,60.0,60.0,56.60377358490566,56.60377358490566,55.84415584415584,55.84415584415584,81.81818181818183,81.81818181818183,66.66666666666666,66.66666666666666,CC1CC1c1ccc(CN(C)S(=O)(=O)c2cc(Cl)ccc2Cl)o1,CC1CC1c1ccc(CN(Cc2ccc(C3CC3c3occc3Cl)o2)S(=O)(=O)c2cc(Cl)ccc2Cl)o1,0,0.0
1287,C C ( C ) ( C ) C ( = O ) N [C@@H] 1 C C C [C@@] 1 2 C C C [C@H] 2 O C ( = O ) C = C 3 C C 3,9 15 56 78 114 132 172 181 187 249 250 262 270 300 305 316 317 347 357 362 387 392 439 443 549 628 650 656 694 695 762 807 926 938 978 1019 1028 1057 1060 1073 1103 1126 1152 1162 1190 1216 1266 1276 1325 1344 1349 1380 1395 1414 1424 1510 1575 1638 1646 1738 1746 1798 1875 1881 1890 1917 1966 2012,CC(C)(C)C(=O)N[C@H]1CCC[C@]12CC/C(=C\C(=O)O[C@H]3CCC[C@]34CCC[C@@H]4NC(=O)C(C)(C)C)/OP25(CCCC5)O,CC(C)(C)C(=O)N[C@H]1CCC[C@]12CC/C(=C\C(=O)O[C@H]3CCC[C@]34CCC[C@@H]4NC(=O)C(C)(C)C)/OP25(CCCC5)O,68 78 114 132 140 142 200 249 250 270 297 300 347 357 387 392 549 650 656 694 695 749 762 786 807 814 926 938 978 1019 1028 1040 1057 1060 1073 1076 1079 1126 1152 1162 1186 1216 1244 1276 1325 1344 1380 1424 1738 1744 1875 1881 1883 1890 1917 1925 1929,62.5,62.5,48.33948339483395,48.33948339483395,47.66355140186916,47.66355140186916,51.515151515151516,51.515151515151516,43.95348837209303,43.95348837209303,41.904761904761905,41.904761904761905,41.904761904761905,41.904761904761905,54.761904761904766,54.761904761904766,51.162790697674424,51.162790697674424,49.166666666666664,49.166666666666664,52.94117647058824,52.94117647058824,49.166666666666664,49.166666666666664,51.162790697674424,51.162790697674424,74.28571428571429,74.28571428571429,63.33333333333333,63.33333333333333,CC(C)(C)C(=O)N[C@@H]1CCC[C@@]12CCC[C@H]2OC(=O)C=C1CC1,CC(C)(C)C(=O)N[C@H]1CCC[C@]12CCC[C@@H]2OC(=O)/C=C1\CC[C@]2(CCC[C@@H]2NC(=O)C(C)(C)C)P2(O)(CCCC2)O1,0,0.0
1288,C [C@@] 1 ( [C@@H] ( O C ( C 1 O ) O P ( = O ) ( N C C ( = O ) O C C 2 = C C = C C = C 2 ) O C 3 = C C = C C = C 3 ) N 4 C = N C 5 = C 4 N = C N = C 5 N ( C ) N S ( = O ) ( = O ) C ) O,24 25 44 61 80 94 119 123 143 147 170 181 192 194 209 259 322 350 378 389 409 410 457 486 489 551 562 566 577 612 626 640 643 650 656 684 692 695 723 745 786 788 789 807 844 881 932 935 939 944 952 964 1019 1038 1057 1060 1066 1068 1088 1095 1119 1152 1154 1163 1199 1202 1229 1253 1257 1271 1274 1323 1342 1380 1386 1390 1440 1452 1456 1476 1494 1689 1696 1715 1724 1750 1754 1785 1807 1810 1830 1873 1881 1897 1917 1921 2042 2044,C[C@@]1([C@@H](OC(C1O)OP(=O)(NCC(=O)OCC2=CC=CC=C2)OC3=CC=CC=C3)N4C=NC5=C4N=CN=C5N(C)NS(=O)(=O)C)O,C[C@@]1([C@@H](OC(C1O)OP(=O)(NCC(=O)OCC2=CC=CC=C2)OC3=CC=CC=C3)N4C=NC5=C4N=CN=C5N(C)NS(=O)(=O)C)O,24 25 44 61 80 119 147 170 181 192 194 209 259 322 350 378 389 409 486 489 562 566 577 612 626 640 643 650 656 692 695 745 786 788 789 807 844 881 932 935 939 964 1019 1038 1057 1060 1066 1088 1095 1119 1152 1154 1163 1199 1229 1253 1257 1274 1323 1342 1380 1386 1440 1452 1456 1476 1696 1724 1750 1754 1807 1810 1830 1873 1881 1897 1914 1917 1921 2042 2044,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CN(NS(C)(=O)=O)c1ncnc2c1ncn2[C@@H]1OC(OP(=O)(NCC(=O)OCc2ccccc2)Oc2ccccc2)C(O)[C@@]1(C)O,CN(NS(C)(=O)=O)c1ncnc2c1ncn2[C@@H]1OC(OP(=O)(NCC(=O)OCc2ccccc2)Oc2ccccc2)C(O)[C@@]1(C)O,1,1.0
1289,C C C O C 1 = C C 2 = C ( C 3 = C 1 N = C C = C 3 ) N = C ( S 2 ) N C ( = O ) C O C 4 = C C = C ( C = C 4 ) Br,13 37 41 76 80 102 162 167 192 241 251 294 304 317 322 378 385 431 448 489 569 617 650 675 695 718 719 728 769 794 807 824 870 875 885 891 909 936 1043 1057 1060 1152 1157 1173 1180 1199 1270 1336 1357 1361 1362 1380 1394 1400 1452 1501 1518 1573 1602 1605 1631 1646 1649 1701 1724 1750 1759 1773 1775 1816 1855 1866 1873 1887 1917 1939 1970 2004 2020,CCCOC1=CC2=C(C3=C1N=CC=C3)N=C(S2)NC(=O)COC4=CC=C(C=C4)OCC5(C(=C6C=CC=NC6=C5O)O)CBr,CCCOC1=CC2=C(C3=C1N=CC=C3)N=C(S2)NC(=O)COC4=CC=C(C=C4)OCC5(C(=C6C=CC=NC6=C5O)O)CBr,4 13 14 37 41 69 76 80 102 162 167 192 224 230 251 294 317 322 378 385 433 448 489 650 675 695 718 728 794 807 829 862 870 875 885 936 978 1043 1057 1060 1065 1088 1123 1152 1180 1199 1309 1336 1357 1373 1380 1400 1452 1501 1518 1573 1602 1607 1633 1724 1750 1759 1775 1816 1855 1866 1873 1887 1917 1939 1970 2004,77.33333333333333,77.33333333333333,73.02052785923753,73.02052785923753,60.273972602739725,60.273972602739725,65.0,65.0,58.46153846153847,58.46153846153847,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,67.44186046511628,67.44186046511628,63.63636363636363,63.63636363636363,61.240310077519375,61.240310077519375,63.63636363636363,63.63636363636363,61.240310077519375,61.240310077519375,63.63636363636363,63.63636363636363,73.80952380952381,73.80952380952381,69.73684210526315,69.73684210526315,CCCOc1cc2sc(NC(=O)COc3ccc(Br)cc3)nc2c2cccnc12,CCCOc1cc2sc(NC(=O)COc3ccc(OCC4(CBr)C(O)=c5cccnc5=C4O)cc3)nc2c2cccnc12,0,0.0
1290,C C ( = O ) C 1 = C ( C ( = O ) N ( C 1 C 2 = C C ( = C ( C = C 2 ) O C ) O C ) C 3 = C C = C ( C = C 3 ) O ) O,29 62 80 94 119 140 227 233 249 260 314 366 395 403 467 471 564 580 650 688 695 699 745 807 841 875 879 882 898 935 1014 1017 1019 1057 1077 1090 1245 1273 1279 1313 1380 1389 1427 1431 1465 1521 1536 1551 1602 1629 1632 1750 1778 1803 1820 1873 1917 1922 1970,CC(=O)C1=C(C(=C(C(=O)C)O)C(=O)C)C(=C(CC2=C(C(=O)N(C2C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)O)O)C(=O)C)C1C5=CC(=C(C=C5)OC)OC,CC(=O)C1=C(C(=C(C(=O)C)O)C(=O)C)C(=C(CC2=C(C(=O)N(C2C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)O)O)C(=O)C)C1C5=CC(=C(C=C5)OC)OC,80 94 140 220 227 233 249 252 301 314 325 389 395 471 575 626 636 650 688 695 717 745 746 807 841 868 871 875 879 935 1003 1017 1019 1057 1080 1171 1195 1245 1279 1313 1380 1389 1402 1427 1521 1536 1551 1599 1602 1615 1629 1659 1713 1750 1778 1803 1807 1820 1825 1873 1917 1922 1970 2004 2029,92.45283018867924,92.45283018867924,66.66666666666666,66.66666666666666,87.4074074074074,87.4074074074074,88.76404494382022,88.76404494382022,40.69952305246423,40.69952305246423,46.400000000000006,46.400000000000006,46.400000000000006,46.400000000000006,49.09090909090909,49.09090909090909,49.09090909090909,49.09090909090909,47.682119205298015,47.682119205298015,49.09090909090909,49.09090909090909,48.66666666666667,48.66666666666667,49.09090909090909,49.09090909090909,69.44444444444444,69.44444444444444,59.70149253731343,59.70149253731343,COc1ccc(C2C(C(C)=O)=C(O)C(=O)N2c2ccc(O)cc2)cc1OC,COc1ccc(C2C(=C(CC3=C(O)C(=O)N(c4ccc(O)cc4)C3c3ccc(OC)c(OC)c3)C(C)=O)C(C(C(C)=O)=C(O)C(C)=O)=C2C(C)=O)cc1OC,0,0.0
