id,SMILES_input
174,C C ( C ) C 1 = C ( C ( = C C = C 1 ) N C ( = O ) C ( C ( C ) C ) N C 2 = C ( C ( = C C = C 2 ) S ( = O ) ( = O ) N C 3 = C C = C ( C = C 3 ) Cl ) C ( = O ) [O-] ) O
175,C 1 C N ( C C N 1 C 2 = N C = C C = N 2 ) C ( = O ) [C@H] 3 [C@H] 4 C [C@@H] ( [C@@H] 3 C ( = O ) O ) C = C 4
176,C [C@@H] ( C # C ) [C@H] ( C 1 C C C C C 1 ) O
177,C C 1 = C ( C ( = C C = C 1 ) C ) N C ( = O ) C 2 C 3 4 C C ( [C@@H] ( O 3 ) [C@@H] ( [C@H] 4 C ( = O ) N 2 [C@H] ( C O ) C 5 = C C = C C = C 5 ) C ( = O ) N C ) Br
178,C 1 = C C ( = C C = C 1 C O C 2 = C ( C = C ( C = C 2 Cl ) Cl ) C = O ) Br
179,C C 1 = N O C ( = N 1 ) C O C ( = O ) C N S ( = O ) ( = O ) C 2 = C C ( = C C = C 2 ) Br
180,C O C ( = O ) C 1 = C C = C ( C = C 1 ) C O C ( = O ) C 2 = C ( C = C C ( = C 2 ) S ( = O ) ( = O ) N 3 C C C C C 3 ) Cl
181,C C 1 = C N = C ( N 1 ) C C ( = O ) O
182,C C ( C ) [C@@H] ( C ( = O ) O ) N C ( = O ) [C@H] ( C N ) N C ( = O ) C 1 C ( O 1 ) C ( = O ) N
183,C C 1 = C C = C ( C = C 1 ) N 2 C ( = C ( C ( = N 2 ) C ) N C ( = O ) C O C ( = O ) C N C ( = O ) C 3 = C C = C ( C = C 3 ) Br ) C
184,C C C C C C C N ( C ( C 1 = C C = C ( C = C 1 ) C C ) C ( = O ) N C C 2 = C C = C C = C 2 ) C ( = O ) C ( C C ( = O ) N ) N C ( = O ) O C ( C ) ( C ) C
185,C S ( = O ) ( = O ) C 1 = C C 2 = C ( N C ( = O ) N = C 2 S 1 ) C 3 = C C = C C = C 3
186,C C 1 = C ( N C ( = C 1 S ( = O ) ( = O ) C 2 = C C = C C = C 2 ) C ( = O ) N C C 3 = C 4 C = C C = C C 4 = N N 3 ) C ( = O ) N ( C ) C C 5 = C ( C = C ( C = C 5 ) Cl ) Cl
187,C 1 [C@H] ( O [C@H] ( O [C@H] 1 C 2 = C C = C ( C = C 2 ) C O ) C 3 = C C = C ( C = C 3 ) N C ( = O ) C C C C C C C ( = O ) O ) C S C 4 = C C = C ( C = C 4 ) C ( = O ) O
188,C 1 N ( C C N ( C 1 ) N C ( = S ) N / N = C \ C 2 = C C = C ( C = C 2 ) [N+] ( = O ) [O-] ) N C ( = S ) N / N = C \ C 3 = C C = C ( C = C 3 ) [N+] ( = O ) [O-]
189,C C O C ( = O ) C [N+] 1 ( C C N C C 1 ) S ( = O ) ( = O ) C 2 = C C = C C = C 2 S ( = O ) ( = O ) O C 3 = C C ( = C C ( = C 3 ) O C C C O N = C ( N ) N ) C
190,C [C@] 1 2 C [C@H] ( C C ( C 1 ) ( C ) C ) N ( C 2 ) C 3 = C ( C ( = O ) N ( N = C 3 ) C C ( = O ) O C ) Cl
191,C C C 1 C C C 2 = C ( C 1 ) S C ( = C 2 C # N ) N C ( = O ) C S C 3 = N N = C ( N 3 C C ) C 4 = C C ( = C C = C 4 ) Cl
192,c 1 c ( c c c ( c 1 ) C ( = O ) / C = C / C ( = O ) O ) O C
193,C C [C@] 1 ( C [C@@] ( C C O 1 ) ( C C [NH3+] ) C 2 = C C = C C = C 2 O C ) C
194,C N ( C ) C C N C ( = S ) N ( C C 1 = N N = C ( O 1 ) C 2 = C C ( = C C = C 2 ) [N+] ( = O ) [O-] ) C 3 C C 3
195,C [C@@H] ( C ( = O ) N C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N 2 C C O C C 2 ) N 3 C ( = O ) C 4 C C = C C C 4 C 3 = O
196,C 1 C 2 C C 3 C C 1 C C ( C 2 ) ( C 3 ) N C ( = O ) C C C N C 4 = C C = C ( C = C 4 ) [N+] ( = O ) [O-]
197,C C ( C ) C O C 1 = C C = C ( C = C 1 ) C 2 C C 3 = C ( C ( C C ( = O ) N 3 ) C 4 = C ( C = C C ( = C 4 ) O C ) O C ) C ( = O ) C 2
198,C N 1 C ( = N N = C 1 S C C N 2 C ( = O ) N 3 C = C C = C C 3 = N 2 ) C 4 = C C = C C = C 4 F
199,[B-] ( C C C C C C ) ( C C C C C C ) ( C ( C ( = O ) O C C ) [S+] ( C ) C ) / C ( = C ( / C C C C ) \ [Sn] ( C C C C ) ( C C C C ) C C C C ) / C C C C C C
200,C C C ( C C ) N C ( = O ) C ( C ) N 1 C C C C ( C 1 ) C ( = O ) O
201,C [C@H] ( C ( = O ) C 1 = C C = C ( C = C 1 ) Cl ) O C ( = O ) C N ( C ) C 2 = N C = C C = N 2
202,C C C 1 = C C = C ( C = C 1 ) N C ( = O ) C C C 2 = N C 3 = C C = C C = C 3 O 2
203,C C ( = C ) C ( = O ) O C C ( C O C ( = O ) C S C C C ( = O ) O C C C ( C ( C ( C ( C ( C ( C ( C ( F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) O
204,C C [C@@H] ( C ) N C 1 = C ( N = C ( O 1 ) C 2 = C C = C O 2 ) S ( = O ) ( = O ) C 3 = C C = C ( C = C 3 ) Cl
205,C N ( C ) S ( = O ) ( = O ) C 1 = C C = C ( C = C 1 ) C ( = O ) N C ( C 2 = C C = C C = C 2 ) C 3 = C C = C ( C = C 3 ) O C
206,C N C ( = O ) C N 1 C C N ( C C 1 ) C ( = O ) C N ( C ) C C 2 = C C 3 = C ( C = C 2 ) C = C ( C = C 3 ) O C
207,S 1 c 2 c ( N ( C ( = O ) c 3 c 1 c c c c 3 ) C ) c c ( N C ( = O ) N C c 1 c c c ( O C ( C ) C ) c c 1 ) c c 2
208,C C ( C 1 = C C = C C = C 1 ) N C C O C 2 = C C = C ( C = C 2 ) Cl
209,C N ( C ) S ( = O ) ( = O ) C 1 = C C = C ( C = C 1 ) C ( = O ) N C [C@H] ( C 2 = C C = C ( C = C 2 ) O C ) N 3 C C C C 3
210,C O C ( = O ) C 1 = C C = C ( C = C 1 ) O C ( = O ) C 2 = C C = C C = C 2 C C 3 = C C = C C = C 3
211,C # C C N ( C C 1 = C C = C O 1 ) C ( = O ) C 2 = C C 3 = C ( C = C 2 ) N = C ( O 3 ) C 4 C C C C C 4
212,C C O C 1 = C C = C C = C 1 C ( = O ) N C 2 = C C = C C = C 2 C ( = O ) N C 3 = C C ( = C C ( = C 3 ) C ( = O ) O ) C ( = O ) O
213,C N ( C ) [C@@H] ( C C 1 = C C = C C = C 1 ) C N C ( = O ) C 2 = C C ( = C ( C = C 2 ) Cl ) N C ( = O ) C 3 = C C = C S 3
214,C C 1 = C ( C = C C = C 1 [N+] ( = O ) [O-] ) C O C 2 = C C = C C = C 2 C Cl
215,C 1 C N ( [C@@H] ( C N 1 C C 2 = C C 3 C ( S 2 ) C = C S 3 ) C ( = O ) N C C ( F ) ( F ) F ) C [C@H] ( C [C@@H] ( C C 4 = C N = C C = C 4 ) C ( = O ) N [C@@H] 5 [C@@H] ( C O C 6 = C C = C C = C 5 6 ) O ) O
216,o 1 c ( c ( O C ) c ( = O ) c 2 c 1 c c ( O C ) c c 2 O ) c 1 c c ( O C ) c ( O C ) c c 1
217,C C C C C ( C C ) C ( = O ) N 1 C C N ( C C 1 ) C 2 = N C ( = N C 3 = C 2 C ( = N N 3 C 4 = C C = C ( C = C 4 ) F ) C ) C C C ( C ) C
218,C C ( C ) ( C ) O C ( = O ) C N 1 C 2 = C C = C C = C 2 S C C ( C 1 = O ) N C ( C C C C N 3 C ( = O ) C 4 = C C = C C = C 4 C 3 = O ) C # N
219,C C O C C C N S ( = O ) ( = O ) C 1 = C C = C C 2 = C 1 C = C N = C 2
220,C C 1 = C ( C = C C ( = C 1 ) F ) N C ( C ) C ( = O ) N 2 C C C C C 2
221,C 1 = C C = C ( C ( = C 1 ) C S ( = O ) ( = O ) N C C 2 = C C = C ( C = C 2 ) O C C 3 = C C = C ( C = C 3 ) F ) Cl
222,C 1 C C 2 = C ( C ( = O ) N 3 C ( = N 2 ) N = C N 3 ) S C 1
223,C C O C ( = O ) [C@] ( C ) ( C C ( = O ) O C ) N C ( = O ) C
224,C [C@@] 1 2 C C [C@@H] 3 [C@@] ( [C@H] 1 C C = C 4 [C@] 2 ( C C [C@@] 5 ( [C@H] 4 C C ( C C 5 ) ( C ) C ) C ( = O ) O C C 6 = C C = C C = C 6 ) C ) ( C [C@@H] ( [C@H] ( C 3 ( C ) C ) O ) O [Si] ( C ) ( C ) C ( C ) ( C ) C ) C
225,C 1 C C N 2 C C C C ( C 2 C 1 ) N 3 C ( = O ) C C C C 3 = O
226,C 1 = C ( S C ( = C 1 ) Cl ) C N C 2 = N C = C ( C ( = O ) N 2 ) N
227,C C ( = N O C ( = O ) N C 1 = C C = C C = C 1 ) C C ( C ) ( C ) N ( C ) C ( = O ) N C 2 C C C C C 2
228,C C C 1 = C ( C ( = C C ( = C 1 ) O C [C@@H] 2 C N ( C 3 = C C = C C = C 3 O 2 ) C ) C ) C ( = O ) N C 4 = C ( C = C C ( = C 4 ) C 5 ( C C 5 ) C ( = O ) O ) C ( F ) ( F ) F
229,C C C C N ( C 1 = C ( N ( C ( = O ) N C 1 = O ) C C ( C ) C ) N ) C ( = O ) C C 2 C C C C 2
230,C 1 = C C = C ( C = C 1 ) N 2 C ( = O ) C ( = S ) N ( C 2 = O ) C 3 = C C = C C = C 3
231,C N 1 C C C ( C C 1 ) N ( C ) C C C O C 2 = C C = C ( C = C 2 ) N
232,C C O C 1 = C C = C C ( = C 1 ) C ( = O ) N C 2 = C C ( = N N 2 C 3 = N C 4 = C C = C C = C 4 C = C 3 ) C
233,C C 1 = C C ( = C C = C 1 ) N 2 C ( = C ( C = N 2 ) C ( = O ) N N C ( = O ) C 3 = C C = C C = N 3 ) C
234,C N ( C C C 1 = C C ( = C C ( = C 1 ) C ( F ) ( F ) F ) C ( F ) ( F ) F ) C ( = O ) C ( C 2 = C C = C C = C 2 ) N 3 C C N ( C C 3 ) C C N
235,C C O C ( = O ) C 1 = C ( C ( = C ( N 1 ) C ) S ( = O ) ( = O ) Cl ) C
236,C C 1 = C ( C = N N 1 C ) N C C 2 = C C = C ( C = C 2 ) F
237,C C C C C [C@H] ( C C ) N 1 C ( = C ( C 2 = N C 3 = C C = C C = C 3 N = C 2 1 ) C # N ) N C ( = O ) C 4 = C C ( = C ( C = C 4 ) Cl ) [N+] ( = O ) [O-]
238,C 1 = C C = C ( C = C 1 ) C ( C O ) C O C ( = O ) N
239,C O c 1 c c c c c 1 C S ( = O ) ( = O ) [C@H] 1 C C N ( C 1 ) S ( = O ) ( = O ) C [C@@H] 1 C C [C@H] ( C C 1 ) N ( C ) c 1 n c n c 2 [nH] c c c 1 2
240,C C C C C C C C C C C C C C C C C C N C ( = O ) [C@H] ( C S S C C C C C ) N C ( = O ) C N C C C N C C C C N C C C N
241,n 1 c ( n c 2 c ( c 1 C ) c c ( c c 2 ) O C ) O
242,Cl c 1 s c ( S ( = O ) ( = O ) N C c 2 c c 3 c ( N ( C C 3 ) C ( = O ) C C ) c c 2 ) c c 1
243,C C ( C C 1 C 2 = C C = C C = C 2 C C O 1 ) N C C ( C 3 = C C = C ( C = C 3 ) C ( F ) ( F ) F ) O
244,C C 1 = C ( C = C ( C = C 1 ) C ( = O ) N C 2 = N C ( = C ( S 2 ) C C 3 = C C 4 = C ( C = C 3 ) O C O 4 ) C ) N C ( = O ) C 5 = C C = C O 5
245,C C C 1 = C C = C ( C = C 1 ) C 2 = N C ( = C S 2 ) C N 3 C C C ( C C 3 ) N ( C ) S ( = O ) ( = O ) C
246,C C 1 = N C 2 = N C = N N 2 C ( = C 1 ) N C 3 = C ( N ( N = C 3 C ) C 4 = C C = C C = C 4 ) C
247,C C C C N C ( = O ) C 1 = C C ( = N N 1 C 2 = C C ( = C C = C 2 ) Cl ) C 3 = C C = C C = C 3
248,C C 1 C N ( C 2 = C ( O 1 ) C = C C ( = C 2 ) C ) C ( = O ) C C C ( = O ) N C C C N 3 C C N ( C C 3 ) C 4 = C C = C ( C = C 4 ) F
249,n 1 n c ( c c ( c 1 N C C N 1 C C O C C 1 ) C ) c 1 c c c ( N ) c c 1
250,C 1 C N ( C 2 = C C = C C = C 2 1 ) C ( = O ) C C 3 = C S C ( = N 3 ) N C ( = O ) C 4 = N C = C N = C 4
251,C C C ( C ) ( C ) C 1 = C C 2 = C ( C = C 1 ) O C C ( = O ) N 2 C C 3 = C C = C ( C = C 3 ) C ( = O ) N 4 C C N ( C C 4 ) C ( C 5 = C C = C C = C 5 ) C 6 = C C = C C = C 6
252,C C C 1 = C ( [C@H] ( N C ( = S ) N 1 C 2 = C C 3 = C ( C = C 2 ) O C C O 3 ) C 4 = C C = C C = C 4 F ) C ( = O ) O C
253,C O C 1 = C C = C C ( = C 1 ) N C 2 = N N = C ( S 2 ) S C C ( = O ) N C ( = O ) C 3 = C C = C S 3
254,C C 1 = C C ( = C C = C 1 ) C ( = C C ( = O ) [C@H] ( [C@@H] ( C ( = O ) N 2 [C@H] ( C O C 2 = O ) C C 3 = C C = C C = C 3 ) O C ) O C ( = O ) C ) C ( = O ) C C C O C C O
255,C C N ( C 1 = C C = C C = C 1 ) C ( = O ) C S C 2 = N N = C ( N 2 C 3 = C C = C C = C 3 ) C ( C ) O C 4 = C C = C C ( = C 4 ) O C
256,C C ( C ) ( C ) C 1 = C ( N ( C 2 = C 1 C = C ( C = C 2 ) O C C 3 = N C 4 = C C = C C = C 4 C = C 3 ) C C 5 = C C = C ( C = C 5 ) Cl ) C C ( C ) ( C ) C ( = O ) O
257,C [C@H] ( C ( = O ) O P ( = O ) ( N ) O C [C@@H] 1 C [C@@H] ( C = C 1 ) N 2 C = N C 3 = C ( N = C N = C 3 2 ) N ) N ( C 4 = C C = C C = C 4 ) O C
258,C C 1 = C C = C ( C = C 1 ) O [C@@H] ( C ) C ( = O ) N C 2 = C C = C C = C 2 N 3 C C C C C 3
259,C O C 1 = C C ( = C C ( = C 1 O C ) O C ) C N C ( = O ) [C@] 2 ( [C@H] ( O C ( = N 2 ) C 3 = C C = C ( C = C 3 ) O C C C O ) C 4 = C C = C C = C 4 C N = [N+] = [N-] ) C C = C
260,C C 1 = C ( C ( = O ) N ( N 1 C ) C 2 = C C = C C = C 2 ) [C@H] 3 C [C@H] ( O C ( = C 3 ) C ( = O ) N C 4 C C 5 C C C 4 C 5 ) O C C N ( C C O ) S ( = O ) ( = O ) C 6 = C C = C ( C = C 6 ) O C
261,C C C C ( C ( = O ) [C@H] ( C ) N 1 C C N ( C 2 = C C = C C = C 2 C 1 ) C ) N C ( = O ) [C@@H] 3 C C C C [C@@H] 3 N C ( = O ) C 4 = C C = C ( C = C 4 ) F
262,C C 1 = C C 2 C ( C C C ( = C ) C ( C C 1 ) O C ( = O ) C ) C ( = C ) C ( = O ) O 2
263,C 1 = C C = C ( C = C 1 ) C 2 = N C ( = N N 2 ) S C C 3 = C S C ( = N 3 ) C 4 = C S C = C 4
264,C C 1 = C ( C ( = C C = C 1 ) C ) O C ( C ) C ( = O ) N 2 C C N ( C C 2 ) C ( C 3 = C C = C C = C 3 ) C 4 = C C = C C = C 4
265,C C O C ( = O ) C ( C C C C C C ( = O ) O ) S C 1 = C C = C C = C 1
266,C C 1 = C C ( = N N 1 C 2 = N N = C ( C = C 2 ) N C 3 = C C = C ( C = C 3 ) N C ( = O ) C 4 = C C ( = C ( C = C 4 ) O C ) O C ) C
267,C O C 1 = C C = C C = C 1 N C ( = O ) C 2 = C C = C ( O 2 ) C 3 = C ( C ( = C C = C 3 ) Cl ) Cl
268,[C@H] 1 ( [C@H] ( N ( [C@H] ( [C@H] 1 O C c 1 c c ( c n c 1 O C ) C ( F ) ( F ) F ) c 1 c c c c c 1 Cl ) C ( = O ) [C@@H] 1 C C C C O 1 ) C ( = O ) O ) C ( C ) ( C ) C
269,C C ( C ) O C ( C 1 = C C 2 = C ( C = C 1 Br ) O C O 2 ) C ( C ) Br
270,C O C 1 = C C = C C ( = C 1 O C ) C ( = O ) N 2 C C N ( C C 2 ) C ( C 3 = C C = C C = C 3 ) C 4 = C C = C C = C 4
271,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) N C ( C ) C 2 C C 2 ) F
272,C c 1 n [nH] c ( C ) c 1 C C c 1 n c ( n [nH] 1 ) C 1 C C 1
273,[n+] 1 ( c 2 c 3 c ( c ( [N+] ( = O ) [O-] ) c c ( [N+] ( = O ) [O-] ) c 3 ) [n-] c 2 c c 2 c 1 c c c ( c 2 ) Cl ) C
274,C C 1 = C C ( = C C = C 1 ) / C = N \ N 2 C 3 = C ( C 4 = N C 5 = C C = C C = C 5 N = C 4 2 ) C ( = O ) N ( C ( = N 3 ) C ) C C C 6 = C C C C C 6
275,C 1 = C C = C ( C ( = C 1 ) N C 2 = C ( C ( = N C = N 2 ) N C 3 = C C = C C = C 3 O ) [N+] ( = O ) [O-] ) O
276,C C N 1 C ( = O ) C ( = C ( N C 1 = O ) N C 2 = C C = C C = C 2 ) N C = O
277,C ( = O ) ( C 1 ( N = N 1 ) C ( F ) ( F ) F ) C ( F ) ( F ) F
278,C C 1 = C ( C ( = C C = C 1 ) O C C ( = O ) O [C@H] ( C ) C ( = O ) N C 2 = N O C ( = C 2 ) C ) C
279,C 1 C N ( C 2 = C 1 C = C C ( = C 2 ) [N+] ( = O ) [O-] ) C ( = S ) N
280,s 1 c ( n 2 n c c ( c 2 C ) C ( = O ) O C C ) n c 2 c 1 c c c c 2 C
281,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N [C@H] ( C 2 = C ( C = C C 3 = C C = C C = C 3 2 ) [S@@] ( = O ) C ( C ) ( C ) C ) C ( C ) C
282,C 1 = C C ( = C C = C 1 N ( C C C ( = O ) O ) C ( = O ) N ) O
283,C C C 1 = C ( C ( = C 2 N C 3 = C C = C C = C 3 [N+] 2 = C 1 N 4 C = C N = C 4 C ) C # N ) C
284,C C 1 = C ( C ( = N N 1 C 2 = C C = C ( C = C 2 ) C ( F ) ( F ) F ) C ) C # N
285,C O C ( = O ) C ( [C@H] 1 C C C C = C 1 ) C ( = O ) O C
286,C = C C O C ( = O ) N C C 1 = C C = C C = C 1 C 2 = C C = C ( C = C 2 ) [C@@H] 3 O [C@@H] ( C [C@@H] ( O 3 ) C 4 = C C = C ( C = C 4 ) C O ) C S C 5 = N C = C C = N 5
287,C C [C@H] 1 [C@H] ( [C@@H] ( C 2 = C C = C C = C 2 N 1 C ( = O ) C 3 = C C = C ( C = C 3 ) C ( C ) ( C ) C ) N C 4 = C C = C C = C 4 ) C
288,C C C C C C O C 1 = C C = C ( C = C 1 ) [C@H] 2 N 3 [C@@H] ( C C ( = N 3 ) C 4 = C C ( = C ( C = C 4 ) O C ) O C ) C 5 = C C = C C = C 5 O 2
289,C C 1 = C C = C ( C = C 1 ) [S@@] ( = O ) / C = C / C ( = O ) O C
290,C C 1 = C C ( = N C = C 1 ) N C ( = O ) C C S C 2 = N C ( = C ( N = N 2 ) C 3 = C C = C O 3 ) C 4 = C C = C O 4
291,C C 1 C C C C C 1 N C ( = O ) C N 2 C = C ( N = C 2 ) [N+] ( = O ) [O-]
292,C C 1 = C ( C = C C ( = C 1 ) C 2 = N C 3 = C ( O 2 ) C = C C = N 3 ) N C ( = S ) N C ( = O ) C 4 = C C ( = C ( C = C 4 ) Cl ) Cl
293,C C 1 = C ( C [C@H] ( [C@H] ( C 1 ) C ( = O ) N N C ( = O ) C 2 = C S C ( = C 2 ) C ) C ( = O ) O ) C
294,C [C@@H] ( C ( = O ) N C 1 = N C = C S 1 ) S C 2 = N N C ( = N 2 ) C 3 = C ( C = C ( C = C 3 ) Cl ) Cl
295,C [C@@H] ( C C = C ( C ) C ) / C ( = N \ N 1 C C C [C@H] 1 C O C ) / C ( = O ) O C 2 = C ( C = C ( C = C 2 C ( C ) ( C ) C ) O C ) C ( C ) ( C ) C
296,C C 1 ( C C ( = O ) N C 2 = C 1 C = C C ( = N 2 ) N ) C
297,C C O C 1 = C C = C ( C = C 1 ) N 2 C ( = O ) / C ( = C / C 3 = C ( C ( = C C = C 3 ) O C ) O C ( C ) C ) / C ( = O ) N C 2 = S
298,C 1 = C C ( = C N = C 1 ) C N S ( = O ) ( = O ) C 2 = C ( C = C C ( = C 2 ) N ) F
299,C N ( C C ( C C N 1 C C C ( C C 1 ) N 2 C C C C C 2 ) C 3 = C C ( = C C = C 3 ) Cl ) S ( = O ) ( = O ) C 4 = C C = C C = C 4
300,C ( C Br ) C ( C ( F ) ( F ) F ) ( Cl ) Cl
301,C C 1 = C C = C C = C 1 O C C 2 = N C 3 = C ( N 2 ) C = C ( C = C 3 ) O C
302,C C 1 = C ( C ( = N N 1 C 2 = C C = N C = C 2 ) C ) C C ( = O ) O
303,C 1 C C ( O C 1 ) C N = C ( N C 2 = C C = C C ( = C 2 ) C ( = O ) O ) N 3 C C N ( C C 3 ) C C ( = O ) N 4 C C O C C 4
304,C C C C C C C C C C C C C C ( = O ) O C ( C ( C ( = O ) O ) O C ( = O ) C C C C C C C C C C C C C ) C ( = O ) O
305,C C O C 1 = C C = C ( C = C 1 ) / C = C \ 2 / C ( = O ) N ( C ( = S ) S 2 ) C C ( = O ) N 3 C C N ( C C 3 ) C ( = O ) O C C
306,C C ( C ) C 1 = C C = C ( C = C 1 ) / C ( = N \ N C ( = O ) C N 2 N = C ( N = N 2 ) C 3 = C C = C C = C 3 ) / C
307,C C C ( C # C O C C ) N ( C ) C ( = O ) O C C
308,C C ( C ( = O ) N C 1 C C C C N C 1 = O ) Cl
309,C O C O / N = [N+] ( \ N 1 C C N ( C C 1 ) C [C@@H] 2 [C@H] ( [C@@H] ( [C@H] ( [C@H] ( O 2 ) O ) N S ( = O ) ( = O ) O ) O S ( = O ) ( = O ) O ) O [C@H] 3 [C@@H] ( [C@H] ( [C@@H] ( [C@H] ( O 3 ) C ( = O ) O ) O ) O ) O ) / [O-]
310,C N ( C C 1 = C C = C C = C 1 ) C 2 = N C ( = C ( S 2 ) C N 3 C C O C C 3 ) C 4 = C C = C ( C = C 4 ) O C C C C C O C 5 = C C = C ( C = C 5 ) / C ( = N \ O ) / N
311,C 1 C O C C N 1 C ( = O ) C C C ( = O ) N C ( C 2 = C C = C C = C 2 ) C 3 = C C = C S 3
312,C C ( C ( = O ) N C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N C 2 = C C ( = C ( C = C 2 ) Cl ) C ( F ) ( F ) F ) O C 3 = C C = C ( C = C 3 ) F
313,C C 1 = C C = C ( C = C 1 ) C ( = O ) N C 2 = C C = C C ( = C 2 ) [C@H] 3 N ( C ( = O ) C S 3 ) C 4 = C C = C ( C = C 4 ) C
314,C C ( C ) ( C ) O C ( = O ) N C C [C@H] ( [C@H] ( C ( = O ) O ) N S ( = O ) ( = O ) C 1 = C C = C ( C = C 1 ) C 2 = C C = C ( C = C 2 ) O C ) O
315,C 1 C N ( C C N 1 C 2 = C C = C ( C = C 2 ) F ) C 3 = C ( C ( = N C = N 3 ) S C 4 = C C = C C 5 = C 4 N = C C = C 5 ) N
316,C C 1 = C C ( = C ( C ( = C 1 ) C ) S ( = O ) ( = O ) N [C@@H] ( C C C C N C ( = O ) O C C 2 = C C = C C = C 2 Cl ) / C = C / [C@@H] ( C ) C ( = O ) O C C 3 = C C = C C = C 3 ) C
317,C 1 = C C = C ( C = C 1 ) C O C 2 = C C = C ( C = C 2 ) / C = C ( / C ( = O ) N C 3 = C C = C ( C = C 3 ) S C C ( = O ) N C 4 = C ( C = C ( C = C 4 ) Cl ) C ( F ) ( F ) F ) \ N C ( = O ) C 5 = C C = C C = C 5
318,C O C 1 = C C = C C = C 1 / C = C / C ( = O ) O C C ( = O ) N C 2 = C C = C ( C = C 2 ) S C ( F ) F
319,C O C C N C ( = O ) N C ( = O ) C O C 1 = C C = C ( C = C 1 ) C ( = O ) C 2 = C C = C ( C = C 2 ) Cl
320,C C 1 = C ( C ( = C C = C 1 ) C ) N ( C C = C ) C ( = O ) C 2 C 3 4 C C [C@@] ( O 3 ) ( [C@@H] ( [C@H] 4 C ( = O ) N 2 [C@@H] ( C O ) C ( C ) C ) C ( = O ) O C C C C C = C ) C
321,C C 1 ( C ( C ( C 2 = C C 3 = N O N = C 3 C = C 2 O 1 ) N 4 C C C ( C 4 = O ) O [Si] ( C ) ( C ) C ( C ) ( C ) C ) O ) C
322,C C ( C ) C ( C ( = O ) O ) S C 1 = N C = C S 1
323,C C ( C ) ( C ) N C ( = O ) N 1 C [C@@H] ( C [C@H] 1 C ( = O ) O ) O
324,c 1 ( c 2 n ( c n 1 ) c 1 c ( C ( = N C 2 ) c 2 c ( Cl ) c c c c 2 ) c c c c 1 ) c 1 n c ( o n 1 ) C C C
325,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) N C C N C 2 = C C ( = N C ( = N 2 ) C ) N 3 C C O C C 3 ) Cl
326,C / C ( = N \ N C ( = O ) C C C C C N C ( = O ) C 1 = C C = C C = C 1 ) / C 2 = C C = C ( C = C 2 ) Br
327,C C N C ( = O ) C ( C ) N C C C C ( = O ) O
328,C C O c 1 c c c ( C N 2 C ( C C C C 2 = O ) c 2 c ( O C ) c c c c 2 O C ) c c 1
329,C C O C ( = O ) C 1 = C ( N ( C ( = O ) N C 1 C 2 = C C = C C = C 2 Cl ) C C = C ) C N 3 C C N ( C C 3 ) C ( = O ) C 4 = C C ( = C C = C 4 ) O C
330,C O C 1 = C ( C ( = C ( C = C 1 ) C C 2 ( S C C C S 2 ) C 3 = C ( C ( = C C = C 3 ) O C ) O ) Br ) O C
331,C C 1 = C C = C C = C 1 O C C ( = O ) N C C 2 = C C = C ( C = C 2 ) C ( = O ) N
332,C C 1 = N N ( C ( = C 1 C = N N C ( = O ) C ( = C C 2 = C ( C = C ( C = C 2 ) O C ) O C ) N C ( = O ) C 3 = C C = C C = C 3 ) Cl ) C 4 = C C = C C = C 4
333,C C O C 1 = C C 2 = C ( C = C 1 ) N ( C ( = N C ( = O ) C 3 = C ( C = C C ( = C 3 ) Cl ) Cl ) S 2 ) C C ( = O ) O C C
334,C C ( C ) ( C ) O C ( = O ) N 1 C C C ( C C 1 ) N 2 C = N C ( = C 2 C 3 = N C ( = N C = C 3 ) O C 4 = C C = C C = C 4 ) C 5 = C C = C ( C = C 5 ) F
335,C 1 C O C C N 1 C C 2 = C C ( = C ( S 2 ) Cl ) Br
336,C C 1 = C N 2 C ( = N C ( = C C 2 = O ) C O C ( = O ) C 3 = C N = C C = C 3 ) C = C 1
337,C C 1 = C C ( = C C ( = C 1 ) N 2 C ( = C C ( = C 2 C ) / C = N / N C ( = O ) C N ( C 3 = C ( C = C ( C = C 3 ) O C ) O C ) S ( = O ) ( = O ) C 4 = C C = C C = C 4 ) C ) C
338,C 1 C ( C 2 = C ( C 3 = C C = C C = C 3 N ( C 2 = O ) C 4 = C C = C C = C 4 ) O C 1 = O ) C 5 = C C = C C = C 5
339,c 1 2 n c n ( c 1 n c n c 2 N ( C ) C ) C C C C C O C ( = O ) N C C ( = O ) O C C C C C n 1 c 2 c ( n c 1 ) c ( n c n 2 ) N ( C ) C
340,C C O C 1 = C ( C = C ( C = C 1 ) C O C 2 = C C = C ( C = C 2 ) N C ( = O ) C 3 = C C = C ( O 3 ) C O C 4 = C ( C = C ( C = C 4 ) Cl ) Cl ) O C C
341,C C [C@H] ( C ) C 1 C C C C C 1
342,C = C C O C C 1 C C N C C 1
