id,SMILES_input
485,C 1 = C C = C ( C ( = C 1 ) / C = C ( \ C C ( = O ) O ) / C 2 = N C 3 = C C = C C = C 3 O 2 ) [N+] ( = O ) [O-]
486,C C / C = C ( / [Si] ( C ) ( C ) C 1 = C C = C C = C 1 ) \ S
487,C C ( C ) C N C ( = O ) C = C C 1 = C C = C ( C = C 1 ) Br
488,C C C ( = C C C 1 = C C = C C = C 1 N ) C C
489,C C 1 C C C C C 1 N C ( = O ) C N 2 C = C ( N = C 2 ) [N+] ( = O ) [O-]
490,C C ( = O ) O C C [C@@] 1 2 C [C@] ( C [C@@] 1 ( C C [C@@H] 3 [C@@] 2 ( C C C C 3 ( C ) C ) C ) C ) ( C ) O
491,C C 1 = C C ( = C ( C = C 1 ) F ) N C ( = O ) N C 2 = C C = C ( C = C 2 ) C 3 = C S C 4 = C 3 C ( = N C = C 4 C 5 = C S C = C 5 ) N
492,C C C C C C C C C C C C C C ( = O ) N / N = C \ C 1 = C C ( = C C = C 1 ) O C ( = O ) C 2 = C ( C = C ( C = C 2 ) Cl ) Cl
493,C C 1 = C C ( = C C = C 1 ) N 2 C 3 = C ( C C N 3 ) C ( = N 2 ) C 4 C C C C C 4
494,C C C ( C ) ( C # C ) N C ( = O ) C = C C 1 = C C ( = C ( C ( = C 1 ) O C ) O C ) O C
495,C C 1 = C ( C = C ( C = C 1 ) C ( = O ) N 2 C C C 3 = C C = C C = C 3 2 ) C
496,C C N 1 C 2 = C C = C C = C 2 C ( = C ( C 1 = O ) [N+] ( = O ) [O-] ) N C 3 = C C = C ( C = C 3 ) C ( C ) C
497,C C C C C N ( C C ( = O ) N C 1 = N O C ( = C 1 ) C ) C ( = O ) C 2 = C C ( = C ( C = C 2 ) C ) [N+] ( = O ) [O-]
498,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) O C 2 = C ( C 3 = C C = C C = C 3 C = C 2 ) C 4 = C ( C = C C 5 = C C = C C = C 5 4 ) O
499,C C 1 = C ( [C@H] ( C 2 = C ( N 1 ) C [C@@H] ( C C 2 = O ) C 3 = C C = C ( C = C 3 ) Cl ) C 4 = C C ( = C C = C 4 ) O ) C ( = O ) O C C 5 = C C = C C = C 5
500,C C N ( C C ) S ( = O ) ( = O ) N P ( = S ) ( N ) N
501,[nH] 1 c 2 c ( c ( c 1 ) / C = N / N C 1 = N C C C C C 1 ) c c c c 2
502,C 1 = C C = C ( C = C 1 ) N C 2 = C ( C ( = N C = N 2 ) N C 3 = C C ( = C ( C = C 3 ) Cl ) Cl ) [N+] ( = O ) [O-]
503,C C C C O C ( = O ) C 1 = C C = C C = C 1 C ( = O ) O C ( C C ( C ) C ) C # C C C
504,C C 1 = C ( C ( N 2 C ( = N N = N 2 ) N 1 ) C 3 = C ( C ( = C C = C 3 ) O C ) O C ) C ( = O ) O C C = C
505,C 1 C ( O C ( O C 1 C 2 = C C = C ( C = C 2 ) C O ) C 3 = C C ( = C C = C 3 ) N C ( = O ) C C C C C ( = O ) N O ) C S C 4 = C C = C ( C = C 4 ) C ( = O ) O
506,C 1 C C ( C N ( C 1 ) C C ( = O ) O ) C C 2 = C N C 3 = C C = C C = C 3 2
507,C C O C ( = O ) C 1 = C ( C = C ( C = C 1 ) N C ( = O ) C ) O C C 2 = N C 3 = C C = C C = C 3 C = C 2
508,C [C@H] ( C = O ) [C@H] 1 C C [C@@H] 2 [C@@] 1 ( C C C [C@@H] 2 O C ( = O ) C ) C
509,C 1 = C C = C 2 C ( = C 1 ) C = C C ( = C 2 S C 3 = C ( C = C C 4 = C C = C C = C 4 3 ) O ) O
510,C 1 = C C = C ( C = C 1 ) C = C C ( = O ) O C 2 = C C 3 = C ( C = C 2 ) C ( = O ) C ( = C C 4 = C C = C O 4 ) O 3
511,C 1 C C 2 C C C ( = C 1 ) C C 2
512,C [C@@H] ( C S C 1 = N C 2 = C ( C 3 = C ( S 2 ) C C C C C 3 ) C ( = O ) N 1 C 4 = C C = C C = C 4 ) C # N
513,C O C 1 = C C = C ( C = C 1 ) C 2 = C C ( = C O 2 ) C O
514,C C ( C ) ( C ) O C ( = O ) N 1 C C C [C@@H] ( C 1 ) C ( = S ) N
515,C C 1 = C C ( = C C = C 1 ) / C = N \ N C ( = O ) N
516,C C ( C ) ( C ) C 1 = C C ( = C C ( = C 1 O ) C ( C ) ( C ) C ) O C C ( = O ) [O-]
517,C C ( C ) C C C C ( C ) C 1 C C C 2 C 1 ( C C C 3 = C 4 C C C ( C C 4 ( C ( C C 2 3 ) O C ( = O ) C ) C ) O ) C
518,C C C C N 1 C = C ( C = N 1 ) C N ( C 2 = C N = C ( C = C 2 ) C ( C ) C ) C ( = O ) C 3 C C C C 4 = C 3 C = C C = C 4 O
519,C C 1 C ( C 2 = C C = C C = C 2 N 1 C ) ( C ) C
520,C C 1 = C ( C ( = O ) N C ( = C 1 C C C ( = O ) N C C 2 = C C = C C = C 2 C N ( C ) C ) C ) C # N
521,C 1 = C ( C = C ( C 2 = C ( N N = C 2 1 ) Br ) C ( = O ) O ) Br
522,C O C C 1 C 2 C 1 C N C 2
523,C C ( C ) N C ( = S ) N ( C C N 1 C C O C C 1 ) C C 2 = C N = C ( N 2 C C 3 C C C O 3 ) S ( = O ) ( = O ) C C 4 = C C = C C = C 4 F
524,C N 1 C ( = N N = N 1 ) S C 2 = N C ( = N C 3 = C C = C C = C 3 2 ) C 4 = C N = C C = C 4
525,C 1 = C C = C ( C = C 1 ) C 2 = N N = C ( N 2 C 3 = C C = C ( C = C 3 ) Br ) S C C ( = O ) N N = C C 4 = C C ( = C ( C = C 4 ) Cl ) Cl
526,C C 1 = C C ( = C ( C = C 1 ) O C C ( = O ) N C 2 = C C = C C ( = C 2 ) C 3 = N N = C ( O 3 ) C 4 = C C = C C = C 4 ) C
527,C C 1 = C C 2 = C ( C = C 1 ) N = C ( C = C 2 C ( = O ) N C 3 = C C ( = C ( C = C 3 O C ) Cl ) O C ) C 4 = C C 5 = C ( C = C 4 ) O C O 5
528,C C 1 C C N ( C C 1 ) C C 2 = C C = C ( C = C 2 ) C ( = O ) N 3 C C N ( C C 3 ) C 4 = C C = C C ( = C 4 ) C ( F ) ( F ) F
529,C C 1 = C C = C C = C 1 O C C ( = O ) N C C 2 = C C = C ( C = C 2 ) C ( = O ) N
530,C C C C 1 = C ( N ( C ( = O ) N 1 C C 2 = C C = C ( C = C 2 ) C 3 = C C = C C = C 3 C ( = O ) O ) C ( = O ) C C C ) C
531,C 1 N C C C N C C N C C C N ( C 1 ) C c 1 c c ( c 2 c c ( C N ( C c 3 n c c c c 3 ) C c 3 c c c c n 3 ) c c n 2 ) n c c 1
532,C C O C ( = O ) C N 1 C = C ( N = C 1 Cl ) [N+] ( = O ) [O-]
533,C C 1 = C ( C = C C = C 1 N C ( = O ) C 2 = C C = C ( C = C 2 ) C ( C ) ( C ) C ) C 3 = C N ( C ( = O ) C ( = C 3 ) N C 4 = N C = C ( C = C 4 ) C ( = O ) N 5 C C N ( C C 5 ) C ( = O ) C ) C
534,C 1 C C N ( C C 1 ) C 2 3 C ( S ( = O ) ( = O ) C 4 = C C = C C = C 4 2 ) S ( = O ) ( = O ) C 5 = C C = C C = C 3 5
535,C 1 = C C = C ( C = C 1 ) / C ( = C / 2 \ C ( N ( C ( = O ) C 2 = O ) C 3 = C C = C ( C = C 3 ) O ) C 4 = C C ( = C C = C 4 ) [N+] ( = O ) [O-] ) / O
536,C C O C 1 = C C = C ( C = C 1 ) N C ( = O ) C ( C ) N 2 C = N C 3 = C ( C 2 = O ) C 4 = C ( S 3 ) C C C C 4
537,S C ( = N C C C O C C ) N C C C N c 1 n c 2 c ( c c 1 C # N ) c c c ( c 2 C ) C
538,C = C 1 [C@H] ( [C@H] ( N 2 C ( = N C ( = N 2 ) S C C 3 = C C = C C = C 3 ) N 1 ) C 4 = C N = C C = C 4 ) C ( = O ) N
539,C C N ( C C ) C C C C C C C C C C N ( C ) C C 1 = C C 2 = C C = C C = C 2 O 1
540,C C ( C ) ( C C C ( C ) ( C ) O O C ( = O ) C 1 = C C = C C = C 1 C C 2 = C C = C C = C 2 ) O O C ( = O ) C 3 = C C = C C = C 3 C C 4 = C C = C C = C 4
541,C C C ( = C ) [C@H] ( C ) [C@H] ( C 1 = C C = C C = C 1 ) O
542,O ( C ( = O ) [C@@H] ( N ( C c 1 c c c c c 1 ) C c 1 c c c c c 1 ) C ) C c 1 c c c c c 1
543,C C ( C ( = O ) N C 1 = C ( C = C C ( = C 1 ) O C ) O C ) S C 2 = C C = C ( C = C 2 ) N C ( = O ) C 3 = C C ( = C C = C 3 ) Cl
544,C C ( C 1 = C ( C = C ( C = C 1 ) F ) F ) N C ( = O ) [C@H] ( C C 2 = C N C 3 = C C = C C = C 3 2 ) N C ( = O ) C 4 = C C = C S 4
545,C [C@H] ( [C@@H] ( C ( = O ) O ) N C ( = O ) [C@@H] 1 C C C N 1 C ( = O ) [C@H] ( C C ( C ) C ) N C ( = O ) [C@H] ( C C 2 = C C = C ( C = C 2 ) O ) N C ( = O ) [C@H] ( C C 3 = C C = C ( C = C 3 ) N ) N ) O
546,C C 1 = C C ( = C C ( = C 1 ) O C ( = O ) C 2 = C C = C ( C = C 2 ) N C 3 = C ( C ( = O ) N ( C 3 = O ) C 4 = C C = C C = C 4 O C ) Cl ) C
547,C C 1 = C ( S C ( = N 1 ) N 2 C ( = C C ( = N 2 ) C 3 = C C = C C = C 3 ) C 4 = C C = C C = C 4 ) C ( = O ) / C = C / C 5 = C C = C ( C = C 5 ) [N+] ( = O ) [O-]
548,C C C 1 = C C = C ( C = C 1 ) [C@H] 2 N = C ( N C 3 = [N+] 2 C 4 = C C = C C = C 4 C ( = O ) N 3 ) N
549,C C ( C ) C C C ( C ) N ( C ( C 1 = C C = C ( C = C 1 ) O ) C ( = O ) N C ( C ) ( C ) C ) C ( = O ) C ( C C ( C ) C ) N C ( = O ) O C ( C ) ( C ) C
550,C [C@@H] ( C 1 = C C ( = C C = C 1 ) Cl ) N C ( = O ) C N ( C ) C C ( = O ) N C 2 = C C = C ( C = C 2 ) F
551,C 1 C O C C N 1 C C N ( C 2 C C ( = O ) N ( C 2 = O ) C 3 = C C = C ( C = C 3 ) C # N ) C ( = O ) C 4 = C C ( = C ( C = C 4 ) Cl ) [N+] ( = O ) [O-]
552,C 1 C C ( = O ) N ( C 1 ) C 2 = C C = C ( C = C 2 ) O C ( = O ) C C C 3 = C C 4 = C ( C = C 3 ) O C O 4
553,C C 1 = C C = C ( C = C 1 ) N C ( = O ) C 2 = C ( N ( N = C 2 C ( = O ) C 3 = C C = C C = C 3 ) C 4 = C C = C ( C = C 4 ) Cl ) C
554,C C N ( C C ( = O ) N C 1 = C C = C C = C 1 O C ) C C ( = O ) N 2 C C C C 2
555,C S ( = O ) ( = O ) N C 1 = C C = C ( C = C 1 ) C ( = O ) C 2 C C N ( C C 2 ) C C ( = C ) C 3 = N C = N C = C 3
556,C n 1 c c ( c n 1 ) c 1 n c c 2 C N ( C C 3 C C 3 ) C C c 2 c 1 C ( = O ) O
557,C C ( C ) ( C S ( = O ) ( = O ) C C O ) O
558,C C 1 C C C ( C C 1 ) O C ( = O ) C 2 = C ( N C ( = O ) N [C@@H] 2 C 3 = C C 4 = C ( C = C 3 ) O C O 4 ) C
559,C 1 C N 2 C 3 = C ( C N C C 3 ) C 4 = C 2 C ( = C C = C 4 ) S C 1
560,C C 1 = C C ( = C ( C = C 1 ) C 2 = N N = C ( S 2 ) Cl ) C
561,C C ( C ) ( C ) C C ( = O ) N ( C C C O C ) C C ( = O ) N ( C C C 1 = C N C 2 = C C = C C = C 2 1 ) C C 3 = C C = C ( C = C 3 ) C ( C ) ( C ) C
562,C ( C O C C ( C ( C ( C ( C ( C ( C ( C ( F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) C S ( = O ) ( = O ) O
563,C 1 C ( N ( N = C 1 C 2 = C C = C C = C 2 ) C 3 = N C ( = O ) / C ( = C / C 4 = C C = C C = C 4 O ) / S 3 ) C 5 = C C = C ( C = C 5 ) Cl
564,[C@] 1 ( c 2 c c ( O ) c c c 2 ) ( [C@@H] ( N ( C C C 1 ) C ) C ) C ( = O ) O C C
565,C C 1 = N N ( C ( = C 1 ) C ( = O ) N 2 C C N ( C C 2 ) C 3 = C ( C = C ( C = C 3 ) O C ) O C ) C 4 = C C = C ( C = C 4 ) O C
566,C 1 C ( C = C S 1 ( = O ) = O ) C C ( = O ) O C 2 = C C = C C = C 2 Br
567,C C C ( = O ) N C ( C C = C ) C = O
568,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N 2 C [C@@H] ( C [C@H] 2 C ( C 3 = C C = C ( C = C 3 ) O C ) O ) O [Si] ( C ) ( C ) C ( C ) ( C ) C
569,C C O C ( = O ) N 1 C C C ( C C 1 ) N C ( = O ) C 2 C C 2 3 C C N ( C C 3 ) C C 4 = C C ( = C ( C = C 4 ) O C ) O C
570,C C 1 = C C ( = C ( O 1 ) C ) C = N C 2 = C C = C C ( = C 2 C ) C ( = O ) O
571,C C C C C C ( = O ) N ( C C ) C C ( = O ) N C 1 = C C ( = N N 1 C 2 = C C = C C = C 2 C ) C ( C ) ( C ) C
572,C C 1 = C C = C ( C = C 1 ) N C ( = O ) N C C ( C 2 = C C = C ( O 2 ) C ) N 3 C C O C C 3
573,C [C@H] ( [C@@H] 1 C C C O 1 ) N C ( = O ) C 2 C C N ( C C 2 ) C ( = O ) C
574,C O C 1 = C C = C ( C = C 1 ) C 2 = N C 3 = C ( C = C C ( = C 3 ) Cl ) C ( = N 2 ) N C 4 = C C = C ( C = C 4 ) O C
575,C C ( = O ) [C@] 1 ( C C [C@@H] 2 [C@@] 1 ( C C [C@H] 3 [C@H] 2 [C@@H] ( C C 4 = C C ( = O ) C = C [C@] 3 4 C ) Br ) C ) O C ( = O ) C
576,C C O C ( = O ) C 1 = N C 2 = N C ( = C C ( = O ) N 2 N 1 ) C S C 3 = N N = C ( S 3 ) N
577,C C N 1 C ( = O ) / C ( = C / C 2 = C ( C ( = C C ( = C 2 ) Cl ) Cl ) O C C O C 3 = C C = C C = C 3 C ) / S C 1 = S
578,C N ( c 1 c ( C ) n n ( C ) c 1 C ) S ( = O ) ( = O ) c 1 c ( Cl ) c c ( c c 1 Cl ) c 1 c c c c ( C N 2 C C N ( C ) C C 2 ) c 1
579,C C 1 = C ( S C = C 1 ) / C = C / C 2 = N C 3 = C C = C C = C 3 O 2
580,C 1 C [C@@H] 2 [C@H] ( [C@@] 3 ( C O C 4 = C C = C C = C 4 C 3 = O ) [C@@] 5 ( N 2 C 1 ) C 6 = C C = C C = C 6 N C 5 = O ) C 7 = C C = C C = C 7
581,C [C@H] ( C ( = O ) N 1 C C N ( C C 1 ) C 2 = C C = C ( C = C 2 ) C ( = O ) C ) O C 3 = C C = C C = C 3
582,C C ( C ) N ( C C ( = O ) N C 1 = N C ( = C N 1 C 2 = C C ( = C ( C = C 2 ) O C ) O C ) C 3 = C C = C C = C 3 ) C ( = O ) C 4 = C C = C ( C = C 4 ) Cl
583,C 1 = C C = C ( C = C 1 ) C [NH2+] C C C 2 = C N C 3 = C C = C C = C 3 2
584,C O C 1 = C C = C ( C = C 1 ) C 2 = N N ( C ( = C 2 ) N C = O ) C 3 = N C ( = C S 3 ) C 4 = C C = C ( C = C 4 ) O C
585,C C ( = O ) C ( C / C = C / C = C ) C ( = O ) C
586,C C C [C@@H] ( C ) N C 1 = C C = C C ( = C 1 ) C # N
587,C C ( C C C 1 = C C = C O 1 ) N C ( = O ) C C 2 = C N = C ( S 2 ) C 3 = C ( C = C C = C 3 Cl ) Cl
588,C N 1 C = C ( C = N 1 ) C 2 = C C ( = N N 2 C C ( = O ) N C 3 C C 3 ) C 4 = C N ( N = C 4 ) C
589,C C 1 = N N = C ( S 1 ) S C [C@H] 2 C [C@H] ( O [C@H] ( O 2 ) C 3 = C C = C ( C = C 3 ) C 4 = C C = C C = C 4 C N ) C 5 = C C = C ( C = C 5 ) C O
590,C O C 1 = C 2 C ( = C C = C 1 ) S C ( = N 2 ) N ( C C 3 = C N = C C = C 3 ) C ( = O ) C 4 = C O C C O 4
591,C C 1 = C C = C C = C 1 N 2 C ( = N N = C 2 S C ( C ) C 3 = N C ( = N C ( = N 3 ) N ( C ) C ) N ) C 4 = C N = C C = C 4
592,C C 1 = C C ( = C C = C 1 ) O C C ( = O ) N C C N 2 C 3 = C ( C = N 2 ) C ( = O ) N ( C = N 3 ) C C 4 = C C = C ( C = C 4 ) F
593,C O C 1 = C C = C ( C = C 1 ) N ( [C@H] ( C 2 = C C = C ( C = C 2 ) F ) C ( = O ) N C 3 C C C C C 3 ) C ( = O ) C 4 = C ( C ( = N S 4 ) C ( = O ) N ) N
594,C C ( C ) ( C ) C 1 = C C = C ( C = C 1 ) C 2 C C 2 C ( = O ) N / N = C \ C 3 = C C = C ( C = C 3 ) O C ( = O ) C 4 = C C = C O 4
595,C 1 = C C 2 = C ( C ( = C 1 ) [O-] ) N C ( = C C 2 = O ) C ( = O ) [O-]
596,C C C N 1 C ( = N N = C 1 S C C ( = O ) N C 2 = C ( C ( = C ( S 2 ) C ( = O ) N ) C ) C ( = O ) O C ( C ) C ) C 3 = C S C 4 = C 3 C C C ( C 4 ) C
597,C C C C C C N 1 C ( = O ) / C ( = C \ C 2 = C ( N = C 3 C ( = C C = C N 3 C 2 = O ) C ) N C C C C C ) / S C 1 = S
598,C C O C 1 = C ( C = C ( C = C 1 ) C ( C ( C ) ( C ) C ) N ) O C C
599,C O C ( = O ) C 1 ( C C C C 1 ) C 2 = C C = C C = C 2
600,C C 1 = C N ( C ( = O ) C 2 = C C = C C = C 1 2 ) C C = C
601,C C O C 1 = C C = C ( C = C 1 ) N C ( = O ) C S C 2 = N C ( = O ) N 3 C = C C = C C 3 = N 2
602,C C 1 = C C ( = C ( C = C 1 ) O C ) [C@@H] ( C ) N C 2 = C 3 C = C S C 3 = N C = N 2
603,c 1 ( n c ( c s 1 ) c 1 c c c ( c c 1 ) O ) N C ( = O ) C ( = O ) O
604,C C C C C C C N 1 C 2 = C C = C C = C 2 N = C 1 C N C ( = O ) C 3 = C C = C C = C 3 Cl
605,C [C@H] ( C 1 = C C = C C = C 1 Cl ) [NH2+] [C@H] ( C ) C ( = O ) N C 2 = C C = C ( C = C 2 ) S ( = O ) ( = O ) N
606,C C 1 = C C ( = N N 1 ) C ( Cl ) ( Cl ) Cl
607,C C C C C 1 = C C = C ( C = C 1 ) N C ( = O ) [C@@H] 2 C C ( = C ( C [C@@H] 2 C ( = O ) [O-] ) C ) C
608,C C 1 = C ( C ( = N O 1 ) C ) C C ( = O ) N N C ( = O ) C 2 = C C ( = C C = C 2 ) S ( = O ) ( = O ) N C C 3 = C C = C C = C 3
609,C C ( = O ) N C 1 = C C = C C ( = C 1 ) C 2 = C C 3 = C ( N C = C 3 C ( = O ) C 4 = C C = C C = C 4 F ) N = C 2
610,C C C ( C ) ( C ) C 1 = C C ( = C ( C = C 1 ) O C C C C ( = O ) N C 2 = C C 3 = C ( C = C 2 ) C ( = O ) N ( C 3 = O ) C ( C 4 = C C = C O 4 ) ( C ( = O ) N C 5 = C C = C C = C 5 ) Cl ) C ( C ) ( C ) C C
611,C 1 = C C = C 2 C ( = C 1 ) N C ( = O ) C ( O 2 ) C C ( = O ) O C C ( = O ) C 3 = C C = C ( C = C 3 ) F
612,C 1 C [C@H] ( C N ( C 1 ) C ( = O ) C S C 2 = N C = N N 2 ) C 3 = N C 4 = C C = C C = C 4 S 3
613,C C 1 C C C 2 = C ( C 1 ) S C 3 = C 2 C ( = O ) N ( C ( = N 3 ) S C ( C ) C ( = O ) N C ) C C C 4 = C C = C C = C 4
614,C 1 C C ( N ( C 1 ) C ( = O ) C 2 C C C ( N 2 ) C N C 3 = N C = C ( C = C 3 ) C # N ) C # N
615,C C ( = O ) O C 1 = C C = C ( C = C 1 ) C ( = O ) C 2 C ( C ( C 3 N 2 C 4 = C C = C C = C 4 C = C 3 ) ( C # N ) C ( = O ) O C ) C 5 = C C = C ( C = C 5 ) O C
616,c 1 ( c c ( c 2 c c c ( c c 2 ) Cl ) c c ( c 1 ) F ) C ( C ( = O ) O ) C
617,C ( / C = C ( / C Br ) \ Br ) Br
618,C / C = C \ C = C ( \ C ) / C C C = C
619,N 1 ( C ( C C C C 1 ) C ( = O ) O ) C ( = O ) C C C S
620,C 1 O C 2 = C ( O 1 ) C = C ( C = C 2 ) C ( = O ) N / N = C ( \ C C C ( = O ) O ) / C 3 = C C = C C = C 3
621,C C 1 = C C = C ( S 1 ) S ( = O ) ( = O ) N C C ( C C ( C ) C ) N
622,S ( C c 1 n c ( n c ( n 1 ) N ) N c 1 c c c ( O C ) c c 1 ) C ( = S ) N 1 C C C ( C C 1 ) C
623,C C ( C ) N S ( = O ) ( = O ) C 1 = C C ( = C ( C = C 1 ) O C ) N C ( = O ) C N ( C 2 = C C 3 = C ( C = C 2 ) O C C O 3 ) S ( = O ) ( = O ) C 4 = C C = C C = C 4
624,C C C C N C ( = S ( = O ) = O ) N
625,C 1 = C C ( = C C ( = C 1 ) O C C 2 = C N = C C = C 2 ) N C ( = O ) N C C 3 = C O C = C 3
626,C C 1 = C ( O N = C 1 C ) C Br
627,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N C ( = O ) N C C C O C ( = O ) N S ( = O ) ( = O ) C 2 = C C = C ( C = C 2 ) C
628,C [C@] 1 ( [C@H] 2 C C [C@H] ( O 2 ) C C ( = O ) O 1 ) C C C O C ( = O ) C Cl
629,c 1 ( C 2 = C C = C 3 [C@@] 2 ( C C [C@H] 2 [C@H] 3 C C [C@@H] 3 [C@@] 2 ( C C C ( = O ) N C 3 ) C ) C ) c c c n c 1
630,C C 1 = N C 2 = C C = C C = C 2 C ( = C 1 ) N C ( = O ) N C C N 3 C C C ( C C 3 ) N C ( = O ) C C 4 = C C = C ( C = C 4 ) N ( C ) C
631,C C O C ( = O ) C 1 = C ( N = C 2 N ( C 1 C 3 = C C = C ( C = C 3 ) Cl ) C ( = O ) C ( = C C 4 = C C ( = C ( C = C 4 ) O C C 5 = C C = C C = C 5 Cl ) O C ) S 2 ) C
632,C C C C N ( C C C C ) C C O C 1 = C C = C ( C = C 1 ) C C 2 = C ( C = C C 3 = C 2 C = C C ( = C 3 ) O ) C 4 = C C = C ( C = C 4 ) O
633,C C 1 C C ( C ( C N 1 C ) C ) N C C 2 = C C = C ( C = C 2 ) C
634,C C ( = N C ( = O ) C 1 = C C = C C ( = C 1 ) C ( = C ) C ) C
635,C C ( C ) C 1 = C C = C ( C = C 1 ) N ( C C C ( = O ) O ) C = O
636,C O C 1 = C C = C ( C = C 1 ) C O C ( = O ) C 2 = C C = C ( C = C 2 ) C 3 = C C = C ( C = C 3 ) O
637,C C ( C ) ( C O ) [C@H] ( C ( = O ) N / C = C / C ( = O ) O C C ) O
638,C 1 = C C = C ( C ( = C 1 ) C 2 = N N = C ( N 2 N ) S C C C O C 3 = C C = C ( C = C 3 ) F ) F
639,C 1 = C C ( = C C = C 1 C ( F ) ( F ) F ) S C ( F ) ( F ) F
640,C C C 1 = C ( N = C ( N ( C 1 = O ) C C ( = O ) N C ( C ) ( C ) C ) N 2 C ( = C C ( = N 2 ) C ) C ) C
641,C C 1 = C C ( = N N 1 C 2 = N N = C ( C = C 2 ) N C 3 = C C = C ( C = C 3 ) N C ( = O ) C 4 = C C ( = C ( C = C 4 ) O C ) O C ) C
642,C C 1 = C ( C ( = N O 1 ) C ) S ( = O ) ( = O ) N 2 C C C ( C C 2 ) C ( = O ) O [C@@H] ( C 3 = C C = C C = C 3 ) C ( = O ) N ( C ) C
643,C S ( = O ) ( = O ) C C 1 = C C ( = C C = C 1 ) S C ( F ) ( F ) F
644,C C C C C C C C 1 C C C ( C C 1 ) C C C 2 = C C 3 = C ( C = C 2 ) C ( = C ( C = C 3 ) C 4 = C C = C ( C = C 4 ) C ( F ) ( F ) F ) F
645,C C 1 C = C ( C ( = O ) O 1 ) C 2 = C C = C ( C = C 2 ) C
646,C C 1 C N ( C C ( O 1 ) C ) C ( C 2 = C C = C S 2 ) C 3 = C ( N 4 C ( = N C ( = N 4 ) C ) S 3 ) O
647,C 1 = C C = C ( C = C 1 ) C C ( C O C 2 = N O C 3 = C C = C C = C 3 2 ) N
648,C 1 = C C ( = C ( C = C 1 N ) Cl ) N C ( = O ) C C C N ( C C # N ) C C # N
649,C C O C 1 = C ( C = C C ( = C 1 ) / C = N / N C ( = O ) C 2 = C C = C ( C = C 2 ) C S C 3 = C C = C C = C 3 ) O C C = C
650,C C O C C C N C ( = O ) / C = C / C 1 = C C = C ( C = C 1 ) O C
651,C 1 = C C = C ( C = C 1 ) C O C 2 = C C = C ( C = C 2 ) / C = C ( / C ( = O ) N C 3 = C C = C ( C = C 3 ) S C C ( = O ) N C 4 = C ( C = C ( C = C 4 ) Cl ) C ( F ) ( F ) F ) \ N C ( = O ) C 5 = C C = C C = C 5
652,C C ( C ) C 1 = N O C ( = C 1 ) N C ( = O ) C N 2 C C N ( C C 2 ) C C C 3 = C C = C C = C 3
653,O = C ( N C C [N+] 1 ( C C C C C 1 ) C ) C = N O
654,C 1 C C N ( C C 1 ) S ( = O ) ( = O ) C 2 = C C = C ( S 2 ) C C ( = O ) N C C C 3 = C C = C ( C = C 3 ) Cl
655,C N 1 C ( = O ) C C C ( = N 1 ) C ( = O ) / C = C \ 2 / C 3 = C C 4 = C ( C = C 3 C C N 2 ) O C O 4
656,C C 1 = C C = C ( C = C 1 ) N C ( = O ) C 2 = C N = C ( C = C 2 ) N 3 C C N ( C C 3 ) C C 4 = C C = C C = C 4
657,C C C [N+] ( C ) ( C ) C C
658,C [C@H] 1 C N ( C ( = O ) C 2 = C ( C ( = C C = C 2 ) N C ( = O ) C 3 C C O C C 3 ) O [C@H] 1 C N ( C ) C C 4 = C C = C ( C = C 4 ) C 5 = C C = C C = C 5 ) [C@@H] ( C ) C O
659,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) C ( C ( C ( F ) ( F ) F ) ( F ) F ) ( F ) F ) Br
660,C [C@H] 1 C N ( C 2 = N C 3 = C ( N 2 C 1 ) C ( = O ) N ( C ( = O ) N 3 C ) C C 4 = C C = C C 5 = C C = C C = C 5 4 ) C 6 = C C = C ( C = C 6 ) C
661,C C 1 = C C ( = C C ( = C 1 Cl ) C ) O C C ( = O ) N C ( C ) C 2 C C C O 2
662,C C C O C ( = O ) O C C
663,C C 1 = C ( C = C C ( = C 1 ) O C 2 = C C = C ( C = C 2 ) C 3 C C C = C C 3 ) C ( = O ) C 4 = C ( C = C ( C = C 4 ) O C 5 = C C = C ( C = C 5 ) C 6 C C C = C C 6 ) C
664,C 1 = C C ( = N C ( = C 1 ) C 2 = N N ( C = C 2 ) C 3 = C C = C C ( = N 3 ) C N ( C C ( = O ) O ) C C ( = O ) O ) C N ( C C ( = O ) O ) C C ( = O ) O
665,C 1 ( = C ( C ( = C ( C ( = C 1 F ) F ) C 2 = C ( C ( = C ( C ( = C 2 F ) F ) F ) F ) F ) F ) F ) C 3 = C ( C ( = C ( C ( = C 3 F ) F ) C 4 = C ( C ( = C ( C ( = C 4 F ) F ) Br ) F ) F ) F ) F
666,C C ( = O ) O C 1 C C 2 ( C ( C C C 2 O ) C 3 = C 1 C 4 ( C ( O C ( = O ) / C ( = C \ N 5 C C C ( = O ) C C 5 ) / C 4 = C ( C 3 = O ) O ) C O C ) C ) C
