id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN
515,CCN1C(=O)C(=Nc2cccs2)SC1=NC(=O)c1ccccc1,14 30 34 80 241 294 296 306 314 383 389 508 588 650 675 725 807 879 900 935 1000 1057 1088 1191 1199 1376 1380 1385 1418 1477 1485 1521 1525 1567 1574 1595 1636 1750 1765 1873 1914 1917 1931 1985 2044,CCN1C(=O)C(=NC2=CC=CS2)SC1=NC(=O)C3=CC=CC=C3,14 30 34 80 241 294 296 306 314 383 389 508 588 650 675 725 807 879 900 935 1000 1057 1088 1191 1199 1376 1380 1385 1418 1477 1485 1521 1525 1567 1574 1595 1636 1750 1765 1873 1914 1917 1931 1985 2044,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
516,CCCN1C(=O)c2c3c1c(N=c1sc4cc(C(F)(F)F)ccc4n1CCC)n2CC3,45 80 83 114 118 146 162 273 281 289 294 314 361 398 434 437 455 522 588 650 675 681 725 794 802 809 820 875 879 885 926 935 1049 1057 1145 1260 1362 1380 1409 1417 1418 1453 1464 1480 1496 1522 1639 1646 1665 1715 1738 1750 1804 1873 1928 1930 2021 2037,CCCN1C2=C(C=C(C=C2)C(F)(F)F)SC1=NC3=C4CCN5C4=C(C=C5)S3,43 45 80 83 114 162 294 361 368 383 455 647 675 681 725 794 802 809 820 875 885 926 935 937 1045 1057 1067 1101 1116 1145 1161 1169 1260 1362 1380 1394 1417 1418 1440 1453 1464 1480 1522 1646 1665 1715 1738 1750 1873 1928 1930 2008 2021 2037,77.04918032786885,77.04918032786885,79.00677200902935,79.00677200902935,49.7737556561086,49.7737556561086,51.61290322580645,51.61290322580645,62.42038216560509,62.42038216560509,48.97959183673469,48.97959183673469,48.97959183673469,48.97959183673469,72.72727272727273,72.72727272727273,62.857142857142854,62.857142857142854,54.807692307692314,54.807692307692314,67.64705882352942,67.64705882352942,61.0,61.0,62.857142857142854,62.857142857142854,69.23076923076923,69.23076923076923,55.55555555555556,55.55555555555556
517,Oc1ccccc1OCCSc1nnc(-c2ccccc2Br)n1-c1cccnn1,13 57 80 116 159 241 281 341 352 353 378 385 527 695 728 747 765 807 833 879 935 984 1043 1088 1140 1164 1168 1182 1199 1367 1380 1405 1410 1449 1452 1508 1509 1518 1602 1607 1631 1722 1749 1750 1817 1831 1842 1866 1873 1970 1990 1993,C1=CC=C(C(=C1)C2=NN=C(N2C3=NN=CC=C3)SCCOC4=CC=CC=C4O)Br,13 57 80 116 159 241 281 341 352 353 378 385 527 695 728 747 765 807 833 879 935 984 1043 1088 1140 1164 1168 1182 1199 1367 1380 1405 1410 1449 1452 1508 1509 1518 1602 1607 1631 1722 1749 1750 1817 1831 1842 1866 1873 1970 1990 1993,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
518,CC1(C)CCC=CC1=O,16 252 279 314 362 429 547 650 926 953 1029 1057 1060 1128 1147 1162 1274 1300 1380 1873,CC1(CCC=CC1=O)C,16 252 279 314 362 429 547 650 926 953 1029 1057 1060 1128 1147 1162 1274 1300 1380 1873,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
519,O=C(COCCN1CCCCC1)Nc1cccc(-c2ccc(C(F)(F)F)cc2)n1,2 13 41 80 114 167 315 378 383 533 650 653 695 807 809 859 896 926 935 980 1028 1039 1065 1088 1099 1145 1148 1152 1160 1260 1275 1380 1417 1422 1453 1480 1482 1665 1750 1791 1816 1851 1855 1873 1917 1928 1929 1971 1992 1998 2004 2036,C1CCN(CC1)CCOCC(=O)NC2=CC=CC(=N2)C3=CC=C(C=C3)C(F)(F)F,2 13 41 80 114 167 315 378 383 533 650 653 695 807 809 859 896 926 935 980 1028 1039 1065 1088 1099 1145 1148 1152 1160 1260 1275 1380 1417 1422 1453 1480 1482 1665 1750 1791 1816 1851 1855 1873 1917 1928 1929 1971 1992 1998 2004 2036,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
520,CC1=c2c(nc(C)c3cc(Cl)cc(OCN(C)C)c23)=N1,80 92 124 216 230 265 378 541 561 607 652 695 705 732 803 875 881 927 991 1057 1073 1163 1280 1334 1357 1380 1452 1481 1506 1581 1683 1718 1722 1747 1818 1855 1873 1970 1984 2000,CC1=C2C(=C3C=C(C=C(C3=N1)OCN(C)C)Cl)C(=NC(=N2)C)C,80 83 92 216 230 265 378 474 541 561 652 695 763 816 875 881 1057 1073 1119 1126 1163 1257 1334 1357 1360 1379 1380 1452 1481 1501 1683 1722 1724 1747 1855 1856 1873 1970 1984,78.33333333333333,78.33333333333333,35.661764705882355,35.661764705882355,38.13559322033898,38.13559322033898,38.75,38.75,62.17391304347826,62.17391304347826,77.35849056603774,77.35849056603774,77.35849056603774,77.35849056603774,86.95652173913044,86.95652173913044,72.0,72.0,55.26315789473685,55.26315789473685,65.38461538461539,65.38461538461539,53.246753246753244,53.246753246753244,72.0,72.0,77.77777777777779,77.77777777777779,51.92307692307693,51.92307692307693
521,O=C1c2n(CCO)c(=O)[n-][n+]2CC[N+]12CCCCC2,2 38 80 165 205 214 222 266 290 314 359 361 426 463 473 596 650 655 696 802 807 926 935 948 1023 1028 1117 1145 1259 1298 1380 1435 1599 1630 1674 1739 1778,C1CC[N+]2(CC1)C(=O)N(C3=[N+](C2=O)C4=C([N-]3)[N+]5(CCCCC5)CCCC4)CCO,2 49 80 205 222 310 314 339 402 426 463 473 588 650 689 766 777 807 926 935 1028 1117 1141 1145 1161 1259 1317 1318 1327 1380 1420 1426 1458 1467 1537 1595 1599 1630 1738 1739 1840 1854 2019,86.76470588235294,86.76470588235294,57.80346820809249,57.80346820809249,16.5,16.5,18.30985915492958,18.30985915492958,39.762611275964396,39.762611275964396,23.232323232323232,23.232323232323232,24.489795918367346,24.489795918367346,65.51724137931035,65.51724137931035,47.69230769230769,47.69230769230769,36.633663366336634,36.633663366336634,43.28358208955223,43.28358208955223,32.69230769230769,32.69230769230769,47.69230769230769,47.69230769230769,50.0,50.0,33.33333333333333,33.33333333333333
522,Cc1ccc(-c2ccccc2C(=O)NCCC(F)=CC=C2OCCCC2=O)cc1,8 80 110 197 222 235 314 352 363 406 441 486 493 524 650 656 667 694 751 807 828 853 890 896 926 950 964 980 984 1028 1057 1088 1152 1160 1199 1252 1317 1319 1380 1385 1387 1447 1564 1722 1738 1750 1798 1823 1842 1873 1887 1917 1920 1928 1991 2044,CC1=CC=C(C=C1)C2=CC=CC=C2C(=O)NCCC(=O)/C=C/C=C\3/C(=O)CCCO3,8 21 31 80 110 197 222 235 314 352 363 406 432 441 486 524 650 656 667 694 751 807 890 896 926 950 980 984 1028 1057 1088 1152 1160 1199 1252 1317 1380 1385 1387 1447 1485 1560 1564 1607 1722 1738 1750 1798 1823 1842 1873 1887 1917 1920 1991,89.58333333333334,89.58333333333334,82.2429906542056,82.2429906542056,86.95652173913044,86.95652173913044,86.95652173913044,86.95652173913044,77.68924302788844,77.68924302788844,87.27272727272727,87.27272727272727,87.27272727272727,87.27272727272727,90.32258064516128,90.32258064516128,84.375,84.375,81.72043010752688,81.72043010752688,87.3015873015873,87.3015873015873,83.69565217391305,83.69565217391305,84.375,84.375,81.08108108108108,81.08108108108108,79.03225806451613,79.03225806451613
523,CCOC(=O)c1ccc2cc1C1=C(N1CCCCCN1CCCCC1=O)S2(=O)=O,67 80 145 147 155 191 207 294 310 314 352 364 469 555 580 588 629 639 650 695 759 798 807 824 875 893 926 935 951 1028 1057 1089 1093 1123 1132 1143 1145 1163 1182 1238 1298 1380 1459 1470 1480 1631 1673 1722 1738 1750 1873 1911 1917 1991 1998 2004,CCOC(=O)C1=C(C2=C(C=C1)S(=O)(=O)C(=C2)C(=O)OCC)C,67 80 84 116 145 147 207 252 294 324 364 457 469 601 650 695 759 807 941 1057 1132 1216 1238 1254 1380 1395 1673 1722 1750 1873 1885 1917 1948 1991 2000,54.43037974683544,54.43037974683544,53.03867403314917,53.03867403314917,42.26190476190476,42.26190476190476,41.88034188034188,41.88034188034188,38.205980066445186,38.205980066445186,36.58536585365854,36.58536585365854,38.2716049382716,38.2716049382716,54.54545454545454,54.54545454545454,39.726027397260275,39.726027397260275,31.775700934579437,31.775700934579437,52.23880597014925,52.23880597014925,41.0,41.0,39.726027397260275,39.726027397260275,43.58974358974359,43.58974358974359,31.88405797101449,31.88405797101449
524,CNC(=O)NCCn1c2ccccc2c2[nH]c(S(=O)(=O)N3CCCCC3)cc21,2 45 80 197 285 345 350 366 371 373 425 539 585 586 648 650 667 710 800 802 807 869 875 926 935 1028 1057 1088 1091 1114 1145 1152 1196 1199 1239 1270 1285 1357 1380 1430 1476 1480 1530 1573 1745 1750 1868 1873 1917 1933 1989 1998 2020,CNC(=O)NCCN1C2=CC=CC=C2C3=C1C=C(N3)S(=O)(=O)N4CCCCC4,2 45 80 197 285 345 350 366 371 373 425 539 585 586 648 650 667 710 800 802 807 869 875 926 935 1028 1057 1088 1091 1114 1145 1152 1196 1199 1239 1270 1285 1357 1380 1430 1476 1480 1530 1573 1745 1750 1868 1873 1917 1933 1989 1998 2020,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
525,C=CC=C1CCCC(=O)N(CCC(C)C)C(=O)CC1,1 80 283 314 317 534 588 650 694 739 757 784 798 890 892 926 935 1028 1057 1145 1182 1219 1330 1344 1366 1372 1380 1645 1681 1721 1738 1847 1860 1934,CC(C)CCN\1C(=O)CC/C1=C\C=C/2\CCCC(=O)N2CC/C(=C/C=C)/CCCC(=O)N(C(=O)CCCC(=O)N(C(=O)CCC1=O)CCC(C)C)CCC(C)C,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
526,CCN1C(=O)c2ccc3cc(C)c(C)cc3cc(Cl)cc(c2)C1=O,34 80 139 203 216 294 314 322 561 588 650 680 744 875 879 896 933 935 1057 1160 1273 1359 1380 1391 1443 1543 1574 1683 1722 1747 1750 1855 1873 1933 1936,CCN1C(=O)C2=C(C1=O)C3=C(C=C2C)C=C(C=C3)C4=CC(=CC(=C4)Cl)C5=CC6=C(C=C(C(=C6)C)C)C=C5C,34 46 80 138 204 216 294 314 352 495 512 561 588 650 785 875 879 896 935 945 997 1051 1057 1160 1216 1273 1357 1359 1380 1391 1415 1443 1543 1574 1683 1722 1733 1747 1750 1787 1855 1873 1933 1936 1949,90.69767441860465,90.69767441860465,55.68181818181818,55.68181818181818,71.42857142857143,71.42857142857143,70.73170731707317,70.73170731707317,50.75757575757576,50.75757575757576,40.38461538461539,40.38461538461539,40.38461538461539,40.38461538461539,63.1578947368421,63.1578947368421,63.1578947368421,63.1578947368421,52.21238938053098,52.21238938053098,63.1578947368421,63.1578947368421,53.57142857142857,53.57142857142857,63.1578947368421,63.1578947368421,86.95652173913044,86.95652173913044,56.86274509803921,56.86274509803921
527,NC(=O)Nc1ncc2cccc-2cccc2ccccc2n1,140 289 373 378 544 650 736 807 944 1039 1087 1088 1097 1152 1160 1171 1199 1380 1452 1487 1526 1535 1582 1739 1750 1793 1816 1855 1873 1900 1917 1951 1964,C1=CC=C2C(=C1)C=NC(=N2)NC(=O)N,140 289 378 544 642 650 770 807 944 1087 1088 1097 1152 1171 1199 1380 1452 1526 1535 1582 1739 1750 1793 1816 1855 1873 1917 1951,87.87878787878788,87.87878787878788,62.096774193548384,62.096774193548384,72.91666666666666,72.91666666666666,72.72727272727273,72.72727272727273,44.21052631578947,44.21052631578947,60.0,60.0,60.0,60.0,63.63636363636363,63.63636363636363,63.63636363636363,63.63636363636363,57.57575757575758,57.57575757575758,63.63636363636363,63.63636363636363,57.57575757575758,57.57575757575758,63.63636363636363,63.63636363636363,94.73684210526315,94.73684210526315,74.28571428571429,74.28571428571429
528,CN1CCN(CCc2cc3c(NCCOc4ccc(Cl)cc4)nccn3n2)CC1,13 14 45 74 80 102 157 204 207 216 218 230 322 378 387 490 561 637 667 695 700 708 718 724 816 837 875 885 926 935 1027 1034 1057 1070 1101 1145 1152 1206 1236 1243 1380 1416 1439 1452 1480 1482 1484 1527 1683 1750 1791 1866 1873 1956,CN1CCN(CC1)CCC2=NN3C=CN=C(C3=C2)NCCOC4=CC=C(C=C4)Cl,13 14 45 74 80 102 157 204 207 216 218 230 322 378 387 490 561 637 667 695 700 708 718 724 816 837 875 885 926 935 1027 1034 1057 1070 1101 1145 1152 1206 1236 1243 1380 1416 1439 1452 1480 1482 1484 1527 1683 1750 1791 1866 1873 1956,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
529,COc1ccc(C(=O)OC2CCCC2C(OC(C)=O)C(C)=O)c(C(F)(F)F)c1,1 12 67 69 81 114 145 262 302 322 403 419 478 650 695 718 781 798 807 809 841 848 849 875 926 1017 1019 1028 1035 1057 1063 1067 1126 1254 1325 1380 1394 1453 1483 1536 1539 1750 1776 1815 1873 1893 1917 1928 1972 1991,CC(=O)C(C1CCCC1OC(=O)C2=C(C=C(C=C2)OC)C(F)(F)F)OC(=O)C,1 12 67 69 81 114 145 262 302 322 403 419 478 650 695 718 781 798 807 809 841 848 849 875 926 1017 1019 1028 1035 1057 1063 1067 1126 1254 1325 1380 1394 1453 1483 1536 1539 1750 1776 1815 1873 1893 1917 1928 1972 1991,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
530,CCCCOc1ccc(OC(C)NC(=O)C(=CC=C2C(=O)c3cc4ccc2cc4s3)OC)c(O)c1,1 13 40 62 80 91 94 117 162 203 273 283 294 314 322 472 476 499 551 591 605 650 664 675 694 695 718 745 794 807 841 875 881 885 890 896 936 1034 1057 1071 1095 1120 1152 1160 1197 1210 1311 1314 1318 1319 1324 1338 1380 1423 1452 1453 1476 1501 1602 1607 1750 1855 1873 1911 1917 1951 1970,CCCCOC1=CC2=C(C=C1)C=C(S2)C3=CC(=C(C=C3)OC(C)NC(=O)/C(=C/C=C(/N(C(C)C)C(C)C)\OC)/OC)O,1 13 40 62 80 91 94 114 117 162 203 273 283 294 322 347 472 493 551 552 582 591 605 637 650 664 675 694 695 718 794 807 841 875 881 885 896 964 1019 1034 1057 1071 1081 1095 1152 1160 1171 1197 1210 1319 1324 1355 1367 1380 1423 1452 1453 1476 1501 1602 1607 1750 1855 1873 1911 1917 1951 1970,82.8125,82.8125,70.43189368770764,70.43189368770764,49.112426035502956,49.112426035502956,53.98230088495575,53.98230088495575,60.75949367088608,60.75949367088608,65.9090909090909,65.9090909090909,65.9090909090909,65.9090909090909,71.11111111111111,71.11111111111111,71.11111111111111,71.11111111111111,65.38461538461539,65.38461538461539,73.03370786516854,73.03370786516854,64.12213740458014,64.12213740458014,69.23076923076923,69.23076923076923,86.04651162790698,86.04651162790698,70.88607594936708,70.88607594936708
531,CCCc1ccc2c(c1)nc(-c1ccccc1)n2C1=Nc2nc(N)nc(n2)S1,45 52 80 104 127 294 310 326 345 378 389 409 465 490 675 736 783 794 875 927 935 1057 1088 1097 1160 1171 1199 1240 1243 1356 1358 1380 1394 1419 1436 1457 1597 1629 1656 1722 1726 1736 1750 1754 1855 1873 1900 1993 2021 2027 2038 2044,CCCC1=CC2=C(C=C1)N3C(=NC4=C(SC3=N2)C(=NC(=N4)N)N)C5=CC=CC=C5,9 45 71 80 95 104 146 239 282 294 310 326 349 378 389 409 427 516 658 675 736 783 794 875 927 935 1057 1088 1097 1160 1171 1199 1240 1243 1355 1380 1394 1457 1459 1578 1678 1726 1736 1750 1754 1855 1873 1938 1993 1999 2021 2027 2044,90.19607843137256,90.19607843137256,70.85714285714285,70.85714285714285,37.80487804878049,37.80487804878049,39.6551724137931,39.6551724137931,72.27414330218068,72.27414330218068,69.23076923076923,69.23076923076923,69.23076923076923,69.23076923076923,90.0,90.0,78.125,78.125,64.35643564356435,64.35643564356435,75.38461538461539,75.38461538461539,58.0952380952381,58.0952380952381,78.125,78.125,72.72727272727273,72.72727272727273,54.41176470588235,54.41176470588235
532,CCCCCCOC(=O)c1cc2c(ccc3[nH]ccc32)nc1NC(C)=O,13 37 80 119 145 147 245 294 328 378 389 522 591 650 695 708 711 794 806 807 849 875 943 961 1017 1026 1057 1097 1114 1143 1152 1249 1357 1360 1380 1444 1506 1566 1592 1615 1673 1734 1750 1803 1816 1855 1873 1911 1917 1921 1939 1991,CCCCCCCCOC(=O)C1=C(N=C2C=CC3=C(C2=C1)C=CN3)NC(=O)C,13 37 80 119 145 147 245 294 328 378 389 522 591 650 695 708 711 794 806 807 849 875 943 961 1017 1026 1057 1097 1114 1143 1152 1249 1357 1360 1380 1444 1506 1566 1592 1615 1673 1734 1750 1803 1816 1855 1873 1911 1917 1921 1939 1991,100.0,100.0,99.50248756218906,99.50248756218906,100.0,100.0,100.0,100.0,93.85964912280701,93.85964912280701,96.15384615384616,96.15384615384616,96.15384615384616,96.15384615384616,92.85714285714286,92.85714285714286,92.85714285714286,92.85714285714286,92.5,92.5,92.85714285714286,92.85714285714286,92.5,92.5,92.85714285714286,92.85714285714286,100.0,100.0,100.0,100.0
533,COC(C=C1C=CC(Cl)=C1)=CC(C(=O)N1CC1)=c1c2cccc1[nH]n2,74 84 119 126 155 183 289 339 378 400 547 549 561 603 606 612 650 680 694 695 802 807 823 841 914 924 926 935 1039 1057 1088 1097 1110 1114 1120 1152 1172 1181 1195 1369 1379 1380 1480 1589 1592 1618 1683 1750 1783 1873 1887 1917 2004 2009,CO/C(=C\C(=O)N1CCN(CC1)C(=O)/C(=C\2/C=CC(=C2)C3=C(NN=C3Cl)Cl)/OC)/C4=CC5=NNC(=C5C=C4)Cl,24 74 84 109 145 216 255 339 340 349 378 547 561 642 650 652 694 695 803 807 827 841 867 875 926 935 944 960 1057 1097 1110 1114 1117 1120 1135 1152 1286 1357 1380 1385 1430 1480 1505 1518 1567 1589 1608 1618 1637 1661 1663 1683 1684 1686 1697 1733 1747 1750 1873 1912 1917 2004 2009 2040,65.27777777777779,65.27777777777779,54.33526011560693,54.33526011560693,29.239766081871345,29.239766081871345,29.914529914529915,29.914529914529915,41.878172588832484,41.878172588832484,34.95145631067961,34.95145631067961,34.95145631067961,34.95145631067961,60.0,60.0,47.12643678160919,47.12643678160919,33.088235294117645,33.088235294117645,52.38095238095239,52.38095238095239,37.121212121212125,37.121212121212125,47.12643678160919,47.12643678160919,57.77777777777777,57.77777777777777,32.58426966292135,32.58426966292135
534,CN(CCNc1ccccc1)C(N)=Nc1ccccc1-c1ccccc1,18 53 62 80 140 191 222 259 334 352 389 606 667 703 725 736 807 881 890 923 958 984 1057 1088 1152 1160 1163 1171 1199 1378 1380 1416 1613 1653 1750 1873 1928 1951 2008,CN(CCNC1=CC=CC=C1)C(=NC2=CC=CC=C2C3=CC=CC=C3)N,18 53 62 80 140 191 222 259 334 352 389 606 667 703 725 736 807 881 890 923 958 984 1057 1088 1152 1160 1163 1171 1199 1378 1380 1416 1613 1653 1750 1873 1928 1951 2008,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
535,CCOC(=O)c1cc2c(OC)cccc2c(N2CCCN(Cc3cc4ccc(OCC)cc4o3)C2=O)n1,68 69 80 92 130 145 147 203 215 237 249 294 314 322 378 541 650 656 667 695 701 718 750 759 807 841 855 863 875 904 926 935 983 1006 1028 1030 1039 1057 1083 1088 1089 1123 1238 1288 1357 1380 1395 1410 1452 1457 1461 1462 1480 1501 1522 1536 1573 1604 1635 1637 1722 1750 1765 1803 1808 1855 1873 1917 1934 1970,CCOC1=CC2=C(C=C1)C=C(O2)CN3CCCN(C3=O)C4=NC(=CC5=C4C=CC=C5OC)C(=O)OCC,68 69 80 92 130 145 147 203 215 237 249 294 314 322 378 541 650 656 667 695 701 718 750 759 807 841 855 863 875 904 926 935 983 1006 1028 1030 1039 1057 1083 1088 1089 1123 1238 1288 1357 1380 1395 1410 1452 1457 1461 1462 1480 1501 1522 1536 1573 1604 1635 1637 1722 1750 1765 1803 1808 1855 1873 1917 1934 1970,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
536,CCN1C2=NON=C1c1ccccc1C2=CC=COc1ccccc1,9 34 56 80 95 273 294 322 352 378 385 389 432 562 576 588 627 656 694 695 866 890 935 984 1057 1088 1101 1120 1199 1226 1301 1380 1440 1501 1574 1579 1750 1808 1835 1873 1952 2025,CCN1/C(=C/C=C/OC2=CC=CC=C2)/C3=CC=CC=C3C4=CC=CN41,34 56 80 95 216 273 294 322 352 389 432 482 562 589 627 659 694 695 890 935 966 984 1057 1088 1101 1111 1172 1199 1277 1301 1304 1380 1394 1476 1692 1750 1808 1859 1873 2025,61.40350877192983,61.40350877192983,44.52054794520548,44.52054794520548,25.862068965517242,25.862068965517242,30.327868852459016,30.327868852459016,53.61216730038023,53.61216730038023,44.0,44.0,44.0,44.0,72.41379310344827,72.41379310344827,63.934426229508205,63.934426229508205,57.446808510638306,57.446808510638306,56.25,56.25,48.0,48.0,63.934426229508205,63.934426229508205,58.620689655172406,58.620689655172406,49.09090909090909,49.09090909090909
537,COc1ccc(C(=O)Nc2ccccc2NC(=O)N(C(=O)N2CCCC2)c2ccc(OC)cc2)cc1,193 283 322 369 410 486 650 669 695 718 746 781 807 831 841 881 926 935 947 960 1028 1057 1088 1096 1152 1197 1199 1224 1380 1385 1480 1526 1536 1665 1692 1696 1697 1750 1795 1801 1816 1873 1905 1917 1998 2009,COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2NC(=O)N(C3=CC=C(C=C3)OC)C(=O)N4CCCC4,193 283 322 369 410 486 650 669 695 718 746 781 807 831 841 881 926 935 947 960 1028 1057 1088 1096 1152 1197 1199 1224 1380 1385 1480 1526 1536 1665 1692 1696 1697 1750 1795 1801 1816 1873 1905 1917 1998 2009,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
538,Fc1cc2[nH]c(=NNc3nnc[nH]3)c1=CC=CC=2,231 281 332 335 369 378 389 404 480 501 699 713 725 806 835 845 862 875 1114 1144 1152 1164 1249 1267 1320 1336 1339 1380 1383 1418 1620 1745 1774 1779 1840 1872 1873 1928 1998,c1cc(c(/N=c\2/cc(/c(=N/Nc3[nH]cnn3)/[nH]2)F)cc1)F,18 84 206 281 369 378 480 699 713 725 749 806 847 893 913 1032 1060 1088 1114 1136 1144 1152 1164 1199 1267 1336 1378 1380 1418 1620 1730 1750 1774 1779 1797 1834 1836 1840 1852 1873 1928 1933 1998,85.1063829787234,85.1063829787234,69.82456140350877,69.82456140350877,20.52980132450331,20.52980132450331,21.551724137931032,21.551724137931032,62.721893491124256,62.721893491124256,57.446808510638306,57.446808510638306,57.446808510638306,57.446808510638306,85.71428571428571,85.71428571428571,52.94117647058824,52.94117647058824,42.5,42.5,52.94117647058824,52.94117647058824,39.02439024390244,39.02439024390244,52.94117647058824,52.94117647058824,50.0,50.0,38.983050847457626,38.983050847457626
539,CN(C)C(=O)N1CCN(C(=O)O)C(=O)CCN(C(=O)OCc2ccccc2)C1=O,80 92 147 151 283 314 345 389 396 459 478 502 514 562 650 695 745 798 807 881 926 935 1057 1065 1066 1088 1163 1199 1380 1387 1401 1480 1635 1653 1662 1738 1750 1754 1765 1869 1873 1914 1917 1988 2042,CN(C)C(=O)N1CCC(=O)N(N(C1=O)C(=O)OCC2=CC=CC=C2)C(=O)N3CCC(=O)N(C3=O)C(=O)OCC4=CC=CC=C4,80 85 92 117 147 283 314 345 353 389 461 484 514 562 650 695 745 798 807 881 926 935 1046 1057 1065 1066 1088 1097 1134 1163 1199 1206 1380 1387 1401 1426 1480 1653 1662 1738 1750 1754 1765 1873 1883 1890 1894 1914 1917 2038 2042,78.78787878787878,78.78787878787878,57.21925133689839,57.21925133689839,70.23809523809523,70.23809523809523,72.88135593220339,72.88135593220339,51.515151515151516,51.515151515151516,43.29896907216495,43.29896907216495,43.29896907216495,43.29896907216495,65.9090909090909,65.9090909090909,58.69565217391305,58.69565217391305,51.127819548872175,51.127819548872175,55.319148936170215,55.319148936170215,51.127819548872175,51.127819548872175,56.98924731182796,56.98924731182796,83.87096774193549,83.87096774193549,62.71186440677966,62.71186440677966
