id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
335,Cc1ccc(C(=O)NCCNC(=O)c2ccccc2)s1,8 80 162 197 265 278 295 389 419 486 623 650 667 675 721 724 807 891 1057 1088 1146 1152 1199 1214 1256 1380 1385 1465 1601 1665 1722 1725 1733 1750 1873 1917 1941 1985,CC1=CC=C(S1)C(=O)NCCNC(=O)C2=CC=CC=C2
336,CC1(C)CCN(C(=O)C#N)C[C-]1Oc1ccc([N+](=O)c2ccc(F)cc2)cc1,90 264 318 322 425 551 620 650 674 676 695 699 718 751 753 770 790 803 807 926 935 936 977 1038 1057 1060 1080 1128 1141 1162 1211 1244 1252 1263 1274 1380 1384 1410 1460 1478 1480 1500 1521 1535 1670 1680 1750 1788 1796 1813 1814 1873 1885 1917 1928 1963 2009,CC1(CCN(CC1)C(=O)C2(CCN(CC2)[N+](=C(C#N)C#N)C3=CC=C(C=C3)F)OC4=CC=C(C=C4)F)C
337,CN(CCC(=O)N1C(=O)CCCC1(C)C)S(=O)(=O)c1ccc(C(F)(F)F)cc1,80 90 93 114 213 226 268 285 314 319 350 376 383 444 496 552 650 683 715 798 807 809 815 824 881 926 935 1009 1028 1056 1057 1060 1083 1162 1163 1182 1219 1260 1274 1346 1380 1417 1450 1453 1476 1564 1665 1738 1750 1766 1854 1873 1886 1917 1928 1946 1951 2000 2027,CC1(CCCC(N1C(=O)CCN(C)S(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)(C)C(=O)N3C(=O)CCCC3(C)C)C
338,N#CC=CC=c1ccccc1=CC=Cc1cccc2cc(Cl)cc(C(=O)O)c12,4 157 165 185 189 199 216 266 274 325 352 389 414 432 441 456 471 561 590 650 674 690 694 704 744 790 812 835 875 890 961 988 1039 1047 1073 1087 1088 1199 1257 1290 1313 1367 1380 1384 1609 1683 1729 1747 1750 1773 1780 1797 1827 1855 1868 1873 1917 1984 1991 2014 2015,C1=CC=C(C(=C1)/C=C/C=C/2\C=C(C=C(C2=C3C=C(C=C4C3=C(C=C5C=CC=C(C5=C4)/C=C/C#N)C(=O)O)Cl)C(=O)O)Cl)/C=C/C#N
339,COc1cc(Cl)ccc1-c1csc(=S)n(-c2n[nH]c(-c3ccccc3)n2)c1=O,74 97 165 216 224 241 249 288 304 314 324 352 378 389 496 504 510 534 541 552 561 650 657 673 675 680 695 719 722 736 811 816 841 875 935 996 1057 1088 1114 1160 1199 1256 1264 1380 1397 1536 1567 1609 1683 1685 1698 1717 1750 1795 1855 1871 1873 1942 1970 1993 2004,COC1=C(C=CC(=C1)Cl)C2=CSC(=C2C3=NNC(=S)N3C4=NNC(=N4)C5=CC=CC=C5)OC
340,O=C(Nc1nccc(-c2cccc(Cl)c2)n1)c1ccccc1,165 216 378 381 389 486 561 592 635 650 736 787 806 807 875 980 1013 1039 1085 1088 1144 1150 1152 1160 1171 1199 1380 1385 1423 1443 1452 1557 1582 1603 1663 1665 1683 1750 1795 1816 1819 1855 1866 1873 1917 1975 1985 2036,C1=CC=C(C=C1)C(=O)NC2=NC=CC(=N2)C3=NC(=NC=C3)NNC4=NC=CC(=N4)C5=CC(=CC=C5)Cl
341,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)C1CCCCO1,191 192 223 263 272 319 350 361 366 374 539 585 650 656 689 715 749 757 800 802 807 843 890 926 935 950 1019 1028 1044 1152 1218 1249 1325 1380 1476 1480 1548 1618 1655 1675 1691 1693 1750 1816 1864 1873 1878 1884 1917 1998,C1CCOC(C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCCCN(CCCC3)NC(=O)C4CCCCO4
342,Cc1cc(I)c(-c2cc3ccccc3c(=O)n2CCC(C)C(C)O)s1,1 32 77 80 94 103 104 157 162 227 241 283 314 317 456 504 582 650 655 661 675 721 739 756 785 787 792 802 807 822 830 836 845 875 935 947 1056 1057 1087 1088 1145 1198 1199 1243 1326 1332 1357 1380 1423 1484 1573 1692 1693 1696 1722 1750 1785 1855 1873,CC1=CC(=C(S1)C2=CC3=CC=CC=C3C(=O)N2CCC(C)C(C)CCC(C)C(C)O)I
343,CN(CCn1c(-c2ccccc2)nn(-c2ccc(-c3c[nH]c(N)c3)cc2)c1=O)C(N)=O,80 140 222 233 314 334 368 378 389 490 555 640 650 671 736 765 771 802 806 807 875 881 892 896 908 935 963 966 1057 1088 1114 1145 1160 1163 1171 1190 1196 1199 1278 1288 1349 1350 1351 1380 1438 1440 1457 1460 1722 1750 1825 1852 1854 1858 1873 1879 1917 1926 1951 1956 1957 1964 2024,CN(CCN1C(=NN(C1=O)C2=CC=C(C=C2)C3=CNC(=C3)N)C4=CC=C(C=C4)C5=CC=CC=C5)C(=O)N
344,Cc1ccc(-c2nc(=O)n(Cc3cccc(C)c3)c(=O)n2C)cc1,80 94 109 235 278 314 335 378 490 564 571 599 650 744 771 802 835 860 875 896 935 1013 1039 1055 1057 1066 1088 1145 1151 1160 1214 1380 1407 1414 1440 1607 1644 1686 1697 1705 1722 1750 1754 1765 1823 1855 1873 1887 1901 1920,CC1=CC=C(C=C1)C2=NC3=C(N2C)C4=C(N3C)N(C(=O)N(C(=O)N4C)CC5=CC=CC(=C5)C)CC6=CC=CC(=C6)C
345,Cc1ccccc1C=CC(=O)c1cc(=O)n(C)c(=S)[nH]1,31 97 143 227 283 314 342 417 441 472 473 564 650 694 744 775 807 835 875 935 961 973 977 1034 1057 1088 1114 1141 1145 1199 1256 1380 1382 1391 1494 1667 1717 1722 1745 1750 1801 1817 1873 1917 1929 1945 1946 1999 2008,CC1=CC=CC=C1/C=C/C(=O)C2=CC(=O)N(C(=S)N2)C
346,Cc1ccc2[nH]c(NC(=O)CN(c3ccccc3)S(=O)(=O)c3ccncc3)nc2c1,41 66 80 119 226 235 262 268 285 288 319 350 378 383 389 473 524 535 552 650 790 797 807 815 875 881 1013 1057 1088 1096 1097 1114 1152 1190 1194 1199 1208 1212 1242 1284 1380 1476 1567 1580 1603 1684 1693 1722 1745 1750 1816 1823 1849 1855 1866 1873 1917 1939 1946 1947 1969 1998 2035,S(=O)(=O)(N(c1ccccc1)CC(=O)Nc1nc2c([nH]1)ccc(c2)C)c1ccncc1
347,FC(F)(F)c1cccc(OC(CCCNc2nccc(Cl)n2)N2CCc3ccccc32)c1,1 61 80 114 120 149 177 206 322 378 380 390 524 561 562 664 667 679 688 695 704 708 739 787 809 875 909 926 935 952 1039 1065 1077 1088 1152 1199 1236 1260 1295 1296 1306 1356 1380 1404 1416 1417 1452 1453 1480 1522 1582 1619 1647 1669 1683 1708 1738 1750 1758 1786 1819 1855 1862 1866 1873 1888 1911 1913 1917 1928 1972 1994 2010 2017,C1CN(C2=CC=CC=C21)C(CCCNC3=NC=CC(=N3)Cl)OC4=CC=CC(=C4)C(F)(F)F
348,Cc1c2c3c4ccccc4c1C(C(C)O2)N3C(C)(C)C,50 83 106 114 146 156 168 204 252 294 392 408 460 656 722 750 777 814 821 877 901 926 935 1004 1019 1057 1068 1088 1135 1199 1294 1309 1347 1353 1357 1380 1444 1471 1551 1573 1648 1722 1750 1756 1873 1980,C[C@@H]1[C@H]2C3=C(C4=CC=CC=C4C5=C3N(N2C(C)(C)C)C(C)(C)C)O[C@@H]([C@H](O5)C)C
349,O=C1C2=C(c3cc([N+](=O)[O-])ccc3OC2)N1CCC1CCCCC1,2 7 29 80 95 114 191 205 314 352 386 441 484 532 557 572 588 609 613 650 656 715 753 832 838 875 879 890 897 926 935 990 1011 1019 1028 1035 1047 1093 1113 1117 1145 1195 1274 1325 1347 1355 1380 1415 1531 1696 1708 1750 1799 1809 1814 1856 1873 1904 1905 1940 1963 1973 1997 2007 2010 2024,C1CCC(CC1)CCN2C3=C(COC4=C3C=C(C=C4)[N+](=O)[O-])C(=O)N(C2=C5COC6=C5C=C(C=C6)[N+](=O)[O-])CCC7CCCCC7
350,COc1ccc2c(C)ccc(C(=Cc3c4ccc5cc4oc35)C(=O)N3CCCC4(C)C(OC)C(O)C(N)C34)c2c1,18 60 67 120 121 132 133 158 193 203 242 322 350 380 406 533 541 618 650 656 684 694 695 718 736 742 781 802 807 828 834 841 875 886 895 901 926 935 937 1019 1026 1028 1047 1049 1057 1060 1110 1162 1171 1257 1274 1357 1380 1384 1385 1391 1446 1477 1480 1487 1516 1526 1536 1573 1604 1607 1654 1656 1660 1691 1722 1733 1746 1750 1808 1832 1853 1855 1873 1909 1917 1972 1991,CC1=C2C=C(OC2=C(C=C1)/C(=C/C3=C(C=CC4=C3C=C(C=C4)OC)C)/C(=O)N5CCC[C@@]6([C@@H]5[C@H]([C@@H]([C@H]([C@@H]6OC)O)N)O)C)C7=NC8=C(O7)C=C(C=C8)OC
351,O=C1COCCN(S(=O)(=O)c2ccccc2F)CC2CCCCN12,92 128 199 207 288 314 323 350 392 460 507 523 585 609 634 650 656 684 699 739 798 800 890 926 935 950 960 992 1019 1028 1032 1088 1100 1119 1199 1325 1380 1441 1457 1462 1476 1480 1486 1490 1607 1632 1672 1749 1750 1791 1840 1873 1910 1928 1993 1998 2041,C1CCN2C(C1)CN(C2=O)N3CCOCC3=O
352,CCN(CCN(CCn1c2cc(C)c1nn2)C(=O)n1c(=O)c2ccc1cc2)C(=O)C1=CC=C1,13 80 95 115 136 283 285 294 314 318 323 345 378 395 399 493 504 547 586 647 650 688 781 802 807 819 827 862 875 881 932 935 974 978 1008 1057 1076 1145 1154 1164 1190 1198 1221 1249 1251 1282 1367 1380 1387 1391 1413 1443 1467 1470 1507 1525 1658 1696 1718 1722 1750 1855 1873 1917 1927 1951,CCN(CCN1C2=C(C=CC=C2)C=C(C1=O)C)C(=O)C3=C4N=NC(=N4)CN(CC)C(=O)C5=C6C=CC=C6C=C5C
353,O=C(NC(Oc1cccc([N+](=O)[O-])c1)c1cc(O)ccc1F)c1ccc(O)[nH]1,1 26 68 71 117 143 187 200 211 216 237 305 322 351 381 419 432 460 469 486 491 497 553 562 596 612 650 652 664 695 699 715 745 753 783 796 807 838 875 977 1039 1048 1083 1088 1114 1147 1152 1195 1274 1313 1345 1361 1380 1602 1610 1614 1653 1745 1750 1809 1840 1872 1873 1917 1928 1940 1963 2001 2018,C1=CC(=CC(=C1)OC(C2=C(C=CC(=C2)O)F)NC(=O)C3=CC=C(N3)NC4=C(C=CC(=C4)O)F)[N+](=O)[O-]
354,CC1(C)CCCOC1=O,110 122 282 283 314 650 656 907 926 950 953 1028 1057 1060 1112 1135 1160 1162 1274 1344 1349 1380 1439 1446 1748 1847 1926 1937,CC1(CCCOC(C(CCC(C(=O)O[P+](C1=O)(C2(CCCO2)C)C3(CCCO3)C)(C)C)(C)C)(C)C)C
355,COC(=O)c1c(NC(=N)Nc2ccccc2)nc(OC)nc1N1CCN(CCN2CCCC2)C(=O)C1,50 80 123 130 135 145 155 166 191 236 295 314 378 389 407 450 502 557 573 586 623 632 650 695 703 708 798 807 810 841 853 906 926 935 938 1028 1057 1077 1088 1089 1104 1141 1145 1152 1175 1194 1199 1201 1222 1324 1369 1380 1411 1415 1422 1441 1480 1482 1498 1508 1536 1548 1656 1687 1707 1750 1772 1791 1816 1826 1855 1873 1879 1905 1917 1932 1946 1968 1998 2012 2018,COC1=NC(=C(C(=N1)N2CCN(C(=O)C2)CCN3CCCC3)C(=O)OC)NP4(=[Se])N(CCN4C(=N)NC5=CC=CC=C5)C
356,CN1C(=O)N2C(=O)N3C1C2C1(C)C(c2ccn(C(C)(C)C)c2)OC(C)(C)C3C1C(C)(C)C,18 92 93 114 117 140 141 187 192 204 227 282 314 380 392 407 408 420 464 624 631 650 656 666 818 878 905 935 953 1019 1030 1057 1060 1070 1101 1145 1149 1150 1181 1256 1274 1279 1294 1321 1349 1380 1424 1463 1491 1618 1656 1691 1699 1750 1836 1849 1873 1904 1922 1951 1957 2006 2029,CC1(C(N(C(=O)N(O1)C)C2C(N(C(=O)N2C3C(O3)(C)C)C)N4C=CC(=C4)C5C(O5)(C)C)N6C(C(N(C6=O)C)C(C)(C)C)C(C)(C)C)C
357,CCCN(CC(C)(C)C)S(=O)(=O)c1ccc(Nc2ncc3c(n2)N3)cc1OCC,75 80 114 118 129 141 191 194 214 227 237 294 329 350 364 373 378 388 392 425 458 491 540 544 548 640 641 650 695 758 794 815 821 843 860 875 881 997 1057 1060 1084 1114 1152 1222 1238 1328 1335 1380 1452 1476 1523 1535 1567 1582 1586 1675 1681 1692 1694 1750 1761 1764 1781 1801 1855 1873 1891 1905 1951 1970 1982 2032,CCCN(CC(C)(C)C)S(=O)(=O)C1=C(C=C(C=C1)NC2=NC=C3C(=N2)NNNN3)OC(C)(C(C)(C)C)OCC
358,CCOc1ccc(C(=O)N2CCC3C(C2)C2CCC3C(C)(C)C2)cc1S(=O)(=O)c1ccccc1,16 72 80 94 126 136 237 294 319 332 345 350 389 392 425 451 497 519 562 575 585 618 622 650 652 678 679 695 739 774 807 825 867 875 926 935 1000 1010 1019 1057 1060 1088 1186 1199 1218 1232 1238 1274 1325 1330 1380 1382 1385 1452 1476 1480 1504 1571 1606 1611 1685 1697 1721 1750 1766 1797 1808 1820 1826 1873 1917 1941 1945 1970 1998 2009 2010 2032 2047,CCOC1=C(C=C(C=C1)C(=O)N2CCC3C(C2)CCC4C3CC4(C)C)S(=O)(=O)C5=CC(=C(C=C5)OCC)S(=O)(=O)C6=CC=CC=C6
359,CN(CCC1CCCCN1C(=O)c1cccc(F)c1)S(=O)(=O)c1ccccc1,15 80 99 132 175 193 213 230 242 293 319 350 389 575 618 650 699 807 815 832 875 881 890 926 935 1003 1019 1028 1039 1057 1088 1163 1199 1212 1325 1367 1380 1385 1476 1480 1487 1504 1521 1552 1666 1670 1750 1755 1766 1873 1913 1917 1928 1946 1951 1985 1998 2027,CN(CCC1CCCCN1C(=O)C2=CC(=CC=C2)F)S(=O)(=O)C3=CC=CC=C3
360,NC(=O)N(C=C(N)c1ccc(C(F)(F)F)cc1)S(=O)(=O)Nc1ccccc1,15 16 114 140 170 191 202 292 350 368 383 389 409 476 646 650 677 694 703 763 791 807 809 881 909 1053 1088 1152 1171 1199 1260 1270 1380 1385 1400 1409 1417 1425 1453 1476 1665 1685 1697 1750 1799 1873 1882 1917 1928 1989,C1=CC=C(C=C1)NS(=O)(=O)N(/C=C(\C2=CC=C(C=C2)C(F)(F)F)/C(=C/N(C(=O)N)F)/C3=CC=C(C=C3)C(F)(F)F)C(=O)N
361,C#Cc1nc2cc(F)c(OC)cc2n1CCCN1CCN2C(=O)C1CN(C)C2=O,5 45 72 80 92 100 181 234 249 278 314 366 378 531 551 650 674 695 699 739 802 804 811 841 875 879 886 915 926 928 935 974 998 1019 1057 1097 1125 1145 1205 1281 1312 1331 1340 1363 1380 1394 1399 1436 1457 1480 1536 1584 1620 1629 1693 1773 1790 1840 1855 1872 1873 1910 1911 1928 1945 1960 1970 1990 2022,CN1CCN(C1=O)C2CN(C(=O)N(C2)C)CCCN3C4=CC(=C(C=C4N=C3C#C)F)OC
362,CC(C)(C)Oc1cccc(=O)n1CCCCC(=O)N1CCN(C(=O)c2ccccc2)CC1,93 114 133 146 257 314 389 392 497 526 548 650 695 717 741 760 769 802 807 876 893 926 935 942 993 996 1009 1039 1057 1088 1141 1145 1199 1267 1285 1336 1347 1380 1385 1394 1445 1480 1504 1511 1564 1589 1620 1750 1790 1801 1846 1859 1873 1911 1917 1985 2009,CC(C)(C)OC1=CC=CC(=O)N1CCCCC(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3
363,CC1=CC(=NN=C(NN=NC#N)c2ccccc2)n2c1c(C)c1ccccc12,14 45 84 213 239 252 289 318 335 336 350 389 425 537 581 629 674 725 790 807 935 999 1057 1088 1097 1106 1108 1151 1152 1166 1199 1209 1219 1285 1327 1357 1375 1380 1384 1385 1399 1573 1686 1713 1722 1750 1766 1768 1795 1803 1851 1873 1874 1898 1976 1983 1985 1993,CC\1=C/C(=N\N=C(/C2=CC=CC=C2)\N/N=C/3\C4=CC=CC=C4N5C3=C(C(=C5C)C)C)/N6C1=C(C7=CC=CC=C76)C
364,[O-][n+]1nc2cc(Cl)cc3cc(Cl)cc(c1=CC=Cc1ccc(-c4ncccc4F)cc1Cl)c32,65 105 185 191 207 211 216 230 302 303 323 366 378 389 432 448 463 468 552 561 571 594 694 699 715 733 744 749 780 835 875 890 896 930 961 963 1012 1024 1032 1043 1056 1059 1088 1097 1146 1160 1314 1319 1357 1380 1452 1506 1609 1677 1683 1747 1750 1840 1853 1855 1866 1873 1928 1984 1996 1998,C1=CC(=C(N=C1)C2=CC(=C(C=C2)/C=C/C=C\3/C=NC4=CC(=CC5=C4C(=CC(=C5)Cl)Cl)Cl)Cl)F
365,CSC1=CC=CSC1=C(Sc1ccc(C(=O)O)s1)C(=O)N1C2=CSC1=NC=C2,12 74 90 116 162 169 175 187 224 227 240 258 292 298 310 378 389 394 419 456 458 461 547 558 575 623 641 650 675 738 745 763 791 794 807 816 841 862 863 906 935 937 991 994 1024 1057 1084 1110 1111 1145 1171 1249 1271 1376 1380 1391 1403 1419 1427 1436 1532 1645 1653 1695 1723 1750 1873 1889 1917 1947 1965,CN\1C(=CS/C1=C(/C2=CC=C(S2)SC)\C(=O)N3C(=CSC3=N)SC)SC4=CC=C(S4)C(=O)O
366,CCN(C)S(=O)(=O)c1ccccc1C(=NO)c1ccc([N+](=O)[O-])cc1,66 80 91 124 213 233 294 296 318 321 343 350 381 392 440 512 524 541 650 715 725 753 769 807 815 838 881 922 932 992 1057 1065 1074 1088 1163 1195 1199 1268 1274 1380 1385 1420 1447 1476 1639 1697 1740 1750 1807 1809 1814 1873 1878 1889 1905 1933 1940 1963 1991 2036,CCN(C)S(=O)(=O)C1=CC=CC=C1/C(=N/O)/C2=CC=CC=C2S(=O)(=O)N(C)N(C)S(=O)(=O)C3=CC=CC=C3/C(=N\O)/C4=CC=C(C=C4)[N+](=O)[O-]
367,COC(=O)c1c(CCCN2CCCCC2)n[nH]c1C,2 74 80 145 189 311 378 388 430 586 650 653 692 695 754 807 824 841 904 906 926 935 942 1028 1057 1060 1114 1145 1152 1172 1197 1243 1267 1309 1380 1411 1422 1480 1482 1603 1722 1729 1734 1791 1815 1897 1911 1917 1932 1998 2004,CC1=C(C(=NN1)CC2(C(=C2C(=O)OC)C(=O)OC)CC3=NNC(=C3C(=O)OC)C)C(=O)OC
368,COc1ccc(Nc2nc3ncc2n3CCN2CCCC2)c(Br)c1,36 45 80 322 348 378 485 491 497 670 695 708 718 728 781 793 802 833 841 850 875 926 935 960 1015 1028 1057 1097 1123 1145 1152 1164 1224 1306 1380 1422 1441 1446 1452 1480 1482 1492 1535 1536 1599 1631 1695 1750 1791 1855 1856 1873 1905 1910 1956 1958 1972 1998,COC1=CC(=C(C=C1)NC2=NC3=CC4=C(C=C3N=C2Br)N(C(=N4)Br)CCN5CCCC5)Br
369,CCc1ccc(OC=CC=Cc2cc(OC)cnc2Sc2ccc(C(=O)OC)cc2)cc1,21 32 47 56 80 116 145 177 273 294 304 310 322 347 378 432 438 463 552 606 614 627 650 676 694 695 718 725 752 781 807 811 835 841 875 906 918 961 1057 1104 1152 1190 1230 1255 1298 1299 1301 1309 1312 1380 1385 1404 1452 1535 1536 1537 1549 1551 1572 1595 1601 1609 1697 1715 1745 1750 1754 1756 1786 1799 1802 1808 1831 1873 1917,CCC1=CC=C(C=C1)SC2=C(C=C(C=N2)OC)/C=C/C=N/OC3=CC(=C(N=C3)SC4=CC=C(C=C4)C(=O)OC)/C=C/OC5=CC=C(C=C5)CC
370,COc1c2c(cc3ccccc13)OCC(=O)O2,220 314 333 356 377 387 441 444 454 463 485 609 650 656 658 695 808 836 841 847 875 925 926 944 970 1057 1087 1088 1172 1199 1262 1288 1294 1331 1357 1367 1380 1408 1502 1535 1536 1573 1599 1708 1750 1810 1855 1873 1905 2025 2030,COC1=C2C(=CC3=CC=CC=C31)OC4=C(O2)C(=C5C(=C4)OCC(=O)O5)[N+]6=CC(=O)OCC(=O)O6
371,CCN1CCC(N(C)c2nc3ccc4nc([nH]2)sc4c3)C1,34 72 80 95 150 162 245 268 294 319 322 378 418 454 475 555 557 675 739 809 865 875 881 885 906 916 926 935 961 1018 1019 1057 1097 1114 1163 1261 1318 1325 1340 1380 1406 1416 1468 1480 1492 1533 1537 1613 1669 1693 1729 1745 1750 1791 1806 1855 1863 1873 1875 2043,CCN1CCC(CC1)N(C)C2=NC3=C(S2)C=C(C=C3)OP=PN4CCC(C4)N(C)C5=NC6=C(N5)C=C(C=C6)OC(=PN7CC7)N(C)C
372,COc1ccccc1S(=O)(=O)N1CCN(C)CCCCCN(C(=O)C2=CC=CC=CS2)C1=O,2 14 16 92 111 207 249 313 314 331 350 392 445 493 510 558 618 650 664 667 675 695 737 800 807 834 841 858 862 926 935 992 1028 1034 1051 1057 1088 1145 1199 1212 1215 1236 1249 1340 1380 1387 1391 1410 1418 1476 1480 1504 1536 1641 1645 1653 1702 1750 1771 1814 1858 1872 1873 1885 1917 1948 1970 1992 1998 2045 2047,CN1CCCCCN(C(=O)N(CCCCCN(C(=O)N(CC1)S(=O)(=O)C2=CC=CC=C2OC)S(=O)(=O)C3=CC=CC=C3OC)S(=O)(=O)C4=CC=CC=C4OC)C
373,CCCN(C)C(=O)NC(CO)C(=O)N1N=NC(O)C1C(=O)O,1 25 73 80 108 117 124 151 193 222 266 294 320 329 334 378 389 409 435 482 569 598 620 650 705 721 736 762 763 776 794 807 839 881 927 935 1019 1033 1037 1057 1130 1136 1152 1163 1237 1257 1371 1408 1419 1431 1485 1575 1692 1761 1826 1839 1913 1917 1951 2005,CCCN(C)C(=O)NC(CO)C(=O)N1C(C(N=N1)O)C(=O)N2C(C(N=N2)O)C(=O)O
374,COc1c(Cl)cccc1-c1ccccc1C,175 333 344 352 366 409 542 561 711 730 841 974 984 1039 1057 1084 1088 1110 1199 1327 1380 1391 1530 1536 1599 1683 1722 1750 1793 1873 1901 1999,CC1=CC=CC=C1C2=C(C(=CC=C2)Cl)[Si](C3=CC=CC=C3C)(C4=C(C=CC=C4C)C)C5=C(C=CC=C5Cl)C6=CC=CC=C6C
375,CC(C)(C)OC(=O)c1ccc(-c2nn3c(=O)n2CC3)s1,62 114 145 162 165 231 283 314 378 392 419 467 469 508 623 628 650 675 695 725 771 804 807 833 926 935 956 990 1057 1091 1184 1206 1315 1380 1435 1480 1496 1497 1560 1574 1617 1722 1750 1859 1873 1917 1931 1952 1956 1994,CC(C)(C)OC(=O)C1=CC=C(S1)C2=NN3CCN4C(=NN(C4=O)CCN5C(=NN(C5=O)CCN2C3=O)C6=CC=C(S6)C(=O)OC(C)(C)C)C
376,Cn1c(=O)c(SCCO)ccc(-c2ccc3ccccc3c2)c1=O,34 80 116 194 203 204 222 314 322 341 352 360 466 473 475 493 504 564 598 650 680 807 875 896 935 1025 1033 1043 1057 1087 1088 1145 1160 1182 1199 1239 1347 1380 1384 1397 1417 1622 1644 1645 1750 1855 1873 2010 2029,CN1C(=C(C=C(C1=O)SCCO)C2=CC3=CC=CC=C3C=C2)SC4=CC=C(C(=O)N4C)SCCO
377,COc1ccc(S(=O)(=O)N2CCCCCCc3cc(cc(=O)n(C(=O)N4CCCC4)c3=O)C2=O)cc1,2 8 118 139 245 310 314 319 322 350 369 374 504 556 614 650 695 715 718 781 800 807 817 823 831 841 875 879 899 926 935 952 1028 1051 1057 1141 1160 1170 1181 1236 1251 1282 1373 1380 1444 1476 1479 1480 1536 1570 1738 1750 1794 1873 1917 1940 1998 2038,COC1=CC=C(C=C1)S(=O)(=O)N2CCCCCC3=CC(=O)N(C(=O)C3=CC2=O)C(=O)N4CCCCCC4=O
378,CCN(CC1CCCN1C(=O)c1ccccc1)c1nc2sccc2s1,14 43 44 80 107 119 162 172 180 193 242 294 313 378 389 446 511 554 650 675 738 767 807 834 881 885 926 932 935 964 1019 1028 1057 1088 1158 1172 1199 1212 1274 1325 1353 1367 1380 1385 1434 1456 1480 1504 1511 1521 1552 1567 1687 1750 1855 1873 1908 1917 1985 2014 2046,CCN(CC1CCCN1C(=O)C2=CC=CC=C2)C3=NC4=C(S3)C=CS4
379,CC1(C)CCC2CCCCC2N1S(=O)(=O)C1=CC(F)=C1,84 106 129 199 233 276 350 361 585 650 654 699 790 800 812 890 926 935 1019 1028 1043 1057 1060 1064 1083 1084 1124 1139 1162 1239 1271 1274 1278 1325 1344 1380 1443 1465 1476 1496 1625 1646 1650 1653 1689 1819 1840 1873 1928,CC1(CCC(N1S(=O)(=O)C2=CC3=C4C(C=CN3C(C2)(C)C)C(=CC5=CC(=C6C5CCCC6)F)F)(C)C)C
380,O=C1C2CCN1CCCCCN2C(=O)c1ccc(Cl)cc1-c1ccccn1,2 5 67 150 165 193 213 216 242 314 335 343 352 378 407 448 453 462 561 621 647 650 680 717 807 816 833 843 860 875 926 935 964 973 980 993 1001 1010 1019 1028 1088 1099 1155 1199 1229 1236 1312 1325 1347 1358 1373 1380 1452 1480 1496 1504 1655 1683 1708 1750 1753 1851 1866 1873 1917 1948 1985 1991 1998,C1CCN(CC1)C2=CC3=C(N2CCC4C(=O)N5CCCCC5N4C(=O)C6=C(C=C(C=C6)Cl)C7=CC=CC=N7)N=CN3
381,CC1(C)CCCN2CC(CN(c3ccccc3)C2=O)N(S(=O)(=O)c2ccc(Cl)o2)CC1,17 92 133 201 252 301 314 350 354 389 407 423 448 464 532 561 650 656 659 680 712 739 800 802 861 887 924 925 926 935 1019 1024 1028 1049 1057 1060 1088 1162 1199 1238 1274 1380 1395 1457 1476 1480 1487 1501 1579 1603 1604 1660 1683 1705 1744 1747 1750 1811 1825 1845 1873 1910 1959 2002,CC1(CCCN(C1)C2=CN(C(=O)N2C3CN(C3)C4=CC=CC=C4)S(=O)(=O)C5=CC=C(O5)Cl)C
382,O=C(OCCCc1ccn2c(N3CCCC3c3ccccc3)nnc2n1)c1ccc(F)cc1,13 36 80 90 133 145 147 231 234 258 296 360 367 378 384 389 446 488 490 579 606 633 634 650 684 695 699 724 776 807 912 926 935 1017 1019 1026 1028 1088 1101 1102 1123 1133 1153 1164 1199 1223 1243 1279 1312 1325 1338 1357 1365 1377 1380 1385 1393 1410 1480 1522 1592 1663 1670 1697 1734 1750 1828 1855 1873 1884 1910 1911 1917 1928 1969 2012,C1CC(N(C1)C2=NC(=C3N2C=CC=C3)C(=O)OCCCC4=NN=C5N4C=CC=C5)C6=CC=CC=C6
383,CN1CCCN(C2=NC(=O)N(C)C(=O)C2=CC=C2N=C3C=C2c2ccccc2N3)C(=O)C1,51 84 95 142 203 207 215 242 244 251 276 314 352 378 425 477 563 640 650 694 707 737 776 792 798 834 879 890 909 926 927 935 984 987 1028 1057 1060 1083 1088 1105 1114 1120 1143 1145 1167 1194 1199 1210 1217 1218 1224 1272 1336 1380 1457 1470 1480 1511 1543 1670 1750 1789 1856 1869 1873 1946 1982 2025,CN1CCCN(C(=O)C1)C2=N/C(=C/C=C/3\C(=O)N(C(=N3)N4CCCN(CC4=O)C)C)/C5=CC=CC=C5N2
384,CC1NC(=O)C(Nc2nc(C(N)=O)ncc2Cl)C2OP(C)(=O)OC12,53 132 140 163 217 221 233 301 309 314 315 366 378 521 561 650 656 708 721 754 772 792 797 807 810 960 1008 1019 1034 1057 1099 1114 1152 1171 1309 1356 1375 1380 1404 1438 1452 1520 1535 1589 1603 1624 1683 1709 1748 1758 1834 1835 1855 1873 1896 1897 1904 1917 1919 1940,C[C@H]1[C@@H](C(=O)N[C@H](C2C(C(OP(=O)(O2)C)C(=O)N)OP(=O)(N1)C)C)NC3=NC(=NC=C3Cl)C(=O)N
