id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
253,CC1(C)CCN(CCCN2C3=Nn4c3nc(-c3ccc([N+](=O)[O-])cc3)c42)C1,80 95 128 220 230 252 277 285 321 323 378 391 425 471 528 588 602 637 650 653 684 704 715 720 753 769 773 797 804 809 838 881 896 926 935 984 1057 1060 1144 1145 1160 1162 1195 1274 1280 1380 1395 1400 1455 1470 1480 1487 1641 1722 1750 1791 1809 1814 1831 1832 1855 1873 1911 1917 1936 1953 1963 1977 1999 2036,CC1=C(N=C2C3(CCN(C3)CCCN4C5=C(C(=NN5CC(C4)(C)C)C6=CC=C(C=C6)[N+](=O)[O-])C)N(N=C1N2CCCC(C)(C)C)C)C7=CC=C(C=C7)[N+](=O)[O-]
254,COC(=O)CSC(=NNC(=O)c1cccc2ccccc12)N(C)C(=O)N(C)C,52 80 110 116 129 142 182 195 312 318 468 482 486 543 650 676 688 695 700 725 776 785 801 807 841 856 879 881 959 1036 1039 1057 1087 1088 1104 1119 1152 1163 1168 1185 1199 1247 1275 1357 1369 1380 1386 1413 1447 1519 1573 1648 1653 1750 1776 1803 1855 1873 1892 1917 1959 1982 1991 2028,CN(C)C(=O)N(C)/C(=N/NC(=O)C1=CC=CC2=CC=CC=C21)/N(C)C(=O)N(C)/C(=N/NC(=O)C3=CC=CC4=CC=CC=C43)/SCC(=O)OC
255,CCCCCCC(=O)NC(=O)NC(C)=O,41 80 203 229 233 245 294 316 344 382 507 513 560 565 588 591 609 619 650 718 794 807 985 1017 1057 1119 1143 1152 1212 1267 1444 1482 1507 1564 1718 1766 1885 1892 1911 1917 1942 1989 2034,CCCCCCCCCCCCCCCCCC(=O)NC(=O)NNC(=O)CCCCCCCCCCCCCCCCCC(=O)NC(=O)NC(=O)NNC(=O)C
256,O=C(Nc1cccc(F)c1)c1nc2cc(F)ccc2[nH]1,20 119 180 184 191 213 230 232 235 377 378 439 468 486 535 628 650 699 703 807 875 1027 1039 1088 1097 1114 1151 1152 1157 1232 1284 1329 1380 1410 1487 1670 1703 1718 1744 1745 1750 1767 1816 1855 1873 1874 1917 1928 1939 1978 1989,c1(ccc2c(c1)nc([nH]2)C(=O)Nc1cccc(c1)F)NC(=O)NS(=O)(=O)Nc1nc2c([nH]1)ccc(c2)F
257,COc1ccc(C(F)(F)F)c(C(=Nc2nc(C(F)(F)F)ns2)N2CCCC2)c1,114 115 122 161 171 172 215 220 231 262 298 322 329 369 378 419 439 504 514 584 614 623 675 684 695 718 722 725 781 807 809 841 875 918 926 935 1020 1028 1036 1057 1077 1098 1123 1143 1158 1200 1317 1330 1369 1380 1421 1453 1454 1471 1473 1480 1518 1536 1613 1645 1662 1670 1737 1750 1787 1855 1873 1928 1972 1991 1998 2009 2042,COC1=CC(=C(C=C1)C(F)(F)F)/C(=N/C2=NC(=NS2)C(F)(F)F)/N3CCCN3/C(=N/C4=NC(=NS4)C(F)(F)F)/N5CCCC5
258,Cc1nc2c(C(=O)OC(C)C)c(C)ccc2s1,1 9 69 145 162 242 245 283 378 440 481 585 586 632 650 665 675 695 761 805 807 861 875 878 885 896 967 985 992 1057 1061 1063 1123 1154 1181 1308 1323 1331 1380 1391 1430 1495 1565 1691 1722 1724 1750 1809 1837 1855 1869 1873 1880 1917 1934 1972 1978 2008,CC1=C(C2=C(C=C1)SC(=N2)C3=CC(=C(S3)C(=O)C4=C(C=CC5=C4N=C(S5)C)C)OC(=O)OC(C)C)C(=O)OC(C)C
259,N=C(N)NC(=O)NC(=O)c1cc(Cl)cc2ccccc12,113 140 146 185 187 216 233 294 352 486 560 561 606 623 628 650 744 779 801 807 836 875 881 891 1083 1087 1088 1104 1109 1119 1152 1171 1181 1199 1318 1351 1357 1403 1451 1467 1573 1683 1747 1750 1855 1873 1917 1989 1991 2020,N(C(=N)N)(NC(=O)NC(=O)c1c2c(cc(c1)Cl)cccc2)NC(=O)NC(=O)c1c2c(cc(c1)Cl)cccc2
260,CN(C)C(=O)C(CCCc1ccccc1)c1c2c3ccc([N+](=O)[O-])cc3c3ccc-2cc13,1 64 80 96 137 321 326 345 380 389 450 460 520 548 569 650 714 715 732 739 753 783 803 807 838 844 875 881 896 958 978 1044 1045 1057 1066 1088 1138 1144 1152 1160 1163 1195 1199 1228 1243 1295 1344 1357 1380 1422 1424 1538 1591 1626 1631 1650 1653 1661 1718 1733 1747 1750 1754 1770 1809 1814 1873 1899 1911 1917 1940 1950 1963 1997 2021,CNC(=O)C(CCCC1=CC=CC=C1)C2=C3C=C(C=CC3=C(C4=C2C=CC(=C4)[N+](=O)[O-])C5=CC6=C(C=C5)C7=C(C=CC(=C7)[N+](=O)[O-])C8=C6C=CC(=C8)[N+](=O)[O-])[O-])[N+](=O)[O-]
261,CC1OC(=O)C2=C(CCCCCCCCC2)C(=O)OC2CCCCC12,2 25 27 108 142 149 160 172 262 310 314 339 353 397 441 525 622 626 650 653 656 677 722 750 890 926 937 988 1019 1028 1034 1057 1067 1088 1158 1222 1309 1325 1342 1380 1417 1495 1603 1738 1809 1819 1860 1894 1973 2034,C[C@H]1[C@@H]2CCCCCCCCCCCC3=C(C(=O)O1)O[C@H]4CCCCC[C@H]4[C@H](OC3=O)CCCCCCCCCCCCCCC5=C6C(=C(C(=O)O6)CCO2)C(=O)O5
262,Cc1ccccc1-c1nc2c3cc1c(=CC#N)c2n(CCN(C)C)n3,73 78 80 117 120 142 157 158 251 264 317 323 352 356 373 403 578 621 652 674 693 694 698 761 764 779 790 810 818 855 875 881 935 984 1015 1055 1057 1088 1097 1145 1163 1190 1199 1267 1293 1320 1357 1380 1384 1391 1413 1432 1435 1440 1530 1537 1587 1611 1691 1722 1724 1750 1855 1873 1914 1916 1926 1929 1951 1956 1999,[B]P1/C(=C/C#N)/C2=CC3=C4C(=CC5=C(C=CC(=C51)C)C)C(=NN4CCN(C)C)C(=P3(N(C)C)N(C)C)CN(CCN(C)C)CCN(C)C
263,CCCCCCC1C(C)=C(C)C(=O)N1Cc1ccccc1OC,34 54 80 223 249 294 310 314 331 334 465 522 591 650 695 785 794 832 841 879 935 983 1019 1057 1088 1093 1118 1143 1188 1199 1205 1270 1342 1349 1380 1410 1444 1455 1476 1536 1597 1611 1645 1661 1687 1706 1722 1739 1750 1765 1775 1804 1807 1873 1911 1959 1970,CCCCCCCCCCCCCCCCCCC1C(=C(C(=O)C(=O)N1CC2=CC=CC=C2OC)C3=C(C(=O)C(=O)N3CC)C)C
264,COc1ccc(C(=O)NCc2ccccc2NC(=O)NC(C)=O)cc1,80 96 151 245 255 265 316 322 360 376 486 496 573 593 603 620 650 695 718 779 781 807 812 813 831 841 871 944 1014 1017 1048 1057 1077 1088 1119 1152 1199 1224 1330 1349 1379 1380 1385 1456 1536 1597 1665 1696 1697 1750 1766 1797 1816 1873 1888 1917 1936 1989 2000 2012,CC(=O)NC(=O)NC1=CC=CC=C1CN/C(=C(/C2=CC=C(C=C2)OC)\NC(=O)NC3=CC=CC=C3NC(=O)NC(=O)C4=CC=C(C=C4)OC)/OC
265,CCCN1C(C)C(O)C1CC,24 31 80 100 163 176 294 363 735 794 807 820 935 960 984 1002 1019 1054 1057 1094 1131 1145 1257 1259 1309 1331 1378 1419 1454 1479 1485 1487 1578 1652 1736 1778 1847 1915,CCCN1C(C(C(C(C1CC)[Al](C2C(N(C(C(C2O)O)C)CCC)C)C3C(N(C(C(N3CCC)C)C)CCC)C)O)O)CC
266,CCC(OC(C)=O)C(=O)n1ccccc1=O,1 19 59 69 80 98 108 129 148 282 294 314 338 384 462 498 542 640 650 695 717 780 806 807 880 917 935 1017 1035 1057 1088 1101 1115 1141 1156 1199 1268 1288 1300 1360 1380 1394 1456 1486 1544 1747 1750 1788 1873 1917,CCC(C(=O)N1C=CC=CC1=O)O/C(=C(\C(CC)OC(=O)C)/N2C=CC=CC2=O)/C(C(=O)N3C=CC=CC3=O)OC(=O)C
267,C#CN(CCCOC(=O)c1ccc(N(C)C)cc1)C(=O)NCc1ccc(C(=O)OCC)cc1,13 39 80 99 104 145 147 163 193 197 215 255 292 294 310 376 378 487 507 517 529 543 586 606 638 650 658 674 676 695 737 759 768 807 814 827 881 915 929 960 974 1008 1038 1057 1096 1115 1152 1163 1198 1238 1265 1272 1363 1379 1380 1385 1522 1550 1573 1583 1592 1697 1700 1722 1734 1750 1754 1789 1873 1893 1911 1917 1951 1953 1982,CCOC(=O)C1=CC=C(C=C1)N(CCCN(C#C)C(=O)NCC2=CC=C(C=C2)N(C)C)N(C#C)C(=O)NCC3=CC=C(C=C3)C(=O)OCC
268,O=C(c1nn[nH]c1-c1ccc(Cl)cc1)N1CCC(O)C1OC1CCCCC1,2 25 37 38 74 119 143 155 167 199 216 242 268 378 490 543 561 574 650 661 695 738 791 807 816 835 837 849 890 896 926 935 1006 1019 1028 1070 1076 1114 1123 1125 1147 1160 1164 1257 1325 1380 1381 1468 1480 1504 1507 1515 1522 1571 1683 1750 1771 1840 1873 1917 1941 1946 1964 2005,c1(ccc(cc1)c1c(nn[nH]1)C(=O)N1CC[C@H]([C@@H]1OC1CCCCC1)O)c1ccc(cc1)C1=CC=C(CN1I)OC1CCCCC1
269,O=C(Nc1ccc2oc-2n[nH]1)OC1OC(O)C(O)C1O,71 74 121 158 163 209 378 402 445 489 566 576 608 650 656 695 778 807 827 869 882 923 930 991 1019 1047 1103 1108 1114 1126 1152 1171 1252 1257 1323 1328 1331 1355 1380 1448 1487 1535 1604 1667 1683 1698 1750 1758 1764 1816 1830 1873 1917 1921 1937 1975 2004 2022 2036 2037 2043,C1=C(OC(=C1)C2=NOC(O2)O)C3=CC=C(O3)C4=NC(=NN4)NC(=O)OC5C(C(C(O5)O)O)O
270,CCCCCCN1CCN(C2=C(Br)C=C2OC)C1=O,80 84 92 245 256 294 295 314 351 371 429 539 591 650 695 725 728 794 811 841 870 893 926 935 1041 1057 1071 1089 1093 1097 1117 1143 1145 1201 1351 1380 1395 1444 1457 1480 1536 1584 1631 1653 1654 1697 1752 1753 1851 1873 1903 1911 1989 1990,CCCCCCCCCCCCCCCCCN1CCN(C1=O)C2=C(C=C(C3=C2N(CCN3CCCC[Si]OC)CCCCCCCCCCCCC)Br)OC
271,CCOc1cc(I)ccc1OCCN1CCCCC1,2 13 29 80 94 178 237 258 294 371 391 411 425 450 464 533 593 658 661 695 747 765 824 874 875 926 935 947 954 1028 1057 1136 1145 1146 1182 1238 1267 1295 1373 1380 1411 1422 1443 1452 1480 1482 1493 1494 1518 1594 1750 1791 1832 1873 1966 1970 1998,CCOC1=C(C=CC(=C1)I)OCCN2C=C3C(=C2)N(C4=CN(C=C4N3CCN5CCCCC5)CCN6CCCCC6)CCN7CCCCC7
272,O=C(c1ccc2cccsc1-2)N1CCN(C(=O)C2CCN(C3CCOCC3)CC2)CC1,14 53 67 84 112 130 170 217 237 241 246 362 383 440 454 518 523 553 558 593 650 656 660 675 716 736 780 807 876 896 926 935 942 950 974 1019 1088 1160 1290 1325 1326 1380 1383 1384 1405 1480 1498 1504 1535 1567 1589 1595 1636 1672 1720 1745 1750 1832 1837 1854 1873 1910 1917 1991 1992 2001 2009,C1CN(CCC1C(=O)N2CCN(CC2)C(=O)C3=C(SC=C3)C4=CC=CS4)C5CCN(CC5)C(=O)C6=C7C=CSN7C=C6
273,O=C(CNC(=O)c1ccccc1)c1cccccc(O)ccc1,36 65 69 78 80 167 197 265 287 389 424 427 486 568 650 745 798 807 822 948 1039 1088 1152 1162 1164 1199 1238 1255 1269 1380 1385 1440 1447 1454 1462 1548 1602 1618 1657 1665 1693 1750 1778 1861 1873 1888 1917 1985,C1=CC=C(C=C1)C(=O)CNC(=O)C2=CC=CC(=C2)C(=O)NN[P+](=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)(C5=CC=CC=C5)C6=CC=CC=C6
274,O=C(COc1ccccc1)NCCN1c2cccc1n2,29 41 80 102 114 182 192 197 219 265 285 322 345 378 389 415 420 452 480 547 561 562 586 587 588 597 628 638 650 658 667 695 807 824 849 862 927 935 998 1013 1018 1086 1088 1145 1152 1166 1199 1213 1249 1259 1380 1438 1452 1545 1698 1722 1750 1873 1877 1883 1887 1899 1917 1924 1966 1971 2004 2046,C1=CC=C(C=C1)OCC(=O)NCCN2C(=C3C=CC(=PC(=O)COC4=CC=CC=C4)N=C3C)C=CC=C2OCC(=O)NCCN5C(=CC=CC5=O)C
275,CC1(C)CCN(c2ccc([N+](=O)[O-])cc2)C(=O)O1,1 93 112 226 233 266 273 314 323 349 391 444 518 579 580 597 608 650 656 670 715 753 766 769 770 838 926 935 953 1057 1060 1118 1162 1195 1215 1223 1224 1254 1274 1282 1309 1380 1457 1480 1652 1750 1809 1814 1825 1845 1873 1931 1961 1963,CC1(CCN(C1=O)C2=CC=C(C=C2)[NH2+]C(C3(CCN(C(=O)O3)C4=CC=C(C=C4)[N+](=O)[O-])C)N5CCC(OC5=O)(C)C)C
276,Cn1c(=O)c2n(CCC3(C)CCCC3)c1=NC(C#N)=CC=2,80 129 314 319 378 405 504 543 561 563 564 597 614 641 650 674 748 790 795 802 810 828 892 906 926 927 935 1028 1057 1060 1077 1136 1145 1160 1162 1208 1249 1265 1274 1285 1380 1384 1395 1434 1470 1517 1524 1534 1638 1742 1744 1755 1813 1851 1873 1874 1967 2033,CC1(CCCC1)CCN2C3=NC4=CC=C(C(=O)N(C4=NC(=C3)C2=O)C)C#N
277,CCSC1=Nc2nccc(OC)c2CN1C(=O)N1CCCCC1,2 13 80 116 118 165 249 275 294 310 341 345 361 369 378 463 561 650 651 658 686 695 713 735 787 796 807 841 846 926 927 935 1028 1044 1057 1091 1118 1239 1291 1295 1301 1380 1387 1452 1480 1487 1536 1545 1608 1612 1623 1671 1731 1750 1792 1866 1871 1873 1897 1900 1908 1917 1940 1946 1947 1970 1972 1998 2009 2038,CCSC1=NC2=[N+](C3=NC=CC(=C3CN2C(=O)N4CCCCC4)OC)C5=C(C=CN=C51)OC
278,CC(OC(=O)c1ccco1)C(C)(C)C(C)(C)C1CCCCC1CC1CCc2ccccc2C1=O,1 69 80 114 145 176 226 234 264 276 283 310 314 352 392 393 398 418 445 474 520 522 556 621 650 656 695 713 718 734 787 792 805 807 868 890 926 984 996 1019 1028 1038 1043 1057 1066 1069 1088 1121 1156 1164 1186 1199 1233 1236 1250 1325 1351 1377 1380 1406 1550 1611 1623 1632 1708 1738 1750 1754 1873 1917 1926 1938 1942 1947 1973 1995 2003,CC(C(C)(C)C(=O)[NH+]=C1CCCCC1CC2CCC3=CC=CC=C3C2=O)OC(=O)C4=CC=CO4
279,Cn1c(=O)n(C)c2c3c(ccc21)NC(=O)CO3,6 45 74 139 314 400 436 441 475 521 564 609 641 650 656 690 714 716 771 772 790 830 916 926 935 939 958 971 996 1037 1057 1060 1114 1145 1190 1194 1244 1250 1257 1273 1294 1364 1379 1380 1408 1440 1501 1575 1646 1746 1750 1838 1873 1923 1973 1982 2021 2027,CN1C2=C(C3=C(C=C2)NC(=O)CO3)N(C1=O)/C/4=C/5\COC6=C(N5)C=CC7=C6OCC(=O)N7
280,COC(=O)c1ccc(C(=O)Oc2ccc(C=Cc3cccc(CC(=O)O)c3)cc2)cc1,25 79 80 145 212 322 325 389 447 452 539 568 584 606 627 650 694 695 718 755 807 835 841 857 866 875 878 904 906 914 947 970 1022 1039 1057 1066 1088 1152 1230 1246 1300 1353 1380 1385 1446 1478 1644 1677 1697 1715 1729 1737 1750 1754 1758 1822 1838 1873 1917 2033 2041,COC(=O)C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)/C=C/C3=CC(=CC=C3)/C=C/NC(=O)OC4=CC=C(C=C4)C(=O)OC
281,O=S(=O)(Nc1nc2cc(-c3ccccc3-c3ccccc3)c1cn2)c1ccccc1,4 53 119 148 188 222 241 260 294 319 350 352 378 389 411 458 469 491 502 527 575 583 623 650 679 708 728 736 843 848 875 883 885 887 890 984 1080 1088 1105 1152 1160 1199 1266 1270 1343 1349 1357 1380 1437 1452 1467 1476 1535 1585 1594 1658 1750 1754 1763 1799 1828 1851 1855 1862 1873 1892 1978,C1=CC=C(C=C1)C2=CC=CC=C2C3=NC4=C(C=C(C=N4)CC)C(=N3)NC5=CC(=C(C=C5)PNS(=O)(=O)C6=CC=CC=C6)C7=CC=CC=C7
282,COc1ccc(C(=O)N2CCCN(c3nc4ccccc4c4ccccc34)C2=O)cc1,13 16 72 92 130 137 146 187 195 215 266 280 289 296 314 322 378 389 536 591 650 695 781 807 831 841 904 923 926 935 943 1028 1051 1052 1057 1071 1076 1083 1088 1093 1097 1199 1215 1216 1323 1334 1344 1357 1380 1385 1387 1416 1440 1457 1462 1480 1504 1511 1522 1536 1539 1573 1662 1697 1750 1797 1810 1855 1873 1917 2003 2037,COC1=CC=C(C=C1)C(=O)N2CCCN3C2=NC4=CC=CC=C4C5=C3C(=O)OC(=O)C6=C5N7CCCN(C7=N6)C(=O)C8=CC=C(C=C8)OC
283,COC1=CC(NC(=O)COC(=O)c2ccc(O)cc2C(=O)Nc2ccccc2)=C1,41 67 80 84 94 98 110 145 147 167 188 191 195 208 381 389 400 486 584 650 659 670 695 703 745 807 823 841 847 875 895 965 1024 1055 1057 1077 1079 1088 1136 1152 1170 1179 1199 1307 1313 1378 1380 1499 1536 1564 1580 1602 1603 1673 1721 1750 1789 1793 1816 1873 1917 1923 1972 1978 1991 1997 2004,COC1=CC(=C(C=C1)C(=O)OCC(=O)NPC2=C(C=CC(=C2)O)C(=O)NC3=CC=CC=C3)COC(=O)C4=C(C=C(C=C4)O)C(=O)NC5=CC=CC=C5
284,CN(CC(=O)Nc1ccccc1NS(=O)(=O)N(C)C)c1ccccc1,25 41 80 98 102 104 202 268 288 350 366 371 389 405 600 650 655 763 770 807 881 1057 1088 1090 1096 1101 1136 1152 1163 1190 1199 1224 1270 1281 1380 1436 1476 1493 1526 1550 1555 1559 1644 1696 1698 1750 1779 1785 1816 1850 1872 1873 1917 1948 1992,CN(C)S(=O)(=O)NC1=CC=CC=C1NNN(C2=CC=CC=C2)S(=O)(=O)NC3=CC=CC=C3NC(=O)CN(C)C4=CC=CC=C4
285,Cn1c(=O)c2c3ccccc3[nH]c2n(CCn2c(=O)[nH]c3ccccc32)c1=O,9 45 80 119 143 286 303 314 332 504 508 509 556 564 650 758 771 791 802 860 889 911 935 936 987 989 1019 1057 1066 1088 1114 1145 1199 1214 1217 1258 1285 1299 1322 1337 1357 1380 1391 1422 1484 1573 1587 1591 1599 1683 1745 1746 1750 1766 1783 1811 1873 1984 1986 1995 2015,CN1C2=CC=CC=C2NC1=O
286,CCCCN1C(=O)c2nc1n(C(=O)c1ccccn1)c(=O)n2,12 80 219 294 314 378 416 448 471 552 588 591 632 650 794 807 855 879 919 935 1057 1063 1088 1102 1145 1155 1199 1216 1243 1282 1283 1360 1365 1380 1385 1386 1401 1426 1452 1470 1501 1504 1528 1647 1653 1665 1691 1714 1736 1750 1803 1821 1855 1866 1873 1882 1887 1911 1917 1955 1962 1972 2035,B1(C2=CC=CC=C2N(C(=O)[NH+]1CCCC)C(=O)C3=CC=CC=N3)C4=NC(=O)N(C(=O)N4CCCC)C(=O)C5=CC=CC=N5
287,O=C1N2CCCCCN1CCCN(Cc1ccc(-c3ccccc3)[nH]1)CCCC2,2 80 92 273 314 389 396 407 520 541 590 620 650 680 683 697 736 784 842 892 926 935 1028 1053 1083 1088 1099 1114 1116 1136 1160 1172 1199 1218 1229 1258 1324 1380 1422 1455 1480 1605 1745 1750 1765 1791 1801 1814 1871 1873 1899 1916 1930 1998,C1CCN(CC1)CC2=CC=C(N2)CN3CCCN(C3=O)N4CCCN(C4=O)CC5=CC=C(N5)C6=CC=CC=C6
288,CC(C)(C)CCN1C(=O)C(=NN2C(=O)N(c3ccc(Cl)cc3)CC2C(=O)c2ccccn2)c2cc(Cl)ccc21,42 80 92 114 147 161 165 216 230 233 297 314 351 352 378 392 448 471 475 531 552 561 588 619 650 655 685 725 739 763 764 807 816 822 843 855 875 879 926 935 985 997 1019 1027 1057 1070 1088 1123 1127 1145 1155 1167 1176 1192 1199 1295 1308 1380 1414 1444 1452 1457 1463 1499 1669 1683 1693 1705 1727 1750 1825 1845 1854 1866 1873 1879 1889 1915 1917 1925 1982 1991 2032,CC(C)(C)CCN1C2=C(C=C(C=C2)Cl)/C(=N/N3CC(N(C3=O)C)C(=O)C4=CC=CC=N4)/C5=C1C=CC(=C5)Cl
289,O=C(Nc1ccccc1)Nc1cccc2c1-c1nc[nH]c1SC2,10 19 56 101 103 105 157 165 176 191 256 270 296 323 378 389 573 650 675 703 713 789 791 806 807 819 821 829 834 859 869 926 1013 1039 1074 1077 1088 1114 1152 1199 1207 1224 1236 1248 1276 1300 1380 1430 1452 1460 1510 1583 1614 1657 1696 1708 1747 1750 1782 1787 1816 1829 1873 1917 1935 1980 1989 1990,C1C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)C4=C(S1)NC=NC5=C4C6=C(CS5)C=CC=C6NC(=O)NC7=CC=CC=C7
290,COc1ccccc1-c1cnc2nc1N2,12 51 122 161 182 228 249 288 316 352 378 463 530 546 552 581 650 695 710 723 743 774 841 984 1057 1060 1088 1114 1199 1341 1342 1380 1410 1452 1484 1535 1536 1560 1592 1650 1692 1750 1781 1832 1840 1855 1873 1902 1958 1970 2012,COC1=CC=CC=C1C2=CN=C3NC4=[N+](C=NC4=[N+]3C2=O)C5=CC=CC=C5OC
291,COC(=CC=Cc1ccc(OC)cc1C(=O)NC(=O)NC(C)=O)C=C(C=Cc1ccccc1)[N+](=O)[O-],31 105 185 233 245 250 316 322 329 389 405 410 432 442 468 473 486 558 560 596 612 650 694 695 715 718 753 759 774 781 803 807 835 838 841 875 878 898 961 1012 1017 1057 1069 1088 1097 1119 1120 1152 1181 1199 1217 1251 1255 1308 1319 1353 1379 1380 1401 1536 1609 1750 1766 1861 1873 1882 1917 1963 1989 1991 2017 2033,CC(=O)N/C(=C/C=C/C1=C(C=C(C=C1)OC)C(=O)N/C(=C(\C=C\C2=CC=CC=C2)/OC(=O)OC)/C(=O)OC)/NC(=O)/C=C/C3=CC=CC=C3
292,COc1cccc(S(=O)(=O)N2CCCN(c3cc(OC)ccc3O)C2=O)c1,1 4 41 92 215 245 314 319 322 350 498 562 575 576 650 695 707 718 741 781 800 810 841 875 926 935 1028 1039 1051 1057 1083 1088 1212 1255 1295 1380 1442 1444 1457 1475 1476 1480 1516 1524 1536 1539 1600 1602 1607 1642 1671 1729 1731 1750 1759 1809 1811 1873 1955 1972 2035,COC1=CC(=CC=C1)S(=O)(=O)N2CCCN(C2=O)C3=C(C=CC(=C3)OC)P4(=CP(=O)(N(C(=O)N4C5=C(C=CC(=C5)OC)O)C6=CC=CC(=C6)OC)OC)OC
293,C=NN=NC1=C(C(=O)c2ccc(Cl)cc2)CCCC1,9 107 171 184 216 310 386 391 489 496 561 573 591 616 650 713 725 807 816 926 931 969 1002 1019 1028 1030 1070 1092 1110 1289 1356 1380 1385 1390 1463 1464 1485 1486 1506 1563 1567 1588 1612 1683 1697 1738 1743 1750 1775 1867 1873 1917 2038,C1CCC(=C(C1)C(=O)C2=CC=C(C=C2)Cl)N=NN=C3CCC(=C(C3N=NN=C4CCCC4)C(=O)C5=CC=C(C=C5)Cl)C(=O)C6=CC=C(C=C6)Cl
294,O=c1c2cccn1CCCCCCCCCC2,2 43 95 310 314 504 556 558 606 650 776 813 926 935 945 998 1002 1025 1028 1088 1101 1236 1239 1380 1391 1448 1472 1480 1738 1750 1760 1873 1958 1970 1998,C1CCC2=CC=CN(C2=O)CCCCC3=CC=CN(C3=O)CC1
295,CCC1n2cccc(c2=O)C1(C)C,80 95 109 176 188 294 314 406 433 439 504 568 577 606 619 641 650 712 735 751 795 910 911 923 935 954 955 957 972 1019 1029 1057 1060 1088 1101 1206 1230 1237 1274 1372 1380 1454 1460 1465 1480 1502 1566 1680 1750 1776 1849 1865 1873 1950 1980 2003 2021,CCC1C(C2=CC=CN2N1CCC34C(C(C5=CC=CN5C3N6C=CC=C(C6=O)C(C7=CC=CN47)(C)C)(C)C)CC)(C)C
296,CCC(=O)n1cccc(C(=O)c2ccccc2)c1=O,9 22 53 76 80 95 127 140 294 314 324 389 462 504 581 593 633 646 650 805 807 815 874 875 898 917 935 1009 1057 1088 1101 1199 1254 1380 1385 1430 1434 1447 1450 1513 1567 1659 1750 1775 1788 1873 1917 1949 1985 1991 2015 2034,CCC(=O)N1C=CC=C(C1=O)CC2=C(C=C(N(C2=O)C(=O)CC)C(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4
297,CC(C)(C)CCN(CCCc1ccccc1)C(=O)c1cccc(-c2c3cccc2-3)c1,55 65 80 114 119 132 246 274 352 389 392 602 634 650 685 710 736 794 806 807 828 875 881 927 978 984 997 1039 1045 1054 1057 1066 1088 1096 1097 1160 1199 1243 1252 1272 1308 1326 1374 1380 1385 1390 1427 1509 1543 1672 1741 1747 1750 1754 1762 1828 1846 1873 1901 1911 1917 1951 1968 1984 1985 2021,[B](C(=O)C1=CC=CC=C1)C(=O)C2=CC=CC(=C2)C3=C4C=CC=C5C4=C(C=C3)C5=C6C=CC=CC6=CC(=O)N(CCCC7=CC=CC=C7)CCC(C)(C)C
298,O=C(NCC1CN2CCN1CC2)NC1=CC=C2NN=C1N2,48 71 80 90 144 145 197 216 268 283 312 325 329 378 380 478 543 645 650 680 729 739 758 807 818 903 926 935 961 966 976 980 981 988 1019 1058 1060 1114 1152 1200 1249 1259 1335 1355 1367 1374 1380 1468 1472 1480 1499 1552 1573 1604 1617 1713 1736 1789 1798 1816 1833 1854 1873 1917 1989 2003 2031,C1CN2CCN1CC2CNC(=O)NC3=NNC4=NNC(=CC=C4C3)NC(=O)NCC5CN6CCN5CC6
299,CN1Cc2nc(-c3c4c(=O)c5ccccc5n3CCC4)[nH]c2C1=O,4 10 45 68 107 119 155 161 261 289 299 314 339 361 378 406 463 523 525 650 811 836 879 913 920 926 935 965 979 987 1009 1021 1028 1057 1067 1076 1088 1114 1138 1145 1199 1224 1231 1247 1256 1285 1346 1354 1357 1369 1373 1380 1391 1398 1402 1431 1480 1496 1529 1553 1573 1609 1644 1693 1718 1722 1738 1745 1750 1751 1755 1847 1855 1864 1873 1946 1948 1952 1992,CC1=NC2=NC3=C4C(=O)N(C(=O)[N+]4=C(N=C3N2)N5CCCC6=C(C5=O)N7CCCC8=C(C7=N6)NC9=C8CN(C9=O)C)C
300,CCC1CCN2CC1N(C(=O)C1=CC=C(C(F)(F)F)C1=CC=C(C)C)C2=O,56 79 80 92 114 141 167 226 243 294 311 314 321 333 335 337 407 414 481 532 607 614 650 666 676 694 735 739 766 807 809 890 926 935 936 1007 1008 1017 1019 1052 1056 1057 1112 1113 1120 1149 1153 1162 1180 1198 1225 1257 1319 1325 1329 1380 1382 1390 1453 1454 1480 1504 1516 1562 1567 1689 1773 1812 1856 1873 1917 1928 1937,CCC1CCN2CC1N(C2=O)C(=O)C3=C(N(C(=O)N3/C(=C/C=C/4\C(CCN4C(F)(F)F)O)/C)C(=O)C=C(C)C)C(F)(F)F
301,O=C(c1ccc2c(ccn2CCCCCCCCCN2CCCC2)c1)N1CCC1,45 80 100 190 221 346 369 497 610 618 623 650 653 713 781 834 875 888 893 926 935 942 1019 1028 1079 1083 1101 1143 1145 1165 1241 1263 1380 1385 1403 1422 1455 1480 1482 1504 1589 1669 1679 1697 1750 1785 1791 1798 1820 1855 1873 1911 1917 1950 1998 2009 2021,C1CCN(C1)CCCCCN2C=CC3=C2C=CC(=C3)C(=O)N4CCCN(CC4)C(=O)C5=CC6=C(C=C5)N(C=C6)C=N
