id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
353,C C O C ( = O ) C 1 = C ( S C 2 = C 1 C C C C 2 ) N C ( = O ) C ( C ) S C 3 = N N = C ( N 3 C ) C N C ( = O ) C 4 = C C ( = C ( C = C 4 ) O C ) O C,1 26 42 50 54 80 94 112 116 140 145 147 162 187 196 197 200 211 216 220 249 255 265 283 294 305 310 318 351 361 378 428 432 460 465 486 526 553 554 557 564 573 586 596 612 650 675 695 707 747 759 796 807 808 813 841 875 880 926 935 977 1010 1028 1057 1083 1121 1145 1147 1152 1162 1164 1173 1238 1245 1345 1360 1380 1385 1391 1449 1507 1536 1622 1697 1714 1720 1722 1738 1750 1816 1817 1833 1873 1917 1940 1970 1980,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)C(C)SC3=NN=C(N3C)CNC(=O)C4=CC(=C(C=C4)OC)OC
354,C 1 = C C ( = C C = C 1 C 2 = [N+] ( [N+] ( = C ( C 2 = O ) C 3 = C C = C ( C = C 3 ) Cl ) [O-] ) [O-] ) Cl,58 122 141 205 216 282 314 383 463 467 502 549 561 650 715 743 816 868 896 907 1070 1112 1142 1160 1278 1305 1314 1344 1380 1446 1476 1536 1600 1652 1683 1728 1748 1750 1873 1926 1937,C1=CC(=CC=C1C2=[N+](C(=C3C(=O)C(=C4C=CC(=[N+]5C=CC(=C6C=CC(=[N+](C6=O)[O-])C7=CC=C(C=C7)Cl)C=C5)C=C4)C3=O)C2=O)[O-])Cl
355,C C 1 = C ( C ( C 2 = C ( N 1 ) C C C C 2 = O ) C 3 = C C 4 = C ( C = C 3 ) O C ( C C 4 ) ( C ) C ) C # N,123 166 239 256 257 259 314 349 394 450 557 599 650 656 674 726 751 790 871 875 892 926 938 1019 1028 1035 1057 1060 1114 1136 1141 1162 1171 1175 1194 1201 1208 1215 1236 1274 1279 1282 1369 1380 1384 1387 1388 1429 1484 1498 1537 1574 1582 1632 1651 1656 1672 1674 1684 1687 1707 1722 1738 1750 1755 1772 1793 1803 1826 1852 1873 1905 1932,CC1=C(C(C2=C(N1)CCCC2=O)C3=CC4=C(C=C3)OC(CC4)(C)C)C5C(=C(NC6=C5C(=O)CCC6)C)C#N
356,C C ( C 1 = C ( C = C O 1 ) O C ) O,1 18 140 149 166 227 249 283 420 574 656 695 728 738 745 787 807 818 841 862 905 1030 1057 1097 1161 1181 1233 1294 1321 1380 1473 1536 1750 1758 1796 1836 1873 1924 1950 1970 1977 2029,CC(C1=C(C=CO1)OO[Si]C2=C(C=CO2)OC)O
357,C 1 C C ( = N C 1 C 2 = C C = C ( C = C 2 ) C 3 = C C 4 = C ( C = C 3 ) O C ( O 4 ) ( F ) F ) C 5 = C C = C C = C 5 Cl,75 106 160 166 208 214 227 251 352 360 366 373 378 458 499 548 561 641 656 675 689 691 785 821 860 867 875 896 910 926 974 984 991 1019 1035 1060 1077 1084 1088 1125 1160 1199 1250 1279 1282 1324 1325 1335 1356 1380 1395 1531 1567 1570 1675 1681 1683 1694 1702 1711 1738 1750 1764 1769 1803 1869 1873 1890 1891 1905 1928 1964 2032,C1CC(=NC1C2=CC=C(C=C2)C3=CC4=C(C=C3)OC(O4)(F)F)P5(C(SC=C5C6=CC=CC=C6Cl)C7=CC8=C(C=C7)OC(O8)(F)F)(F)F
358,C N ( C ) C 1 = C C = C ( C = C 1 ) N C ( = O ) C ( C 2 C C C = C C 2 ) N ( C C 3 = N C ( = C S 3 ) C 4 = C C = C ( C = C 4 ) O C ) C ( = O ) C N 5 C 6 = C C = C C = C 6 C ( = O ) C 5 = O,1 16 72 80 126 191 256 314 321 322 328 332 352 378 507 552 573 582 588 598 650 675 678 695 704 718 737 774 781 800 801 807 831 841 843 879 881 896 926 935 941 960 980 982 1000 1019 1057 1060 1077 1088 1096 1128 1147 1152 1160 1163 1186 1199 1218 1238 1264 1266 1295 1312 1325 1360 1379 1380 1382 1427 1473 1476 1509 1536 1567 1578 1579 1598 1601 1606 1610 1611 1631 1647 1664 1671 1692 1700 1721 1750 1797 1810 1816 1855 1861 1873 1917 1941 1944 1957 1971 1978 1991 2010 2027 2032,CN(C)C1=CC=C(C=C1)NC(=O)C(C2CCC=CC2)N(CC3=NC(=CS3)C4=CC=C(C=C4)OC)C(=O)CN5C6=CC=CC=C6C(=O)C5=O
359,C 1 C C N ( C C 1 ) C C ( = O ) N C 2 = C C ( = C C ( = C 2 ) N C 3 = C 4 C = C C ( = C C 4 = N C = C 3 ) Cl ) C O C ( = O ) N C C C N 5 C C N C C 5,2 15 27 41 76 80 84 103 132 147 165 191 197 216 277 362 378 395 491 561 584 650 653 667 673 695 745 749 787 807 816 819 875 901 910 926 935 975 1003 1028 1097 1114 1145 1146 1152 1224 1262 1280 1284 1308 1312 1332 1336 1374 1380 1422 1452 1480 1482 1506 1516 1566 1632 1637 1644 1666 1683 1733 1750 1754 1755 1758 1791 1816 1866 1873 1876 1911 1914 1916 1917 1920 1998 2008 2020,c1(cc(cc(c1)COC(=O)NCCCN1CCCCC1)Nc1ccnc2c1cc(cc2)Cl)NC(=O)CN1N=C/C(=C(\O)/OCc2cc(ncc2)Cl)/C=N1
360,C C ( C N 1 C C N ( C C 1 ) C 2 = C C = C C = C 2 ) N 3 C ( N C ( = O ) C 4 = C 3 C = C C ( = C 4 ) O ) C 5 = C C = C C = C 5,1 38 74 80 83 121 249 283 301 313 314 320 321 352 381 389 400 407 476 534 622 650 677 687 745 763 766 807 875 889 909 911 926 935 992 1019 1049 1057 1088 1114 1182 1199 1277 1279 1295 1313 1380 1401 1405 1409 1425 1480 1489 1508 1602 1608 1657 1663 1672 1750 1791 1799 1812 1825 1868 1873 1879 1882 1915 1922,CC(CN1CCN(CC1)C2=CC=CC=C2)N3C(NC(=O)C4=C3C=CC(=C4)O)N5C(NC(=O)C6=C5C=CC(=C6)O)C7=CC=CC=C7
361,c 1 ( [nH] n c ( c 1 Cl ) C ( = O ) N c 1 c ( c c ( c c 1 ) F ) Cl ) C ( F ) F,1 74 79 160 221 234 272 366 378 486 490 531 561 594 650 699 702 708 756 807 875 879 888 895 928 947 998 1011 1025 1050 1114 1125 1152 1188 1212 1224 1278 1305 1324 1340 1380 1405 1410 1487 1576 1670 1683 1750 1816 1856 1870 1873 1928 1990 2004 2045,C1=CC(=C(C=C1F)Cl)NC(=O)C2=NNC(=C2Cl)N[Sn](C3=CC(=C(C(=N3)NC4=NNC(=C4Cl)C(F)F)Cl)Cl)(C(F)F)C(F)F
362,C N ( C ) C 1 = N C = N C 2 = C 1 N = C ( N 2 C 3 = N N = C ( C = C 3 ) O C ) C 4 = C C ( = C C = C 4 ) F,133 158 209 230 259 378 465 487 489 527 635 641 695 699 736 788 841 846 875 876 881 897 935 993 997 1034 1039 1055 1057 1066 1088 1160 1163 1164 1194 1213 1285 1299 1336 1380 1394 1445 1452 1487 1518 1536 1549 1554 1570 1670 1696 1698 1700 1722 1724 1750 1801 1810 1816 1826 1846 1855 1873 1882 1928 1935 1964 1986 1990 1993,CN(C)C1=NC=NC2=C1N=C(N2C3=NN=C(C=C3)OC)[N+]#CC4=CC(=CC=C4)C5=NC6=C(N5C7=NN=C(C=C7)OC)N=CN=C6N(C)C
363,C C C 1 = C C = C C = C 1 C 2 = C ( C 3 = C C = C C = C 3 C = C 2 ) S,80 203 229 246 294 324 335 348 352 389 425 537 650 680 759 984 1057 1087 1088 1097 1098 1104 1108 1199 1349 1357 1380 1399 1528 1573 1597 1750 1756 1759 1795 1799 1807 1851 1855 1872 1873 1983,CCC1=CC=CC=C1C2=C(C3=CC=CC=C3C=C2)S
364,C C ( C ) ( C ) C 1 = C ( C ( = C C ( = C 1 ) Br ) Cl ) C Cl,80 105 114 191 207 366 392 419 468 561 728 800 835 875 909 930 963 1012 1057 1059 1109 1174 1328 1339 1380 1415 1432 1558 1565 1631 1677 1683 1725 1829 1830 1873 1876 1895 1932 2018 2034,CC(C)(C)C1=CC(=CC(=C1CC(C2=C(C(=CC(=C2)Br)Cl)CCl)(C3=C(C(=CC(=C3)Br)Cl)CCl)C4=C(C=C(C=C4Cl)Br)C(C)(C)C)C(C)(C)C)Br
365,C C [Si] ( C C ) ( C C ) C 1 = C ( C = C ( C ( = C 1 ) C ( = O ) O ) C ( F ) ( F ) F ) C ( F ) ( F ) F,80 114 227 236 262 294 331 378 389 397 419 456 478 501 558 570 641 650 726 794 807 809 841 875 994 1007 1035 1047 1057 1066 1111 1125 1145 1257 1271 1304 1337 1380 1387 1403 1436 1453 1567 1873 1917 1928 1933 1947 1965 1976 1991,CCC[P+](=C1C=C(C(=C1)C(=O)O)C(F)(F)F)C2=C(C=C(C(=C2)C(F)(F)F)C(F)(F)F)[Si](CC)(CC)CC
366,C 1 = C C = C ( C ( = C 1 ) C S C 2 = N N = C ( S 2 ) N C ( = O ) C C 3 = C C = C ( C = C 3 ) Cl ) Cl,41 80 116 124 155 162 216 295 298 310 318 321 325 326 341 366 378 381 385 512 524 541 561 584 650 675 730 762 797 807 816 913 922 959 974 999 1056 1065 1070 1074 1088 1152 1164 1199 1319 1349 1380 1414 1420 1567 1597 1683 1689 1707 1740 1750 1754 1756 1759 1807 1816 1821 1873 1889 1905 1917 1933 1940 2001 2024 2036,C1=CC=C(C(=C1)CSC2=NN=C(S2)NC(=O)CC3=CC=C(C=C3)Cl)CSC4=C(SN=N4)S/C(=C/5\SC=NN5)/NC(=O)CC6=CC=C(C=C6)Cl
367,C S C 1 = C C = C C ( = C 1 ) N C ( = S ) N C C 2 = C C = C O 2,27 80 97 110 116 164 184 189 191 197 255 388 394 474 475 542 643 656 679 703 711 721 730 787 807 811 824 875 904 942 977 1039 1057 1060 1088 1152 1167 1197 1233 1309 1380 1387 1436 1466 1497 1513 1518 1723 1734 1750 1815 1816 1845 1873 1926 1932 1934 1960,CSC1=CC=CC(=C1)NC(=S)NC2=CC(=CC=C2)SNC3(C(=C3SC)C(=S)NCC4=CC=CO4)CC5=CC=CO5
368,C C ( C ) ( C 1 = C C = C ( C = C 1 ) C ( C ) ( C ) C 2 = C C = C ( C = C 2 ) N C ( = O ) N C 3 = C C = C C = C 3 ) C 4 = C C = C ( C = C 4 ) N C ( = O ) N C 5 = C C = C C = C 5,8 45 56 114 191 200 322 389 392 485 497 650 679 703 757 807 843 850 884 886 960 1027 1057 1076 1077 1088 1097 1152 1164 1199 1380 1417 1665 1695 1750 1816 1873 1906 1910 1917 1927 1956 1989 1990 1998,CC(C)(C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2)C3=CC=C(C=C3)NP(C(=O)P(NC4=CC=CC=C4)O)O
369,C 1 C C N ( C C 1 ) C ( = O ) C N 2 C ( = O ) / C ( = C / C 3 = C C ( = C ( C = C 3 ) O C C 4 = C C = C ( C = C 4 ) Cl ) Br ) / S C 2 = O,2 21 25 58 80 94 107 190 216 219 273 281 287 304 310 314 347 369 438 561 588 650 658 675 676 694 695 725 726 728 745 752 760 807 816 833 863 875 879 918 926 935 947 1003 1009 1027 1028 1070 1084 1226 1279 1298 1299 1312 1313 1380 1382 1390 1404 1452 1469 1480 1496 1537 1549 1551 1572 1595 1601 1631 1683 1691 1745 1750 1754 1756 1786 1831 1873 1917 1970 1998 2009 2033 2042 2044,C1CCN(CC1)C(=O)CN2C(=O)/C(=C/C3=CC(=C(C=C3)OCC4=CC=C(C=C4)Cl)Br)/SC2=NN5C(=O)/C(=C/C6=CC(=C(C=C6)OCC7=CC=C(C=C7)Cl)Br)/SC5=O
370,C O c 1 c c c c 2 c 3 n ( C 4 C C C C C 4 ) c ( = O ) n ( c ( = O ) c 3 c n c 1 2 ) c 1 c c c c ( Cl ) c 1,2 53 165 213 216 220 249 260 314 377 378 435 454 463 489 504 506 561 592 650 695 716 771 795 841 847 875 890 925 926 935 1019 1028 1039 1049 1057 1088 1141 1172 1262 1268 1288 1325 1331 1334 1357 1367 1380 1408 1440 1445 1452 1502 1535 1536 1573 1602 1683 1686 1724 1750 1776 1825 1873 1910 1915 1970 1984 1993 2025 2030 2046,COC1=CC2=C3C(=CN=C2C4=C1N=C(C=C4)N5C(=O)C=CC(=O)N(C5=O)C6=CC(=CC=C6)Cl)C(=O)N(C(=O)N3C7CCCCC7)C8CCCCC8
371,C [C@@H] ( C ( = O ) C 1 = C C = C ( C = C 1 ) Br ) O C ( = O ) C 2 = N N C ( = O ) C C 2,1 69 93 95 110 145 267 268 283 298 314 322 378 386 454 475 555 647 650 659 695 722 732 771 807 903 906 909 926 981 988 1057 1114 1157 1269 1281 1353 1380 1385 1406 1468 1492 1561 1569 1575 1631 1632 1649 1697 1729 1738 1750 1798 1806 1873 1878 1917 2025,CC(C)[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)OC(C)C(=O)C1=CC=C(C=C1)C(=O)C(C)OC(=O)C2=NNC(=O)CC2
372,C C 1 = C C ( = C ( C = C 1 ) C ) C ( = O ) O [C@H] ( C ) C ( = O ) N C 2 = C C ( = C C ( = C 2 ) Cl ) Cl,1 33 61 69 84 110 145 191 216 235 263 283 331 493 561 573 630 650 664 667 695 737 807 822 848 856 875 878 927 1013 1034 1057 1117 1128 1144 1152 1235 1269 1340 1380 1391 1626 1664 1683 1691 1722 1747 1750 1753 1771 1814 1816 1823 1872 1873 1885 1917 1948 1991 2045 2047,CC1=CC(=C(C=C1)C)C(=O)OC(C(=O)NC2=CC(=CC(=C2)Cl)Cl)OC3=CC(=CC(=C3)C)NOC(C)C(=O)NC4=CC(=CC(=C4)Cl)Cl
373,C C 1 = C ( [C@@H] ( C 2 = C ( N 1 ) C [C@H] ( C C 2 = O ) C 3 = C C = C ( C = C 3 ) Cl ) C 4 = C C = C ( C = C 4 ) O C ) C ( = O ) O C C ( C ) C,1 21 25 73 80 118 145 147 211 216 231 256 257 266 283 294 300 314 322 329 330 401 409 561 569 598 650 674 695 705 718 751 762 763 781 807 816 822 831 841 926 961 1005 1019 1033 1057 1060 1070 1114 1136 1158 1169 1171 1237 1279 1321 1380 1419 1445 1464 1479 1485 1488 1536 1575 1582 1609 1640 1651 1653 1683 1687 1722 1750 1751 1803 1826 1847 1873 1913 1917 1951 2000 2034,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)OC)C4=CC=C(C=C4)Cl)C(=O)OCC(COC)C#COCC(C)C
374,C C 1 = C C ( = C ( C = C 1 C O C ( = O ) C 2 = C S C ( = N 2 ) C 3 = C C = C ( C = C 3 ) F ) O C ) O C,80 90 143 145 147 175 202 249 280 344 366 378 422 518 525 542 552 650 657 675 699 701 730 745 807 841 855 875 896 962 1057 1071 1084 1110 1160 1233 1245 1289 1297 1349 1380 1382 1391 1410 1413 1478 1536 1567 1592 1656 1670 1722 1728 1737 1750 1754 1793 1855 1873 1876 1917 1928 1934 1970 2007 2021,CC1=CC(=C(C=C1COC(=O)C2=CSC(=N2)C3=CC(=C(C=C3C)OC)OC)O[P+](C4=CC=C(C=C4)F)(C5=CC=C(C=C5)F)C6=CC=C(C=C6)F)OC
375,C O C 1 = C ( C = C C ( = C 1 ) [N+] ( = O ) [O-] ) N C ( = O ) C N 2 C C N ( C C 2 ) C C 3 = C C = C ( C = C 3 ) O C ( F ) ( F ) F,41 74 80 114 115 130 145 249 277 283 310 317 322 469 548 581 628 650 695 715 718 724 753 777 784 804 807 833 838 841 875 926 935 1019 1057 1074 1149 1152 1171 1195 1196 1206 1224 1274 1284 1312 1315 1380 1409 1453 1480 1497 1536 1560 1571 1683 1723 1750 1754 1765 1771 1779 1791 1809 1814 1816 1856 1873 1917 1920 1928 1940 1948 1963 1970,COC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)CN2CCN(CC2)CC(=O)NOC(=O)C3=CC(=C(C=C3)NC(=O)CN4CCN(CC4)CC5=CC=C(C=C5)OC(F)(F)F)OC
376,C C ( = O ) O C O C ( = O ) O C 1 = C C = C C ( = C 1 ) N ( C 2 = C C = C C = C 2 ) C 3 = C C = C C ( = C 3 ) N ( C 4 = C C = C C = C 4 ) C 5 = C C ( = C C = C 5 ) O C,34 80 147 161 170 194 245 288 294 322 389 466 469 555 562 626 633 650 695 781 803 807 841 846 875 881 1017 1035 1039 1057 1060 1088 1096 1199 1211 1281 1380 1384 1396 1397 1415 1487 1503 1536 1622 1644 1729 1750 1873 1900 1917 1956 1972 1975 2010 2032,CC(=O)OCOC(=O)OC1=CC(=PC(=P1)OC(=O)OCOC(=O)C)N(C2=CC=CC=C2)C3=CC(=CC=C3)OC
377,C [C@@H] 1 C = C [C@H] ( C [C@H] 1 C O ) O C ( = O ) C,8 40 80 118 202 222 226 469 482 519 521 650 688 695 796 807 926 1017 1019 1031 1035 1057 1083 1111 1124 1126 1181 1251 1278 1292 1309 1353 1373 1407 1425 1516 1575 1651 1769 1777 1873 1917 1931 2001,CC1C=CC(CC1CO)OC(=O)C2CC(C(C=C2)C(=O)C)CO
378,C C C C ( C 1 = C C = C C = C 1 ) N C ( = O ) C 2 C C N ( C C 2 ) C 3 = N C = C ( C = C 3 ) C ( F ) ( F ) F,1 43 70 80 114 117 172 192 217 291 294 335 345 378 389 407 488 514 527 560 635 650 662 689 738 739 767 794 807 809 914 926 935 974 1018 1019 1046 1057 1088 1152 1175 1199 1260 1274 1275 1314 1325 1365 1380 1417 1452 1453 1456 1465 1480 1535 1581 1665 1678 1736 1750 1824 1837 1873 1908 1917 1928 2046,CCC[C@@H](C1=CC=CC=C1)NC(=O)C2CCN(CC2)C3=NC=C(C=C3)C(NP(=O)(F)F)(N4CCC(CC4)C(=O)N[C@@H](CCC)C5=CC=CC=C5)O
379,C N 1 C ( = O ) C S C 2 = C 1 C = C ( C = C 2 ) N C ( = O ) N C 3 = C ( C = C ( C = C 3 ) Br ) F,56 81 106 129 157 184 191 248 314 361 573 587 650 654 675 699 728 744 766 798 807 812 843 859 862 875 882 909 926 935 949 987 1043 1057 1064 1074 1084 1124 1139 1145 1152 1157 1160 1224 1285 1295 1328 1380 1465 1631 1636 1650 1653 1734 1750 1816 1840 1856 1873 1876 1908 1915 1917 1928 1989 1990,CN\1C(=O)CS/C1=C/NC(=O)NC2=CC3=C(C=C2)N(/C(=C/4\N(C(=O)CS4)C)/N3C)C
380,C C C ( C ) C ( = O ) C N ( C ) C 1 = C C = C C = C 1,1 80 183 213 283 288 294 343 389 423 556 647 650 717 807 833 881 964 973 987 993 1001 1010 1057 1088 1096 1099 1101 1163 1166 1190 1199 1263 1347 1358 1373 1380 1415 1496 1536 1544 1550 1555 1572 1655 1668 1750 1753 1760 1873 1917 1948 2041,CCC(C)C(=O)C(C(=O)CN(C)C1=CC=CC=C1)[Si]N(CN2C=CC=C2)[Si]N(C3=CC=CC=C3)C4=CC=CC=C4
381,C / C ( = C \ C 1 = C C = C O 1 ) / C = N / N C ( = O ) C 2 = C C ( = N N 2 ) C 3 = C C = C 4 C C C 5 = C 4 C 3 = C C = C 5,62 74 104 143 165 265 318 352 378 448 464 474 482 486 494 599 650 656 664 680 694 712 725 787 807 832 875 911 926 980 1017 1024 1039 1057 1088 1114 1116 1127 1138 1152 1233 1236 1238 1305 1357 1380 1419 1486 1573 1579 1660 1665 1708 1738 1742 1744 1746 1747 1750 1768 1790 1794 1867 1873 1910 1917 1926 1930 1959 1980 1984 2004 2023,C/C(=C\C1=CC=CO1)/C=N/NC(=O)C2=CC(=NN2)C3=CC=C4CCC5=C4C3=CC=C5
382,C ( / C = C / C = C / C ( = O ) [O-] ) O [O-],31 36 80 133 155 234 258 296 367 432 488 490 633 636 638 650 694 695 715 807 812 823 833 946 955 1026 1082 1102 1109 1116 1133 1226 1356 1393 1460 1546 1617 1917 1923 2012,C(/C=C/C=C/C(=O)[O-])/C=C/C(=C(\C=C\C=C\C(=O)[O-])/O[O-])/C=C/C=C/C(=C(\C=C/C=C/C(=O)[O-])/C(=O)[O-])/C=C/C(=O)[O-]
383,C C C ( C ( = O ) N 1 C 2 = C C = C C = C 2 C 3 = C C = C C = C 3 1 ) S C 4 = C C = C ( C = C 4 ) N C ( = O ) / C ( = C / C 5 = C C ( = C C = C 5 ) Br ) / N C ( = O ) C 6 = C C = C C = C 6,1 45 80 81 101 108 116 147 191 239 244 251 271 294 389 477 485 486 609 650 694 728 737 754 766 807 811 822 843 875 891 909 930 935 955 960 964 1027 1035 1039 1057 1077 1088 1103 1116 1118 1119 1143 1152 1170 1193 1199 1210 1217 1218 1255 1272 1282 1285 1336 1353 1357 1380 1385 1412 1481 1507 1523 1544 1573 1627 1631 1707 1746 1750 1816 1856 1873 1917 1966 1985 2022 2033,CCC(C(=O)N1C2=CC=CC=C2C3=CC=CC=C31)SC4=CC=C(C=C4)NC(=O)/C(=C/C5=CC(=CC=C5)Br)/NC(=O)C6=CC=CC=C6
384,C C C C N ( C C = C ) C ( = O ) C 1 C 2 3 [C@@H] ( [C@@H] ( [C@@H] ( S 2 ) C C 3 C ) C ( = O ) N ( C C = C ) C 4 = C C = C ( C = C 4 ) O C C ) C ( = O ) N 1 C C O,5 53 69 74 80 102 205 212 222 237 238 294 309 314 322 335 348 456 473 505 506 521 591 636 644 650 662 666 673 675 694 695 718 741 754 783 792 794 797 807 881 926 935 940 960 976 978 1019 1036 1046 1057 1060 1089 1096 1099 1101 1145 1158 1163 1177 1181 1238 1267 1272 1292 1309 1329 1348 1356 1366 1380 1452 1526 1558 1594 1624 1635 1645 1650 1697 1748 1750 1758 1775 1822 1873 1877 1896 1911 1917 1951 2026 2043,CCCCN(CC=C)C(=O)C1C23[C@@H]([C@H]([C@H](S2)CC3C)C(=O)N(CC=C)C4=CC=C(C=C4)OCC)C(=O)N1CCO
385,[N+] ( = O ) ( c 1 c c c ( C C ( = O ) N c 2 c ( c 3 c ( N C C C N ( C ) C ) c c c c 3 ) c c c c 2 ) c c 1 ) [O-],41 80 84 100 167 212 270 310 325 352 470 473 506 650 652 667 693 715 730 753 769 775 780 807 814 823 838 881 899 910 913 946 984 1010 1057 1088 1152 1163 1176 1191 1195 1199 1201 1224 1263 1274 1335 1339 1380 1406 1416 1479 1602 1669 1696 1750 1754 1756 1776 1809 1814 1816 1834 1873 1911 1917 1946 1948 1951 1961 1962 1963 1972,CN(C)CCCCN(C)C1=C(C(=C(C=C1NCCCN(C)C)[N+](=O)[O-])NCCCN(C)C)C2=CC=CC=C2NC(=O)CC3=CC=C(C=C3)[N+](=O)[O-]
386,C 1 C ( C ( C S 1 ( = O ) = O ) O ) N C C ( = O ) O,60 80 83 85 199 207 236 243 265 389 390 461 469 521 563 615 650 686 738 807 843 849 876 924 926 1019 1058 1077 1090 1152 1240 1257 1309 1362 1403 1440 1470 1569 1629 1665 1737 1869 1875 1917 1974,C1C(C(CS1(=O)=O)O)NCC(=O)O
387,C N ( C 1 = N C ( = C C ( = N 1 ) C 2 = C C = C C = C 2 ) C 3 = C C = C C = C 3 ) / N = C \ C 4 = C C = C ( C = C 4 ) [N+] ( = O ) [O-],6 25 30 126 215 269 270 378 380 389 403 650 654 667 674 694 703 715 725 726 736 753 769 795 838 864 875 881 916 937 980 1057 1088 1160 1163 1195 1199 1209 1227 1243 1261 1274 1309 1370 1380 1506 1574 1588 1698 1750 1778 1809 1814 1855 1873 1963 1971 1973 1984 2022 2033,CN(C1=NC(=CC(=N1)C2=CC=CC=C2)C3=CC=CC=C3)N=C=C4[Si](C(=NC(=N4)N(C)N=CC5=CC=C(C=C5)[N+](=O)[O-])C6=CC=CC=C6)(C7=CC=CC=C7)C
388,C C C N ( C C C ( = O ) N C C N 1 C C O C C 1 ) C ( = O ) C 2 = C ( O C = C 2 ) C,41 80 122 163 166 197 200 207 231 294 330 397 434 523 586 597 641 642 650 656 667 689 714 756 787 791 794 807 835 881 926 935 950 978 1057 1098 1129 1145 1152 1206 1219 1221 1233 1236 1380 1387 1405 1427 1441 1480 1482 1564 1589 1632 1722 1750 1761 1776 1791 1849 1873 1905 1917 1924 1951 1965 1991,CCCN(CCC(=O)NCCN1CCN(CC1)C)C(=O)N(C(=O)C2=C(OC=C2)C)N3CC4=C(O3)OC=C4
389,C 1 = C C = C 2 C = C ( C = C C 2 = C 1 ) N C ( = O ) C N 3 C 4 = C ( [C@@H] ( C 5 C ( S 4 ) C ( = O ) N ( C 5 = O ) C 6 = C C = C ( C = C 6 ) Br ) C 7 = C C ( = C C = C 7 ) Br ) S C 3 = O,4 5 41 63 80 162 184 191 192 203 233 259 294 314 322 361 455 461 485 568 598 620 650 675 695 723 728 748 766 802 807 843 851 867 875 884 901 909 924 935 966 975 985 994 1014 1019 1039 1087 1088 1102 1124 1152 1157 1176 1199 1246 1279 1284 1312 1337 1362 1380 1427 1443 1453 1457 1476 1524 1581 1605 1631 1649 1663 1686 1721 1750 1788 1816 1817 1824 1825 1855 1873 1917 1935 1939 1989 2002,C1=CC=C2C=C(C=CC2=C1)NC(=O)CN3C4=C([C@H]([C@H]5[C@@H](S4)C(=O)N(C5=O)C6=CC=C(C=C6)Br)C7=CC(=CC=C7)Br)SC3=O
390,C C N ( C C ) C C N ( C 1 = N C 2 = C C = C C = C 2 S 1 ) C ( = O ) C 3 = C C = C ( C = C 3 ) S ( = O ) ( = O ) N ( C ) C 4 C C 4,38 40 80 119 162 209 251 289 294 319 342 350 378 461 491 506 554 557 587 620 634 650 675 715 754 783 807 809 815 849 881 885 926 932 964 980 1019 1057 1079 1088 1097 1106 1154 1163 1199 1221 1310 1325 1380 1385 1417 1422 1429 1468 1476 1500 1539 1573 1594 1597 1604 1697 1706 1750 1755 1855 1873 1917 1946 1951 1981,[B](C1CC1)N(CCN(CC)CC)C(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C3CCC(CC3)N(C4=NC5=CC=CC=C5S4)C(=O)N(C)C6CC6
391,C C 1 = C ( S C 2 = C 1 C ( = O ) N ( C = N 2 ) C C ( = O ) O C C ( = O ) N C 3 = C C = C C = C 3 F ) C,41 80 106 147 162 167 179 223 224 252 264 313 314 335 378 504 511 541 558 582 650 656 675 695 699 717 728 748 783 788 807 818 820 857 862 932 935 1003 1025 1032 1057 1076 1088 1146 1152 1199 1211 1224 1302 1312 1375 1380 1386 1438 1452 1455 1499 1534 1696 1722 1724 1750 1816 1840 1841 1847 1850 1873 1917 1928 1948 1984 2004 2013,CC1=C(SC2=C1C(=O)N(C=N2)CC(=O)OCC(=O)NC3=CSN=C3)C
392,C O C ( C N C 1 = N C = C 2 C ( = N 1 ) C ( = N C = N 2 ) N C 3 = C C ( = C ( C = C 3 ) F ) Cl ) O C,1 17 41 64 80 92 132 140 170 191 198 216 239 302 329 350 366 378 465 489 491 544 561 567 606 612 643 691 695 699 710 810 841 843 875 888 906 1032 1057 1097 1127 1152 1193 1219 1226 1283 1306 1343 1351 1367 1380 1416 1452 1488 1500 1513 1535 1581 1582 1646 1683 1715 1724 1750 1810 1840 1855 1873 1917 1928 2001 2032 2033,COC(CNC1=NC=C2C(=N1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)ONP4(=NC=NC(=N4)NC5=CC(=C(C=C5)F)Cl)NCC(=O)NF
393,C [C@@H] 1 C C 2 = C ( N 1 C ) C ( = C C = C 2 ) C ( = O ) C 3 = C C = C C = C 3 F,9 60 146 182 184 205 231 343 352 382 522 586 622 624 650 699 734 790 807 878 934 935 949 971 1019 1022 1032 1039 1050 1057 1088 1145 1199 1236 1309 1380 1447 1533 1672 1679 1708 1750 1793 1840 1873 1908 1917 1928 1951 1991,CC1CC2=C(N1C)C(=CC=C2)C(=O)C3=C(C(=CC=C3)C(=O)C4=CC=CC=C4F)C(=O)C5=CC=CC=C5F
