id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
548,C C C 1 = C C = C ( C = C 1 ) [C@H] 2 N = C ( N C 3 = [N+] 2 C 4 = C C = C C = C 4 C ( = O ) N 3 ) N,24 80 106 145 254 294 310 314 343 378 463 536 650 711 750 751 851 878 983 1019 1057 1060 1088 1114 1171 1199 1279 1357 1380 1573 1644 1745 1750 1799 1803,CCC1=CC=C(C=C1)C2N=C(NC3=[N+]2C4=CC=CC=C4C(=O)N3)CC
549,C C ( C ) C C C ( C ) N ( C ( C 1 = C C = C ( C = C 1 ) O ) C ( = O ) N C ( C ) ( C ) C ) C ( = O ) C ( C C ( C ) C ) N C ( = O ) O C ( C ) ( C ) C,1 80 114 167 227 231 283 329 330 354 392 460 509 573 603 680 689 736 739 752 807 881 1019 1057 1152 1313 1318 1365 1380 1482 1491 1574 1602 1700 1750 1778 1859 1860 1873 1917 1977,CC(C)N(C(C1=CC=C(C=C1)O)C(=O)NC(C)(C)C)C(=O)C(CC(C)N(C(C)CCC(C)N(C(C)CCC(C)O)C(=O)OC(C)(C)C)C(C)(C)C)NC(C)(C)C
550,C [C@@H] ( C 1 = C C ( = C C = C 1 ) Cl ) N C ( = O ) C N ( C ) C C ( = O ) N C 2 = C C = C ( C = C 2 ) F,41 117 191 216 222 532 552 561 613 650 699 714 807 843 875 881 901 1039 1057 1077 1088 1152 1163 1190 1236 1365 1410 1549 1581 1627 1670 1683 1750 1816 1873 1917 1929,CN(CC(=O)NC1=CC=C(C=C1)F)CC(=O)N[C@@H](C)C2=CC(=CC=C2)Cl
551,C 1 C O C C N 1 C C N ( C 2 C C ( = O ) N ( C 2 = O ) C 3 = C C = C ( C = C 3 ) C # N ) C ( = O ) C 4 = C C ( = C ( C = C 4 ) Cl ) [N+] ( = O ) [O-],5 34 102 165 231 233 305 308 311 314 354 404 456 523 561 666 674 716 753 790 798 807 838 881 950 1019 1097 1136 1145 1176 1195 1221 1356 1380 1384 1385 1397 1405 1441 1480 1482 1616 1683 1686 1697 1723 1750 1791 1825 1849 1917 1951 1954 1984 1991,C1COCCN1CCN(C2CC(=O)N(C2=O)C3=CC=C(C=C3)C#N)C(=O)C4=CC(=C(C=C4)Cl)[N+](=O)[O-]
552,C 1 C C ( = O ) N ( C 1 ) C 2 = C C = C ( C = C 2 ) O C ( = O ) C C C 3 = C C 4 = C ( C = C 3 ) O C O 4,80 104 126 215 310 322 441 449 650 656 695 718 738 798 807 875 935 1028 1035 1038 1138 1243 1327 1349 1380 1446 1457 1480 1514 1647 1729 1738 1750 1754 1800 1825 1845 1863 1873 1905 1917,C1CC(=O)N(C1)C2=CC=C(C=C2)OC(=O)OC3=CC=C(C=C3)OC(=O)N4CCCC4=O
553,C C 1 = C C = C ( C = C 1 ) N C ( = O ) C 2 = C ( N ( N = C 2 C ( = O ) C 3 = C C = C C = C 3 ) C 4 = C C = C ( C = C 4 ) Cl ) C,9 184 191 229 233 235 378 389 486 586 650 807 816 843 935 1070 1077 1199 1385 1440 1643 1679 1683 1738 1750 1766 1775 1816 1823 1825 1852 1873 1917 1920 1951 1956 1985,C1=CC=C(C=C1)C(=O)C2=C(N(N=C2C(=O)NC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)C)C(=O)NC5=CC=C(C=C5)Cl
554,C C N ( C C ( = O ) N C 1 = C C = C C = C 1 O C ) C C ( = O ) N 2 C C C C 2,41 249 294 369 499 650 695 760 807 841 881 926 932 935 1009 1028 1152 1190 1224 1380 1410 1536 1696 1734 1750 1816 1873 1917 1970 1998,C1CCN(C1)N(CC(=O)NC2=CC=CC=C2OC)CC(=O)NC3=CC=CC=C3OC
555,C S ( = O ) ( = O ) N C 1 = C C = C ( C = C 1 ) C ( = O ) C 2 C C N ( C C 2 ) C C ( = C ) C 3 = N C = N C = C 3,191 409 489 517 619 650 692 753 807 818 843 855 926 935 974 993 1019 1022 1057 1144 1152 1208 1261 1366 1380 1385 1452 1476 1480 1603 1685 1697 1750 1779 1791 1837 1866 1873 1917 1958 1980 2029,CS(=O)(=O)NN1CCC(CC1)C(=O)C2=CC=C(C=C2)NC(=C)C3=NC=NC=C3
556,C n 1 c c ( c n 1 ) c 1 n c c 2 C N ( C C 3 C C 3 ) C C c 2 c 1 C ( = O ) O,29 43 80 83 175 214 323 327 361 378 389 456 464 499 586 650 667 908 926 935 1019 1020 1057 1111 1145 1160 1236 1299 1325 1380 1406 1452 1480 1526 1535 1671 1762 1791 1809 1873 1876 1917 1946 2041,Cn1cc(cn1)c1ncc2CN(CC3CC3)CCc2c1C(=O)O
557,C C ( C ) ( C S ( = O ) ( = O ) C C O ) O,114 195 222 283 350 473 481 600 650 807 855 1476 1535 1654 1908,C(CS(=O)(=O)C(C(O)(O)O)(S(=O)(=O)CCO)S(=O)(=O)CCO)O
558,C C 1 C C C ( C C 1 ) O C ( = O ) C 2 = C ( N C ( = O ) N [C@@H] 2 C 3 = C C 4 = C ( C = C 3 ) O C O 4 ) C,119 145 163 301 314 441 484 656 695 784 816 875 926 1019 1035 1057 1060 1087 1114 1126 1148 1238 1279 1309 1325 1349 1380 1422 1464 1647 1651 1722 1800 1803 1873 1905 1917 1951,CC1C(=C(NC(=O)N1)C)C(=O)OC2CC2
559,C 1 C N 2 C 3 = C ( C N C C 3 ) C 4 = C 2 C ( = C C = C 4 ) S C 1,157 168 305 361 397 444 547 548 560 567 675 720 742 789 926 935 950 1028 1039 1114 1308 1357 1380 1422 1440 1480 1496 1573 1738 1750 1873 1919 1950,C1CN2C3=C(CNCC3)C4=C2C(=CC=C4)SC1
560,C C 1 = C C ( = C ( C = C 1 ) C 2 = N N = C ( S 2 ) Cl ) C,82 162 204 216 235 352 378 526 561 656 675 680 875 1013 1057 1164 1198 1380 1683 1695 1722 1750 1823 1934 2019,CC1=CC(=C(C=C1)C2=NN=C(S2)Cl)C3=NN=C(S3)Cl
561,C C ( C ) ( C ) C C ( = O ) N ( C C C O C ) C C ( = O ) N ( C C C 1 = C N C 2 = C C = C C = C 2 1 ) C C 3 = C C = C ( C = C 3 ) C ( C ) ( C ) C,13 114 119 227 273 310 328 404 465 476 486 510 587 650 695 806 841 872 878 881 945 978 997 1005 1057 1061 1096 1114 1147 1190 1199 1238 1243 1272 1339 1349 1357 1380 1573 1583 1665 1750 1754 1783 1843 1873 1879 1911 1917 1937 1951,COCCCN(CC(=O)N(CCC1=CNC2=CC=CC=C21)CC3=CC=C(C=C3)CN(CCCOC)C(=O)CC(C)(C)C)C(=O)CC(C)(C)C
562,C ( C O C C ( C ( C ( C ( C ( C ( C ( C ( F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) C S ( = O ) ( = O ) O,13 59 114 350 481 487 592 650 886 916 972 1052 1126 1263 1325 1398 1405 1453 1476 1672 1715 1911 1928 1992,C(COCC(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
563,C 1 C ( N ( N = C 1 C 2 = C C = C C = C 2 ) C 3 = N C ( = O ) / C ( = C / C 4 = C C = C C = C 4 O ) / S 3 ) C 5 = C C = C ( C = C 5 ) Cl,21 132 133 138 216 231 273 281 378 389 422 441 561 650 694 731 736 743 807 816 894 935 961 991 1005 1019 1031 1055 1070 1088 1160 1199 1279 1351 1377 1419 1602 1607 1639 1683 1750 1803 1831 1872 1873,C1C(N(N=C1C2=CC=CC=C2)C3=NN(C(S3)C4=CC=C(C=C4)Cl)C5=N/C(=C/C6=CC=CC=C6O)/S5)C7=CC=C(C=C7)Cl
564,[C@] 1 ( c 2 c c ( O ) c c c 2 ) ( [C@@H] ( N ( C C C 1 ) C ) C ) C ( = O ) O C C,65 72 80 147 160 381 507 556 562 695 708 745 772 792 802 807 833 935 1019 1028 1039 1057 1060 1088 1145 1162 1238 1309 1376 1380 1398 1480 1663 1750 1873 1917,CC1C(CCCN1C)(C2=CC(=CC=C2)O)C(=O)OCC3(CCCN3C)C4=CC(=CC=C4)O
565,C C 1 = N N ( C ( = C 1 ) C ( = O ) N 2 C C N ( C C 2 ) C 3 = C ( C = C ( C = C 3 ) O C ) O C ) C 4 = C C = C ( C = C 4 ) O C,136 157 231 233 249 322 488 635 650 695 718 781 807 831 841 926 935 942 1057 1109 1295 1380 1440 1480 1504 1508 1518 1536 1589 1722 1731 1750 1804 1852 1873 1915 1917 1921 1956 1972 2009,CC1=NN(C(=C1)C(=O)N2CCN(CC2)C3=C(C=C(C=C3)OC)OC)C4=CC=C(C=C4)OC
566,C 1 C ( C = C S 1 ( = O ) = O ) C C ( = O ) O C 2 = C C = C C = C 2 Br,1 57 80 206 207 265 427 440 469 472 650 695 807 833 1004 1019 1044 1083 1088 1199 1213 1218 1386 1410 1631 1729 1750 1803 1851 1873 1917 1970,C1=CC=C(C(=C1)OC(=O)CC2CS(=O)(=O)C=C2)Br
567,C C C ( = O ) N C ( C C = C ) C = O,1 41 75 111 117 294 508 629 650 694 807 898 940 1004 1010 1057 1141 1152 1157 1187 1216 1267 1366 1645 1917,CCC(=O)NC(CC=C)C=O
568,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N 2 C [C@@H] ( C [C@H] 2 C ( C 3 = C C = C ( C = C 3 ) O C ) O ) O [Si] ( C ) ( C ) C ( C ) ( C ) C,1 31 114 119 227 322 350 354 374 378 392 656 695 715 718 781 800 831 841 892 1019 1064 1124 1126 1292 1305 1365 1380 1476 1536 1578 1642 1750 1766 1774 1873 1920 1959,CC(C)(C)[Si](C)(C)O[C@@H]1C[C@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)OC)C(C3=CC=C(C=C3)OC)[Si](C)(C)C
569,C C O C ( = O ) N 1 C C C ( C C 1 ) N C ( = O ) C 2 C C 2 3 C C N ( C C 3 ) C C 4 = C C ( = C ( C = C 4 ) O C ) O C,80 94 147 249 294 310 342 499 517 576 650 652 656 689 695 744 750 784 807 875 935 1027 1060 1065 1152 1238 1245 1280 1325 1380 1480 1536 1634 1722 1750 1754 1765 1771 1791 1873 1917 2009 2040,C1CN(CCC1NC2(CCN(CC2)CC3=CC(=C(C=C3)OC)OC)CC4=CC(=C(C=C4)OC)OC)C(=O)OCC
570,C C 1 = C C ( = C ( O 1 ) C ) C = N C 2 = C C = C C ( = C 2 C ) C ( = O ) O,18 389 650 656 694 725 798 835 864 870 875 956 961 1039 1047 1057 1088 1350 1380 1447 1554 1604 1636 1722 1750 1793 1873 1882 1917 1991,CC1=C(C=C(O1)C)C=NC2=C(C=CC=C2C(=O)O)C(=O)C=NC3=C(OC(=C3)C)C
571,C C C C C C ( = O ) N ( C C ) C C ( = O ) N C 1 = C C ( = N N 1 C 2 = C C = C C = C 2 C ) C ( C ) ( C ) C,41 80 114 235 268 294 319 368 378 486 591 599 619 650 693 755 807 875 881 983 1008 1036 1057 1152 1199 1238 1339 1380 1451 1564 1647 1722 1750 1799 1816 1843 1852 1999,CCC1=NC(=CC(=N1)C(C2=CC(=NC(=C2)C(C)(C)C)C(C)(C)C)(N(C(=O)CCC(=O)N(CC)C(CC)(CC)CC)C(CC)(CC)CC)N(CC)CC)C
572,C C 1 = C C = C ( C = C 1 ) N C ( = O ) N C C ( C 2 = C C = C ( O 2 ) C ) N 3 C C O C C 3,80 197 235 258 312 442 570 650 843 935 950 1057 1077 1129 1152 1265 1380 1405 1480 1559 1654 1661 1708 1720 1722 1823 1852 1873 1917 1920 1989 1990,CC1=CC=C(C=C1)NC(=O)NCN2N(CCO2)NCNC(=O)NN3CCOCC3
573,C [C@H] ( [C@@H] 1 C C C O 1 ) N C ( = O ) C 2 C C N ( C C 2 ) C ( = O ) C,1 117 609 650 656 689 802 807 926 935 950 964 974 985 1017 1019 1186 1300 1325 1468 1480 1837 1952 1966 2009,C1CN(CCC1C(=O)N2CCC(CC2)C(=O)N3CCOC3C(C4CCN(CC4)C(=O)C)C5CCN(CC5)C(=O)C)C(=O)C
574,C O C 1 = C C = C ( C = C 1 ) C 2 = N C 3 = C ( C = C C ( = C 3 ) Cl ) C ( = N 2 ) N C 4 = C C = C ( C = C 4 ) O C,90 165 168 191 216 322 467 491 561 708 718 781 816 831 841 843 888 896 1057 1097 1106 1160 1302 1357 1380 1506 1524 1536 1683 1716 1733 1750 1855 1873,COC1=CC=C(C=C1)C2=NC3=C(C=CC(=C3)Cl)C(=N2)NC4=CC=C(C=C4)OC
575,C C ( = O ) [C@] 1 ( C C [C@@H] 2 [C@@] 1 ( C C [C@H] 3 [C@H] 2 [C@@H] ( C C 4 = C C ( = O ) C = C [C@] 3 4 C ) Br ) C ) O C ( = O ) C,84 155 165 231 314 504 519 529 547 555 565 626 695 718 807 943 1017 1019 1035 1057 1060 1153 1188 1235 1274 1279 1325 1378 1428 1436 1448 1721 1746 1831 1873 1901 1917 1971 1988 2021,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC4=CC(=O)C=C[C@]34C)C)C
576,C C O C ( = O ) C 1 = N C 2 = N C ( = C C ( = O ) N 2 N 1 ) C S C 3 = N N = C ( S 3 ) N,80 98 116 145 162 314 341 378 473 650 671 675 695 704 724 759 762 807 875 935 999 1057 1093 1099 1114 1123 1141 1164 1171 1232 1238 1264 1380 1398 1414 1430 1457 1567 1855 1873 1876 1917 1928 1983 2042,CN1C(=O)C=C(N=C2N1NC=N2)CSC3=NN=C(S3)N
577,C C N 1 C ( = O ) / C ( = C / C 2 = C ( C ( = C C ( = C 2 ) Cl ) Cl ) O C C O C 3 = C C = C C = C 3 C ) / S C 1 = S,13 34 80 97 215 216 273 281 294 314 366 561 588 650 652 675 676 694 695 863 875 879 898 935 947 948 961 1055 1088 1199 1209 1352 1380 1391 1410 1442 1518 1574 1683 1722 1873 1904 1999 2012 2044,CCN1C(=O)/C(=C/C2=C(C=C(C=C2Cl)Cl)Cl)/SC1=O
578,C N ( c 1 c ( C ) n n ( C ) c 1 C ) S ( = O ) ( = O ) c 1 c ( Cl ) c c ( c c 1 Cl ) c 1 c c c c ( C N 2 C C N ( C ) C C 2 ) c 1,15 56 74 80 141 207 217 350 366 371 378 561 733 736 784 785 815 865 881 926 945 1021 1057 1066 1078 1088 1105 1131 1236 1293 1342 1380 1476 1480 1683 1750 1754 1765 1766 1771 1791 1853 1873 1956,CN1CCN(CC1)CC2=CC(=C(C(=C2)Cl)S(=O)(=O)N(C3=NCN=N3)S(=O)(=O)C4=C(C=CC(=C4S(=O)(=O)N5CCN(CC5)C)Cl)Cl)Cl
579,C C 1 = C ( S C = C 1 ) / C = C / C 2 = N C 3 = C C = C C = C 3 O 2,14 289 320 378 553 554 656 675 694 803 835 939 948 999 1057 1088 1097 1128 1199 1300 1380 1391 1567 1604 1607 1627 1750 1808 1855 1873,CC1=C(SC=C1)/C=C/C2=NC3=CC=CC=C3O2
580,C 1 C [C@@H] 2 [C@H] ( [C@@] 3 ( C O C 4 = C C = C C = C 4 C 3 = O ) [C@@] 5 ( N 2 C 1 ) C 6 = C C = C C = C 6 N C 5 = O ) C 7 = C C = C C = C 7,108 272 314 329 352 395 446 476 650 656 713 799 926 984 1019 1028 1060 1088 1114 1167 1181 1224 1227 1279 1288 1296 1325 1355 1380 1460 1466 1470 1481 1626 1663 1685 1689 1773 1862 1873 1905 1982,C1C[C@@H]2[C@H]([C@]3(C(=O)NC4=CC=CC=C4O3)[C@]5(CO2)C(=O)C6=CC=CC=C6OC5=O)C7=CC=CC=C7
581,C [C@H] ( C ( = O ) N 1 C C N ( C C 1 ) C 2 = C C = C ( C = C 2 ) C ( = O ) C ) O C 3 = C C = C C = C 3,1 35 108 283 322 389 407 517 562 582 617 650 687 695 807 968 1057 1071 1088 1199 1269 1380 1385 1405 1508 1665 1697 1750 1820 1825 1873 1917 2009,CC(C(=O)N1CCN(CC1)C2=CC=C(C=C2)C(=O)C)OOC3=CC=CC=C3
582,C C ( C ) N ( C C ( = O ) N C 1 = N C ( = C N 1 C 2 = C C ( = C ( C = C 2 ) O C ) O C ) C 3 = C C = C C = C 3 ) C ( = O ) C 4 = C C = C ( C = C 4 ) Cl,1 41 94 157 233 249 268 283 378 389 464 546 561 564 566 587 650 695 736 807 816 841 875 881 935 980 1057 1070 1108 1152 1190 1199 1221 1245 1312 1380 1385 1444 1476 1502 1536 1603 1683 1697 1750 1816 1825 1855 1861 1873 1917 1931 1970 1971,CC(C)N(CC(=O)NC1=NC(=CN1C2=CC(=C(C=C2)OC)OC)C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)Cl
583,C 1 = C C = C ( C = C 1 ) C [NH2+] C C C 2 = C N C 3 = C C = C C = C 3 2,80 119 328 364 389 444 476 506 840 1088 1114 1180 1199 1349 1357 1362 1499 1536 1573 1750 1754 1783 1873 1879 1937,C1=CC=C(C=C1)C[NH2+]CC2=CNC3=CC=CC=C32
584,C O C 1 = C C = C ( C = C 1 ) C 2 = N N ( C ( = C 2 ) N C = O ) C 3 = N C ( = C S 3 ) C 4 = C C = C ( C = C 4 ) O C,132 145 260 322 378 552 675 694 695 718 831 841 875 896 935 980 1004 1057 1141 1152 1160 1264 1266 1300 1338 1384 1397 1536 1601 1845 1852 1855 1956 1971,COC1=CC=C(C=C1)C2=CSC(=N2)N3C(=CC(=N3)C4=CC=C(C=C4)OC)NC=O
585,C C ( = O ) C ( C / C = C / C = C ) C ( = O ) C,1 80 192 650 680 694 784 897 922 927 1017 1057 1356 1366 1534 1645 1917,CC(=O)C(CC(C(=O)C)C(=O)C=C)C(=O)C(CC(C(=O)C)C(=O)C=C)C(=O)C(=O)/C=C/C/C=C/C=C
586,C C C [C@@H] ( C ) N C 1 = C C = C C ( = C 1 ) C # N,1 80 102 191 283 305 674 687 690 703 794 798 875 895 1039 1057 1088 1136 1152 1255 1380 1384 1734 1824 1873 1975 2018,CC(CCC)NC1=CC=CC(=C1)C#N
587,C C ( C C C 1 = C C = C O 1 ) N C ( = O ) C C 2 = C N = C ( S 2 ) C 3 = C ( C = C C = C 3 Cl ) Cl,41 80 97 162 184 210 283 366 474 567 597 656 739 782 787 807 974 994 1004 1039 1057 1088 1152 1233 1243 1380 1409 1452 1466 1518 1535 1695 1747 1750 1926 2018,CC(CCC1=CC=CO1)NCCC2=CN=C(S2)C3=C(C=CC=C3Cl)Cl
588,C N 1 C = C ( C = N 1 ) C 2 = C C ( = N N 2 C C ( = O ) N C 3 C C 3 ) C 4 = C N ( N = C 4 ) C,9 41 46 80 158 327 378 387 464 590 650 807 875 922 935 980 1019 1057 1141 1160 1299 1535 1634 1642 1655 1858 1873 1917 1956,CN1C=C2C=C(C=N1)C2=NN3C=C(C=N3)C4=NN(C(=C4)C(=O)NC5CC5)CC(=O)NC6CC6
589,C C 1 = N N = C ( S 1 ) S C [C@H] 2 C [C@H] ( O [C@H] ( O 2 ) C 3 = C C = C ( C = C 3 ) C 4 = C C = C C = C 4 C N ) C 5 = C C = C ( C = C 5 ) C O,67 74 80 116 162 222 268 305 310 341 352 419 490 586 656 665 675 690 797 807 896 926 981 999 1027 1057 1083 1088 1160 1164 1171 1272 1292 1338 1391 1414 1534 1597 1722 1748 1750 1754 1803 1825 1873 1921 2035,CC1=NN=C(S1)SCC2CC(OC(O2)C3=CC=C(C=C3)C4=CC=C(C=C4)CN)C5=CC=C(C=C5)CN
590,C O C 1 = C 2 C ( = C C = C 1 ) S C ( = N 2 ) N ( C C 3 = C N = C C = C 3 ) C ( = O ) C 4 = C O C C O 4,80 119 162 249 261 378 437 441 461 506 507 626 645 650 656 675 695 712 747 783 807 841 881 883 885 930 950 964 1043 1057 1066 1088 1195 1221 1372 1410 1528 1535 1536 1575 1586 1589 1603 1724 1750 1855 1858 1860 1873 1877 1970,COC1=C2C(=CC=C1)SC(=N2)N(CC3=CN=CC=C3)C(=O)C4=COCCO4
591,C C 1 = C C = C C = C 1 N 2 C ( = N N = C 2 S C ( C ) C 3 = N C ( = N C ( = N 3 ) N ( C ) C ) N ) C 4 = C N = C C = C 4,1 57 63 116 257 378 437 701 736 747 881 920 935 1023 1043 1057 1088 1160 1163 1171 1191 1240 1295 1309 1380 1449 1457 1507 1508 1535 1586 1603 1647 1667 1700 1722 1724 1750 1814 1818 1848 1855 1866 1873 1999 2018,CN(C)C1=NC(=NC(=N1)N(C)C)C(SC2=NN=C(N2N(C)C)C3=CN=CC=C3)SC4=NN=C(N4N5C(=NC(=NC5=N)N(C)C)N)C6=CN=CC=C6
592,C C 1 = C C ( = C C = C 1 ) O C C ( = O ) N C C N 2 C 3 = C ( C = N 2 ) C ( = O ) N ( C = N 3 ) C C 4 = C C = C ( C = C 4 ) F,43 80 310 314 322 378 504 562 586 610 650 667 695 699 807 825 875 932 935 1013 1039 1055 1057 1088 1145 1152 1203 1357 1455 1479 1501 1670 1683 1696 1750 1754 1765 1823 1872 1873 1887 1917 1928 1990 2004 2025,CC1=CC(=CC=C1)OCC(=O)NCCN2C=NC3=C(C2=O)C=NN3CC4=CC=C(C=C4)F
593,C O C 1 = C C = C ( C = C 1 ) N ( [C@H] ( C 2 = C C = C ( C = C 2 ) F ) C ( = O ) N C 3 C C C C C 3 ) C ( = O ) C 4 = C ( C ( = N S 4 ) C ( = O ) N ) N,1 90 122 294 322 330 346 378 385 387 483 490 514 573 610 650 675 689 695 699 718 781 807 831 841 890 960 1096 1102 1152 1171 1298 1325 1369 1380 1410 1457 1536 1634 1655 1670 1750 1790 1853 1861 1917 1928 1985,C1CC1NC(=O)C(C2=CC=C(C=C2)OC)N(C3=CC=C(C=C3)F)C(=O)C4=NSC(=C4C(=O)NC5CC5)N
594,C C ( C ) ( C ) C 1 = C C = C ( C = C 1 ) C 2 C C 2 C ( = O ) N / N = C \ C 3 = C C = C ( C = C 3 ) O C ( = O ) C 4 = C C = C O 4,25 33 145 148 309 318 322 474 621 650 656 689 694 695 718 725 787 806 807 864 866 924 926 1019 1043 1057 1066 1088 1152 1233 1309 1339 1446 1556 1665 1729 1750 1754 1803 1867 1917 1926 2033,CC1C(=O)N/N=C/C2=CC=C(C=C2)OC(=O)C3=CC=CO3
595,C 1 = C C 2 = C ( C ( = C 1 ) [O-] ) N C ( = C C 2 = O ) C ( = O ) [O-],143 209 271 310 314 365 650 715 795 807 875 1039 1088 1114 1146 1226 1357 1380 1402 1530 1568 1617 1737 1745 1750 1873 1944 1994,C1=CC(=C2C(=C1)C(=O)C=C(N2)C(=O)[O-])[O-]
596,C C C N 1 C ( = N N = C 1 S C C ( = O ) N C 2 = C ( C ( = C ( S 2 ) C ( = O ) N ) C ) C ( = O ) O C ( C ) C ) C 3 = C S C 4 = C 3 C C C ( C 4 ) C,1 14 41 50 59 69 116 145 162 216 231 252 262 283 309 352 361 378 384 455 552 585 586 607 695 781 794 807 820 878 935 942 975 997 1019 1057 1140 1145 1148 1152 1164 1298 1304 1325 1380 1430 1449 1482 1506 1508 1527 1722 1738 1816 1825 1842 1959 1978,CC1CCC2=C(C1)C(=NN=C2SC3=NN=C(N3CCC)C4=C(C(=C(S4)C(=O)OC(C)C)C)C(=O)OC(C)C)C
597,C C C C C C N 1 C ( = O ) / C ( = C \ C 2 = C ( N = C 3 C ( = C C = C N 3 C 2 = O ) C ) N C C C C C ) / S C 1 = S,67 80 88 95 215 273 281 294 314 350 378 504 588 591 592 600 650 667 675 694 708 879 1057 1088 1143 1145 1152 1380 1423 1439 1442 1444 1470 1503 1696 1717 1750 1855 1858 1873 1904 1969 1971 1972 1999 2044,CCCCCCCCCCCNNC1=C(C(=O)N2C(=N1)C(=CC3=CC=CS3)SC2=O)C=C4C(=O)N(C(=O)S4)CCCCCCCCCC
598,C C O C 1 = C ( C = C ( C = C 1 ) C ( C ( C ) ( C ) C ) N ) O C C,1 80 114 237 241 255 294 392 425 743 747 786 875 1057 1171 1238 1365 1380 1452 1544 1750 1773 1853 1873 1970,CCOC1=C(C=C(C=C1)C(C(C)(C)C)N)OCC
599,C O C ( = O ) C 1 ( C C C C 1 ) C 2 = C C = C C = C 2,23 389 407 556 650 772 841 926 1126 1152 1162 1199 1380 1460 1560 1750 1873 1917,C1CC1(C2=CC=CC=C2)C(=O)OC
600,C C 1 = C N ( C ( = O ) C 2 = C C = C C = C 1 2 ) C C = C,80 314 338 464 484 650 694 901 935 940 1057 1088 1199 1357 1380 1391 1455 1573 1722 1750 1751 1820 1873,CC1=CN(C(=O)C2=CC=CC=C12)CC=O
601,C C O C 1 = C C = C ( C = C 1 ) N C ( = O ) C S C 2 = N C ( = O ) N 3 C = C C = C C 3 = N 2,3 41 69 80 102 116 191 237 314 322 341 378 384 600 650 682 695 718 807 843 862 935 1057 1077 1086 1088 1152 1238 1380 1422 1455 1506 1750 1855 1873 1887 1959 1969,COC1=CC=C(C=C1)NNC(=O)CSC2=NC(=O)N3C=CC=CC3=N2
602,C C 1 = C C ( = C ( C = C 1 ) O C ) [C@@H] ( C ) N C 2 = C 3 C = C S C 3 = N C = N 2,1 14 107 249 283 306 408 489 511 528 554 675 690 695 708 841 875 963 1013 1057 1146 1357 1367 1380 1452 1536 1567 1627 1644 1722 1810 1823 1843 1863 1970,CC1=CC(=C(C(=C1)OC)C(C)NC2=C3C=CSC3=NC=N2)OC
603,c 1 ( n c ( c s 1 ) c 1 c c c ( c c 1 ) O ) N C ( = O ) C ( = O ) O,117 378 385 389 446 501 552 650 675 702 745 896 1152 1160 1214 1264 1266 1313 1380 1567 1602 1750 1778 1855 1875 1917 1969 1971,C1=CC(=CC=C1C2=CSC(=N2)N/C(=C(/C(=O)O)\O)/C(=O)O)O
604,C C C C C C C N 1 C 2 = C C = C C = C 2 N = C 1 C N C ( = O ) C 3 = C C = C C = C 3 Cl,45 80 197 289 294 318 357 378 465 486 515 561 591 650 794 807 893 974 1057 1088 1097 1143 1145 1152 1199 1247 1285 1444 1447 1620 1683 1750 1855 1873 1911 1917,CCCCCCCCCCCCCCCCCN1C2=CC=CC=C2N=C1CNC(=O)C3=CC=CC=C3Cl
605,C [C@H] ( C 1 = C C = C C = C 1 Cl ) [NH2+] [C@H] ( C ) C ( = O ) N C 2 = C C = C ( C = C 2 ) S ( = O ) ( = O ) N,1 57 191 283 319 339 350 561 581 650 715 807 833 843 974 1007 1017 1077 1088 1136 1152 1197 1199 1338 1380 1412 1476 1487 1489 1553 1607 1664 1683 1750 1816 1917,C1=CC=C(C(=C1)C(C)[Se]/C(=C(\C)/NC2=CC=C(C=C2)S(=O)(=O)N)/C(=O)NC3=CC=C(C=C3)S(=O)(=O)N)Cl
606,C C 1 = C C ( = N N 1 ) C ( Cl ) ( Cl ) Cl,74 114 168 315 319 650 692 803 875 892 1057 1380 1493 1683 1722 1873 2004,CC1=CC(=NN1)C(C2=NNC(=C2)C)(Cl)Cl
607,C C C C C 1 = C C = C ( C = C 1 ) N C ( = O ) [C@@H] 2 C C ( = C ( C [C@@H] 2 C ( = O ) [O-] ) C ) C,80 128 191 209 231 238 294 332 373 445 650 689 715 794 926 975 978 1019 1045 1057 1077 1152 1226 1243 1380 1408 1484 1576 1754 1816 1911 1917,CCCCC1=CC=C(C=C1)NC(=O)[C@@H]2CC(=C(C[C@H]2C(=O)[O-])CCCC)CCCC
608,C C 1 = C ( C ( = N O 1 ) C ) C C ( = O ) N N C ( = O ) C 2 = C C ( = C C = C 2 ) S ( = O ) ( = O ) N C C 3 = C C = C C = C 3,29 41 80 92 198 209 248 281 304 319 325 378 389 461 526 575 638 650 656 745 807 835 875 942 992 1057 1066 1088 1199 1310 1385 1458 1542 1637 1678 1722 1750 1754 1873 1917 1985 2034,CC1=C(C(=NO1)C)CC(=O)NNC(=O)C2=CC(=CC=C2)C(=O)NNC(=O)CC3=CC=CC=C3
